hold_max,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
63,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
64,Base5,2,76.01773617982126,2.193781381183163,90.04652921209424,63,39.682539682539684,true
65,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
66,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
67,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
68,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
69,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
70,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
71,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209426,63,39.682539682539684,true
72,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
73,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
74,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
75,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
76,Base5,2,76.01773617982126,2.193781381183163,90.04652921209424,63,39.682539682539684,true
77,Base5,2,76.01773617982126,2.193781381183162,90.04652921209424,63,39.682539682539684,true
78,Base5,2,76.01773617982126,2.193781381183163,90.04652921209424,63,39.682539682539684,true
79,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
80,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209426,63,39.682539682539684,true
81,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
82,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
83,Base5,2,76.01773617982126,2.193781381183163,90.04652921209424,63,39.682539682539684,true
84,Base5,2,76.01773617982126,2.193781381183162,90.04652921209424,63,39.682539682539684,true
85,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209426,63,39.682539682539684,true
86,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
87,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
88,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
89,Base5,2,76.01773617982126,2.1937813811831632,90.04652921209426,63,39.682539682539684,true
90,Base5,2,76.01773617982126,2.193781381183163,90.04652921209424,63,39.682539682539684,true
91,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
92,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
93,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
94,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
95,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
96,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
97,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
98,Base5,2,76.01773617982126,2.193781381183163,90.04652921209424,63,39.682539682539684,true
99,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
100,Base5,2,76.01773617982126,2.1937813811831632,90.04652921209426,63,39.682539682539684,true
1,Base5,3,95.9659062992357,1.674859136897966,71.60995013910082,181,54.14364640883977,true
2,Base5,3,115.01828589891079,1.4969716026826079,64.57672222333748,121,57.85123966942148,true
3,Base5,3,138.09320786288555,1.4058109343315421,63.75414507644499,98,66.3265306122449,true
4,Base5,3,127.20493999032216,1.4001536743003105,65.09781958302689,85,56.470588235294116,true
