vl,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
54,NoDOGE,3,310.78,14.0563,12.01,14,78.57,true
54,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
54,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
54,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
54,Legacy3,1,52.39,5.1619,22.01,13,53.85,true
54,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
54,Legacy3,3,404.66,8.4273,39.96,14,50.00,true
54,Legacy3,4,-41.18,-3.8875,48.00,12,33.33,false
54,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
54,LargeCaps5,0,366.69,9.3477,54.60,14,57.14,true
54,LargeCaps5,1,-2.70,-0.1061,12.61,8,50.00,false
54,LargeCaps5,2,14.26,1.9240,25.05,13,46.15,true
54,LargeCaps5,3,232.69,13.5745,12.13,12,75.00,true
54,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
54,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
54,LowVolume5,0,188.54,7.6087,26.98,17,58.82,true
54,LowVolume5,1,-3.58,1.0751,41.12,14,50.00,false
54,LowVolume5,2,569.07,12.1368,24.85,14,57.14,true
54,LowVolume5,3,321.04,8.4412,58.86,14,50.00,true
54,LowVolume5,4,-64.64,-6.2355,66.83,13,30.77,false
54,LowVolume5,5,-63.69,-5.4791,73.80,16,25.00,false
54,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
54,Legacy4,1,-9.47,0.2906,32.71,12,41.67,false
54,Legacy4,2,133.11,5.6641,25.05,12,50.00,true
54,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
54,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
54,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
54,OldGuardNoBNB,0,254.01,9.1968,27.24,14,57.14,true
54,OldGuardNoBNB,1,-53.71,-9.6319,53.71,12,33.33,false
54,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
54,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
54,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
54,OldGuardNoBNB,5,-62.70,-14.0070,62.70,14,14.29,false
54,Legacy5BNB,0,197.40,12.2464,11.06,13,69.23,true
54,Legacy5BNB,1,-7.12,0.4323,32.71,11,36.36,false
54,Legacy5BNB,2,139.91,5.8946,25.05,12,58.33,true
54,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
54,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
54,Legacy5BNB,5,-44.81,-9.5406,45.55,11,27.27,false
55,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
55,Legacy3,1,52.39,5.1619,22.01,13,53.85,true
55,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
55,Legacy3,3,404.66,8.4273,39.96,14,50.00,true
55,Legacy3,4,-41.18,-3.8875,48.00,12,33.33,false
55,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
55,OldGuardNoBNB,0,303.96,10.2877,26.82,14,64.29,true
55,OldGuardNoBNB,1,-45.21,-8.3798,45.21,11,36.36,false
55,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
55,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
55,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
55,OldGuardNoBNB,5,-62.70,-14.0070,62.70,14,14.29,false
55,Base5,0,379.59,9.4792,54.60,14,57.14,true
55,Base5,1,925.69,7.3288,11.73,11,63.64,true
55,Base5,2,5.33,0.9229,25.05,13,53.85,true
55,Base5,3,310.78,14.0563,12.01,14,78.57,true
55,Base5,4,-3.99,0.5220,29.95,13,46.15,false
55,Base5,5,-5.27,0.5802,27.10,13,38.46,false
55,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
55,NoDOGE,1,-2.70,-0.1061,12.61,8,50.00,false
55,NoDOGE,2,29.10,2.4978,25.05,13,46.15,true
55,NoDOGE,3,310.78,14.0563,12.01,14,78.57,true
55,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
55,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
55,LowVolume5,0,176.12,7.3092,30.12,17,58.82,true
55,LowVolume5,1,-3.58,1.0751,41.12,14,50.00,false
55,LowVolume5,2,569.07,12.1368,24.85,14,57.14,true
55,LowVolume5,3,321.04,8.4412,58.86,14,50.00,true
55,LowVolume5,4,-64.64,-6.2355,66.83,13,30.77,false
55,LowVolume5,5,-63.69,-5.4791,73.80,16,25.00,false
55,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
55,Legacy4,1,-9.47,0.2906,32.71,12,41.67,false
55,Legacy4,2,133.11,5.6641,25.05,12,50.00,true
55,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
55,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
55,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
55,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
55,OldGuard4,1,-39.59,-4.8494,39.59,12,41.67,false
55,OldGuard4,2,81.12,4.4484,29.00,13,38.46,true
55,OldGuard4,3,404.66,8.4273,39.96,14,50.00,true
55,OldGuard4,4,-41.18,-3.8875,48.00,12,33.33,false
55,OldGuard4,5,-61.36,-8.1875,65.95,15,26.67,false
55,LargeCaps5,0,366.69,9.3477,54.60,14,57.14,true
55,LargeCaps5,1,-2.70,-0.1061,12.61,8,50.00,false
55,LargeCaps5,2,29.10,2.4978,25.05,13,46.15,true
55,LargeCaps5,3,232.69,13.5745,12.13,12,75.00,true
55,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
55,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
55,Legacy5BNB,0,197.40,12.2464,11.06,13,69.23,true
55,Legacy5BNB,1,-7.12,0.4323,32.71,11,36.36,false
55,Legacy5BNB,2,153.97,6.0598,25.05,12,58.33,true
55,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
55,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
55,Legacy5BNB,5,-44.81,-9.5406,45.55,11,27.27,false
56,OldGuardNoBNB,0,172.44,7.4797,40.97,14,50.00,true
56,OldGuardNoBNB,1,-45.21,-8.3798,45.21,11,36.36,false
56,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
56,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
56,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
56,OldGuardNoBNB,5,-62.70,-14.0070,62.70,14,14.29,false
56,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
56,NoDOGE,1,-2.70,-0.1061,12.61,8,50.00,false
56,NoDOGE,2,14.76,1.8365,25.05,14,42.86,true
56,NoDOGE,3,310.78,14.0563,12.01,14,78.57,true
56,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
56,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
56,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
56,Legacy3,1,52.39,5.1619,22.01,13,53.85,true
56,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
56,Legacy3,3,404.66,8.4273,39.96,14,50.00,true
56,Legacy3,4,-45.13,-4.3353,48.29,12,33.33,false
56,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
56,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
56,Legacy4,1,-9.47,0.2906,32.71,12,41.67,false
56,Legacy4,2,133.11,5.6641,25.05,12,50.00,true
56,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
56,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
56,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
56,Legacy5BNB,0,197.40,12.2464,11.06,13,69.23,true
56,Legacy5BNB,1,-7.12,0.4323,32.71,11,36.36,false
56,Legacy5BNB,2,153.97,6.0598,25.05,12,58.33,true
56,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
56,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
56,Legacy5BNB,5,-44.81,-9.5406,45.55,11,27.27,false
56,LargeCaps5,0,366.69,9.3477,54.60,14,57.14,true
56,LargeCaps5,1,-2.70,-0.1061,12.61,8,50.00,false
56,LargeCaps5,2,14.76,1.8365,25.05,14,42.86,true
56,LargeCaps5,3,232.69,13.5745,12.13,12,75.00,true
56,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
56,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
56,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
56,OldGuard4,1,-39.59,-4.8494,39.59,12,41.67,false
56,OldGuard4,2,81.12,4.4484,29.00,13,38.46,true
56,OldGuard4,3,404.66,8.4273,39.96,14,50.00,true
56,OldGuard4,4,-45.13,-4.3353,48.29,12,33.33,false
56,OldGuard4,5,-61.36,-8.1875,65.95,15,26.67,false
56,LowVolume5,0,188.54,7.6087,26.98,17,58.82,true
56,LowVolume5,1,-3.58,1.0751,41.12,14,50.00,false
56,LowVolume5,2,569.07,12.1368,24.85,14,57.14,true
56,LowVolume5,3,321.04,8.4412,58.86,14,50.00,true
56,LowVolume5,4,-67.02,-6.5929,67.02,13,30.77,false
56,LowVolume5,5,-63.69,-5.4791,73.80,16,25.00,false
56,Base5,0,379.59,9.4792,54.60,14,57.14,true
56,Base5,1,925.69,7.3288,11.73,11,63.64,true
56,Base5,2,2.66,0.7796,25.05,13,53.85,true
56,Base5,3,310.78,14.0563,12.01,14,78.57,true
56,Base5,4,-3.99,0.5220,29.95,13,46.15,false
56,Base5,5,-5.27,0.5802,27.10,13,38.46,false
57,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
57,Legacy4,1,-9.47,0.2906,32.71,12,41.67,false
57,Legacy4,2,133.11,5.6641,25.05,12,50.00,true
57,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
57,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
57,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
57,OldGuardNoBNB,0,172.44,7.4797,40.97,14,50.00,true
57,OldGuardNoBNB,1,-45.21,-8.3798,45.21,11,36.36,false
57,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
57,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
57,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
57,OldGuardNoBNB,5,-62.70,-14.0070,62.70,14,14.29,false
57,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
57,LargeCaps5,1,-2.70,-0.1061,12.61,8,50.00,false
57,LargeCaps5,2,14.76,1.8365,25.05,14,42.86,true
57,LargeCaps5,3,232.69,13.5745,12.13,12,75.00,true
57,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
57,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
57,LowVolume5,0,188.54,7.6087,26.98,17,58.82,true
57,LowVolume5,1,-3.58,1.0751,41.12,14,50.00,false
57,LowVolume5,2,569.07,12.1368,24.85,14,57.14,true
57,LowVolume5,3,454.91,9.6579,45.78,14,50.00,true
57,LowVolume5,4,-67.02,-6.5929,67.02,13,30.77,false
57,LowVolume5,5,-63.69,-5.4791,73.80,16,25.00,false
57,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
57,Legacy3,1,52.39,5.1619,22.01,13,53.85,true
57,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
57,Legacy3,3,404.66,8.4273,39.96,14,50.00,true
57,Legacy3,4,-45.13,-4.3353,48.29,12,33.33,false
57,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
57,Legacy5BNB,0,205.62,12.5721,11.06,13,69.23,true
57,Legacy5BNB,1,-7.12,0.4323,32.71,11,36.36,false
57,Legacy5BNB,2,153.97,6.0598,25.05,12,58.33,true
57,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
57,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
57,Legacy5BNB,5,-44.81,-9.5406,45.55,11,27.27,false
57,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
57,NoDOGE,1,-2.70,-0.1061,12.61,8,50.00,false
57,NoDOGE,2,14.76,1.8365,25.05,14,42.86,true
57,NoDOGE,3,310.78,14.0563,12.01,14,78.57,true
57,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
57,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
57,Base5,0,379.59,9.4792,54.60,14,57.14,true
57,Base5,1,925.69,7.3288,11.73,11,63.64,true
57,Base5,2,2.66,0.7796,25.05,13,53.85,true
57,Base5,3,310.78,14.0563,12.01,14,78.57,true
57,Base5,4,-3.99,0.5220,29.95,13,46.15,false
57,Base5,5,-5.27,0.5802,27.10,13,38.46,false
57,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
57,OldGuard4,1,-39.59,-4.8494,39.59,12,41.67,false
57,OldGuard4,2,81.12,4.4484,29.00,13,38.46,true
57,OldGuard4,3,404.66,8.4273,39.96,14,50.00,true
57,OldGuard4,4,-45.13,-4.3353,48.29,12,33.33,false
57,OldGuard4,5,-61.36,-8.1875,65.95,15,26.67,false
58,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
58,OldGuard4,1,-39.59,-4.8494,39.59,12,41.67,false
58,OldGuard4,2,81.12,4.4484,29.00,13,38.46,true
58,OldGuard4,3,404.66,8.4273,39.96,14,50.00,true
58,OldGuard4,4,-45.13,-4.3353,48.29,12,33.33,false
58,OldGuard4,5,-61.36,-8.1875,65.95,15,26.67,false
58,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
58,LargeCaps5,1,-2.70,-0.1061,12.61,8,50.00,false
58,LargeCaps5,2,14.76,1.8365,25.05,14,42.86,true
58,LargeCaps5,3,232.69,13.5745,12.13,12,75.00,true
58,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
58,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
58,OldGuardNoBNB,0,172.44,7.4797,40.97,14,50.00,true
58,OldGuardNoBNB,1,-45.21,-8.3798,45.21,11,36.36,false
58,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
58,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
58,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
58,OldGuardNoBNB,5,-62.70,-14.0070,62.70,14,14.29,false
58,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
58,Legacy3,1,52.39,5.1619,22.01,13,53.85,true
58,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
58,Legacy3,3,404.66,8.4273,39.96,14,50.00,true
58,Legacy3,4,-45.13,-4.3353,48.29,12,33.33,false
58,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
58,Base5,0,379.59,9.4792,54.60,14,57.14,true
58,Base5,1,925.69,7.3288,11.73,11,63.64,true
58,Base5,2,2.66,0.7796,25.05,13,53.85,true
58,Base5,3,310.78,14.0563,12.01,14,78.57,true
58,Base5,4,-3.99,0.5220,29.95,13,46.15,false
58,Base5,5,-5.27,0.5802,27.10,13,38.46,false
58,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
58,NoDOGE,1,-2.70,-0.1061,12.61,8,50.00,false
58,NoDOGE,2,14.76,1.8365,25.05,14,42.86,true
58,NoDOGE,3,310.78,14.0563,12.01,14,78.57,true
58,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
58,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
58,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
58,Legacy4,1,-9.47,0.2906,32.71,12,41.67,false
58,Legacy4,2,133.11,5.6641,25.05,12,50.00,true
58,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
58,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
58,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
58,Legacy5BNB,0,205.62,12.5721,11.06,13,69.23,true
58,Legacy5BNB,1,-7.12,0.4323,32.71,11,36.36,false
58,Legacy5BNB,2,153.97,6.0598,25.05,12,58.33,true
58,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
58,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
58,Legacy5BNB,5,-44.81,-9.5406,45.55,11,27.27,false
58,LowVolume5,0,176.12,7.3092,30.12,17,58.82,true
58,LowVolume5,1,-3.58,1.0751,41.12,14,50.00,false
58,LowVolume5,2,543.40,11.9710,24.85,14,57.14,true
58,LowVolume5,3,454.91,9.6579,45.78,14,50.00,true
58,LowVolume5,4,-67.02,-6.5929,67.02,13,30.77,false
58,LowVolume5,5,-63.69,-5.4791,73.80,16,25.00,false
59,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
59,Legacy3,1,52.39,5.1619,22.01,13,53.85,true
59,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
59,Legacy3,3,404.66,8.4273,39.96,14,50.00,true
59,Legacy3,4,-45.13,-4.3353,48.29,12,33.33,false
59,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
59,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
59,Legacy4,1,-9.47,0.2906,32.71,12,41.67,false
59,Legacy4,2,133.11,5.6641,25.05,12,50.00,true
59,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
59,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
59,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
59,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
59,OldGuard4,1,-39.59,-4.8494,39.59,12,41.67,false
59,OldGuard4,2,81.12,4.4484,29.00,13,38.46,true
59,OldGuard4,3,404.66,8.4273,39.96,14,50.00,true
59,OldGuard4,4,-45.13,-4.3353,48.29,12,33.33,false
59,OldGuard4,5,-61.36,-8.1875,65.95,15,26.67,false
59,OldGuardNoBNB,0,172.44,7.4797,40.97,14,50.00,true
59,OldGuardNoBNB,1,-45.21,-8.3798,45.21,11,36.36,false
59,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
59,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
59,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
59,OldGuardNoBNB,5,-62.70,-14.0070,62.70,14,14.29,false
59,Legacy5BNB,0,205.62,12.5721,11.06,13,69.23,true
59,Legacy5BNB,1,-7.12,0.4323,32.71,11,36.36,false
59,Legacy5BNB,2,153.97,6.0598,25.05,12,58.33,true
59,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
59,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
59,Legacy5BNB,5,-41.98,-7.9055,42.76,11,36.36,false
59,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
59,LargeCaps5,1,-2.70,-0.1061,12.61,8,50.00,false
59,LargeCaps5,2,14.76,1.8365,25.05,14,42.86,true
59,LargeCaps5,3,232.69,13.5745,12.13,12,75.00,true
59,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
59,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
59,LowVolume5,0,176.12,7.3092,30.12,17,58.82,true
59,LowVolume5,1,-3.58,1.0751,41.12,14,50.00,false
59,LowVolume5,2,577.03,12.2124,24.85,14,57.14,true
59,LowVolume5,3,454.91,9.6579,45.78,14,50.00,true
59,LowVolume5,4,-67.02,-6.5929,67.02,13,30.77,false
59,LowVolume5,5,-63.69,-5.4791,73.80,16,25.00,false
59,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
59,NoDOGE,1,-2.70,-0.1061,12.61,8,50.00,false
59,NoDOGE,2,14.76,1.8365,25.05,14,42.86,true
59,NoDOGE,3,583.31,18.0743,9.47,14,85.71,true
59,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
59,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
59,Base5,0,379.59,9.4792,54.60,14,57.14,true
59,Base5,1,925.69,7.3288,11.73,11,63.64,true
59,Base5,2,2.66,0.7796,25.05,13,53.85,true
59,Base5,3,583.31,18.0743,9.47,14,85.71,true
59,Base5,4,-3.99,0.5220,29.95,13,46.15,false
59,Base5,5,-5.27,0.5802,27.10,13,38.46,false
60,Base5,0,379.59,9.4792,54.60,14,57.14,true
60,Base5,1,925.69,7.3288,11.73,11,63.64,true
60,Base5,2,2.66,0.7796,25.05,13,53.85,true
60,Base5,3,583.31,18.0743,9.47,14,85.71,true
60,Base5,4,-3.99,0.5220,29.95,13,46.15,false
60,Base5,5,-5.27,0.5802,27.10,13,38.46,false
60,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
60,Legacy3,1,36.32,4.2852,22.01,13,53.85,true
60,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
60,Legacy3,3,404.66,8.4273,39.96,14,50.00,true
60,Legacy3,4,-26.54,-1.4793,50.63,12,41.67,false
60,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
60,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
60,LargeCaps5,1,-2.70,-0.1061,12.61,8,50.00,false
60,LargeCaps5,2,14.76,1.8365,25.05,14,42.86,true
60,LargeCaps5,3,232.69,13.5745,12.13,12,75.00,true
60,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
60,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
60,LowVolume5,0,176.12,7.3092,30.12,17,58.82,true
60,LowVolume5,1,-13.75,-0.2482,41.12,14,50.00,false
60,LowVolume5,2,577.03,12.2124,24.85,14,57.14,true
60,LowVolume5,3,454.91,9.6579,45.78,14,50.00,true
60,LowVolume5,4,-60.29,-5.6346,66.83,12,33.33,false
60,LowVolume5,5,-63.69,-5.4791,73.80,16,25.00,false
60,Legacy5BNB,0,205.62,12.5721,11.06,13,69.23,true
60,Legacy5BNB,1,-7.12,0.4323,32.71,11,36.36,false
60,Legacy5BNB,2,153.97,6.0598,25.05,12,58.33,true
60,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
60,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
60,Legacy5BNB,5,-41.98,-7.9055,42.76,11,36.36,false
60,OldGuardNoBNB,0,172.44,7.4797,40.97,14,50.00,true
60,OldGuardNoBNB,1,-45.21,-8.3798,45.21,11,36.36,false
60,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
60,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
60,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
60,OldGuardNoBNB,5,-62.70,-14.0070,62.70,14,14.29,false
60,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
60,NoDOGE,1,-2.70,-0.1061,12.61,8,50.00,false
60,NoDOGE,2,14.76,1.8365,25.05,14,42.86,true
60,NoDOGE,3,583.31,18.0743,9.47,14,85.71,true
60,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
60,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
60,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
60,Legacy4,1,-9.47,0.2906,32.71,12,41.67,false
60,Legacy4,2,133.11,5.6641,25.05,12,50.00,true
60,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
60,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
60,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
60,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
60,OldGuard4,1,-39.59,-4.8494,39.59,12,41.67,false
60,OldGuard4,2,81.12,4.4484,29.00,13,38.46,true
60,OldGuard4,3,404.66,8.4273,39.96,14,50.00,true
60,OldGuard4,4,-26.54,-1.4793,50.63,12,41.67,false
60,OldGuard4,5,-61.36,-8.1875,65.95,15,26.67,false
61,Legacy5BNB,0,205.62,12.5721,11.06,13,69.23,true
61,Legacy5BNB,1,-7.12,0.4323,32.71,11,36.36,false
61,Legacy5BNB,2,153.97,6.0598,25.05,12,58.33,true
61,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
61,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
61,Legacy5BNB,5,-41.98,-7.9055,42.76,11,36.36,false
61,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
61,Legacy4,1,-9.47,0.2906,32.71,12,41.67,false
61,Legacy4,2,133.11,5.6641,25.05,12,50.00,true
61,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
61,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
61,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
61,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
61,OldGuard4,1,-39.59,-4.8494,39.59,12,41.67,false
61,OldGuard4,2,81.12,4.4484,29.00,13,38.46,true
61,OldGuard4,3,404.66,8.4273,39.96,14,50.00,true
61,OldGuard4,4,-26.54,-1.4793,50.63,12,41.67,false
61,OldGuard4,5,-61.36,-8.1875,65.95,15,26.67,false
61,Base5,0,379.59,9.4792,54.60,14,57.14,true
61,Base5,1,925.69,7.3288,11.73,11,63.64,true
61,Base5,2,2.66,0.7796,25.05,13,53.85,true
61,Base5,3,424.52,17.5785,9.47,14,85.71,true
61,Base5,4,-3.99,0.5220,29.95,13,46.15,false
61,Base5,5,-5.27,0.5802,27.10,13,38.46,false
61,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
61,LargeCaps5,1,-2.70,-0.1061,12.61,8,50.00,false
61,LargeCaps5,2,14.76,1.8365,25.05,14,42.86,true
61,LargeCaps5,3,232.69,13.5745,12.13,12,75.00,true
61,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
61,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
61,LowVolume5,0,176.12,7.3092,30.12,17,58.82,true
61,LowVolume5,1,-13.75,-0.2482,41.12,14,50.00,false
61,LowVolume5,2,611.84,12.6245,24.85,14,57.14,true
61,LowVolume5,3,454.91,9.6579,45.78,14,50.00,true
61,LowVolume5,4,-60.29,-5.6346,66.83,12,33.33,false
61,LowVolume5,5,-63.69,-5.4791,73.80,16,25.00,false
61,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
61,Legacy3,1,36.32,4.2852,22.01,13,53.85,true
61,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
61,Legacy3,3,404.66,8.4273,39.96,14,50.00,true
61,Legacy3,4,-26.54,-1.4793,50.63,12,41.67,false
61,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
61,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
61,NoDOGE,1,-2.70,-0.1061,12.61,8,50.00,false
61,NoDOGE,2,14.76,1.8365,25.05,14,42.86,true
61,NoDOGE,3,424.52,17.5785,9.47,14,85.71,true
61,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
61,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
61,OldGuardNoBNB,0,172.44,7.4797,40.97,14,50.00,true
61,OldGuardNoBNB,1,-45.21,-8.3798,45.21,11,36.36,false
61,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
61,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
61,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
61,OldGuardNoBNB,5,-62.70,-14.0070,62.70,14,14.29,false
62,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
62,LargeCaps5,1,-2.70,-0.1061,12.61,8,50.00,false
62,LargeCaps5,2,14.76,1.8365,25.05,14,42.86,true
62,LargeCaps5,3,232.69,13.5745,12.13,12,75.00,true
62,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
62,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
