bar,pct_0,pct_10,pct_16,pct_17,pct_20,pct_25,pct_30,pct_40,pct_49,pct_50,pct_60,pct_70,pct_75,pct_80,pct_90,pct_100
1220,143.679611,143.679611,151.915366,177.777315,188.211132,199.235670,221.534018,301.498507,336.747976,336.747976,347.175593,506.841621,491.329753,466.047008,539.292239,501.342370
1221,143.679611,143.679611,151.915366,177.777315,188.211132,199.235670,221.534018,301.498507,336.747976,336.747976,347.175593,506.841621,491.329753,466.047008,539.292239,501.342370
1222,143.679611,143.679611,151.915366,177.777315,188.211132,199.235670,221.534018,301.498507,336.747976,336.747976,347.175593,506.841621,491.329753,466.047008,539.292239,501.342370
1223,143.679611,143.679611,151.915366,177.777315,188.211132,199.235670,221.534018,301.498507,336.747976,336.747976,347.175593,506.841621,491.329753,466.047008,539.292239,501.342370
1224,143.679611,143.679611,151.915366,177.777315,188.211132,199.235670,221.534018,301.498507,336.747976,336.747976,347.175593,506.841621,491.329753,466.047008,539.292239,501.342370
1225,143.679611,143.679611,151.915366,177.777315,188.211132,199.235670,221.534018,301.498507,336.747976,336.747976,347.175593,506.841621,491.329753,466.047008,539.292239,501.342370
1226,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1227,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1228,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1229,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1230,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1231,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1232,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1233,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1234,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1235,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1236,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1237,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1238,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1239,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1240,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1241,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1242,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1243,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1244,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1245,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1246,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1247,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1248,120.592420,120.592420,127.504810,149.211126,145.007204,153.501056,170.680810,232.289425,259.447365,259.447365,267.481320,390.495958,378.544845,359.065762,415.497526,386.259061
1249,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1250,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1251,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1252,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1253,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1254,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1255,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1256,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1257,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1258,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1259,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1260,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1261,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1262,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1263,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1264,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1265,117.159766,117.159766,123.875396,144.963843,140.879585,147.259062,163.740216,222.843567,248.897153,248.897153,256.604413,374.616762,363.151631,344.464649,398.601662,370.552156
1266,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1267,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1268,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1269,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1270,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1271,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1272,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1273,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1274,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1275,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1276,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1277,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1278,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1279,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1280,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1281,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1282,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1283,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1284,132.761931,132.761931,147.441804,172.542177,167.680918,175.274045,194.890621,265.237961,296.248055,296.248055,305.421567,445.884921,432.238631,409.996585,474.432776,441.047052
1285,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1286,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1287,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1288,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1289,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1290,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1291,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1292,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1293,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1294,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1295,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1296,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1297,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1298,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1299,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1300,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1301,137.691301,137.691301,152.916229,178.948564,173.906810,181.781865,202.126792,275.086087,311.961644,311.961644,321.621736,469.535548,455.165431,431.743622,499.597638,464.441068
1302,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1303,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1304,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1305,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1306,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1307,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1308,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1309,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1310,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1311,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1312,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1313,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1314,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1315,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1316,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1317,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1318,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1319,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1320,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1321,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1322,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1323,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1324,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1325,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1326,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1327,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1328,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1329,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1330,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1331,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1332,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1333,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1334,135.341903,135.341903,150.307051,175.895202,169.667758,177.350856,197.199867,268.380748,304.357448,304.357448,313.782072,458.090422,444.070582,421.219690,487.419736,453.120123
1335,158.139051,167.909257,186.475472,218.220906,210.494951,220.026834,244.652117,332.961271,377.595052,377.595052,389.287526,568.320829,550.927392,522.577884,604.707662,562.154525
1336,158.139051,167.909257,186.475472,218.220906,210.494951,220.026834,244.652117,332.961271,377.595052,377.595052,389.287526,568.320829,550.927392,522.577884,604.707662,562.154525
1337,158.139051,167.909257,186.475472,218.220906,210.494951,220.026834,244.652117,332.961271,377.595052,377.595052,389.287526,568.320829,550.927392,522.577884,604.707662,562.154525
1338,158.139051,167.909257,186.475472,218.220906,210.494951,220.026834,244.652117,332.961271,377.595052,377.595052,389.287526,568.320829,550.927392,522.577884,604.707662,562.154525
1339,158.139051,167.909257,186.475472,218.220906,210.494951,220.026834,244.652117,332.961271,377.595052,377.595052,389.287526,568.320829,550.927392,522.577884,604.707662,562.154525
1340,158.139051,167.909257,186.475472,218.220906,210.494951,220.026834,244.652117,332.961271,377.595052,377.595052,389.287526,568.320829,550.927392,522.577884,604.707662,562.154525
1341,158.139051,167.909257,186.475472,218.220906,210.494951,220.026834,244.652117,332.961271,377.595052,377.595052,389.287526,568.320829,550.927392,522.577884,604.707662,562.154525
1342,158.139051,167.909257,186.475472,218.220906,210.494951,220.026834,244.652117,332.961271,377.595052,377.595052,389.287526,568.320829,550.927392,522.577884,604.707662,562.154525
1343,158.139051,167.909257,186.475472,218.220906,210.494951,220.026834,244.652117,332.961271,377.595052,377.595052,389.287526,568.320829,550.927392,522.577884,604.707662,562.154525
1344,158.139051,167.909257,186.475472,218.220906,210.494951,220.026834,244.652117,332.961271,377.595052,377.595052,389.287526,568.320829,550.927392,522.577884,604.707662,562.154525
1345,158.139051,167.909257,186.475472,218.220906,210.494951,220.026834,244.652117,332.961271,377.595052,377.595052,389.287526,568.320829,550.927392,522.577884,604.707662,562.154525
1346,158.139051,167.909257,186.475472,218.220906,210.494951,220.026834,244.652117,332.961271,377.595052,377.595052,389.287526,568.320829,550.927392,522.577884,604.707662,562.154525
1347,161.922851,171.926829,190.937279,223.442287,215.531473,225.291426,250.505919,344.342384,390.501814,390.501814,402.593954,587.746882,569.758912,540.440375,625.377472,581.369805
1348,161.922851,171.926829,190.937279,223.442287,215.531473,225.291426,250.505919,344.342384,390.501814,390.501814,402.593954,587.746882,569.758912,540.440375,625.377472,581.369805
1349,161.922851,171.926829,190.937279,223.442287,215.531473,225.291426,250.505919,344.342384,390.501814,390.501814,402.593954,587.746882,569.758912,540.440375,625.377472,581.369805
1350,161.922851,171.926829,190.937279,223.442287,215.531473,225.291426,250.505919,344.342384,390.501814,390.501814,402.593954,587.746882,569.758912,540.440375,625.377472,581.369805
1351,161.922851,171.926829,190.937279,223.442287,215.531473,225.291426,250.505919,344.342384,390.501814,390.501814,402.593954,587.746882,569.758912,540.440375,625.377472,581.369805
1352,161.922851,171.926829,190.937279,223.442287,215.531473,225.291426,250.505919,344.342384,390.501814,390.501814,402.593954,587.746882,569.758912,540.440375,625.377472,581.369805
1353,161.922851,171.926829,190.937279,223.442287,215.531473,225.291426,250.505919,344.342384,390.501814,390.501814,402.593954,587.746882,569.758912,540.440375,625.377472,581.369805
1354,161.922851,171.926829,190.937279,223.442287,215.531473,225.291426,250.505919,344.342384,390.501814,390.501814,402.593954,587.746882,569.758912,540.440375,625.377472,581.369805
1355,161.922851,171.926829,190.937279,223.442287,215.531473,225.291426,250.505919,344.342384,390.501814,390.501814,402.593954,587.746882,569.758912,540.440375,625.377472,581.369805
1356,161.922851,171.926829,190.937279,223.442287,215.531473,225.291426,250.505919,344.342384,390.501814,390.501814,402.593954,587.746882,569.758912,540.440375,625.377472,581.369805
1357,161.922851,171.926829,190.937279,223.442287,215.531473,225.291426,250.505919,344.342384,390.501814,390.501814,402.593954,587.746882,569.758912,540.440375,625.377472,581.369805
1358,161.922851,171.926829,190.937279,223.442287,215.531473,225.291426,250.505919,344.342384,390.501814,390.501814,402.593954,587.746882,569.758912,540.440375,625.377472,581.369805
1359,159.950143,169.832243,188.611088,220.720087,212.905651,222.546698,247.454003,340.147256,385.744326,385.744326,397.689147,577.517557,559.842655,531.034387,614.493213,571.251469
1360,159.950143,169.832243,188.611088,220.720087,212.905651,222.546698,247.454003,340.147256,385.744326,385.744326,397.689147,577.517557,559.842655,531.034387,614.493213,571.251469
1361,159.950143,169.832243,188.611088,220.720087,212.905651,222.546698,247.454003,340.147256,385.744326,385.744326,397.689147,577.517557,559.842655,531.034387,614.493213,571.251469
1362,159.950143,169.832243,188.611088,220.720087,212.905651,222.546698,247.454003,340.147256,385.744326,385.744326,397.689147,577.517557,559.842655,531.034387,614.493213,571.251469
1363,159.950143,169.832243,188.611088,220.720087,212.905651,222.546698,247.454003,340.147256,385.744326,385.744326,397.689147,577.517557,559.842655,531.034387,614.493213,571.251469
1364,159.950143,169.832243,188.611088,220.720087,212.905651,222.546698,247.454003,340.147256,385.744326,385.744326,397.689147,577.517557,559.842655,531.034387,614.493213,571.251469
1365,159.950143,169.832243,188.611088,220.720087,212.905651,222.546698,247.454003,340.147256,385.744326,385.744326,397.689147,577.517557,559.842655,531.034387,614.493213,571.251469
1366,159.950143,169.832243,188.611088,220.720087,212.905651,222.546698,247.454003,340.147256,385.744326,385.744326,397.689147,577.517557,559.842655,531.034387,614.493213,571.251469
1367,159.950143,169.832243,188.611088,220.720087,212.905651,222.546698,247.454003,340.147256,385.744326,385.744326,397.689147,577.517557,559.842655,531.034387,614.493213,571.251469
1368,159.950143,169.832243,188.611088,220.720087,212.905651,222.546698,247.454003,340.147256,385.744326,385.744326,397.689147,577.517557,559.842655,531.034387,614.493213,571.251469
1369,159.950143,169.832243,188.611088,220.720087,212.905651,222.546698,247.454003,340.147256,385.744326,385.744326,397.689147,577.517557,559.842655,531.034387,614.493213,571.251469
1370,159.950143,169.832243,188.611088,220.720087,212.905651,222.546698,247.454003,340.147256,385.744326,385.744326,397.689147,577.517557,559.842655,531.034387,614.493213,571.251469
1371,154.702615,164.260511,182.423273,213.478863,205.920798,215.245548,239.335712,328.987954,373.089108,373.089108,384.642052,550.450737,533.604213,506.146118,585.693435,544.478324
1372,154.702615,164.260511,182.423273,213.478863,205.920798,215.245548,239.335712,328.987954,373.089108,373.089108,384.642052,550.450737,533.604213,506.146118,585.693435,544.478324
1373,154.702615,164.260511,182.423273,213.478863,205.920798,215.245548,239.335712,328.987954,373.089108,373.089108,384.642052,550.450737,533.604213,506.146118,585.693435,544.478324
1374,154.702615,164.260511,182.423273,213.478863,205.920798,215.245548,239.335712,328.987954,373.089108,373.089108,384.642052,550.450737,533.604213,506.146118,585.693435,544.478324
1375,154.702615,164.260511,182.423273,213.478863,205.920798,215.245548,239.335712,328.987954,373.089108,373.089108,384.642052,550.450737,533.604213,506.146118,585.693435,544.478324
1376,154.702615,164.260511,182.423273,213.478863,205.920798,215.245548,239.335712,328.987954,373.089108,373.089108,384.642052,550.450737,533.604213,506.146118,585.693435,544.478324
1377,154.702615,164.260511,182.423273,213.478863,205.920798,215.245548,239.335712,328.987954,373.089108,373.089108,384.642052,550.450737,533.604213,506.146118,585.693435,544.478324
1378,154.702615,164.260511,182.423273,213.478863,205.920798,215.245548,239.335712,328.987954,373.089108,373.089108,384.642052,550.450737,533.604213,506.146118,585.693435,544.478324
1379,154.702615,164.260511,182.423273,213.478863,205.920798,215.245548,239.335712,328.987954,373.089108,373.089108,384.642052,550.450737,533.604213,506.146118,585.693435,544.478324
1380,154.702615,164.260511,182.423273,213.478863,205.920798,215.245548,239.335712,328.987954,373.089108,373.089108,384.642052,550.450737,533.604213,506.146118,585.693435,544.478324
1381,154.702615,164.260511,182.423273,213.478863,205.920798,215.245548,239.335712,328.987954,373.089108,373.089108,384.642052,550.450737,533.604213,506.146118,585.693435,544.478324
1382,154.702615,164.260511,182.423273,213.478863,205.920798,215.245548,239.335712,328.987954,373.089108,373.089108,384.642052,550.450737,533.604213,506.146118,585.693435,544.478324
1383,154.702615,164.260511,182.423273,213.478863,205.920798,215.245548,239.335712,328.987954,373.089108,373.089108,384.642052,550.450737,533.604213,506.146118,585.693435,544.478324
1384,154.702615,164.260511,182.423273,213.478863,205.920798,215.245548,239.335712,328.987954,373.089108,373.089108,384.642052,550.450737,533.604213,506.146118,585.693435,544.478324
1385,159.344931,169.189640,187.897430,219.884937,212.100069,221.704636,246.517698,338.860224,384.284766,384.284766,396.184391,566.968662,556.479064,527.843879,610.801276,567.819332
1386,159.344931,169.189640,187.897430,219.884937,212.100069,221.704636,246.517698,338.860224,384.284766,384.284766,396.184391,566.968662,556.479064,527.843879,610.801276,567.819332
