step,cap_1,cap_2,cap_3,cap_4,cap_5,cap_6,cap_7,cap_8,cap_9,cap_10
1518,370.186686,5267.446799,878793.847211,577029.543026,58530308.296741,2579232.621029,2579232.621029,2579232.621029,2579232.621029,2579232.621029
1519,370.186686,5267.446799,749439.336208,577029.543026,58530308.296741,2579232.621029,2579232.621029,2579232.621029,2579232.621029,2579232.621029
1520,370.186686,5267.446799,749439.336208,577029.543026,58530308.296741,2579232.621029,2579232.621029,2579232.621029,2579232.621029,2579232.621029
1521,370.186686,5267.446799,749439.336208,577029.543026,58530308.296741,2492708.075129,2492708.075129,2492708.075129,2492708.075129,2492708.075129
1522,370.186686,5267.446799,749439.336208,577029.543026,58530308.296741,2492708.075129,2492708.075129,2492708.075129,2492708.075129,2492708.075129
1523,370.186686,5267.446799,749439.336208,577029.543026,58530308.296741,3058115.917926,3058115.917926,3058115.917926,3058115.917926,3058115.917926
1524,370.186686,5267.446799,881980.553187,577029.543026,58530308.296741,3408836.594451,3408836.594451,3408836.594451,3408836.594451,3408836.594451
1525,370.186686,5267.446799,890122.638453,577029.543026,58530308.296741,3102965.236689,3102965.236689,3102965.236689,3102965.236689,3102965.236689
1526,370.186686,5267.446799,890122.638453,577029.543026,58530308.296741,3102965.236689,3102965.236689,3102965.236689,3102965.236689,3102965.236689
1527,370.186686,5267.446799,890122.638453,577029.543026,58530308.296741,3672764.248004,3672764.248004,3672764.248004,3672764.248004,3672764.248004
1528,370.186686,5267.446799,890122.638453,577029.543026,58530308.296741,2995319.368610,2995319.368610,2995319.368610,2995319.368610,2995319.368610
1529,370.186686,5267.446799,890122.638453,577029.543026,58530308.296741,2847775.865693,2847775.865693,2847775.865693,2847775.865693,2847775.865693
1530,370.186686,5267.446799,890122.638453,577029.543026,58530308.296741,2847775.865693,2847775.865693,2847775.865693,2847775.865693,2847775.865693
1531,370.186686,5267.446799,890122.638453,577029.543026,58530308.296741,2847775.865693,2847775.865693,2847775.865693,2847775.865693,2847775.865693
1532,370.186686,5267.446799,890122.638453,577029.543026,58530308.296741,2847775.865693,2847775.865693,2847775.865693,2847775.865693,2847775.865693
1533,370.186686,5267.446799,890122.638453,577029.543026,58530308.296741,2847775.865693,2847775.865693,2847775.865693,2847775.865693,2847775.865693
1534,370.186686,5267.446799,890122.638453,577029.543026,58530308.296741,2847775.865693,2847775.865693,2847775.865693,2847775.865693,2847775.865693
1535,370.186686,5267.446799,805852.803252,557672.150143,58530308.296741,3208356.777858,3208356.777858,3208356.777858,3208356.777858,3208356.777858
1536,370.186686,5582.243648,805852.803252,557672.150143,58530308.296741,2306671.521879,2306671.521879,2306671.521879,2306671.521879,2306671.521879
1537,370.186686,5582.243648,805852.803252,684165.986524,58530308.296741,2360859.856926,2360859.856926,2360859.856926,2360859.856926,2360859.856926
1538,370.186686,5582.243648,805852.803252,762629.708662,58530308.296741,2360859.856926,2360859.856926,2360859.856926,2360859.856926,2360859.856926
1539,370.186686,5582.243648,805852.803252,694199.739083,58530308.296741,2545281.513431,2545281.513431,2545281.513431,2545281.513431,2545281.513431
1540,370.186686,5582.243648,805852.803252,694199.739083,58530308.296741,2545281.513431,2545281.513431,2545281.513431,2545281.513431,2545281.513431
1541,370.186686,5094.650115,805852.803252,821675.973849,55351534.227058,3455978.688520,3455978.688520,3455978.688520,3455978.688520,3455978.688520
1542,370.186686,5094.650115,805852.803252,821675.973849,55351534.227058,3455978.688520,3455978.688520,3455978.688520,3455978.688520,3455978.688520
1543,370.186686,5094.650115,996070.998802,760473.940679,55351534.227058,3656206.025236,3656206.025236,3656206.025236,3656206.025236,3656206.025236
1544,370.186686,5094.650115,1088861.816736,739016.443186,55351534.227058,3656206.025236,3656206.025236,3656206.025236,3656206.025236,3656206.025236
1545,370.186686,5094.650115,1509933.619520,739016.443186,55351534.227058,3656206.025236,3656206.025236,3656206.025236,3656206.025236,3656206.025236
1546,370.186686,5094.650115,1509933.619520,739016.443186,55351534.227058,3656206.025236,3656206.025236,3656206.025236,3656206.025236,3656206.025236
1547,370.186686,5094.650115,659262.404480,739016.443186,55351534.227058,3656206.025236,3656206.025236,3656206.025236,3656206.025236,3656206.025236
1548,370.186686,5094.650115,659262.404480,739016.443186,55351534.227058,3656206.025236,3656206.025236,3656206.025236,3656206.025236,3656206.025236
1549,370.186686,5094.650115,659262.404480,842950.378215,55351534.227058,3656206.025236,3656206.025236,3656206.025236,3656206.025236,3656206.025236
1550,370.186686,5094.650115,659262.404480,842950.378215,55351534.227058,3656206.025236,3656206.025236,3656206.025236,3656206.025236,3656206.025236
1551,370.186686,5094.650115,659262.404480,842950.378215,55351534.227058,4243592.392926,4243592.392926,4243592.392926,4243592.392926,4243592.392926
1552,370.186686,6789.017016,659262.404480,842950.378215,55351534.227058,4467445.547300,4467445.547300,4467445.547300,4467445.547300,4467445.547300
1553,370.186686,5402.460129,659262.404480,842950.378215,55351534.227058,4467445.547300,4467445.547300,4467445.547300,4467445.547300,4467445.547300
1554,370.186686,5402.460129,659262.404480,842950.378215,55351534.227058,4513404.219381,4513404.219381,4513404.219381,4513404.219381,4513404.219381
1555,370.186686,5070.697206,659262.404480,1030742.445414,55351534.227058,4513404.219381,4513404.219381,4513404.219381,4513404.219381,4513404.219381
1556,370.186686,5070.697206,659262.404480,1030742.445414,55351534.227058,4513404.219381,4513404.219381,4513404.219381,4513404.219381,4513404.219381
1557,370.186686,5070.697206,659262.404480,1030742.445414,55351534.227058,4513404.219381,4513404.219381,4513404.219381,4513404.219381,4513404.219381
1558,370.186686,5070.697206,659262.404480,1030742.445414,55351534.227058,4513404.219381,4513404.219381,4513404.219381,4513404.219381,4513404.219381
1559,370.186686,5070.697206,659262.404480,1030742.445414,55351534.227058,4513404.219381,4513404.219381,4513404.219381,4513404.219381,4513404.219381
1560,370.186686,5070.697206,659262.404480,1030742.445414,55351534.227058,4513404.219381,4513404.219381,4513404.219381,4513404.219381,4513404.219381
1561,370.186686,5070.697206,556851.222874,1030742.445414,55351534.227058,4513404.219381,4513404.219381,4513404.219381,4513404.219381,4513404.219381
1562,330.882237,5070.697206,556851.222874,1030742.445414,55351534.227058,4513404.219381,4513404.219381,4513404.219381,4513404.219381,4513404.219381
1563,330.882237,5193.819817,556851.222874,1030742.445414,55351534.227058,4513404.219381,4513404.219381,4513404.219381,4513404.219381,4513404.219381
1564,330.882237,6383.892353,556851.222874,1030742.445414,55351534.227058,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1565,330.882237,6383.892353,556851.222874,1030742.445414,55351534.227058,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1566,330.882237,6383.892353,556851.222874,1111260.240087,55351534.227058,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1567,330.882237,6383.892353,556851.222874,1111260.240087,55351534.227058,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1568,330.882237,6383.892353,556851.222874,1508867.167296,55351534.227058,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1569,330.882237,6383.892353,556851.222874,1508867.167296,55351534.227058,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1570,330.882237,6383.892353,556851.222874,1508867.167296,55351534.227058,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1571,330.882237,6383.892353,556851.222874,1721925.781468,55351534.227058,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1572,330.882237,6383.892353,556851.222874,1721925.781468,65600451.472950,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1573,330.882237,6383.892353,556851.222874,1721925.781468,66499736.161251,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1574,330.882237,6882.578456,556851.222874,1721925.781468,66499736.161251,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1575,330.882237,6882.578456,556851.222874,1721925.781468,66499736.161251,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1576,330.882237,9345.152723,556851.222874,1721925.781468,66499736.161251,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1577,330.882237,9345.152723,556851.222874,1721925.781468,66499736.161251,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1578,330.882237,9345.152723,556851.222874,1998561.103227,66499736.161251,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1579,330.882237,9345.152723,556851.222874,1662657.855806,66499736.161251,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1580,330.882237,9345.152723,556851.222874,1662657.855806,66499736.161251,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1581,330.882237,9345.152723,556851.222874,1662657.855806,66499736.161251,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1582,330.882237,8563.199705,556851.222874,1662657.855806,66499736.161251,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1583,330.882237,8563.199705,556851.222874,1662657.855806,66499736.161251,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1584,330.882237,8563.199705,522347.945621,1662657.855806,69030112.106068,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1585,330.882237,8563.199705,522347.945621,1662657.855806,69030112.106068,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1586,330.882237,8563.199705,522347.945621,1662657.855806,69030112.106068,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1587,330.882237,8563.199705,522347.945621,1642249.431863,69030112.106068,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1588,330.882237,8563.199705,658047.017867,1642249.431863,69030112.106068,4218872.489030,4218872.489030,4218872.489030,4218872.489030,4218872.489030
1589,330.882237,12055.021872,658047.017867,1642249.431863,69030112.106068,4696694.079991,4696694.079991,4696694.079991,4696694.079991,4696694.079991
1590,330.882237,12055.021872,674179.009737,1642249.431863,69030112.106068,5116963.868256,5116963.868256,5116963.868256,5116963.868256,5116963.868256
1591,330.882237,12055.021872,705076.034409,1535080.974680,69030112.106068,5923915.503881,5923915.503881,5923915.503881,5923915.503881,5923915.503881
1592,330.882237,12055.021872,632483.081362,1535080.974680,69030112.106068,6076795.055144,6076795.055144,6076795.055144,6076795.055144,6076795.055144
1593,330.882237,12055.021872,632483.081362,1535080.974680,69030112.106068,5592965.693670,5592965.693670,5592965.693670,5592965.693670,5592965.693670
1594,330.882237,12055.021872,632483.081362,1535080.974680,69030112.106068,3918273.529318,3918273.529318,3918273.529318,3918273.529318,3918273.529318
1595,330.882237,12055.021872,632483.081362,1535080.974680,69030112.106068,3918273.529318,3918273.529318,3918273.529318,3918273.529318,3918273.529318
1596,355.338015,12055.021872,632483.081362,1535080.974680,69030112.106068,3918273.529318,3918273.529318,3918273.529318,3918273.529318,3918273.529318
1597,355.338015,12055.021872,632483.081362,1535080.974680,69030112.106068,3918273.529318,3918273.529318,3918273.529318,3918273.529318,3918273.529318
1598,355.338015,12055.021872,632483.081362,1535080.974680,69030112.106068,3918273.529318,3918273.529318,3918273.529318,3918273.529318,3918273.529318
1599,355.338015,12055.021872,632483.081362,1535080.974680,69030112.106068,3918273.529318,3918273.529318,3918273.529318,3918273.529318,3918273.529318
1600,355.338015,12055.021872,632483.081362,1535080.974680,69030112.106068,3918273.529318,3918273.529318,3918273.529318,3918273.529318,3918273.529318
1601,355.338015,12055.021872,632483.081362,1535080.974680,69030112.106068,3918273.529318,3918273.529318,3918273.529318,3918273.529318,3918273.529318
1602,355.338015,12055.021872,491556.612675,1535080.974680,69030112.106068,3918273.529318,3918273.529318,3918273.529318,3918273.529318,3918273.529318
1603,355.338015,12055.021872,562971.868094,1535080.974680,69030112.106068,3918273.529318,3918273.529318,3918273.529318,3918273.529318,3918273.529318
1604,356.994068,12055.021872,562971.868094,1535080.974680,69030112.106068,3918273.529318,3918273.529318,3918273.529318,3918273.529318,3918273.529318
1605,356.994068,12055.021872,607993.645293,1535080.974680,69030112.106068,3918273.529318,3918273.529318,3918273.529318,3918273.529318,3918273.529318
1606,315.380688,12055.021872,607993.645293,1535080.974680,69030112.106068,3918273.529318,3918273.529318,3918273.529318,3918273.529318,3918273.529318
1607,315.380688,12055.021872,607993.645293,1535080.974680,57806455.777582,3918273.529318,3918273.529318,3918273.529318,3918273.529318,3918273.529318
1608,315.380688,12055.021872,587019.192027,1535080.974680,57806455.777582,4345709.454881,4345709.454881,4345709.454881,4345709.454881,4345709.454881
1609,315.380688,12055.021872,587019.192027,1535080.974680,57806455.777582,4345709.454881,4345709.454881,4345709.454881,4345709.454881,4345709.454881
1610,315.380688,12055.021872,587019.192027,1535080.974680,57806455.777582,4033616.469367,4033616.469367,4033616.469367,4033616.469367,4033616.469367
1611,315.380688,12055.021872,587019.192027,1535080.974680,78771016.813510,4286385.945479,4286385.945479,4286385.945479,4286385.945479,4286385.945479
1612,315.380688,12055.021872,587019.192027,1535080.974680,76673149.922639,4286385.945479,4286385.945479,4286385.945479,4286385.945479,4286385.945479
1613,315.380688,12055.021872,587019.192027,1535080.974680,66128185.127407,4652813.615020,4652813.615020,4652813.615020,4652813.615020,4652813.615020
1614,315.380688,12055.021872,587019.192027,1535080.974680,66436375.602795,3883067.057288,3883067.057288,3883067.057288,3883067.057288,3883067.057288
1615,315.380688,12055.021872,587019.192027,1535080.974680,58534425.972145,3883067.057288,3883067.057288,3883067.057288,3883067.057288,3883067.057288
1616,315.380688,12055.021872,587019.192027,1535080.974680,58534425.972145,3883067.057288,3883067.057288,3883067.057288,3883067.057288,3883067.057288
1617,315.380688,12055.021872,587019.192027,1535080.974680,58534425.972145,3883067.057288,3883067.057288,3883067.057288,3883067.057288,3883067.057288
1618,315.380688,12055.021872,587019.192027,1535080.974680,58534425.972145,3883067.057288,3883067.057288,3883067.057288,3883067.057288,3883067.057288
