atr_mult,universe,window,final_equity,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
0.75,Legacy4,2,1.24832322,24.8323,2.205350,4.9602,89,48.3146,true
0.75,Legacy4,3,0.92952755,-7.0472,-0.958400,8.6293,53,41.5094,false
0.75,Legacy4,4,1.06559556,6.5596,0.763778,6.3712,81,44.4444,true
0.75,Legacy4,5,0.88241517,-11.7585,-3.527872,12.5007,76,27.6316,false
0.75,Legacy4,6,0.94106052,-5.8939,-1.465410,7.0393,97,44.3299,false
0.75,Legacy5BNB,0,1.17710035,17.7100,1.555436,5.2308,91,48.3516,true
0.75,Legacy5BNB,1,1.30546060,30.5461,3.067793,3.8350,132,52.2727,true
0.75,Legacy5BNB,2,1.25938587,25.9386,2.081405,5.7458,113,46.9027,true
0.75,Legacy5BNB,3,0.95261449,-4.7386,-0.564413,7.6294,66,46.9697,false
0.75,Legacy5BNB,4,1.12059747,12.0597,1.252728,6.8957,94,47.8723,true
0.75,Legacy5BNB,5,0.87374548,-12.6255,-3.799594,12.9889,86,27.9070,false
0.75,Legacy5BNB,6,0.98572912,-1.4271,-0.231229,6.2036,119,46.2185,false
0.75,OldGuardNoBNB,0,1.12973791,12.9738,1.230983,5.6226,85,47.0588,true
0.75,OldGuardNoBNB,1,1.27266293,27.2663,2.862050,3.6500,114,51.7544,true
0.75,OldGuardNoBNB,2,1.28665492,28.6655,2.337515,4.9602,103,48.5437,true
0.75,OldGuardNoBNB,3,0.95502258,-4.4977,-0.407246,12.3201,69,42.0290,false
0.75,OldGuardNoBNB,4,1.02156255,2.1563,0.292431,7.2480,93,41.9355,true
0.75,OldGuardNoBNB,5,0.83905859,-16.0941,-3.853846,16.0941,93,31.1828,false
0.75,OldGuardNoBNB,6,0.91766751,-8.2332,-1.944297,9.7439,108,41.6667,false
0.75,LargeCaps5,0,1.23915551,23.9156,2.016532,4.1748,91,51.6484,true
0.75,LargeCaps5,1,1.49078527,49.0785,4.055825,3.4745,134,52.2388,true
0.75,LargeCaps5,2,1.37895146,37.8951,3.211656,7.8308,128,53.9062,true
0.75,LargeCaps5,3,1.00319819,0.3198,0.100963,6.5837,72,50.0000,true
0.75,LargeCaps5,4,1.13917789,13.9178,1.265138,7.6574,95,48.4211,true
0.75,LargeCaps5,5,1.02721547,2.7215,0.439391,10.4233,90,34.4444,true
0.75,Legacy3,0,1.05059878,5.0599,0.649935,8.3004,61,44.2623,true
0.75,Legacy3,1,1.19018219,19.0182,2.598263,2.7928,90,53.3333,true
0.75,Legacy3,2,1.11509661,11.5097,1.229965,6.1843,68,44.1176,true
0.75,Legacy3,3,0.93334358,-6.6656,-0.923692,8.5383,42,40.4762,false
0.75,Legacy3,4,1.05766973,5.7670,0.791899,6.3712,65,44.6154,true
0.75,Legacy3,5,0.91056955,-8.9430,-2.900332,9.4699,59,28.8136,false
0.75,Legacy3,6,0.93066382,-6.9336,-1.942588,6.9336,72,41.6667,false
0.75,LowVolume5,0,1.11822094,11.8221,1.169324,7.6223,86,48.8372,true
0.75,LowVolume5,1,1.25578438,25.5784,2.886378,6.4335,92,51.0870,true
0.75,LowVolume5,2,1.17207467,17.2075,1.566230,5.5005,86,52.3256,true
0.75,LowVolume5,3,0.91268808,-8.7312,-0.718779,18.0055,61,37.7049,false
0.75,LowVolume5,4,0.98177369,-1.8226,-0.160393,7.1540,78,46.1538,false
0.75,LowVolume5,5,0.97495318,-2.5047,-0.301689,10.3455,82,42.6829,false
0.75,LowVolume5,6,0.86422017,-13.5780,-3.103673,13.5780,71,30.9859,false
0.75,OldGuard4,0,1.01988893,1.9889,0.289744,10.6490,72,44.4444,true
0.75,OldGuard4,1,1.17156015,17.1560,2.359872,3.6291,93,51.6129,true
0.75,OldGuard4,2,1.16813355,16.8134,1.593508,6.1843,82,46.3415,true
0.75,OldGuard4,3,0.95894327,-4.1057,-0.371606,12.4810,58,41.3793,false
0.75,OldGuard4,4,1.01396423,1.3964,0.229302,7.2480,77,41.5584,true
0.75,OldGuard4,5,0.85669843,-14.3302,-3.705131,14.3302,77,32.4675,false
0.75,OldGuard4,6,0.90108626,-9.8914,-2.532653,10.7682,84,38.0952,false
0.80,Base5,0,1.32531231,32.5312,1.593765,8.4762,86,48.8372,true
0.80,Base5,1,1.39839399,39.8394,3.475053,4.4223,122,50.0000,true
0.80,Base5,2,1.47703216,47.7032,3.391209,6.1395,114,56.1404,true
0.80,Base5,3,0.97749440,-2.2506,-0.233562,7.6897,67,41.7910,false
0.80,Base5,4,1.12158495,12.1585,0.895681,8.0646,97,41.2371,true
0.80,Base5,5,1.08235937,8.2359,1.064955,7.3713,98,38.7755,true
0.80,NoDOGE,0,1.25011843,25.0118,1.967953,5.1336,73,52.0548,true
0.80,NoDOGE,1,1.47165358,47.1654,3.967177,3.4831,113,52.2124,true
0.80,NoDOGE,2,1.37645041,37.6450,3.121948,5.7148,102,56.8627,true
0.80,NoDOGE,3,0.99193886,-0.8061,-0.047129,6.5996,58,46.5517,false
0.80,NoDOGE,4,1.00788294,0.7883,0.151262,8.0646,82,41.4634,true
0.80,NoDOGE,5,1.03158113,3.1581,0.496657,9.4179,80,37.5000,true
0.80,Legacy4,0,1.14996769,14.9968,1.376986,5.3466,74,45.9459,true
0.80,Legacy4,1,1.31058814,31.0588,3.198846,3.3628,110,53.6364,true
0.80,Legacy4,2,1.25979740,25.9797,2.278602,4.3884,87,50.5747,true
0.80,Legacy4,3,0.93006895,-6.9931,-0.950268,8.5761,53,41.5094,false
0.80,Legacy4,4,1.02358293,2.3583,0.320507,6.9259,81,43.2099,true
0.80,Legacy4,5,0.87872264,-12.1277,-3.636176,12.8668,76,26.3158,false
0.80,Legacy4,6,0.94570565,-5.4294,-1.347562,6.6460,96,44.7917,false
0.80,Legacy5BNB,0,1.16315452,16.3155,1.441318,5.2308,91,47.2527,true
0.80,Legacy5BNB,1,1.29572750,29.5728,2.887056,3.8350,131,51.9084,true
0.80,Legacy5BNB,2,1.27096174,27.0962,2.149616,5.7458,111,48.6486,true
0.80,Legacy5BNB,3,0.90419827,-9.5802,-1.069511,11.1191,66,46.9697,false
0.80,Legacy5BNB,4,1.07641631,7.6416,0.829825,7.5182,94,46.8085,true
0.80,Legacy5BNB,5,0.87805223,-12.1948,-3.676857,12.5601,85,28.2353,false
0.80,Legacy5BNB,6,0.99059473,-0.9405,-0.139112,6.2036,118,46.6102,false
0.80,OldGuardNoBNB,0,1.11635321,11.6353,1.110887,5.6226,85,45.8824,true
0.80,OldGuardNoBNB,1,1.29008219,29.0082,3.008260,3.6500,113,52.2124,true
0.80,OldGuardNoBNB,2,1.29848144,29.8481,2.406194,4.3884,101,50.4950,true
0.80,OldGuardNoBNB,3,0.95557882,-4.4421,-0.401172,12.3201,69,42.0290,false
0.80,OldGuardNoBNB,4,1.02739941,2.7399,0.333725,8.8866,92,42.3913,true
0.80,OldGuardNoBNB,5,0.84261731,-15.7383,-3.701760,15.7383,93,30.1075,false
0.80,OldGuardNoBNB,6,0.91953745,-8.0463,-1.890046,9.5632,107,42.0561,false
0.80,LargeCaps5,0,1.29715697,29.7157,2.227126,5.1336,90,53.3333,true
0.80,LargeCaps5,1,1.45496663,45.4967,3.722434,3.4745,134,50.7463,true
0.80,LargeCaps5,2,1.40716202,40.7162,3.388116,7.8308,125,56.0000,true
0.80,LargeCaps5,3,0.96434721,-3.5653,-0.348010,8.6229,71,50.7042,false
0.80,LargeCaps5,4,1.08489622,8.4896,0.810968,7.6574,95,46.3158,true
0.80,LargeCaps5,5,1.01646056,1.6461,0.285639,10.0501,89,35.9551,true
0.80,Legacy3,0,0.99412170,-0.5878,-0.033167,7.4634,61,42.6230,false
0.80,Legacy3,1,1.20647252,20.6473,2.778642,2.7928,89,53.9326,true
0.80,Legacy3,2,1.13103922,13.1039,1.372158,5.0095,66,46.9697,true
0.80,Legacy3,3,0.93334358,-6.6656,-0.923692,8.5383,42,40.4762,false
0.80,Legacy3,4,1.03975511,3.9755,0.568564,6.3712,65,44.6154,true
0.80,Legacy3,5,0.90675920,-9.3241,-3.023357,9.8487,59,27.1186,false
0.80,Legacy3,6,0.93525763,-6.4742,-1.806819,6.7414,71,42.2535,false
0.80,LowVolume5,0,1.11242641,11.2426,1.105852,7.6223,85,48.2353,true
0.80,LowVolume5,1,1.27710629,27.7106,3.078318,6.0120,91,52.7473,true
0.80,LowVolume5,2,1.19188192,19.1882,1.725247,5.5005,84,53.5714,true
0.80,LowVolume5,3,0.91268808,-8.7312,-0.718779,18.0055,61,37.7049,false
0.80,LowVolume5,4,1.00552742,0.5527,0.126589,7.3073,77,46.7532,true
0.80,LowVolume5,5,0.96220707,-3.7793,-0.479408,12.2003,82,41.4634,false
0.80,LowVolume5,6,0.86172768,-13.8272,-3.150302,13.8272,71,30.9859,false
0.80,OldGuard4,0,0.96506272,-3.4937,-0.429286,9.8334,72,43.0556,false
0.80,OldGuard4,1,1.18759560,18.7596,2.541054,3.6291,92,52.1739,true
0.80,OldGuard4,2,1.18483443,18.4834,1.722815,5.0095,80,48.7500,true
0.80,OldGuard4,3,0.95894327,-4.1057,-0.371606,12.4810,58,41.3793,false
0.80,OldGuard4,4,1.04363189,4.3632,0.534195,7.0190,76,43.4211,true
0.80,OldGuard4,5,0.86033197,-13.9668,-3.540018,13.9668,77,31.1688,false
0.80,OldGuard4,6,0.90292242,-9.7078,-2.465411,11.0255,83,38.5542,false
0.85,Base5,0,1.33682986,33.6830,1.638620,8.4762,86,48.8372,true
0.85,Base5,1,1.39351948,39.3519,3.436900,4.4223,122,50.0000,true
0.85,Base5,2,1.49486244,49.4862,3.637376,6.1395,112,55.3571,true
0.85,Base5,3,0.97494772,-2.5052,-0.240587,8.7836,67,40.2985,false
0.85,Base5,4,1.15135450,15.1355,1.082118,8.0646,95,43.1579,true
0.85,Base5,5,1.08791796,8.7918,1.131774,7.3939,97,40.2062,true
0.85,NoDOGE,0,1.26098251,26.0983,2.040646,5.1336,73,52.0548,true
0.85,NoDOGE,1,1.46652371,46.6524,3.928713,3.4831,113,52.2124,true
0.85,NoDOGE,2,1.35952333,35.9523,3.157655,5.7148,101,55.4455,true
0.85,NoDOGE,3,0.98935455,-1.0645,-0.067276,8.7836,58,44.8276,false
0.85,NoDOGE,4,1.03463457,3.4635,0.396164,8.0646,80,43.7500,true
0.85,NoDOGE,5,1.03687894,3.6879,0.571187,9.4400,79,39.2405,true
0.85,Legacy4,0,1.14394514,14.3945,1.317112,5.2704,73,43.8356,true
0.85,Legacy4,1,1.30601971,30.6020,3.155457,3.3628,110,53.6364,true
0.85,Legacy4,2,1.28176409,28.1764,2.459615,4.6885,86,50.0000,true
0.85,Legacy4,3,0.95376560,-4.6234,-0.582571,6.7603,53,41.5094,false
0.85,Legacy4,4,1.06189180,6.1892,0.746206,6.9259,78,48.7179,true
0.85,Legacy4,5,0.88345100,-11.6549,-3.516173,12.3980,75,28.0000,false
0.85,Legacy4,6,0.95420449,-4.5796,-1.130668,6.2890,95,46.3158,false
0.85,Legacy5BNB,0,1.15706290,15.7063,1.383129,5.2308,90,45.5556,true
0.85,Legacy5BNB,1,1.29121087,29.1211,2.846782,3.8350,131,51.9084,true
0.85,Legacy5BNB,2,1.31304955,31.3050,2.433275,5.7458,110,48.1818,true
0.85,Legacy5BNB,3,0.92723577,-7.2764,-0.769172,9.5806,66,46.9697,false
0.85,Legacy5BNB,4,1.12517097,12.5171,1.304788,5.2763,91,50.5495,true
0.85,Legacy5BNB,5,0.88098758,-11.9012,-3.596819,12.2677,85,29.4118,false
0.85,Legacy5BNB,6,0.99949699,-0.0503,0.029057,5.7134,117,47.8632,false
0.85,OldGuardNoBNB,0,1.11050670,11.0507,1.052706,5.6226,84,44.0476,true
0.85,OldGuardNoBNB,1,1.28558524,28.5585,2.965231,3.6500,113,52.2124,true
0.85,OldGuardNoBNB,2,1.32112265,32.1123,2.575084,4.6885,100,50.0000,true
0.85,OldGuardNoBNB,3,0.97992542,-2.0075,-0.135070,10.1049,69,42.0290,false
0.85,OldGuardNoBNB,4,1.05933345,5.9333,0.640563,8.8866,89,47.1910,true
0.85,OldGuardNoBNB,5,0.83925001,-16.0750,-3.818819,16.0750,91,31.8681,false
0.85,OldGuardNoBNB,6,0.92780113,-7.2199,-1.689189,8.8898,106,43.3962,false
0.85,LargeCaps5,0,1.30842983,30.8430,2.298102,5.1336,90,53.3333,true
0.85,LargeCaps5,1,1.44989492,44.9895,3.685660,3.4745,134,50.7463,true
0.85,LargeCaps5,2,1.43504405,43.5044,3.321941,7.8308,124,54.8387,true
0.85,LargeCaps5,3,0.96183479,-3.8165,-0.349213,8.7507,71,49.2958,false
0.85,LargeCaps5,4,1.12213757,12.2138,1.109794,7.6574,93,47.3118,true
0.85,LargeCaps5,5,1.02168072,2.1681,0.360020,9.6262,88,37.5000,true
0.85,Legacy3,0,0.98891533,-1.1085,-0.103245,6.5218,60,40.0000,false
0.85,Legacy3,1,1.20226701,20.2267,2.724396,2.7928,89,53.9326,true
0.85,Legacy3,2,1.15600212,15.6002,1.609878,5.0095,65,47.6923,true
0.85,Legacy3,3,0.95678325,-4.3217,-0.556060,7.2903,42,40.4762,false
0.85,Legacy3,4,1.07866924,7.8669,1.113092,4.1441,62,51.6129,true
0.85,Legacy3,5,0.90675920,-9.3241,-3.023357,9.8487,59,27.1186,false
0.85,Legacy3,6,0.94366258,-5.6337,-1.567940,6.1201,70,44.2857,false
0.85,LowVolume5,0,1.09706647,9.7066,0.964515,7.6223,84,46.4286,true
0.85,LowVolume5,1,1.27710629,27.7106,3.078318,6.0120,91,52.7473,true
0.85,LowVolume5,2,1.21095210,21.0952,1.873685,5.5005,83,53.0120,true
0.85,LowVolume5,3,0.88792138,-11.2079,-0.934057,20.4847,61,37.7049,false
0.85,LowVolume5,4,1.01722385,1.7224,0.256972,6.0943,75,49.3333,true
0.85,LowVolume5,5,0.96315761,-3.6842,-0.460529,12.2638,80,42.5000,false
0.85,LowVolume5,6,0.86763221,-13.2368,-3.015071,13.2661,70,31.4286,false
0.85,OldGuard4,0,0.96000854,-3.9991,-0.488724,8.9160,71,40.8451,false
0.85,OldGuard4,1,1.18345589,18.3456,2.487391,3.6291,92,52.1739,true
0.85,OldGuard4,2,1.21098464,21.0985,1.942378,5.0095,79,49.3671,true
0.85,OldGuard4,3,0.98302584,-1.6974,-0.106520,10.5689,58,41.3793,false
0.85,OldGuard4,4,1.07607047,7.6070,0.900153,7.0190,73,49.3151,true
0.85,OldGuard4,5,0.86139205,-13.8608,-3.416286,13.8608,75,32.0000,false
0.85,OldGuard4,6,0.91103678,-8.8963,-2.252501,10.4035,82,40.2439,false
0.90,Base5,0,1.33379523,33.3795,1.596502,8.4762,86,48.8372,true
0.90,Base5,1,1.34200348,34.2003,3.205220,4.4223,122,50.0000,true
0.90,Base5,2,1.47794999,47.7950,3.523082,6.1395,110,55.4545,true
0.90,Base5,3,0.98677998,-1.3220,-0.086585,7.7004,66,37.8788,false
0.90,Base5,4,1.13536036,13.5360,0.980416,8.1161,94,43.6170,true
0.90,Base5,5,1.08037591,8.0376,1.038289,7.5223,96,39.5833,true
0.90,NoDOGE,0,1.25812005,25.8120,1.916916,5.1336,73,52.0548,true
0.90,NoDOGE,1,1.41230886,41.2309,3.720272,3.7440,113,52.2124,true
0.90,NoDOGE,2,1.34414208,34.4142,3.029129,5.7148,99,55.5556,true
0.90,NoDOGE,3,1.00136166,0.1362,0.081491,7.7004,57,42.1053,true
0.90,NoDOGE,4,1.02026185,2.0262,0.264221,9.5849,79,44.3038,true
0.90,NoDOGE,5,1.02969073,2.9691,0.468623,9.5656,78,38.4615,true
0.90,Legacy4,0,1.13087182,13.0872,1.207555,5.2704,73,43.8356,true
0.90,Legacy4,1,1.30601971,30.6020,3.155457,3.3628,110,53.6364,true
0.90,Legacy4,2,1.26586265,26.5863,2.340952,4.4678,85,50.5882,true
0.90,Legacy4,3,0.96003144,-3.9969,-0.483068,6.7603,53,39.6226,false
0.90,Legacy4,4,1.04631524,4.6315,0.573689,6.9259,78,48.7179,true
0.90,Legacy4,5,0.87926346,-12.0737,-3.608482,12.8132,74,27.0270,false
0.90,Legacy4,6,0.98559365,-1.4406,-0.313034,5.9842,93,47.3118,false
0.90,Legacy5BNB,0,1.13703302,13.7033,1.221869,5.3612,90,44.4444,true
0.90,Legacy5BNB,1,1.29195596,29.1956,2.851471,3.8350,130,51.5385,true
0.90,Legacy5BNB,2,1.29675998,29.6760,2.326172,5.7458,109,48.6239,true
0.90,Legacy5BNB,3,0.93332733,-6.6673,-0.686239,9.5443,66,45.4545,false
0.90,Legacy5BNB,4,1.11352219,11.3522,1.184467,5.2763,91,50.5495,true
0.90,Legacy5BNB,5,0.86444726,-13.5553,-3.974168,13.9149,84,27.3810,false
0.90,Legacy5BNB,6,1.03237607,3.2376,0.627336,5.3414,115,48.6957,true
0.90,OldGuardNoBNB,0,1.09781553,9.7816,0.942964,5.6226,84,44.0476,true
0.90,OldGuardNoBNB,1,1.28319066,28.3191,2.947399,3.6500,113,52.2124,true
0.90,OldGuardNoBNB,2,1.30473293,30.4733,2.464175,4.4678,99,50.5051,true
0.90,OldGuardNoBNB,3,0.98220833,-1.7792,-0.108382,9.4158,69,40.5797,false
0.90,OldGuardNoBNB,4,1.04379442,4.3794,0.492479,8.8866,89,47.1910,true
0.90,OldGuardNoBNB,5,0.83527198,-16.4728,-3.896789,16.4728,90,31.1111,false
0.90,OldGuardNoBNB,6,0.95951553,-4.0484,-0.880147,7.4514,104,44.2308,false
0.90,LargeCaps5,0,1.29769127,29.7691,2.114593,5.1336,90,52.2222,true
0.90,LargeCaps5,1,1.39710055,39.7101,3.382790,3.7354,133,50.3759,true
0.90,LargeCaps5,2,1.41880837,41.8808,3.206988,7.8308,122,54.9180,true
0.90,LargeCaps5,3,0.97350791,-2.6492,-0.206228,8.7637,70,47.1429,false
0.90,LargeCaps5,4,1.11139603,11.1396,1.015191,7.6574,92,47.8261,true
0.90,LargeCaps5,5,1.00564947,0.5649,0.131521,11.0068,87,36.7816,true
0.90,Legacy3,0,0.97896076,-2.1039,-0.241470,7.4628,60,40.0000,false
0.90,Legacy3,1,1.20226701,20.2267,2.724396,2.7928,89,53.9326,true
0.90,Legacy3,2,1.14166087,14.1661,1.478783,4.7895,64,48.4375,true
0.90,Legacy3,3,0.95716773,-4.2832,-0.550859,7.2903,42,40.4762,false
0.90,Legacy3,4,1.06284658,6.2847,0.893686,5.5502,62,51.6129,true
0.90,Legacy3,5,0.90903311,-9.0967,-2.954238,9.6227,58,25.8621,false
0.90,Legacy3,6,0.96904771,-3.0952,-0.792098,5.3589,69,44.9275,false
0.90,LowVolume5,0,1.09706647,9.7066,0.964515,7.6223,84,46.4286,true
0.90,LowVolume5,1,1.22760304,22.7603,2.789993,6.0120,91,52.7473,true
0.90,LowVolume5,2,1.21229132,21.2291,1.884098,5.5005,82,52.4390,true
0.90,LowVolume5,3,0.88418125,-11.5819,-0.969878,20.4847,61,37.7049,false
0.90,LowVolume5,4,1.01278200,1.2782,0.205978,7.1448,74,51.3514,true
0.90,LowVolume5,5,0.96557295,-3.4427,-0.426109,12.1864,79,41.7722,false
0.90,LowVolume5,6,0.87378572,-12.6214,-2.842694,13.2926,69,31.8841,false
0.90,OldGuard4,0,0.95034495,-4.9655,-0.618910,9.8329,71,40.8451,false
0.90,OldGuard4,1,1.18125154,18.1252,2.465517,3.6291,92,52.1739,true
0.90,OldGuard4,2,1.19596128,19.5961,1.821970,4.7895,78,50.0000,true
0.90,OldGuard4,3,0.97927847,-2.0722,-0.146239,10.5689,58,41.3793,false
0.90,OldGuard4,4,1.06028593,6.0286,0.725261,7.7005,73,49.3151,true
0.90,OldGuard4,5,0.86355219,-13.6448,-3.363566,13.6448,74,31.0811,false
0.90,OldGuard4,6,0.93670969,-6.3290,-1.501233,8.9889,81,40.7407,false
0.95,Base5,0,1.29754243,29.7542,1.451780,8.4762,85,47.0588,true
0.95,Base5,1,1.34200348,34.2003,3.205220,4.4223,122,50.0000,true
0.95,Base5,2,1.50887794,50.8878,3.618479,6.1395,108,56.4815,true
0.95,Base5,3,0.99869407,-0.1306,0.051590,7.7004,65,40.0000,false
0.95,Base5,4,1.06809425,6.8094,0.541113,9.5559,94,41.4894,true
0.95,Base5,5,1.05403409,5.4034,0.720028,7.9536,96,36.4583,true
0.95,NoDOGE,0,1.23766587,23.7666,1.775010,5.1336,72,50.0000,true
0.95,NoDOGE,1,1.41230886,41.2309,3.720272,3.7440,113,52.2124,true
0.95,NoDOGE,2,1.37226993,37.2270,3.137691,5.7148,97,56.7010,true
0.95,NoDOGE,3,1.01345180,1.3452,0.221202,7.7004,56,44.6429,true
0.95,NoDOGE,4,0.95981492,-4.0185,-0.270162,11.7589,79,41.7722,false
0.95,NoDOGE,5,1.00458472,0.4585,0.114863,10.5906,78,34.6154,true
0.95,Legacy4,0,1.17639816,17.6398,1.587740,4.9017,70,45.7143,true
0.95,Legacy4,1,1.30601971,30.6020,3.155457,3.3628,110,53.6364,true
0.95,Legacy4,2,1.27059390,27.0594,2.343952,4.4678,83,50.6024,true
0.95,Legacy4,3,0.98948524,-1.0515,-0.080162,6.5597,51,45.0980,false
0.95,Legacy4,4,0.99277172,-0.7228,-0.002839,9.9662,78,47.4359,false
0.95,Legacy4,5,0.88467149,-11.5329,-3.438708,13.2738,73,27.3973,false
0.95,Legacy4,6,1.00445109,0.4451,0.129146,6.3711,92,48.9130,true
0.95,Legacy5BNB,0,1.21221932,21.2219,1.752126,4.8155,87,47.1264,true
0.95,Legacy5BNB,1,1.27766345,27.7663,2.717451,3.8744,130,51.5385,true
0.95,Legacy5BNB,2,1.29313957,29.3140,2.255852,5.4357,105,48.5714,true
0.95,Legacy5BNB,3,0.95396232,-4.6038,-0.437680,8.5001,64,48.4375,false
0.95,Legacy5BNB,4,1.05653946,5.6539,0.603725,8.8578,91,49.4505,true
0.95,Legacy5BNB,5,0.86976415,-13.0236,-3.808418,14.3697,83,27.7108,false
0.95,Legacy5BNB,6,1.05523619,5.5236,0.971861,5.7309,113,50.4425,true
0.95,OldGuardNoBNB,0,1.14201109,14.2011,1.327523,5.6226,81,45.6790,true
0.95,OldGuardNoBNB,1,1.28319066,28.3191,2.947399,3.6500,113,52.2124,true
0.95,OldGuardNoBNB,2,1.30282409,30.2824,2.419183,4.4678,96,48.9583,true
0.95,OldGuardNoBNB,3,1.01234252,1.2343,0.198063,7.6976,67,44.7761,true
0.95,OldGuardNoBNB,4,0.99178878,-0.8211,0.005348,12.8473,89,46.0674,false
0.95,OldGuardNoBNB,5,0.84040943,-15.9591,-3.763619,15.9591,89,31.4607,false
0.95,OldGuardNoBNB,6,0.97377414,-2.6226,-0.499772,8.2187,103,45.6311,false
0.95,LargeCaps5,0,1.27535262,27.5353,1.943729,5.1336,89,50.5618,true
0.95,LargeCaps5,1,1.38164486,38.1645,3.258883,3.9656,133,50.3759,true
0.95,LargeCaps5,2,1.43907601,43.9076,3.214175,7.5275,118,55.9322,true
0.95,LargeCaps5,3,0.97706847,-2.2932,-0.166918,8.4301,69,47.8261,false
0.95,LargeCaps5,4,1.04554973,4.5550,0.458846,8.6386,92,45.6522,true
0.95,LargeCaps5,5,0.98112964,-1.8870,-0.217650,12.6674,87,33.3333,false
0.95,Legacy3,0,1.01837150,1.8372,0.308058,5.9820,57,42.1053,true
0.95,Legacy3,1,1.20226701,20.2267,2.724396,2.7928,89,53.9326,true
0.95,Legacy3,2,1.16221076,16.2211,1.654033,4.7895,62,50.0000,true
0.95,Legacy3,3,0.98653366,-1.3466,-0.129633,6.5597,40,47.5000,false
0.95,Legacy3,4,1.01256029,1.2560,0.218746,7.8183,62,50.0000,true
0.95,Legacy3,5,0.91543800,-8.4562,-2.688008,10.0201,57,26.3158,false
0.95,Legacy3,6,0.98692374,-1.3076,-0.288756,5.8118,68,47.0588,false
0.95,LowVolume5,0,1.13306059,13.3061,1.290789,7.6223,82,48.7805,true
0.95,LowVolume5,1,1.22760304,22.7603,2.789993,6.0120,91,52.7473,true
0.95,LowVolume5,2,1.18295118,18.2951,1.651036,5.5005,80,50.0000,true
0.95,LowVolume5,3,0.90043636,-9.9564,-0.811188,19.0229,60,40.0000,false
0.95,LowVolume5,4,0.97641672,-2.3583,-0.188742,10.0870,74,50.0000,false
0.95,LowVolume5,5,0.96552666,-3.4473,-0.423398,12.1906,78,41.0256,false
0.95,LowVolume5,6,0.88431421,-11.5686,-2.527086,12.6312,68,33.8235,false
0.95,OldGuard4,0,0.98860368,-1.1396,-0.103360,8.3900,68,42.6471,false
0.95,OldGuard4,1,1.18125154,18.1252,2.465517,3.6291,92,52.1739,true
0.95,OldGuard4,2,1.21118049,21.1180,1.929250,4.7895,75,49.3333,true
0.95,OldGuard4,3,1.00932277,0.9323,0.168602,8.9248,56,46.4286,true
0.95,OldGuard4,4,1.01155776,1.1558,0.191392,10.5709,73,47.9452,true
0.95,OldGuard4,5,0.86963663,-13.0363,-3.168817,13.0363,73,31.5068,false
0.95,OldGuard4,6,0.94998943,-5.0011,-1.093255,9.8042,80,42.5000,false
1.00,Base5,0,1.27191014,27.1910,1.372640,8.1382,83,49.3976,true
1.00,Base5,1,1.33798988,33.7990,3.161964,4.4223,122,49.1803,true
1.00,Base5,2,1.51700710,51.7007,3.545364,5.6876,104,55.7692,true
1.00,Base5,3,1.03621610,3.6216,0.484798,7.6807,63,42.8571,true
1.00,Base5,4,1.04362147,4.3621,0.384199,11.8857,94,42.5532,true
1.00,Base5,5,1.05533989,5.5340,0.727876,9.0521,96,35.4167,true
1.00,NoDOGE,0,1.21321641,21.3216,1.692060,5.1336,70,52.8571,true
1.00,NoDOGE,1,1.40808500,40.8085,3.675413,3.6867,113,51.3274,true
1.00,NoDOGE,2,1.36959283,36.9593,2.979203,5.7148,94,55.3191,true
1.00,NoDOGE,3,1.05152829,5.1528,0.665881,7.6807,54,48.1481,true
1.00,NoDOGE,4,0.93782310,-6.2177,-0.433418,13.6835,79,43.0380,false
1.00,NoDOGE,5,1.01301562,1.3016,0.231914,11.0264,78,33.3333,true
1.00,Legacy4,0,1.15315901,15.3159,1.495540,4.9017,68,48.5294,true
1.00,Legacy4,1,1.27148012,27.1480,2.912984,3.3628,110,52.7273,true
1.00,Legacy4,2,1.25172652,25.1727,2.122416,6.5947,81,48.1481,true
1.00,Legacy4,3,0.99140339,-0.8597,-0.052620,6.2429,49,46.9388,false
1.00,Legacy4,4,0.90733370,-9.2666,-0.852370,15.6920,78,46.1538,false
1.00,Legacy4,5,0.87895934,-12.1041,-3.354059,14.9674,73,27.3973,false
1.00,Legacy4,6,0.99421100,-0.5789,-0.088840,6.3711,92,48.9130,false
1.00,Legacy5BNB,0,1.17109533,17.1095,1.525205,4.8155,85,49.4118,true
1.00,Legacy5BNB,1,1.27689753,27.6898,2.682738,3.8744,128,51.5625,true
1.00,Legacy5BNB,2,1.27393739,27.3937,2.067930,6.4055,103,46.6019,true
1.00,Legacy5BNB,3,0.96048365,-3.9516,-0.359575,9.0789,61,49.1803,false
1.00,Legacy5BNB,4,0.96561358,-3.4386,-0.234866,14.0492,91,48.3516,false
1.00,Legacy5BNB,5,0.86292515,-13.7075,-3.778469,16.1607,82,26.8293,false
1.00,Legacy5BNB,6,1.06664766,6.6648,1.130808,5.7309,112,50.8929,true
1.00,OldGuardNoBNB,0,1.11672157,11.6722,1.174366,5.6226,78,48.7179,true
1.00,OldGuardNoBNB,1,1.24925481,24.9255,2.700447,3.6500,113,51.3274,true
1.00,OldGuardNoBNB,2,1.28681503,28.6815,2.236402,7.1162,93,47.3118,true
1.00,OldGuardNoBNB,3,1.01430499,1.4305,0.217105,7.8759,65,46.1538,true
