cp,universe,window,bar,equity
3,NoDOGE,1,28,1.010014
3,NoDOGE,1,29,1.010014
3,NoDOGE,1,30,1.010014
3,NoDOGE,1,31,1.010014
3,NoDOGE,1,32,1.010014
3,NoDOGE,1,33,1.010014
3,NoDOGE,1,34,1.010014
3,NoDOGE,1,35,1.010014
3,NoDOGE,1,36,1.010014
3,NoDOGE,1,37,1.010014
3,NoDOGE,1,38,1.010014
3,NoDOGE,1,39,1.010014
3,NoDOGE,1,40,1.010014
3,NoDOGE,1,41,1.010014
3,NoDOGE,1,42,1.010014
3,NoDOGE,1,43,1.010014
3,NoDOGE,1,44,1.010014
3,NoDOGE,1,45,1.010014
3,NoDOGE,1,46,1.010014
3,NoDOGE,1,47,1.010014
3,NoDOGE,1,48,1.010014
3,NoDOGE,1,49,1.010014
3,NoDOGE,1,50,1.010014
3,NoDOGE,1,51,1.010014
3,NoDOGE,1,52,1.010014
3,NoDOGE,1,53,1.010014
3,NoDOGE,1,54,1.010014
3,NoDOGE,1,55,1.010014
3,NoDOGE,1,56,1.010014
3,NoDOGE,1,57,1.010014
3,NoDOGE,1,58,1.010014
3,NoDOGE,1,59,1.010014
3,NoDOGE,1,60,1.010014
3,NoDOGE,1,61,1.010014
3,NoDOGE,1,62,1.010014
3,NoDOGE,1,63,1.010014
3,NoDOGE,1,64,1.010014
3,NoDOGE,1,65,1.010014
3,NoDOGE,1,66,1.010014
3,NoDOGE,1,67,1.010014
3,NoDOGE,1,68,1.010014
3,NoDOGE,1,69,1.010014
3,NoDOGE,1,70,1.010014
3,NoDOGE,1,71,1.010014
3,NoDOGE,1,72,1.010014
3,NoDOGE,1,73,1.010014
3,NoDOGE,1,74,1.010014
3,NoDOGE,1,75,1.010014
3,NoDOGE,1,76,1.010014
3,NoDOGE,1,77,1.010014
3,NoDOGE,1,78,0.996945
3,NoDOGE,1,79,0.996945
3,NoDOGE,1,80,0.996945
3,NoDOGE,1,81,0.996945
3,NoDOGE,1,82,0.996945
3,NoDOGE,1,83,0.996945
3,NoDOGE,1,84,1.025817
3,NoDOGE,1,85,0.993522
3,NoDOGE,1,86,0.993522
3,NoDOGE,1,87,0.993522
3,NoDOGE,1,88,0.993522
3,NoDOGE,1,89,0.993522
3,NoDOGE,1,90,0.993522
3,NoDOGE,1,91,0.993522
3,NoDOGE,1,92,0.993522
3,NoDOGE,1,93,0.993522
3,NoDOGE,1,94,0.993522
3,NoDOGE,1,95,0.993522
3,NoDOGE,1,96,0.993522
3,NoDOGE,1,97,0.993522
3,NoDOGE,1,98,0.993522
3,NoDOGE,1,99,0.993522
3,NoDOGE,1,100,0.993522
3,NoDOGE,1,101,0.993522
3,NoDOGE,1,102,0.993522
3,NoDOGE,1,103,0.993522
3,NoDOGE,1,104,0.993522
3,NoDOGE,1,105,0.993522
3,NoDOGE,1,106,0.993522
3,NoDOGE,1,107,0.993522
3,NoDOGE,1,108,0.993522
3,NoDOGE,1,109,0.993522
3,NoDOGE,1,110,0.993522
3,NoDOGE,1,111,0.993522
3,NoDOGE,1,112,0.993522
3,NoDOGE,1,113,0.993522
3,NoDOGE,1,114,0.945693
3,NoDOGE,1,115,0.945693
3,NoDOGE,1,116,0.938109
3,NoDOGE,1,117,0.938109
3,NoDOGE,1,118,0.938109
3,NoDOGE,1,119,0.938109
3,NoDOGE,1,120,0.938491
3,NoDOGE,1,121,0.930748
3,NoDOGE,1,122,0.930748
3,NoDOGE,1,123,0.930748
3,NoDOGE,1,124,0.930748
3,NoDOGE,1,125,0.930748
3,NoDOGE,1,126,0.930748
3,NoDOGE,1,127,0.930748
3,NoDOGE,1,128,0.930748
3,NoDOGE,1,129,0.930781
3,NoDOGE,2,0,1.000000
3,NoDOGE,2,0,1.000000
3,NoDOGE,2,1,1.000000
3,NoDOGE,2,2,1.000000
3,NoDOGE,2,3,1.000000
3,NoDOGE,2,4,1.000000
3,NoDOGE,2,5,1.000000
3,NoDOGE,2,6,1.000000
3,NoDOGE,2,7,1.000000
3,NoDOGE,2,8,1.000000
3,NoDOGE,2,9,1.000000
3,NoDOGE,2,10,1.000000
3,NoDOGE,2,11,1.000000
3,NoDOGE,2,12,1.000000
3,NoDOGE,2,13,1.000000
3,NoDOGE,2,14,1.000000
3,NoDOGE,2,15,1.000000
3,NoDOGE,2,16,1.000000
3,NoDOGE,2,17,1.000000
3,NoDOGE,2,18,1.000000
3,NoDOGE,2,19,1.000000
3,NoDOGE,2,20,1.000000
3,NoDOGE,2,21,1.000000
3,NoDOGE,2,22,1.000000
3,NoDOGE,2,23,1.000000
3,NoDOGE,2,24,1.000000
3,NoDOGE,2,25,1.000000
3,NoDOGE,2,26,1.000000
3,NoDOGE,2,27,1.000000
3,NoDOGE,2,28,1.000000
3,NoDOGE,2,29,1.000000
3,NoDOGE,2,30,1.000000
3,NoDOGE,2,31,1.000000
3,NoDOGE,2,32,1.000000
3,NoDOGE,2,33,1.000000
3,NoDOGE,2,34,1.000000
3,NoDOGE,2,35,0.977917
3,NoDOGE,2,36,0.984690
3,NoDOGE,2,37,0.978066
3,NoDOGE,2,38,0.978066
3,NoDOGE,2,39,0.978066
3,NoDOGE,2,40,0.978066
3,NoDOGE,2,41,0.978066
3,NoDOGE,2,42,0.978066
3,NoDOGE,2,43,0.978066
3,NoDOGE,2,44,0.978066
3,NoDOGE,2,45,0.978066
3,NoDOGE,2,46,0.978066
3,NoDOGE,2,47,0.978066
3,NoDOGE,2,48,0.978066
3,NoDOGE,2,49,0.958253
3,NoDOGE,2,50,0.958253
3,NoDOGE,2,51,0.958253
3,NoDOGE,2,52,0.958253
3,NoDOGE,2,53,0.958253
3,NoDOGE,2,54,0.958253
3,NoDOGE,2,55,0.958253
3,NoDOGE,2,56,0.958253
3,NoDOGE,2,57,0.958253
3,NoDOGE,2,58,0.958253
3,NoDOGE,2,59,0.958253
3,NoDOGE,2,60,0.958253
3,NoDOGE,2,61,0.958253
3,NoDOGE,2,62,0.958253
3,NoDOGE,2,63,0.958253
3,NoDOGE,2,64,0.958253
3,NoDOGE,2,65,0.958253
3,NoDOGE,2,66,0.958253
3,NoDOGE,2,67,0.958253
3,NoDOGE,2,68,0.958253
3,NoDOGE,2,69,0.958253
3,NoDOGE,2,70,0.958253
3,NoDOGE,2,71,0.958253
3,NoDOGE,2,72,0.958253
3,NoDOGE,2,73,0.958253
3,NoDOGE,2,74,0.958253
3,NoDOGE,2,75,0.958253
3,NoDOGE,2,76,0.958253
3,NoDOGE,2,77,0.958253
3,NoDOGE,2,78,0.958253
3,NoDOGE,2,79,0.947405
3,NoDOGE,2,80,0.947405
3,NoDOGE,2,81,0.936392
3,NoDOGE,2,82,0.936392
3,NoDOGE,2,83,0.950125
3,NoDOGE,2,84,0.950125
3,NoDOGE,2,85,0.950125
3,NoDOGE,2,86,0.950125
3,NoDOGE,2,87,0.967244
3,NoDOGE,2,88,0.967244
3,NoDOGE,2,89,0.967244
3,NoDOGE,2,90,0.967244
3,NoDOGE,2,91,0.961663
3,NoDOGE,2,92,0.981790
3,NoDOGE,2,93,0.981790
3,NoDOGE,2,94,0.981790
3,NoDOGE,2,95,0.981790
3,NoDOGE,2,96,0.981790
3,NoDOGE,2,97,0.981790
3,NoDOGE,2,98,0.981790
3,NoDOGE,2,99,0.981790
3,NoDOGE,2,100,0.984343
3,NoDOGE,2,101,1.023224
3,NoDOGE,3,0,1.000000
3,NoDOGE,3,0,1.000000
3,NoDOGE,3,1,0.993526
3,NoDOGE,3,2,0.993526
3,NoDOGE,3,3,0.993526
3,NoDOGE,3,4,0.993526
3,NoDOGE,3,5,0.993526
3,NoDOGE,3,6,0.993526
3,NoDOGE,3,7,0.993526
3,NoDOGE,3,8,0.993526
3,NoDOGE,3,9,0.993526
3,NoDOGE,3,10,0.993526
3,NoDOGE,3,11,0.993526
3,NoDOGE,3,12,0.993526
3,NoDOGE,3,13,0.993526
3,NoDOGE,3,14,0.993526
3,NoDOGE,3,15,0.993670
3,NoDOGE,3,16,0.993670
3,NoDOGE,3,17,0.993670
3,NoDOGE,3,18,0.993670
3,NoDOGE,3,19,0.993670
3,NoDOGE,3,20,0.993670
3,NoDOGE,3,21,0.993670
3,NoDOGE,3,22,0.993670
3,NoDOGE,3,23,0.993670
3,NoDOGE,3,24,0.993670
3,NoDOGE,3,25,0.993670
3,NoDOGE,3,26,0.993670
3,NoDOGE,3,27,0.993670
3,NoDOGE,3,28,0.993670
3,NoDOGE,3,29,0.993670
3,NoDOGE,3,30,0.993670
3,NoDOGE,3,31,0.993670
3,NoDOGE,3,32,0.993670
3,NoDOGE,3,33,0.993670
3,NoDOGE,3,34,0.993670
3,NoDOGE,3,35,0.993670
3,NoDOGE,3,36,0.993670
3,NoDOGE,3,37,1.006156
3,NoDOGE,3,38,1.006638
3,NoDOGE,3,39,1.006638
3,NoDOGE,3,40,1.006638
3,NoDOGE,3,41,1.006638
3,NoDOGE,3,42,1.006638
3,NoDOGE,3,43,1.006638
3,NoDOGE,3,44,1.006638
3,NoDOGE,3,45,1.006638
3,NoDOGE,3,46,1.006638
3,NoDOGE,3,47,1.006638
3,NoDOGE,3,48,1.006638
3,NoDOGE,3,49,1.006638
3,NoDOGE,3,50,1.006638
3,NoDOGE,3,51,1.006638
3,NoDOGE,3,52,0.987420
3,NoDOGE,3,53,0.987420
3,NoDOGE,3,54,0.987420
3,NoDOGE,3,55,0.987420
3,NoDOGE,3,56,0.987420
3,NoDOGE,3,57,0.987420
3,NoDOGE,3,58,0.987420
3,NoDOGE,3,59,0.987420
3,NoDOGE,3,60,0.987420
3,NoDOGE,3,61,0.987420
3,NoDOGE,3,62,0.987420
3,NoDOGE,3,63,0.987420
3,NoDOGE,3,64,0.987420
3,NoDOGE,3,65,0.987420
3,NoDOGE,3,66,0.987420
3,NoDOGE,3,67,0.987420
3,NoDOGE,3,68,0.988988
3,NoDOGE,3,69,0.988988
3,NoDOGE,3,70,0.988988
3,NoDOGE,3,71,0.988988
3,NoDOGE,3,72,0.988988
3,NoDOGE,3,73,0.988988
3,NoDOGE,3,74,0.988988
3,NoDOGE,3,75,0.988988
3,NoDOGE,3,76,0.988988
3,NoDOGE,3,77,0.988988
3,NoDOGE,3,78,0.988988
3,NoDOGE,3,79,0.988988
3,NoDOGE,3,80,0.988988
3,NoDOGE,3,81,0.988988
3,NoDOGE,3,82,0.988988
3,NoDOGE,3,83,0.988988
3,NoDOGE,3,84,0.988988
3,NoDOGE,3,85,0.988988
3,NoDOGE,3,86,0.988988
3,NoDOGE,3,87,1.038804
3,NoDOGE,3,88,1.038804
3,NoDOGE,3,89,1.021747
3,NoDOGE,3,90,0.982311
3,NoDOGE,3,91,0.982311
3,NoDOGE,3,92,1.035119
3,NoDOGE,3,93,1.066437
3,NoDOGE,3,94,1.143769
3,NoDOGE,4,0,1.000000
3,NoDOGE,4,0,1.000000
3,NoDOGE,4,1,1.000000
3,NoDOGE,4,2,1.000000
3,NoDOGE,4,3,0.991078
3,NoDOGE,4,4,0.991078
3,NoDOGE,4,5,1.007045
3,NoDOGE,4,6,1.007045
3,NoDOGE,4,7,1.007045
3,NoDOGE,4,8,1.008396
3,NoDOGE,4,9,1.008396
3,NoDOGE,4,10,1.008396
3,NoDOGE,4,11,1.008396
3,NoDOGE,4,12,1.008396
3,NoDOGE,4,13,1.008396
3,NoDOGE,4,14,1.008396
3,NoDOGE,4,15,1.008396
3,NoDOGE,4,16,1.008396
3,NoDOGE,4,17,1.008396
3,NoDOGE,4,18,1.008396
3,NoDOGE,4,19,1.008396
3,NoDOGE,4,20,1.008396
3,NoDOGE,4,21,1.008396
3,NoDOGE,4,22,1.008396
3,NoDOGE,4,23,1.008396
3,NoDOGE,4,24,1.008396
3,NoDOGE,4,25,1.008396
3,NoDOGE,4,26,1.008396
3,NoDOGE,4,27,1.008396
3,NoDOGE,4,28,1.008396
3,NoDOGE,4,29,1.008396
3,NoDOGE,4,30,1.008396
3,NoDOGE,4,31,1.008396
3,NoDOGE,4,32,1.008396
3,NoDOGE,4,33,1.008396
3,NoDOGE,4,34,1.008396
3,NoDOGE,4,35,1.008396
3,NoDOGE,4,36,1.008396
3,NoDOGE,4,37,1.008396
3,NoDOGE,4,38,1.008396
3,NoDOGE,4,39,1.008396
3,NoDOGE,4,40,1.008396
3,NoDOGE,4,41,1.008396
3,NoDOGE,4,42,1.008396
3,NoDOGE,4,43,1.008396
3,NoDOGE,4,44,1.008396
3,NoDOGE,4,45,1.008396
3,NoDOGE,4,46,1.008396
3,NoDOGE,4,47,1.008396
3,NoDOGE,4,48,1.008396
3,NoDOGE,4,49,1.008396
3,NoDOGE,4,50,1.008396
3,NoDOGE,4,51,1.008396
3,NoDOGE,4,52,1.008396
3,NoDOGE,4,53,1.008396
3,NoDOGE,4,54,1.008396
3,NoDOGE,4,55,1.008396
3,NoDOGE,4,56,1.014211
3,NoDOGE,4,57,1.014211
3,NoDOGE,4,58,1.015275
3,NoDOGE,4,59,1.015275
3,NoDOGE,4,60,1.015275
3,NoDOGE,4,61,1.015275
3,NoDOGE,4,62,1.015275
3,NoDOGE,4,63,1.015275
3,NoDOGE,4,64,1.015275
3,NoDOGE,4,65,1.015275
3,NoDOGE,4,66,1.015275
3,NoDOGE,4,67,1.015275
3,NoDOGE,4,68,1.015275
3,NoDOGE,4,69,1.015275
3,NoDOGE,4,70,1.015275
3,NoDOGE,4,71,1.015275
3,NoDOGE,4,72,1.015275
3,NoDOGE,4,73,1.015275
3,NoDOGE,4,74,1.015275
3,NoDOGE,4,75,1.015275
3,NoDOGE,4,76,1.015275
3,NoDOGE,4,77,1.015275
3,NoDOGE,4,78,1.015275
3,NoDOGE,4,79,1.015275
3,NoDOGE,4,80,1.015275
3,NoDOGE,4,81,1.015275
3,NoDOGE,4,82,1.015275
3,NoDOGE,4,83,1.015275
3,NoDOGE,4,84,1.015275
3,NoDOGE,4,85,1.015275
3,NoDOGE,4,86,1.015275
3,NoDOGE,4,87,1.015275
3,NoDOGE,4,88,1.015275
3,NoDOGE,4,89,1.038198
3,NoDOGE,4,90,1.050045
3,NoDOGE,4,91,1.050045
3,NoDOGE,4,92,1.050045
3,NoDOGE,4,93,1.050045
3,NoDOGE,4,94,1.050045
3,NoDOGE,4,95,1.050045
3,NoDOGE,4,96,1.050045
3,NoDOGE,4,97,1.050045
3,NoDOGE,4,98,1.050045
3,NoDOGE,4,99,1.050045
3,NoDOGE,4,100,1.097855
3,NoDOGE,4,101,1.097855
3,NoDOGE,4,102,1.097855
3,NoDOGE,4,103,1.097855
3,NoDOGE,4,104,1.097855
3,NoDOGE,4,105,1.119902
3,NoDOGE,4,106,1.119902
3,NoDOGE,4,107,1.119975
3,NoDOGE,4,108,1.119975
3,NoDOGE,4,109,1.119975
3,NoDOGE,4,110,1.119975
3,NoDOGE,4,111,1.119975
3,NoDOGE,4,112,1.119975
3,NoDOGE,4,113,1.119975
3,NoDOGE,4,114,1.119975
3,NoDOGE,4,115,1.119975
3,NoDOGE,4,116,1.119975
3,NoDOGE,4,117,1.119975
3,NoDOGE,4,118,1.119975
3,NoDOGE,4,119,1.119975
3,NoDOGE,4,120,1.119975
3,NoDOGE,5,0,1.000000
3,NoDOGE,5,0,1.000000
3,NoDOGE,5,1,1.000000
3,NoDOGE,5,2,1.000000
3,NoDOGE,5,3,1.000000
3,NoDOGE,5,4,1.000000
3,NoDOGE,5,5,1.000000
3,NoDOGE,5,6,1.000000
3,NoDOGE,5,7,1.000000
3,NoDOGE,5,8,1.000000
3,NoDOGE,5,9,1.000000
3,NoDOGE,5,10,1.000000
3,NoDOGE,5,11,1.000000
3,NoDOGE,5,12,1.000000
3,NoDOGE,5,13,1.000000
3,NoDOGE,5,14,1.000000
3,NoDOGE,5,15,1.000000
3,NoDOGE,5,16,1.000000
3,NoDOGE,5,17,0.985342
3,NoDOGE,5,18,0.985342
3,NoDOGE,5,19,0.985342
3,NoDOGE,5,20,0.985342
3,NoDOGE,5,21,0.985342
3,NoDOGE,5,22,0.985342
3,NoDOGE,5,23,0.985342
3,NoDOGE,5,24,0.957209
3,NoDOGE,5,25,0.957209
3,NoDOGE,5,26,0.957209
3,NoDOGE,5,27,0.957209
3,NoDOGE,5,28,0.957209
3,NoDOGE,5,29,0.957209
3,NoDOGE,5,30,0.957209
3,NoDOGE,5,31,0.957209
3,NoDOGE,5,32,0.957209
3,NoDOGE,5,33,0.957209
3,NoDOGE,5,34,0.957209
3,NoDOGE,5,35,0.957209
3,NoDOGE,5,36,0.957209
3,NoDOGE,5,37,0.957209
3,NoDOGE,5,38,0.957209
3,NoDOGE,5,39,0.957209
3,NoDOGE,5,40,0.957209
3,NoDOGE,5,41,0.957209
3,NoDOGE,5,42,0.957209
3,NoDOGE,5,43,0.957209
3,NoDOGE,5,44,0.957209
3,NoDOGE,5,45,0.957209
3,NoDOGE,5,46,0.986370
3,NoDOGE,5,47,0.986370
3,NoDOGE,5,48,0.986370
3,NoDOGE,5,49,0.986370
3,NoDOGE,5,50,0.986370
3,NoDOGE,5,51,0.986370
3,NoDOGE,5,52,0.986370
3,NoDOGE,5,53,0.986370
3,NoDOGE,5,54,0.986370
3,NoDOGE,5,55,0.986370
3,NoDOGE,5,56,0.986370
3,NoDOGE,5,57,0.986370
3,NoDOGE,5,58,0.975708
3,NoDOGE,5,59,0.975708
3,NoDOGE,5,60,0.975708
3,NoDOGE,5,61,0.975708
3,NoDOGE,5,62,0.975708
3,NoDOGE,5,63,0.975708
3,NoDOGE,5,64,0.975708
3,NoDOGE,5,65,0.975708
3,NoDOGE,5,66,1.044709
3,NoDOGE,5,67,1.044709
3,NoDOGE,5,68,1.044709
3,NoDOGE,5,69,1.044709
3,NoDOGE,5,70,1.044709
3,NoDOGE,5,71,1.044709
3,NoDOGE,5,72,1.044709
3,NoDOGE,5,73,1.044709
3,NoDOGE,5,74,1.044709
3,NoDOGE,5,75,1.064972
3,NoDOGE,5,76,1.064972
3,NoDOGE,5,77,1.064972
3,NoDOGE,5,78,1.064972
3,NoDOGE,5,79,1.064972
3,NoDOGE,5,80,1.064972
3,NoDOGE,5,81,1.064972
3,NoDOGE,5,82,1.064972
3,NoDOGE,5,83,1.064972
3,NoDOGE,5,84,1.064972
3,NoDOGE,5,85,1.064972
3,NoDOGE,5,86,1.064972
3,NoDOGE,5,87,1.064972
3,NoDOGE,5,88,1.064972
3,NoDOGE,5,89,1.064546
3,NoDOGE,5,90,1.064546
3,NoDOGE,5,91,1.064546
3,NoDOGE,5,92,1.064546
3,NoDOGE,5,93,1.064546
3,NoDOGE,5,94,1.064546
3,NoDOGE,5,95,1.064546
3,NoDOGE,5,96,1.064546
3,NoDOGE,5,97,1.064546
3,NoDOGE,5,98,1.064546
3,NoDOGE,5,99,1.064546
3,NoDOGE,5,100,1.064546
3,NoDOGE,5,101,1.064546
3,NoDOGE,5,102,1.064546
3,NoDOGE,5,103,1.064546
3,NoDOGE,5,104,1.093035
3,NoDOGE,5,105,1.097791
3,NoDOGE,5,106,1.091511
3,NoDOGE,5,107,1.071091
3,NoDOGE,6,0,1.000000
3,NoDOGE,6,0,1.000000
3,NoDOGE,6,1,1.000000
3,NoDOGE,6,2,1.000000
3,NoDOGE,6,3,1.000000
3,NoDOGE,6,4,1.000000
3,NoDOGE,6,5,1.000000
3,NoDOGE,6,6,0.992975
3,NoDOGE,6,7,0.996488
3,NoDOGE,6,8,0.991577
3,NoDOGE,6,9,0.991577
3,NoDOGE,6,10,0.991577
3,NoDOGE,6,11,0.991577
3,NoDOGE,6,12,0.991577
3,NoDOGE,6,13,0.991577
3,NoDOGE,6,14,0.991577
3,NoDOGE,6,15,0.991577
3,NoDOGE,6,16,0.991577
3,NoDOGE,6,17,0.991577
3,NoDOGE,6,18,0.991577
3,NoDOGE,6,19,0.991577
3,NoDOGE,6,20,0.991577
3,NoDOGE,6,21,0.991577
3,NoDOGE,6,22,0.991577
3,NoDOGE,6,23,0.991577
3,NoDOGE,6,24,0.991577
3,NoDOGE,6,25,0.991577
3,NoDOGE,6,26,0.991577
3,NoDOGE,6,27,0.991577
3,NoDOGE,6,28,0.991577
3,NoDOGE,6,29,0.991577
3,NoDOGE,6,30,0.991577
3,NoDOGE,6,31,0.991577
3,NoDOGE,6,32,0.991577
3,NoDOGE,6,33,0.991577
3,NoDOGE,6,34,0.991577
3,NoDOGE,6,35,0.991577
3,NoDOGE,6,36,0.991577
3,NoDOGE,6,37,0.991577
3,NoDOGE,6,38,0.991577
3,NoDOGE,6,39,0.991577
3,NoDOGE,6,40,0.991577
3,NoDOGE,6,41,0.991577
3,NoDOGE,6,42,0.991577
3,NoDOGE,6,43,0.991577
3,NoDOGE,6,44,0.991577
3,NoDOGE,6,45,0.991577
3,NoDOGE,6,46,0.991577
3,NoDOGE,6,47,0.991577
3,NoDOGE,6,48,0.991577
3,NoDOGE,6,49,0.991577
3,NoDOGE,6,50,0.991577
3,NoDOGE,6,51,0.991577
3,NoDOGE,6,52,0.991577
3,NoDOGE,6,53,0.991577
3,NoDOGE,6,54,0.991577
3,NoDOGE,6,55,0.991577
3,NoDOGE,6,56,0.991577
3,NoDOGE,6,57,0.991577
3,NoDOGE,6,58,0.991577
3,NoDOGE,6,59,0.991577
3,NoDOGE,6,60,0.991577
3,NoDOGE,6,61,0.991577
3,NoDOGE,6,62,0.991577
3,NoDOGE,6,63,0.991577
3,NoDOGE,6,64,0.991577
3,NoDOGE,6,65,1.014359
3,NoDOGE,6,66,1.014359
3,NoDOGE,6,67,1.014359
3,NoDOGE,6,68,1.014359
3,NoDOGE,6,69,1.014359
3,NoDOGE,6,70,1.014359
3,NoDOGE,6,71,1.014359
3,NoDOGE,6,72,1.014359
3,NoDOGE,6,73,1.014359
3,NoDOGE,6,74,1.014359
3,NoDOGE,6,75,0.998844
3,NoDOGE,6,76,0.998844
3,NoDOGE,6,77,0.998844
3,NoDOGE,6,78,0.998844
3,NoDOGE,6,79,0.998844
3,NoDOGE,6,80,0.998844
3,NoDOGE,6,81,0.998844
3,NoDOGE,6,82,0.998844
3,NoDOGE,6,83,0.998844
3,NoDOGE,6,84,0.998844
3,NoDOGE,6,85,0.998844
3,NoDOGE,6,86,0.998844
3,NoDOGE,6,87,0.998844
3,NoDOGE,6,88,0.998844
3,NoDOGE,6,89,0.998844
3,NoDOGE,6,90,0.998844
3,NoDOGE,6,91,0.998844
3,NoDOGE,6,92,0.998844
3,NoDOGE,6,93,0.998844
3,NoDOGE,6,94,0.998844
3,NoDOGE,6,95,0.998844
3,NoDOGE,6,96,0.998844
3,NoDOGE,6,97,0.998844
3,NoDOGE,6,98,0.998844
3,NoDOGE,6,99,0.998844
3,NoDOGE,6,100,0.998844
3,NoDOGE,6,101,0.998844
3,NoDOGE,6,102,0.998844
3,NoDOGE,6,103,0.998844
3,NoDOGE,6,104,0.998844
3,NoDOGE,6,105,0.998844
3,NoDOGE,6,106,0.998844
3,NoDOGE,6,107,0.998844
3,NoDOGE,6,108,0.998844
3,NoDOGE,6,109,0.998844
3,NoDOGE,6,110,0.998844
3,NoDOGE,6,111,0.998844
3,NoDOGE,6,112,0.998844
3,NoDOGE,6,113,0.998844
3,NoDOGE,6,114,0.998844
3,NoDOGE,6,115,0.998844
3,NoDOGE,6,116,0.998844
3,NoDOGE,6,117,0.998844
3,NoDOGE,6,118,0.998844
3,NoDOGE,6,119,0.998844
3,NoDOGE,6,120,0.998844
3,NoDOGE,6,121,0.998844
3,NoDOGE,6,122,0.998844
3,NoDOGE,6,123,0.988917
3,NoDOGE,6,124,0.988917
3,NoDOGE,6,125,0.988917
3,NoDOGE,6,126,0.995574
3,NoDOGE,6,127,0.995574
3,NoDOGE,6,128,0.995574
3,NoDOGE,6,129,0.995574
3,NoDOGE,6,130,0.995574
3,NoDOGE,6,131,0.993316
3,NoDOGE,6,132,0.993756
3,NoDOGE,6,133,0.993756
3,Legacy4,0,0,1.000000
3,Legacy4,0,0,1.000000
3,Legacy4,0,1,1.000000
3,Legacy4,0,2,1.000000
3,Legacy4,0,3,1.000000
3,Legacy4,0,4,1.000000
3,Legacy4,0,5,1.000000
3,Legacy4,0,6,1.000000
3,Legacy4,0,7,1.000000
3,Legacy4,0,8,1.000000
3,Legacy4,0,9,1.000000
3,Legacy4,0,10,1.000000
3,Legacy4,0,11,1.000000
3,Legacy4,0,12,1.000000
3,Legacy4,0,13,1.000000
3,Legacy4,0,14,1.000000
3,Legacy4,0,15,1.000000
3,Legacy4,0,16,1.000000
3,Legacy4,0,17,1.000000
3,Legacy4,0,18,1.000000
3,Legacy4,0,19,1.000000
3,Legacy4,0,20,1.000000
3,Legacy4,0,21,1.000000
3,Legacy4,0,22,1.000000
3,Legacy4,0,23,1.000000
3,Legacy4,0,24,1.000000
3,Legacy4,0,25,0.984711
3,Legacy4,0,26,0.984711
3,Legacy4,0,27,0.984711
3,Legacy4,0,28,0.984711
3,Legacy4,0,29,0.984711
3,Legacy4,0,30,0.984711
3,Legacy4,0,31,0.984711
3,Legacy4,0,32,0.984711
3,Legacy4,0,33,0.984711
3,Legacy4,0,34,0.984711
3,Legacy4,0,35,0.984711
3,Legacy4,0,36,0.984711
3,Legacy4,0,37,0.984711
3,Legacy4,0,38,0.984711
3,Legacy4,0,39,0.984711
3,Legacy4,0,40,0.984711
3,Legacy4,0,41,0.984711
3,Legacy4,0,42,0.984711
3,Legacy4,0,43,0.984711
3,Legacy4,0,44,0.984711
3,Legacy4,0,45,0.984711
3,Legacy4,0,46,0.984711
3,Legacy4,0,47,0.984711
3,Legacy4,0,48,0.984711
3,Legacy4,0,49,0.989476
3,Legacy4,0,50,1.002810
3,Legacy4,0,51,1.002810
3,Legacy4,0,52,1.002810
3,Legacy4,0,53,1.002810
3,Legacy4,0,54,1.002810
3,Legacy4,0,55,1.002810
3,Legacy4,0,56,1.002810
3,Legacy4,0,57,1.012184
3,Legacy4,0,58,1.012184
3,Legacy4,0,59,1.021117
3,Legacy4,0,60,1.021117
3,Legacy4,0,61,1.021117
3,Legacy4,0,62,1.021117
3,Legacy4,0,63,1.021117
3,Legacy4,0,64,1.021117
3,Legacy4,0,65,1.027015
3,Legacy4,0,66,1.027015
3,Legacy4,0,67,1.046955
3,Legacy4,0,68,1.075008
3,Legacy4,0,69,1.075008
3,Legacy4,0,70,1.075008
3,Legacy4,0,71,1.075008
3,Legacy4,0,72,1.075008
3,Legacy4,0,73,1.075008
3,Legacy4,0,74,1.075008
3,Legacy4,0,75,1.075008
3,Legacy4,0,76,1.075008
3,Legacy4,0,77,1.075008
3,Legacy4,0,78,1.075008
3,Legacy4,0,79,1.075008
3,Legacy4,0,80,1.075008
3,Legacy4,0,81,1.075008
3,Legacy4,0,82,1.075008
3,Legacy4,0,83,1.075008
3,Legacy4,0,84,1.075008
3,Legacy4,0,85,1.075008
3,Legacy4,0,86,1.075008
3,Legacy4,0,87,1.075008
3,Legacy4,0,88,1.075008
3,Legacy4,0,89,1.075008
3,Legacy4,0,90,1.075008
3,Legacy4,0,91,1.075008
3,Legacy4,0,92,1.075008
3,Legacy4,0,93,1.075008
3,Legacy4,0,94,1.075008
3,Legacy4,0,95,1.075008
3,Legacy4,0,96,1.075008
3,Legacy4,0,97,1.075008
3,Legacy4,0,98,1.075008
3,Legacy4,0,99,1.075036
3,Legacy4,0,100,1.075036
3,Legacy4,0,101,1.075036
3,Legacy4,0,102,1.075036
3,Legacy4,0,103,1.047217
3,Legacy4,0,104,1.047217
3,Legacy4,0,105,1.047217
3,Legacy4,0,106,1.047217
3,Legacy4,0,107,1.047217
3,Legacy4,0,108,1.047217
3,Legacy4,0,109,1.047217
3,Legacy4,0,110,1.047217
3,Legacy4,0,111,1.047217
3,Legacy4,0,112,1.047217
3,Legacy4,0,113,1.047217
3,Legacy4,0,114,1.047217
