hedge_atr_period,universe,window,final_equity,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
59,Legacy4,0,1.40396805,40.3968,2.237921,6.8028,42,52.3810,true
59,Legacy4,1,1.51583204,51.5832,3.764784,5.7687,66,60.6061,true
59,Legacy4,2,1.50419093,50.4191,2.618899,7.1451,46,54.3478,true
59,Legacy4,3,1.06225767,6.2258,0.568921,9.2894,31,54.8387,true
59,Legacy4,4,0.85423476,-14.5765,-0.838870,31.0126,56,41.0714,false
59,Legacy4,5,0.93771016,-6.2290,-0.738964,10.3984,39,35.8974,false
59,Legacy4,6,1.09243151,9.2432,1.093660,8.3397,58,48.2759,true
59,Legacy5BNB,0,1.58240350,58.2404,2.657834,6.8028,49,55.1020,true
59,Legacy5BNB,1,1.41298677,41.2987,3.009442,5.7687,76,53.9474,true
59,Legacy5BNB,2,1.72039704,72.0397,3.049784,7.1014,58,56.8966,true
59,Legacy5BNB,3,1.01552339,1.5523,0.216698,14.4446,38,52.6316,true
59,Legacy5BNB,4,0.97967506,-2.0325,0.008801,29.8324,59,45.7627,false
59,Legacy5BNB,5,0.94677712,-5.3223,-0.559296,9.9144,44,36.3636,false
59,Legacy5BNB,6,1.12196039,12.1960,1.359072,7.9968,71,49.2958,true
59,OldGuardNoBNB,0,1.35486273,35.4863,1.956752,7.8431,45,53.3333,true
59,OldGuardNoBNB,1,1.46145624,46.1456,3.442646,5.7687,68,57.3529,true
59,OldGuardNoBNB,2,1.52951806,52.9518,2.643689,7.5704,55,50.9091,true
59,OldGuardNoBNB,3,1.35629704,35.6297,1.481961,9.2894,45,48.8889,true
59,OldGuardNoBNB,4,0.87776641,-12.2234,-0.584137,33.2587,62,40.3226,false
59,OldGuardNoBNB,5,0.96931157,-3.0688,-0.321171,9.5980,47,36.1702,false
59,OldGuardNoBNB,6,1.03264516,3.2645,0.427015,11.5248,66,45.4545,true
59,LargeCaps5,0,1.50662720,50.6627,2.641997,6.8851,54,51.8519,true
59,LargeCaps5,1,1.29257718,29.2577,2.026458,7.4392,83,48.1928,true
59,LargeCaps5,2,1.77686992,77.6870,3.488341,9.7969,74,60.8108,true
59,LargeCaps5,3,1.02767670,2.7677,0.331119,9.8032,40,50.0000,true
59,LargeCaps5,4,1.06249565,6.2496,0.460393,21.2526,60,50.0000,true
59,LargeCaps5,5,1.10353968,10.3540,1.084225,8.3383,48,47.9167,true
59,Legacy3,0,1.22523916,22.5239,1.825640,6.2433,34,50.0000,true
59,Legacy3,1,1.38412230,38.4122,3.709093,4.7516,56,60.7143,true
59,Legacy3,2,1.32395019,32.3950,2.171710,6.2461,36,52.7778,true
59,Legacy3,3,1.03125641,3.1256,0.351481,8.5865,26,53.8462,true
59,Legacy3,4,0.87882710,-12.1173,-0.955307,25.9335,45,37.7778,false
59,Legacy3,5,0.96408309,-3.5917,-0.470646,9.9360,34,32.3529,false
59,Legacy3,6,1.06206799,6.2068,0.948167,6.4951,48,47.9167,true
59,LowVolume5,0,1.33762642,33.7626,2.074106,9.0450,46,54.3478,true
59,LowVolume5,1,1.29583816,29.5838,2.404321,12.2804,65,52.3077,true
59,LowVolume5,2,1.27693956,27.6940,1.825865,6.4931,48,47.9167,true
59,LowVolume5,3,1.14321904,14.3219,0.753609,20.7823,45,42.2222,true
59,LowVolume5,4,0.83283172,-16.7168,-1.097527,29.8206,50,40.0000,false
59,LowVolume5,5,1.17054903,17.0549,1.521798,10.4575,48,39.5833,true
59,LowVolume5,6,0.87696353,-12.3036,-1.909342,13.3168,47,36.1702,false
59,OldGuard4,0,1.16287659,16.2877,1.288095,8.4533,38,50.0000,true
59,OldGuard4,1,1.33390357,33.3904,3.258803,5.1868,59,57.6271,true
59,OldGuard4,2,1.39043349,39.0433,2.428094,7.5704,46,50.0000,true
59,OldGuard4,3,1.31671445,31.6714,1.379227,9.0656,40,47.5000,true
59,OldGuard4,4,0.88419811,-11.5802,-0.738909,30.1078,52,36.5385,false
59,OldGuard4,5,0.98486971,-1.5130,-0.149196,10.5729,43,32.5581,false
59,OldGuard4,6,0.95819565,-4.1804,-0.551414,11.9510,57,40.3509,false
60,Base5,0,1.58749303,58.7493,2.362583,10.3432,56,50.0000,true
60,Base5,1,1.39919388,39.9194,2.687114,8.5750,78,50.0000,true
60,Base5,2,1.77622370,77.6224,3.631576,6.7110,70,62.8571,true
60,Base5,3,1.11592025,11.5920,1.082866,7.9832,38,52.6316,true
60,Base5,4,0.97078306,-2.9217,0.015699,22.6008,66,48.4848,false
60,Base5,5,1.14595197,14.5952,1.311289,9.2674,56,50.0000,true
60,NoDOGE,0,1.36139180,36.1392,2.100956,10.3432,45,51.1111,true
60,NoDOGE,1,1.39784209,39.7842,2.736620,7.1577,72,51.3889,true
60,NoDOGE,2,1.54629220,54.6292,2.956569,9.9273,63,60.3175,true
60,NoDOGE,3,1.07497028,7.4970,0.764478,9.1279,33,51.5152,true
60,NoDOGE,4,0.92642389,-7.3576,-0.273874,22.8763,55,47.2727,false
60,NoDOGE,5,1.09220042,9.2200,0.948516,8.7415,43,48.8372,true
60,Legacy4,0,1.38102868,38.1029,2.115036,7.0898,42,52.3810,true
60,Legacy4,1,1.51583204,51.5832,3.764784,5.7687,66,60.6061,true
60,Legacy4,2,1.50419093,50.4191,2.618899,7.1451,46,54.3478,true
60,Legacy4,3,1.06225767,6.2258,0.568921,9.2894,31,54.8387,true
60,Legacy4,4,0.86950133,-13.0499,-0.740908,31.0126,56,41.0714,false
60,Legacy4,5,0.93771016,-6.2290,-0.738964,10.3984,39,35.8974,false
60,Legacy4,6,1.09243151,9.2432,1.093660,8.3397,58,48.2759,true
60,Legacy5BNB,0,1.55654868,55.6549,2.547264,6.8028,49,55.1020,true
60,Legacy5BNB,1,1.41298677,41.2987,3.009442,5.7687,76,53.9474,true
60,Legacy5BNB,2,1.72039704,72.0397,3.049784,7.1014,58,56.8966,true
60,Legacy5BNB,3,1.01552339,1.5523,0.216698,14.4446,38,52.6316,true
60,Legacy5BNB,4,0.99718344,-0.2817,0.109116,29.8324,59,45.7627,false
60,Legacy5BNB,5,0.94677712,-5.3223,-0.559296,9.9144,44,36.3636,false
60,Legacy5BNB,6,1.12196039,12.1960,1.359072,7.9968,71,49.2958,true
60,OldGuardNoBNB,0,1.33272569,33.2726,1.841372,7.8431,45,53.3333,true
60,OldGuardNoBNB,1,1.46145624,46.1456,3.442646,5.7687,68,57.3529,true
60,OldGuardNoBNB,2,1.52951806,52.9518,2.643689,7.5704,55,50.9091,true
60,OldGuardNoBNB,3,1.35629704,35.6297,1.481961,9.2894,45,48.8889,true
60,OldGuardNoBNB,4,0.89345352,-10.6546,-0.495687,33.2587,62,40.3226,false
60,OldGuardNoBNB,5,0.96931157,-3.0688,-0.321171,9.5980,47,36.1702,false
60,OldGuardNoBNB,6,1.03264516,3.2645,0.427015,11.5248,66,45.4545,true
60,LargeCaps5,0,1.50662720,50.6627,2.641997,6.8851,54,51.8519,true
60,LargeCaps5,1,1.29257718,29.2577,2.026458,7.4392,83,48.1928,true
60,LargeCaps5,2,1.77686992,77.6870,3.488341,9.7969,74,60.8108,true
60,LargeCaps5,3,1.02767670,2.7677,0.331119,9.8032,40,50.0000,true
60,LargeCaps5,4,1.08148418,8.1484,0.556755,20.9420,60,50.0000,true
60,LargeCaps5,5,1.10353968,10.3540,1.084225,8.3383,48,47.9167,true
60,Legacy3,0,1.20522003,20.5220,1.655961,6.2433,34,50.0000,true
60,Legacy3,1,1.38412230,38.4122,3.709093,4.7516,56,60.7143,true
60,Legacy3,2,1.32395019,32.3950,2.171710,6.2461,36,52.7778,true
60,Legacy3,3,1.03125641,3.1256,0.351481,8.5865,26,53.8462,true
60,Legacy3,4,0.89453316,-10.5467,-0.829967,24.7724,45,37.7778,false
60,Legacy3,5,0.96408309,-3.5917,-0.470646,9.9360,34,32.3529,false
60,Legacy3,6,1.06206799,6.2068,0.948167,6.4951,48,47.9167,true
60,LowVolume5,0,1.31577100,31.5771,1.956609,9.0450,46,54.3478,true
60,LowVolume5,1,1.29583816,29.5838,2.404321,12.2804,65,52.3077,true
60,LowVolume5,2,1.27693956,27.6940,1.825865,6.4931,48,47.9167,true
60,LowVolume5,3,1.14321904,14.3219,0.753609,20.7823,45,42.2222,true
60,LowVolume5,4,0.84771577,-15.2284,-1.001059,28.5578,50,40.0000,false
60,LowVolume5,5,1.17054903,17.0549,1.521798,10.4575,48,39.5833,true
60,LowVolume5,6,0.87696353,-12.3036,-1.909342,13.3168,47,36.1702,false
60,OldGuard4,0,1.14387640,14.3876,1.141813,8.4533,38,50.0000,true
60,OldGuard4,1,1.33390357,33.3904,3.258803,5.1868,59,57.6271,true
60,OldGuard4,2,1.39043349,39.0433,2.428094,7.5704,46,50.0000,true
60,OldGuard4,3,1.31671445,31.6714,1.379227,9.0656,40,47.5000,true
60,OldGuard4,4,0.90000016,-10.0000,-0.632767,28.8501,52,36.5385,false
60,OldGuard4,5,0.98486971,-1.5130,-0.149196,10.5729,43,32.5581,false
60,OldGuard4,6,0.95819565,-4.1804,-0.551414,11.9510,57,40.3509,false
61,Base5,0,1.58749303,58.7493,2.362583,10.3432,56,50.0000,true
61,Base5,1,1.39919388,39.9194,2.687114,8.5750,78,50.0000,true
61,Base5,2,1.77622370,77.6224,3.631576,6.7110,70,62.8571,true
61,Base5,3,1.11592025,11.5920,1.082866,7.9832,38,52.6316,true
61,Base5,4,0.97078306,-2.9217,0.015699,22.6008,66,48.4848,false
61,Base5,5,1.12377865,12.3779,1.148564,9.2674,56,50.0000,true
61,NoDOGE,0,1.36139180,36.1392,2.100956,10.3432,45,51.1111,true
61,NoDOGE,1,1.39784209,39.7842,2.736620,7.1577,72,51.3889,true
61,NoDOGE,2,1.54629220,54.6292,2.956569,9.9273,63,60.3175,true
61,NoDOGE,3,1.07497028,7.4970,0.764478,9.1279,33,51.5152,true
61,NoDOGE,4,0.92642389,-7.3576,-0.273874,22.8763,55,47.2727,false
61,NoDOGE,5,1.07106715,7.1067,0.765160,8.7415,43,48.8372,true
61,Legacy4,0,1.37123358,37.1234,2.179390,7.0898,42,52.3810,true
61,Legacy4,1,1.51583204,51.5832,3.764784,5.7687,66,60.6061,true
61,Legacy4,2,1.50419093,50.4191,2.618899,7.1451,46,54.3478,true
61,Legacy4,3,1.06225767,6.2258,0.568921,9.2894,31,54.8387,true
61,Legacy4,4,0.86950133,-13.0499,-0.740908,31.0126,56,41.0714,false
61,Legacy4,5,0.93771016,-6.2290,-0.738964,10.3984,39,35.8974,false
61,Legacy4,6,1.07127214,7.1272,0.941584,8.3397,58,48.2759,true
61,Legacy5BNB,0,1.54550869,54.5509,2.608915,6.5485,49,55.1020,true
61,Legacy5BNB,1,1.41298677,41.2987,3.009442,5.7687,76,53.9474,true
61,Legacy5BNB,2,1.72039704,72.0397,3.049784,7.1014,58,56.8966,true
61,Legacy5BNB,3,1.01552339,1.5523,0.216698,14.4446,38,52.6316,true
61,Legacy5BNB,4,0.99718344,-0.2817,0.109116,29.8324,59,45.7627,false
61,Legacy5BNB,5,0.94677712,-5.3223,-0.559296,9.9144,44,36.3636,false
61,Legacy5BNB,6,1.10022907,10.0229,1.233899,7.9968,71,49.2958,true
61,OldGuardNoBNB,0,1.32327318,32.3273,1.884470,7.0898,45,53.3333,true
61,OldGuardNoBNB,1,1.46145624,46.1456,3.442646,5.7687,68,57.3529,true
61,OldGuardNoBNB,2,1.52951806,52.9518,2.643689,7.5704,55,50.9091,true
61,OldGuardNoBNB,3,1.35629704,35.6297,1.481961,9.2894,45,48.8889,true
61,OldGuardNoBNB,4,0.89345352,-10.6546,-0.495687,33.2587,62,40.3226,false
61,OldGuardNoBNB,5,0.96931157,-3.0688,-0.321171,9.5980,47,36.1702,false
61,OldGuardNoBNB,6,1.01264379,1.2644,0.214019,11.5248,66,45.4545,true
61,LargeCaps5,0,1.50662720,50.6627,2.641997,6.8851,54,51.8519,true
61,LargeCaps5,1,1.29257718,29.2577,2.026458,7.4392,83,48.1928,true
61,LargeCaps5,2,1.77686992,77.6870,3.488341,9.7969,74,60.8108,true
61,LargeCaps5,3,1.02767670,2.7677,0.331119,9.8032,40,50.0000,true
61,LargeCaps5,4,1.08148418,8.1484,0.556755,20.9420,60,50.0000,true
61,LargeCaps5,5,1.08218700,8.2187,0.897586,8.3383,48,47.9167,true
61,Legacy3,0,1.19667188,19.6672,1.765096,5.0636,34,50.0000,true
61,Legacy3,1,1.38412230,38.4122,3.709093,4.7516,56,60.7143,true
61,Legacy3,2,1.32395019,32.3950,2.171710,6.2461,36,52.7778,true
61,Legacy3,3,1.03125641,3.1256,0.351481,8.5865,26,53.8462,true
61,Legacy3,4,0.89453316,-10.5467,-0.829967,24.7724,45,37.7778,false
61,Legacy3,5,0.96408309,-3.5917,-0.470646,9.9360,34,32.3529,false
61,Legacy3,6,1.04149673,4.1497,0.704222,6.4951,48,47.9167,true
61,LowVolume5,0,1.30643875,30.6439,2.029230,6.6876,46,54.3478,true
61,LowVolume5,1,1.29583816,29.5838,2.404321,12.2804,65,52.3077,true
61,LowVolume5,2,1.27693956,27.6940,1.825865,6.4931,48,47.9167,true
61,LowVolume5,3,1.14321904,14.3219,0.753609,20.7823,45,42.2222,true
61,LowVolume5,4,0.84771577,-15.2284,-1.001059,28.5578,50,40.0000,false
61,LowVolume5,5,1.14789977,14.7900,1.359316,10.4575,48,39.5833,true
61,LowVolume5,6,0.87696353,-12.3036,-1.909342,13.3168,47,36.1702,false
61,OldGuard4,0,1.13576333,13.5763,1.176527,6.0806,38,50.0000,true
61,OldGuard4,1,1.33390357,33.3904,3.258803,5.1868,59,57.6271,true
61,OldGuard4,2,1.39043349,39.0433,2.428094,7.5704,46,50.0000,true
61,OldGuard4,3,1.31671445,31.6714,1.379227,9.0656,40,47.5000,true
61,OldGuard4,4,0.90000016,-10.0000,-0.632767,28.8501,52,36.5385,false
61,OldGuard4,5,0.98486971,-1.5130,-0.149196,10.5729,43,32.5581,false
61,OldGuard4,6,0.93963630,-6.0364,-0.898198,11.9510,57,40.3509,false
62,Base5,0,1.58749303,58.7493,2.362583,10.3432,56,50.0000,true
62,Base5,1,1.44064313,44.0643,3.175673,6.1721,78,50.0000,true
62,Base5,2,1.77622370,77.6224,3.631576,6.7110,70,62.8571,true
62,Base5,3,1.10903859,10.9039,1.049982,8.5506,38,52.6316,true
62,Base5,4,0.97078306,-2.9217,0.015699,22.6008,66,48.4848,false
62,Base5,5,1.12377865,12.3779,1.148564,9.2674,56,50.0000,true
62,NoDOGE,0,1.36139180,36.1392,2.100956,10.3432,45,51.1111,true
62,NoDOGE,1,1.43925130,43.9251,3.250336,5.5862,72,51.3889,true
62,NoDOGE,2,1.54629220,54.6292,2.956569,9.9273,63,60.3175,true
62,NoDOGE,3,1.06834115,6.8341,0.722152,9.6883,33,51.5152,true
62,NoDOGE,4,0.92642389,-7.3576,-0.273874,22.8763,55,47.2727,false
62,NoDOGE,5,1.07106715,7.1067,0.765160,8.7415,43,48.8372,true
62,Legacy4,0,1.37123358,37.1234,2.179390,7.0898,42,52.3810,true
62,Legacy4,1,1.51583204,51.5832,3.764784,5.7687,66,60.6061,true
62,Legacy4,2,1.50419093,50.4191,2.618899,7.1451,46,54.3478,true
62,Legacy4,3,1.06225767,6.2258,0.568921,9.2894,31,54.8387,true
62,Legacy4,4,0.86950133,-13.0499,-0.740908,31.0126,56,41.0714,false
62,Legacy4,5,0.93771016,-6.2290,-0.738964,10.3984,39,35.8974,false
62,Legacy4,6,1.09341098,9.3411,1.104616,8.3397,58,48.2759,true
62,Legacy5BNB,0,1.54550869,54.5509,2.608915,6.5485,49,55.1020,true
62,Legacy5BNB,1,1.41298677,41.2987,3.009442,5.7687,76,53.9474,true
62,Legacy5BNB,2,1.72039704,72.0397,3.049784,7.1014,58,56.8966,true
62,Legacy5BNB,3,1.01552339,1.5523,0.216698,14.4446,38,52.6316,true
62,Legacy5BNB,4,0.99718344,-0.2817,0.109116,29.8324,59,45.7627,false
62,Legacy5BNB,5,0.94677712,-5.3223,-0.559296,9.9144,44,36.3636,false
62,Legacy5BNB,6,1.12296633,12.2966,1.369781,7.9968,71,49.2958,true
62,OldGuardNoBNB,0,1.32327318,32.3273,1.884470,7.0898,45,53.3333,true
62,OldGuardNoBNB,1,1.46145624,46.1456,3.442646,5.7687,68,57.3529,true
62,OldGuardNoBNB,2,1.52951806,52.9518,2.643689,7.5704,55,50.9091,true
62,OldGuardNoBNB,3,1.35629704,35.6297,1.481961,9.2894,45,48.8889,true
62,OldGuardNoBNB,4,0.89345352,-10.6546,-0.495687,33.2587,62,40.3226,false
62,OldGuardNoBNB,5,0.96931157,-3.0688,-0.321171,9.5980,47,36.1702,false
62,OldGuardNoBNB,6,1.03357102,3.3571,0.437215,11.5248,66,45.4545,true
62,LargeCaps5,0,1.50662720,50.6627,2.641997,6.8851,54,51.8519,true
62,LargeCaps5,1,1.33086806,33.0868,2.423438,6.7542,83,48.1928,true
62,LargeCaps5,2,1.77686992,77.6870,3.488341,9.7969,74,60.8108,true
62,LargeCaps5,3,1.02133922,2.1339,0.277934,9.8032,40,50.0000,true
62,LargeCaps5,4,1.08148418,8.1484,0.556755,20.9420,60,50.0000,true
62,LargeCaps5,5,1.08218700,8.2187,0.897586,8.3383,48,47.9167,true
62,Legacy3,0,1.19667188,19.6672,1.765096,5.0636,34,50.0000,true
62,Legacy3,1,1.38412230,38.4122,3.709093,4.7516,56,60.7143,true
62,Legacy3,2,1.32395019,32.3950,2.171710,6.2461,36,52.7778,true
62,Legacy3,3,1.03125641,3.1256,0.351481,8.5865,26,53.8462,true
62,Legacy3,4,0.89453316,-10.5467,-0.829967,24.7724,45,37.7778,false
62,Legacy3,5,0.96408309,-3.5917,-0.470646,9.9360,34,32.3529,false
62,Legacy3,6,1.06302024,6.3020,0.962255,6.4951,48,47.9167,true
62,LowVolume5,0,1.30643875,30.6439,2.029230,6.6876,46,54.3478,true
62,LowVolume5,1,1.29583816,29.5838,2.404321,12.2804,65,52.3077,true
62,LowVolume5,2,1.27693956,27.6940,1.825865,6.4931,48,47.9167,true
62,LowVolume5,3,1.14321904,14.3219,0.753609,20.7823,45,42.2222,true
62,LowVolume5,4,0.84771577,-15.2284,-1.001059,28.5578,50,40.0000,false
62,LowVolume5,5,1.14789977,14.7900,1.359316,10.4575,48,39.5833,true
62,LowVolume5,6,0.87696353,-12.3036,-1.909342,13.3168,47,36.1702,false
62,OldGuard4,0,1.13576333,13.5763,1.176527,6.0806,38,50.0000,true
62,OldGuard4,1,1.33390357,33.3904,3.258803,5.1868,59,57.6271,true
62,OldGuard4,2,1.39043349,39.0433,2.428094,7.5704,46,50.0000,true
62,OldGuard4,3,1.31671445,31.6714,1.379227,9.0656,40,47.5000,true
62,OldGuard4,4,0.90000016,-10.0000,-0.632767,28.8501,52,36.5385,false
62,OldGuard4,5,0.98486971,-1.5130,-0.149196,10.5729,43,32.5581,false
62,OldGuard4,6,0.95905477,-4.0945,-0.538931,11.9510,57,40.3509,false
63,Base5,0,1.58749303,58.7493,2.362583,10.3432,56,50.0000,true
63,Base5,1,1.44064313,44.0643,3.175673,6.1721,78,50.0000,true
63,Base5,2,1.77622370,77.6224,3.631576,6.7110,70,62.8571,true
63,Base5,3,1.10903859,10.9039,1.049982,8.5506,38,52.6316,true
63,Base5,4,0.95373821,-4.6262,-0.064827,22.6008,66,48.4848,false
63,Base5,5,1.11084408,11.0844,1.032092,10.3118,56,50.0000,true
63,NoDOGE,0,1.36139180,36.1392,2.100956,10.3432,45,51.1111,true
63,NoDOGE,1,1.43925130,43.9251,3.250336,5.5862,72,51.3889,true
63,NoDOGE,2,1.54629220,54.6292,2.956569,9.9273,63,60.3175,true
63,NoDOGE,3,1.06834115,6.8341,0.722152,9.6883,33,51.5152,true
63,NoDOGE,4,0.91015789,-8.9842,-0.364143,23.4920,55,47.2727,false
63,NoDOGE,5,1.05873929,5.8739,0.641099,9.7919,43,48.8372,true
63,Legacy4,0,1.37123358,37.1234,2.179390,7.0898,42,52.3810,true
63,Legacy4,1,1.51583204,51.5832,3.764784,5.7687,66,60.6061,true
63,Legacy4,2,1.50419093,50.4191,2.618899,7.1451,46,54.3478,true
63,Legacy4,3,1.06225767,6.2258,0.568921,9.2894,31,54.8387,true
63,Legacy4,4,0.85423476,-14.5765,-0.838870,31.0126,56,41.0714,false
63,Legacy4,5,0.92691722,-7.3083,-0.858845,11.4297,39,35.8974,false
63,Legacy4,6,1.09341098,9.3411,1.104616,8.3397,58,48.2759,true
63,Legacy5BNB,0,1.54550869,54.5509,2.608915,6.5485,49,55.1020,true
63,Legacy5BNB,1,1.41298677,41.2987,3.009442,5.7687,76,53.9474,true
63,Legacy5BNB,2,1.72039704,72.0397,3.049784,7.1014,58,56.8966,true
63,Legacy5BNB,3,1.01552339,1.5523,0.216698,14.4446,38,52.6316,true
63,Legacy5BNB,4,0.97967506,-2.0325,0.008801,29.8324,59,45.7627,false
63,Legacy5BNB,5,0.93587982,-6.4120,-0.674635,10.9512,44,36.3636,false
63,Legacy5BNB,6,1.12296633,12.2966,1.369781,7.9968,71,49.2958,true
63,OldGuardNoBNB,0,1.32327318,32.3273,1.884470,7.0898,45,53.3333,true
63,OldGuardNoBNB,1,1.46145624,46.1456,3.442646,5.7687,68,57.3529,true
63,OldGuardNoBNB,2,1.52951806,52.9518,2.643689,7.5704,55,50.9091,true
63,OldGuardNoBNB,3,1.35629704,35.6297,1.481961,9.2894,45,48.8889,true
63,OldGuardNoBNB,4,0.87776641,-12.2234,-0.584137,33.2587,62,40.3226,false
63,OldGuardNoBNB,5,0.95815490,-4.1845,-0.456022,9.6947,47,36.1702,false
63,OldGuardNoBNB,6,1.03357102,3.3571,0.437215,11.5248,66,45.4545,true
63,LargeCaps5,0,1.50662720,50.6627,2.641997,6.8851,54,51.8519,true
63,LargeCaps5,1,1.33086806,33.0868,2.423438,6.7542,83,48.1928,true
63,LargeCaps5,2,1.77686992,77.6870,3.488341,9.7969,74,60.8108,true
63,LargeCaps5,3,1.02133922,2.1339,0.277934,9.8032,40,50.0000,true
63,LargeCaps5,4,1.06249565,6.2496,0.460393,21.2526,60,50.0000,true
63,LargeCaps5,5,1.06973115,6.9731,0.768888,9.3934,48,47.9167,true
63,Legacy3,0,1.19667188,19.6672,1.765096,5.0636,34,50.0000,true
63,Legacy3,1,1.38412230,38.4122,3.709093,4.7516,56,60.7143,true
63,Legacy3,2,1.32395019,32.3950,2.171710,6.2461,36,52.7778,true
63,Legacy3,3,1.03125641,3.1256,0.351481,8.5865,26,53.8462,true
63,Legacy3,4,0.87882710,-12.1173,-0.955307,25.9335,45,37.7778,false
63,Legacy3,5,0.95298660,-4.7013,-0.623824,10.9726,34,32.3529,false
63,Legacy3,6,1.06302024,6.3020,0.962255,6.4951,48,47.9167,true
63,LowVolume5,0,1.30643875,30.6439,2.029230,6.6876,46,54.3478,true
63,LowVolume5,1,1.29583816,29.5838,2.404321,12.2804,65,52.3077,true
63,LowVolume5,2,1.27693956,27.6940,1.825865,6.4931,48,47.9167,true
63,LowVolume5,3,1.14321904,14.3219,0.753609,20.7823,45,42.2222,true
63,LowVolume5,4,0.83283172,-16.7168,-1.097527,29.8206,50,40.0000,false
63,LowVolume5,5,1.14789977,14.7900,1.359316,10.4575,48,39.5833,true
63,LowVolume5,6,0.87696353,-12.3036,-1.909342,13.3168,47,36.1702,false
63,OldGuard4,0,1.13576333,13.5763,1.176527,6.0806,38,50.0000,true
63,OldGuard4,1,1.33390357,33.3904,3.258803,5.1868,59,57.6271,true
63,OldGuard4,2,1.39043349,39.0433,2.428094,7.5704,46,50.0000,true
63,OldGuard4,3,1.31671445,31.6714,1.379227,9.0656,40,47.5000,true
63,OldGuard4,4,0.88419811,-11.5802,-0.738909,30.1078,52,36.5385,false
63,OldGuard4,5,0.97353397,-2.6466,-0.303797,10.5729,43,32.5581,false
63,OldGuard4,6,0.95905477,-4.0945,-0.538931,11.9510,57,40.3509,false
64,Base5,0,1.58749303,58.7493,2.362583,10.3432,56,50.0000,true
64,Base5,1,1.44064313,44.0643,3.175673,6.1721,78,50.0000,true
64,Base5,2,1.77622370,77.6224,3.631576,6.7110,70,62.8571,true
64,Base5,3,1.10903859,10.9039,1.049982,8.5506,38,52.6316,true
64,Base5,4,0.95373821,-4.6262,-0.064827,22.6008,66,48.4848,false
64,Base5,5,1.12377865,12.3779,1.148564,9.2674,56,50.0000,true
64,NoDOGE,0,1.36139180,36.1392,2.100956,10.3432,45,51.1111,true
64,NoDOGE,1,1.43925130,43.9251,3.250336,5.5862,72,51.3889,true
64,NoDOGE,2,1.54629220,54.6292,2.956569,9.9273,63,60.3175,true
64,NoDOGE,3,1.06834115,6.8341,0.722152,9.6883,33,51.5152,true
64,NoDOGE,4,0.91015789,-8.9842,-0.364143,23.4920,55,47.2727,false
64,NoDOGE,5,1.07106715,7.1067,0.765160,8.7415,43,48.8372,true
64,Legacy4,0,1.37123358,37.1234,2.179390,7.0898,42,52.3810,true
64,Legacy4,1,1.51583204,51.5832,3.764784,5.7687,66,60.6061,true
64,Legacy4,2,1.50419093,50.4191,2.618899,7.1451,46,54.3478,true
64,Legacy4,3,1.06225767,6.2258,0.568921,9.2894,31,54.8387,true
64,Legacy4,4,0.85423476,-14.5765,-0.838870,31.0126,56,41.0714,false
64,Legacy4,5,0.93771016,-6.2290,-0.738964,10.3984,39,35.8974,false
64,Legacy4,6,1.08639184,8.6392,1.033589,8.3397,58,48.2759,true
64,Legacy5BNB,0,1.54550869,54.5509,2.608915,6.5485,49,55.1020,true
64,Legacy5BNB,1,1.41298677,41.2987,3.009442,5.7687,76,53.9474,true
64,Legacy5BNB,2,1.72039704,72.0397,3.049784,7.1014,58,56.8966,true
64,Legacy5BNB,3,1.01552339,1.5523,0.216698,14.4446,38,52.6316,true
64,Legacy5BNB,4,0.97967506,-2.0325,0.008801,29.8324,59,45.7627,false
64,Legacy5BNB,5,0.94677712,-5.3223,-0.559296,9.9144,44,36.3636,false
64,Legacy5BNB,6,1.11575746,11.5757,1.302228,7.9968,71,49.2958,true
64,OldGuardNoBNB,0,1.32327318,32.3273,1.884470,7.0898,45,53.3333,true
64,OldGuardNoBNB,1,1.46145624,46.1456,3.442646,5.7687,68,57.3529,true
64,OldGuardNoBNB,2,1.52951806,52.9518,2.643689,7.5704,55,50.9091,true
64,OldGuardNoBNB,3,1.35629704,35.6297,1.481961,9.2894,45,48.8889,true
64,OldGuardNoBNB,4,0.87776641,-12.2234,-0.584137,33.2587,62,40.3226,false
64,OldGuardNoBNB,5,0.96931157,-3.0688,-0.321171,9.5980,47,36.1702,false
64,OldGuardNoBNB,6,1.04644411,4.6444,0.581545,11.5248,66,45.4545,true
64,LargeCaps5,0,1.50662720,50.6627,2.641997,6.8851,54,51.8519,true
64,LargeCaps5,1,1.33086806,33.0868,2.423438,6.7542,83,48.1928,true
64,LargeCaps5,2,1.77686992,77.6870,3.488341,9.7969,74,60.8108,true
64,LargeCaps5,3,1.02133922,2.1339,0.277934,9.8032,40,50.0000,true
64,LargeCaps5,4,1.06249565,6.2496,0.460393,21.2526,60,50.0000,true
64,LargeCaps5,5,1.08218700,8.2187,0.897586,8.3383,48,47.9167,true
64,Legacy3,0,1.19667188,19.6672,1.765096,5.0636,34,50.0000,true
64,Legacy3,1,1.38412230,38.4122,3.709093,4.7516,56,60.7143,true
64,Legacy3,2,1.32395019,32.3950,2.171710,6.2461,36,52.7778,true
64,Legacy3,3,1.03125641,3.1256,0.351481,8.5865,26,53.8462,true
64,Legacy3,4,0.87882710,-12.1173,-0.955307,25.9335,45,37.7778,false
64,Legacy3,5,0.96408309,-3.5917,-0.470646,9.9360,34,32.3529,false
