atr_period,bar,equity
17,42,-0.000019
17,43,-0.000019
17,44,-0.001420
17,45,-0.002477
17,46,-0.002477
17,47,-0.001767
17,48,-0.001750
17,49,-0.001649
17,50,-0.001576
17,51,-0.005719
17,52,-0.024546
17,53,-0.024546
17,54,-0.024465
17,55,-0.024465
17,56,-0.028405
17,57,-0.028405
17,58,-0.028408
17,59,-0.028408
17,60,-0.028408
17,61,-0.029082
17,62,-0.029082
17,63,-0.031525
17,64,-0.031525
17,65,-0.031724
17,66,-0.031724
17,67,-0.031724
17,68,-0.032000
17,69,-0.032544
17,70,-0.032544
17,71,-0.032544
17,72,-0.032661
17,73,-0.032694
17,74,-0.032694
17,75,-0.032694
17,76,-0.032694
17,77,-0.032677
17,78,-0.032758
17,79,-0.032758
17,80,-0.032758
17,81,-0.032758
17,82,-0.032758
17,83,-0.032758
17,84,-0.032758
17,85,-0.032758
17,86,-0.032758
17,87,-0.032758
17,88,-0.032758
17,89,-0.032758
17,90,-0.032758
17,91,-0.032758
17,92,-0.032758
17,93,-0.032758
17,94,-0.032758
17,95,-0.032758
17,96,-0.032758
17,97,-0.032758
17,98,-0.032758
17,99,-0.032758
17,100,-0.032758
17,101,-0.032758
17,102,-0.032758
17,103,-0.032758
17,104,-0.032758
17,105,-0.032758
17,106,-0.032758
17,107,-0.032758
17,108,-0.032758
17,109,-0.032758
17,110,-0.032758
17,111,-0.032758
17,112,-0.032758
17,113,-0.032758
17,114,-0.032758
17,115,-0.032758
17,116,-0.032758
17,117,-0.032758
17,118,-0.032758
17,119,-0.032758
17,120,-0.032758
17,121,-0.032758
17,122,-0.032758
17,123,-0.032758
17,124,-0.032758
17,125,-0.032758
17,126,-0.032758
17,127,-0.032758
17,128,-0.032758
17,129,-0.032758
17,130,-0.032758
17,131,-0.032758
17,132,-0.032758
17,133,-0.032758
17,134,-0.032758
17,135,-0.032758
17,136,-0.032758
17,137,-0.032758
17,138,-0.032758
17,139,-0.032758
17,140,-0.032758
17,141,-0.032758
17,142,-0.032758
17,143,-0.032758
17,144,-0.032758
17,145,-0.032758
17,146,-0.032758
17,147,-0.032758
17,148,-0.032758
17,149,-0.032758
17,150,-0.032758
17,151,-0.032758
17,152,-0.032758
17,153,-0.032758
17,154,-0.032758
17,155,-0.032758
17,156,-0.032758
17,157,-0.032758
17,158,-0.032758
17,159,-0.032758
17,160,-0.032758
17,161,-0.032758
17,162,-0.032758
17,163,-0.032758
17,164,-0.032758
17,165,-0.032758
17,166,-0.032758
17,167,-0.032758
17,168,-0.032758
17,169,-0.032758
17,170,-0.032758
17,171,-0.032758
17,172,-0.032758
17,173,-0.032758
17,174,-0.032758
17,175,-0.032758
17,176,-0.032758
17,177,-0.032758
17,178,-0.032758
17,179,-0.032758
17,180,-0.032758
17,181,-0.032758
17,182,-0.032758
17,183,-0.032758
17,184,-0.032758
17,185,-0.032758
17,186,-0.032758
17,187,-0.032758
17,188,-0.032758
17,189,-0.032758
17,190,-0.032758
17,191,-0.032758
17,192,-0.032758
17,193,-0.032758
17,194,-0.032758
17,195,-0.032758
17,196,-0.032758
17,197,-0.032758
17,198,-0.032758
17,199,-0.032758
17,200,-0.032758
17,201,-0.032758
17,202,-0.032758
17,203,-0.032758
17,204,-0.032758
17,205,-0.032758
17,206,-0.032758
17,207,-0.032758
17,208,-0.032758
17,209,-0.032758
17,210,-0.032758
17,211,-0.032758
17,212,-0.032758
17,213,-0.032758
17,214,-0.032758
17,215,-0.032758
17,216,-0.032758
17,217,-0.032758
17,218,-0.032758
17,219,-0.032758
17,220,-0.032758
17,221,-0.032758
17,222,-0.032758
17,223,-0.032758
17,224,-0.032758
17,225,-0.032758
17,226,-0.032758
17,227,-0.032758
17,228,-0.032758
17,229,-0.032758
17,230,-0.032758
17,231,-0.032758
17,232,-0.032758
17,233,-0.032758
17,234,-0.032758
17,235,-0.032758
17,236,-0.032758
17,237,-0.032758
17,238,-0.032758
17,239,-0.032758
17,240,-0.032758
17,241,-0.032758
17,242,-0.032758
17,243,-0.032758
17,244,-0.032758
17,245,-0.032758
17,246,-0.032758
17,247,-0.032758
17,248,-0.032758
17,249,-0.032758
17,250,-0.032758
17,251,-0.032758
17,252,-0.032758
17,253,-0.032758
18,0,1.000000
18,1,1.000000
18,2,0.841667
18,3,0.841667
18,4,0.841667
18,5,0.841667
18,6,0.646088
18,7,0.646088
18,8,0.646088
18,9,0.646088
18,10,0.646088
18,11,0.646088
18,12,0.646088
18,13,0.646088
18,14,0.638171
18,15,0.638171
18,16,0.638171
18,17,0.479838
18,18,0.499160
18,19,0.499160
18,20,0.499160
18,21,0.340827
18,22,0.340827
18,23,0.340827
18,24,0.340827
18,25,0.024160
18,26,0.025982
18,27,0.025982
18,28,0.025982
18,29,0.034358
18,30,0.034358
18,31,0.034358
18,32,0.034358
18,33,0.013593
18,34,0.013593
18,35,0.005677
18,36,0.005281
18,37,-0.000977
18,38,-0.001342
18,39,-0.007210
18,40,-0.007210
18,41,-0.007210
18,42,-0.007281
18,43,-0.007281
18,44,-0.009227
18,45,-0.009337
18,46,-0.009337
18,47,-0.008627
18,48,-0.008610
18,49,-0.005719
18,50,-0.005645
18,51,-0.009036
18,52,-0.027841
18,53,-0.027841
18,54,-0.027759
18,55,-0.027759
18,56,-0.027888
18,57,-0.027888
18,58,-0.027892
18,59,-0.027892
18,60,-0.027892
18,61,-0.028565
18,62,-0.028565
18,63,-0.030960
18,64,-0.030960
18,65,-0.031015
18,66,-0.031015
18,67,-0.031015
18,68,-0.031018
18,69,-0.031563
18,70,-0.031563
18,71,-0.031563
18,72,-0.031679
18,73,-0.031713
18,74,-0.031713
18,75,-0.031713
18,76,-0.031713
18,77,-0.031708
18,78,-0.031789
18,79,-0.031789
18,80,-0.031789
18,81,-0.031789
18,82,-0.031789
18,83,-0.031789
18,84,-0.031789
18,85,-0.031789
18,86,-0.031789
18,87,-0.031789
18,88,-0.031789
18,89,-0.031789
18,90,-0.031789
18,91,-0.031789
18,92,-0.031789
18,93,-0.031789
18,94,-0.031789
18,95,-0.031789
18,96,-0.031789
18,97,-0.031789
18,98,-0.031789
18,99,-0.031789
18,100,-0.031789
18,101,-0.031789
18,102,-0.031789
18,103,-0.031789
18,104,-0.031789
18,105,-0.031789
18,106,-0.031789
18,107,-0.031789
18,108,-0.031789
18,109,-0.031789
18,110,-0.031789
18,111,-0.031789
18,112,-0.031789
18,113,-0.031789
18,114,-0.031789
18,115,-0.031789
18,116,-0.031789
18,117,-0.031789
18,118,-0.031789
18,119,-0.031789
18,120,-0.031789
18,121,-0.031789
18,122,-0.031789
18,123,-0.031789
18,124,-0.031789
18,125,-0.031789
18,126,-0.031789
18,127,-0.031789
18,128,-0.031789
18,129,-0.031789
18,130,-0.031789
18,131,-0.031789
18,132,-0.031789
18,133,-0.031789
18,134,-0.031789
18,135,-0.031789
18,136,-0.031789
18,137,-0.031789
18,138,-0.031789
18,139,-0.031789
18,140,-0.031789
18,141,-0.031789
18,142,-0.031789
18,143,-0.031789
18,144,-0.031789
18,145,-0.031789
18,146,-0.031789
18,147,-0.031789
18,148,-0.031789
18,149,-0.031789
18,150,-0.031789
18,151,-0.031789
18,152,-0.031789
18,153,-0.031789
18,154,-0.031789
18,155,-0.031789
18,156,-0.031789
18,157,-0.031789
18,158,-0.031789
18,159,-0.031789
18,160,-0.031789
18,161,-0.031789
18,162,-0.031789
18,163,-0.031789
18,164,-0.031789
18,165,-0.031789
18,166,-0.031789
18,167,-0.031789
18,168,-0.031789
18,169,-0.031789
18,170,-0.031789
18,171,-0.031789
18,172,-0.031789
18,173,-0.031789
18,174,-0.031789
18,175,-0.031789
18,176,-0.031789
18,177,-0.031789
18,178,-0.031789
18,179,-0.031789
18,180,-0.031789
18,181,-0.031789
18,182,-0.031789
18,183,-0.031789
18,184,-0.031789
18,185,-0.031789
18,186,-0.031789
18,187,-0.031789
18,188,-0.031789
18,189,-0.031789
18,190,-0.031789
18,191,-0.031789
18,192,-0.031789
18,193,-0.031789
18,194,-0.031789
18,195,-0.031789
18,196,-0.031789
18,197,-0.031789
18,198,-0.031789
18,199,-0.031789
18,200,-0.031789
18,201,-0.031789
18,202,-0.031789
18,203,-0.031789
18,204,-0.031789
18,205,-0.031789
18,206,-0.031789
18,207,-0.031789
18,208,-0.031789
18,209,-0.031789
18,210,-0.031789
18,211,-0.031789
18,212,-0.031789
18,213,-0.031789
18,214,-0.031789
18,215,-0.031789
18,216,-0.031789
18,217,-0.031789
18,218,-0.031789
18,219,-0.031789
18,220,-0.031789
18,221,-0.031789
18,222,-0.031789
18,223,-0.031789
18,224,-0.031789
18,225,-0.031789
18,226,-0.031789
18,227,-0.031789
18,228,-0.031789
18,229,-0.031789
18,230,-0.031789
18,231,-0.031789
18,232,-0.031789
18,233,-0.031789
18,234,-0.031789
18,235,-0.031789
18,236,-0.031789
18,237,-0.031789
18,238,-0.031789
18,239,-0.031789
18,240,-0.031789
18,241,-0.031789
18,242,-0.031789
18,243,-0.031789
18,244,-0.031789
18,245,-0.031789
18,246,-0.031789
18,247,-0.031789
18,248,-0.031789
18,249,-0.031789
18,250,-0.031789
18,251,-0.031789
18,252,-0.031789
18,253,-0.031789
19,0,1.000000
19,1,1.000000
19,2,0.683333
19,3,0.683333
19,4,0.683333
19,5,0.683333
19,6,0.487754
19,7,0.487754
19,8,0.487754
19,9,0.487754
19,10,0.487754
19,11,0.487754
19,12,0.487754
19,13,0.487754
19,14,0.544523
19,15,0.544523
19,16,0.544523
19,17,0.386190
19,18,0.405512
19,19,0.405512
19,20,0.386760
19,21,0.386760
19,22,0.386760
19,23,0.386760
19,24,0.386760
19,25,0.070093
19,26,0.071915
19,27,0.071915
19,28,0.071915
19,29,0.010923
19,30,-0.015104
19,31,-0.015104
19,32,-0.025020
19,33,-0.025789
19,34,-0.025789
19,35,-0.033706
19,36,-0.034101
19,37,-0.025566
19,38,-0.025931
19,39,-0.025931
19,40,-0.025931
19,41,-0.025931
19,42,-0.026002
19,43,-0.026002
19,44,-0.026030
19,45,-0.026033
19,46,-0.026033
19,47,-0.044111
19,48,-0.050254
19,49,-0.050154
19,50,-0.050740
19,51,-0.050740
19,52,-0.050740
19,53,-0.050740
19,54,-0.050698
19,55,-0.052155
19,56,-0.052136
19,57,-0.052136
19,58,-0.052136
19,59,-0.051017
19,60,-0.051017
19,61,-0.052822
19,62,-0.052822
19,63,-0.052822
19,64,-0.052822
19,65,-0.052822
19,66,-0.052822
19,67,-0.052822
19,68,-0.052822
19,69,-0.053367
19,70,-0.053367
19,71,-0.053367
19,72,-0.053617
19,73,-0.053617
19,74,-0.053617
19,75,-0.053617
19,76,-0.053617
19,77,-0.053617
19,78,-0.053698
19,79,-0.053698
19,80,-0.053698
19,81,-0.053698
19,82,-0.053698
19,83,-0.053698
19,84,-0.053698
19,85,-0.053698
19,86,-0.053698
19,87,-0.053698
19,88,-0.053698
19,89,-0.053698
19,90,-0.053698
19,91,-0.053698
19,92,-0.053698
19,93,-0.053698
19,94,-0.053698
19,95,-0.053698
19,96,-0.053698
19,97,-0.053698
19,98,-0.053698
19,99,-0.053698
19,100,-0.053698
19,101,-0.053698
19,102,-0.053698
19,103,-0.053698
19,104,-0.053698
19,105,-0.053698
19,106,-0.053698
19,107,-0.053698
19,108,-0.053698
19,109,-0.053698
19,110,-0.053698
19,111,-0.053698
19,112,-0.053698
19,113,-0.053698
19,114,-0.053698
19,115,-0.053698
19,116,-0.053698
19,117,-0.053698
19,118,-0.053698
19,119,-0.053698
19,120,-0.053698
19,121,-0.053698
19,122,-0.053698
19,123,-0.053698
19,124,-0.053698
19,125,-0.053698
19,126,-0.053698
19,127,-0.053698
19,128,-0.053698
19,129,-0.053698
19,130,-0.053698
19,131,-0.053698
19,132,-0.053698
19,133,-0.053698
19,134,-0.053698
19,135,-0.053698
19,136,-0.053698
19,137,-0.053698
19,138,-0.053698
19,139,-0.053698
19,140,-0.053698
19,141,-0.053698
19,142,-0.053698
19,143,-0.053698
19,144,-0.053698
19,145,-0.053698
19,146,-0.053698
19,147,-0.053698
19,148,-0.053698
19,149,-0.053698
19,150,-0.053698
19,151,-0.053698
19,152,-0.053698
19,153,-0.053698
19,154,-0.053698
19,155,-0.053698
19,156,-0.053698
19,157,-0.053698
19,158,-0.053698
19,159,-0.053698
19,160,-0.053698
19,161,-0.053698
19,162,-0.053698
19,163,-0.053698
19,164,-0.053698
19,165,-0.053698
19,166,-0.053698
19,167,-0.053698
19,168,-0.053698
19,169,-0.053698
19,170,-0.053698
19,171,-0.053698
19,172,-0.053698
19,173,-0.053698
19,174,-0.053698
19,175,-0.053698
19,176,-0.053698
19,177,-0.053698
19,178,-0.053698
19,179,-0.053698
19,180,-0.053698
19,181,-0.053698
19,182,-0.053698
19,183,-0.053698
19,184,-0.053698
19,185,-0.053698
19,186,-0.053698
19,187,-0.053698
19,188,-0.053698
19,189,-0.053698
19,190,-0.053698
19,191,-0.053698
19,192,-0.053698
19,193,-0.053698
19,194,-0.053698
19,195,-0.053698
19,196,-0.053698
19,197,-0.053698
19,198,-0.053698
19,199,-0.053698
19,200,-0.053698
19,201,-0.053698
19,202,-0.053698
19,203,-0.053698
19,204,-0.053698
19,205,-0.053698
19,206,-0.053698
19,207,-0.053698
19,208,-0.053698
19,209,-0.053698
19,210,-0.053698
19,211,-0.053698
19,212,-0.053698
19,213,-0.053698
19,214,-0.053698
19,215,-0.053698
19,216,-0.053698
19,217,-0.053698
19,218,-0.053698
19,219,-0.053698
19,220,-0.053698
19,221,-0.053698
19,222,-0.053698
19,223,-0.053698
19,224,-0.053698
19,225,-0.053698
19,226,-0.053698
19,227,-0.053698
19,228,-0.053698
19,229,-0.053698
19,230,-0.053698
19,231,-0.053698
19,232,-0.053698
19,233,-0.053698
19,234,-0.053698
19,235,-0.053698
19,236,-0.053698
19,237,-0.053698
19,238,-0.053698
19,239,-0.053698
19,240,-0.053698
19,241,-0.053698
19,242,-0.053698
19,243,-0.053698
19,244,-0.053698
19,245,-0.053698
19,246,-0.053698
19,247,-0.053698
19,248,-0.053698
19,249,-0.053698
19,250,-0.053698
19,251,-0.053698
19,252,-0.053698
19,253,-0.053698
20,0,1.000000
20,1,1.000000
20,2,1.000000
20,3,1.000000
20,4,1.000000
20,5,1.000000
20,6,0.841667
20,7,0.841667
20,8,0.841667
20,9,0.841667
20,10,0.841667
20,11,0.841667
20,12,0.841667
20,13,0.841667
20,14,0.833750
20,15,0.833750
20,16,0.833750
20,17,0.675417
20,18,0.694739
20,19,0.694739
20,20,0.694739
20,21,0.694739
20,22,0.536406
20,23,0.536406
20,24,0.536406
20,25,0.211823
20,26,0.213644
20,27,0.213644
20,28,0.213644
20,29,0.222020
20,30,0.222020
20,31,0.222020
20,32,0.222020
20,33,0.194017
20,34,0.207167
20,35,0.191333
20,36,0.190937
20,37,0.186609
20,38,0.186244
20,39,0.027911
20,40,0.027911
20,41,0.027243
20,42,0.027139
20,43,0.027139
20,44,0.025739
20,45,0.025629
20,46,0.025629
20,47,0.025899
20,48,0.025916
20,49,0.025739
20,50,0.025812
20,51,0.021669
20,52,0.002864
20,53,0.003161
20,54,0.003223
20,55,0.003223
20,56,0.003263
20,57,0.003263
20,58,0.003259
20,59,0.003259
20,60,0.003259
20,61,0.002586
20,62,0.002586
20,63,0.000142
20,64,0.000142
20,65,0.000142
20,66,0.000143
20,67,0.000143
20,68,0.000151
20,69,-0.000394
20,70,-0.000394
20,71,-0.000394
20,72,-0.000511
20,73,-0.000544
20,74,-0.000545
20,75,-0.000545
20,76,-0.000545
20,77,-0.000545
20,78,-0.000626
20,79,-0.000626
20,80,-0.000626
20,81,-0.000626
20,82,-0.000626
20,83,-0.000626
20,84,-0.000626
20,85,-0.000626
20,86,-0.000626
20,87,-0.000626
20,88,-0.000626
20,89,-0.000626
20,90,-0.000626
20,91,-0.000626
20,92,-0.000626
20,93,-0.000626
20,94,-0.000626
20,95,-0.000626
20,96,-0.000626
20,97,-0.000626
20,98,-0.000626
20,99,-0.000626
20,100,-0.000626
20,101,-0.000626
20,102,-0.000626
20,103,-0.000626
20,104,-0.000626
20,105,-0.000626
20,106,-0.000626
20,107,-0.000626
20,108,-0.000626
20,109,-0.000626
20,110,-0.000626
20,111,-0.004606
20,112,-0.004606
20,113,-0.004606
20,114,-0.004606
20,115,-0.004606
20,116,-0.004606
20,117,-0.004606
20,118,-0.004606
20,119,-0.004606
20,120,-0.004805
20,121,-0.004805
20,122,-0.004805
20,123,-0.004800
20,124,-0.004800
20,125,-0.004815
20,126,-0.004816
20,127,-0.004816
20,128,-0.004816
20,129,-0.004816
20,130,-0.004816
20,131,-0.004816
20,132,-0.004781
20,133,-0.004781
20,134,-0.004781
20,135,-0.004728
20,136,-0.004728
20,137,-0.004728
20,138,-0.004728
20,139,-0.004728
20,140,-0.004811
20,141,-0.004811
20,142,-0.004811
20,143,-0.004811
20,144,-0.004811
20,145,-0.004811
20,146,-0.004815
20,147,-0.004815
20,148,-0.004815
20,149,-0.004815
20,150,-0.004815
20,151,-0.004815
20,152,-0.004788
20,153,-0.004788
20,154,-0.004788
20,155,-0.004788
20,156,-0.004788
20,157,-0.004788
20,158,-0.004788
20,159,-0.004788
20,160,-0.004788
20,161,-0.004788
20,162,-0.004788
20,163,-0.004815
20,164,-0.004815
20,165,-0.004815
20,166,-0.004815
20,167,-0.004815
20,168,-0.004819
20,169,-0.004819
20,170,-0.004819
20,171,-0.004819
20,172,-0.004819
20,173,-0.004819
20,174,-0.004819
20,175,-0.004819
20,176,-0.004819
20,177,-0.004819
20,178,-0.004819
20,179,-0.004819
20,180,-0.004819
20,181,-0.004819
20,182,-0.004819
20,183,-0.004819
20,184,-0.004819
20,185,-0.004819
20,186,-0.004819
20,187,-0.004819
20,188,-0.004819
20,189,-0.004819
20,190,-0.004819
20,191,-0.004819
20,192,-0.004819
20,193,-0.004819
20,194,-0.004819
20,195,-0.004819
20,196,-0.004819
20,197,-0.004819
20,198,-0.004819
20,199,-0.004819
20,200,-0.004819
20,201,-0.004819
20,202,-0.004819
20,203,-0.004819
20,204,-0.004819
20,205,-0.004819
20,206,-0.004819
20,207,-0.004819
20,208,-0.004819
20,209,-0.004819
20,210,-0.004819
20,211,-0.004819
20,212,-0.004819
20,213,-0.004819
20,214,-0.004819
20,215,-0.004819
20,216,-0.004819
20,217,-0.004819
20,218,-0.004819
20,219,-0.004819
20,220,-0.004819
20,221,-0.004819
20,222,-0.004819
20,223,-0.004819
20,224,-0.004819
20,225,-0.004819
20,226,-0.004819
20,227,-0.004819
20,228,-0.004819
20,229,-0.004819
20,230,-0.004819
20,231,-0.004819
20,232,-0.004819
20,233,-0.004819
20,234,-0.004819
20,235,-0.004819
20,236,-0.004819
20,237,-0.004819
20,238,-0.004819
20,239,-0.004819
20,240,-0.004819
20,241,-0.004819
20,242,-0.004819
20,243,-0.004819
20,244,-0.004819
20,245,-0.004819
20,246,-0.004819
20,247,-0.004819
20,248,-0.004819
20,249,-0.004819
20,250,-0.004819
20,251,-0.004819
20,252,-0.004819
20,253,-0.004819
21,0,1.000000
21,1,1.000000
21,2,0.683333
21,3,0.683333
21,4,0.683333
21,5,0.675417
21,6,0.479838
21,7,0.479838
21,8,0.479838
21,9,0.479838
21,10,0.479838
21,11,0.479838
21,12,0.479838
21,13,0.479838
21,14,0.536606
21,15,0.536606
21,16,0.536606
21,17,0.381707
21,18,0.401029
21,19,0.401029
21,20,0.382277
21,21,0.382277
21,22,0.382277
21,23,0.382277
21,24,0.382277
21,25,0.223944
21,26,0.225766
21,27,0.225766
21,28,0.225766
21,29,0.169032
21,30,0.144603
21,31,0.144603
21,32,0.134687
21,33,0.133918
21,34,0.133918
21,35,-0.032332
21,36,-0.032332
21,37,-0.021639
21,38,-0.022004
21,39,-0.022004
21,40,-0.022004
21,41,-0.022004
21,42,-0.022075
21,43,-0.022075
21,44,-0.022103
21,45,-0.022106
21,46,-0.022106
21,47,-0.030196
21,48,-0.030196
21,49,-0.030096
21,50,-0.030022
21,51,-0.030022
21,52,-0.049186
21,53,-0.049186
21,54,-0.049105
21,55,-0.050562
21,56,-0.050543
21,57,-0.050543
21,58,-0.050543
21,59,-0.050543
21,60,-0.050543
21,61,-0.051235
21,62,-0.051235
21,63,-0.053725
21,64,-0.053725
21,65,-0.053725
21,66,-0.053725
21,67,-0.053725
21,68,-0.053725
21,69,-0.054269
21,70,-0.054269
21,71,-0.054269
21,72,-0.054388
21,73,-0.054388
21,74,-0.054388
21,75,-0.054388
21,76,-0.054388
21,77,-0.054388
21,78,-0.054469
21,79,-0.054469
21,80,-0.054469
21,81,-0.054469
21,82,-0.054469
21,83,-0.054469
21,84,-0.054469
21,85,-0.054469
21,86,-0.054469
21,87,-0.054469
21,88,-0.054469
21,89,-0.054469
21,90,-0.054469
21,91,-0.054469
21,92,-0.054469
21,93,-0.054469
21,94,-0.054469
21,95,-0.054469
21,96,-0.054469
21,97,-0.054469
21,98,-0.054469
21,99,-0.054469
21,100,-0.054469
21,101,-0.054469
21,102,-0.054469
21,103,-0.054469
21,104,-0.054469
21,105,-0.054469
21,106,-0.054469
21,107,-0.054469
21,108,-0.054469
21,109,-0.054469
21,110,-0.054469
21,111,-0.054469
21,112,-0.054469
21,113,-0.054469
21,114,-0.054469
21,115,-0.054469
21,116,-0.054469
21,117,-0.054469
21,118,-0.054469
21,119,-0.054469
21,120,-0.054469
21,121,-0.054469
21,122,-0.054469
21,123,-0.054469
21,124,-0.054469
21,125,-0.054469
21,126,-0.054469
21,127,-0.054469
21,128,-0.054469
21,129,-0.054469
21,130,-0.054469
21,131,-0.054469
21,132,-0.054469
21,133,-0.054469
21,134,-0.054469
21,135,-0.054469
21,136,-0.054469
21,137,-0.054469
21,138,-0.054469
21,139,-0.054469
21,140,-0.054469
21,141,-0.054469
21,142,-0.054469
21,143,-0.054469
21,144,-0.054469
21,145,-0.054469
21,146,-0.054469
21,147,-0.054469
21,148,-0.054469
21,149,-0.054469
21,150,-0.054469
21,151,-0.054469
21,152,-0.054469
21,153,-0.054469
21,154,-0.054469
21,155,-0.054469
21,156,-0.054469
21,157,-0.054469
21,158,-0.054469
21,159,-0.054469
21,160,-0.054469
21,161,-0.054469
21,162,-0.054469
21,163,-0.054469
21,164,-0.054469
21,165,-0.054469
21,166,-0.054469
21,167,-0.054469
21,168,-0.054469
21,169,-0.054469
21,170,-0.054469
21,171,-0.054469
21,172,-0.054469
21,173,-0.054469
21,174,-0.054469
21,175,-0.054469
21,176,-0.054469
21,177,-0.054469
21,178,-0.054469
21,179,-0.054469
21,180,-0.054469
21,181,-0.054469
21,182,-0.054469
21,183,-0.054469
21,184,-0.054469
21,185,-0.054469
21,186,-0.054469
21,187,-0.054469
21,188,-0.054469
21,189,-0.054469
21,190,-0.054469
21,191,-0.054469
21,192,-0.054469
21,193,-0.054469
21,194,-0.054469
21,195,-0.054469
21,196,-0.054469
21,197,-0.054469
21,198,-0.054469
21,199,-0.054469
21,200,-0.054469
21,201,-0.054469
21,202,-0.054469
21,203,-0.054469
21,204,-0.054469
21,205,-0.054469
21,206,-0.054469
21,207,-0.054469
21,208,-0.054469
21,209,-0.054469
21,210,-0.054469
21,211,-0.054469
21,212,-0.054469
21,213,-0.054469
21,214,-0.054469
21,215,-0.054469
21,216,-0.054469
21,217,-0.054469
21,218,-0.054469
21,219,-0.054469
21,220,-0.054469
21,221,-0.054469
21,222,-0.054469
21,223,-0.054469
21,224,-0.054469
21,225,-0.054469
21,226,-0.054469
21,227,-0.054469
21,228,-0.054469
21,229,-0.054469
21,230,-0.054469
21,231,-0.054469
21,232,-0.054469
21,233,-0.054469
21,234,-0.054469
21,235,-0.054469
21,236,-0.054469
21,237,-0.054469
21,238,-0.054469
21,239,-0.054469
21,240,-0.054469
21,241,-0.054469
21,242,-0.054469
21,243,-0.054469
21,244,-0.054469
21,245,-0.054469
21,246,-0.054469
21,247,-0.054469
21,248,-0.054469
21,249,-0.054469
21,250,-0.054469
21,251,-0.054469
21,252,-0.054469
21,253,-0.054469
22,0,1.000000
22,1,1.000000
22,2,0.841667
22,3,0.841667
22,4,0.841667
22,5,0.841667
22,6,0.683333
22,7,0.683333
22,8,0.683333
22,9,0.683333
22,10,0.683333
22,11,0.683333
22,12,0.683333
22,13,0.683333
22,14,0.740102
22,15,0.740102
22,16,0.740102
22,17,0.581769
22,18,0.601091
22,19,0.601091
22,20,0.601091
22,21,0.601091
22,22,0.442758
22,23,0.442758
22,24,0.442758
22,25,0.207140
22,26,0.208962
22,27,0.208962
22,28,0.208962
22,29,0.213870
22,30,0.212568
22,31,0.212568
22,32,0.212568
22,33,0.184565
22,34,0.197714
22,35,0.031464
22,36,0.031069
22,37,0.030052
22,38,0.029687
22,39,0.029687
22,40,0.029687
22,41,0.029020
22,42,0.028916
22,43,0.028916
22,44,0.027515
22,45,0.027405
22,46,0.027405
22,47,0.019315
22,48,0.019332
22,49,0.019285
22,50,0.019358
22,51,0.019201
22,52,0.000397
22,53,0.000693
22,54,0.000755
22,55,0.000755
22,56,0.000796
22,57,0.000796
22,58,0.000792
22,59,0.000792
22,60,0.000792
22,61,0.000119
22,62,0.000119
22,63,-0.002323
22,64,-0.002323
22,65,-0.002323
22,66,-0.002323
22,67,-0.002323
22,68,-0.002314
22,69,-0.002858
22,70,-0.002859
22,71,-0.002859
22,72,-0.002976
22,73,-0.003010
22,74,-0.003010
22,75,-0.003010
22,76,-0.003010
22,77,-0.003010
22,78,-0.003091
22,79,-0.003091
22,80,-0.003091
22,81,-0.003091
22,82,-0.003090
22,83,-0.003090
22,84,-0.003090
22,85,-0.003090
22,86,-0.003090
22,87,-0.003090
22,88,-0.003090
22,89,-0.003090
22,90,-0.003090
22,91,-0.003091
22,92,-0.003091
22,93,-0.003091
22,94,-0.003091
22,95,-0.003091
22,96,-0.003091
22,97,-0.003091
22,98,-0.003091
22,99,-0.003091
22,100,-0.003091
22,101,-0.003091
22,102,-0.003091
22,103,-0.003091
22,104,-0.003091
22,105,-0.003091
22,106,-0.003091
22,107,-0.003091
22,108,-0.003091
22,109,-0.003091
22,110,-0.003091
22,111,-0.003091
22,112,-0.003091
22,113,-0.003091
22,114,-0.003091
22,115,-0.003091
22,116,-0.003091
22,117,-0.003091
22,118,-0.003091
22,119,-0.003091
22,120,-0.003101
22,121,-0.003101
22,122,-0.003101
22,123,-0.003101
22,124,-0.003101
22,125,-0.003101
22,126,-0.003101
22,127,-0.003101
22,128,-0.003101
22,129,-0.003101
22,130,-0.003101
22,131,-0.003101
22,132,-0.003099
22,133,-0.003101
22,134,-0.003101
22,135,-0.003101
22,136,-0.003101
22,137,-0.003101
22,138,-0.003101
22,139,-0.003101
22,140,-0.003101
22,141,-0.003101
22,142,-0.003101
22,143,-0.003101
22,144,-0.003101
22,145,-0.003100
22,146,-0.003100
22,147,-0.003100
22,148,-0.003100
22,149,-0.003100
22,150,-0.003100
22,151,-0.003100
22,152,-0.003100
22,153,-0.003100
22,154,-0.003100
22,155,-0.003101
22,156,-0.003101
22,157,-0.003101
22,158,-0.003101
22,159,-0.003101
22,160,-0.003101
22,161,-0.003101
22,162,-0.003101
22,163,-0.003101
22,164,-0.003101
22,165,-0.003101
22,166,-0.003101
22,167,-0.003101
22,168,-0.003101
22,169,-0.003101
22,170,-0.003101
22,171,-0.003101
22,172,-0.003101
22,173,-0.003101
22,174,-0.003101
22,175,-0.003101
22,176,-0.003101
22,177,-0.003101
22,178,-0.003101
22,179,-0.003101
22,180,-0.003101
22,181,-0.003101
22,182,-0.003101
22,183,-0.003101
22,184,-0.003101
22,185,-0.003101
22,186,-0.003101
22,187,-0.003101
22,188,-0.003101
22,189,-0.003101
22,190,-0.003101
22,191,-0.003101
22,192,-0.003101
22,193,-0.003101
