atr_period,lookback,threshold,pass,total,pass_pct,sharpe,ret_pct,dd_pct,trades,win_rate,config_key
0,0,0,pass,total,pass_pct,sha,r,d,trades,win,AP000_LB000_T000
5,21,0,29,45,64.4,0.8,1,3,14,0.5,AP005_LB021_T000
5,21,5,28,45,62.2,0.5,5,3,13,0.5,AP005_LB021_T005
5,21,10,29,45,64.4,0.5,6,3,12,0.5,AP005_LB021_T010
5,21,15,28,45,62.2,0.7,8,3,12,0.5,AP005_LB021_T015
5,21,20,26,45,57.8,0.9,1,3,12,0.5,AP005_LB021_T020
5,21,25,29,45,64.4,0.9,1,3,11,0.5,AP005_LB021_T025
5,21,30,30,45,66.7,1.0,9,2,11,0.5,AP005_LB021_T030
5,21,40,35,45,77.8,0.8,6,2,10,0.5,AP005_LB021_T040
5,42,0,29,45,64.4,0.8,1,3,14,0.5,AP005_LB042_T000
5,42,5,27,45,60.0,0.7,1,3,13,0.5,AP005_LB042_T005
5,42,10,28,45,62.2,0.9,1,3,12,0.5,AP005_LB042_T010
5,42,15,27,45,60.0,0.9,1,3,12,0.5,AP005_LB042_T015
5,42,20,33,45,73.3,1.0,9,2,12,0.5,AP005_LB042_T020
5,42,25,34,45,75.6,1.0,9,2,11,0.5,AP005_LB042_T025
5,42,30,30,45,66.7,0.7,7,2,11,0.5,AP005_LB042_T030
5,42,40,32,45,71.1,0.8,7,2,10,0.5,AP005_LB042_T040
5,63,0,29,45,64.4,0.8,1,3,14,0.5,AP005_LB063_T000
5,63,5,30,45,66.7,1.0,1,3,13,0.5,AP005_LB063_T005
5,63,10,30,45,66.7,1.0,1,2,12,0.5,AP005_LB063_T010
5,63,15,32,45,71.1,1.0,1,2,12,0.5,AP005_LB063_T015
5,63,20,31,45,68.9,0.9,1,2,12,0.5,AP005_LB063_T020
5,63,25,29,45,64.4,0.6,8,2,11,0.5,AP005_LB063_T025
5,63,30,27,45,60.0,0.2,4,3,11,0.5,AP005_LB063_T030
5,63,40,36,45,80.0,0.6,6,2,9,0.5,AP005_LB063_T040
5,126,0,29,45,64.4,0.8,1,3,14,0.5,AP005_LB126_T000
5,126,5,30,45,66.7,1.1,1,2,13,0.5,AP005_LB126_T005
5,126,10,27,45,60.0,0.8,1,3,12,0.5,AP005_LB126_T010
5,126,15,27,45,60.0,0.6,8,2,12,0.5,AP005_LB126_T015
5,126,20,25,45,55.6,0.6,6,3,11,0.5,AP005_LB126_T020
5,126,25,25,45,55.6,0.6,6,2,11,0.5,AP005_LB126_T025
5,126,30,25,45,55.6,0.4,5,3,11,0.5,AP005_LB126_T030
5,126,40,27,45,60.0,0.3,7,3,10,0.5,AP005_LB126_T040
5,252,0,29,45,64.4,0.8,1,3,14,0.5,AP005_LB252_T000
5,252,5,26,45,57.8,0.7,1,3,13,0.5,AP005_LB252_T005
5,252,10,24,45,53.3,0.5,9,3,12,0.5,AP005_LB252_T010
5,252,15,25,45,55.6,0.5,9,3,12,0.5,AP005_LB252_T015
5,252,20,29,45,64.4,0.8,9,2,12,0.5,AP005_LB252_T020
5,252,25,32,45,71.1,0.7,9,3,11,0.5,AP005_LB252_T025
5,252,30,31,45,68.9,0.9,8,2,11,0.5,AP005_LB252_T030
5,252,40,31,45,68.9,0.6,8,2,9,0.5,AP005_LB252_T040
5,504,0,29,45,64.4,0.8,1,3,14,0.5,AP005_LB504_T000
5,504,5,25,45,55.6,0.9,1,3,13,0.5,AP005_LB504_T005
5,504,10,27,45,60.0,0.7,1,3,13,0.5,AP005_LB504_T010
5,504,15,27,45,60.0,0.6,9,3,13,0.5,AP005_LB504_T015
5,504,20,29,45,64.4,0.7,1,3,13,0.5,AP005_LB504_T020
5,504,25,30,45,66.7,0.7,1,3,12,0.5,AP005_LB504_T025
5,504,30,26,45,57.8,0.5,9,3,12,0.5,AP005_LB504_T030
5,504,40,31,45,68.9,0.7,8,3,12,0.5,AP005_LB504_T040
6,21,0,29,45,64.4,0.8,1,3,14,0.5,AP006_LB021_T000
6,21,5,29,45,64.4,0.5,8,3,12,0.5,AP006_LB021_T005
6,21,10,33,45,73.3,1.1,1,3,12,0.5,AP006_LB021_T010
6,21,15,32,45,71.1,0.9,1,3,12,0.5,AP006_LB021_T015
6,21,20,32,45,71.1,0.8,9,2,11,0.5,AP006_LB021_T020
6,21,25,34,45,75.6,0.9,8,2,10,0.5,AP006_LB021_T025
6,21,30,35,45,77.8,1.0,9,2,10,0.5,AP006_LB021_T030
6,21,40,35,45,77.8,0.9,7,2,9,0.6,AP006_LB021_T040
6,42,0,29,45,64.4,0.8,1,3,14,0.5,AP006_LB042_T000
6,42,5,33,45,73.3,1.1,1,3,13,0.5,AP006_LB042_T005
6,42,10,33,45,73.3,1.2,1,3,12,0.5,AP006_LB042_T010
6,42,15,33,45,73.3,1.2,1,2,12,0.5,AP006_LB042_T015
6,42,20,32,45,71.1,0.9,1,2,11,0.5,AP006_LB042_T020
6,42,25,31,45,68.9,0.6,5,2,11,0.5,AP006_LB042_T025
6,42,30,32,45,71.1,0.7,8,2,10,0.5,AP006_LB042_T030
6,42,40,32,45,71.1,0.4,5,2,9,0.5,AP006_LB042_T040
6,63,0,29,45,64.4,0.8,1,3,14,0.5,AP006_LB063_T000
6,63,5,32,45,71.1,1.1,1,3,13,0.5,AP006_LB063_T005
6,63,10,32,45,71.1,1.2,1,2,12,0.5,AP006_LB063_T010
6,63,15,28,45,62.2,0.8,1,2,12,0.5,AP006_LB063_T015
6,63,20,28,45,62.2,0.6,9,3,11,0.5,AP006_LB063_T020
6,63,25,28,45,62.2,0.7,9,3,11,0.5,AP006_LB063_T025
6,63,30,31,45,68.9,0.8,8,2,10,0.5,AP006_LB063_T030
6,63,40,29,45,64.4,0.3,5,3,9,0.5,AP006_LB063_T040
6,126,0,29,45,64.4,0.8,1,3,14,0.5,AP006_LB126_T000
6,126,5,29,45,64.4,1.1,1,2,13,0.5,AP006_LB126_T005
6,126,10,28,45,62.2,1.0,1,2,12,0.5,AP006_LB126_T010
6,126,15,25,45,55.6,0.6,1,2,12,0.5,AP006_LB126_T015
6,126,20,24,45,53.3,0.5,6,3,11,0.5,AP006_LB126_T020
6,126,25,25,45,55.6,0.5,6,3,11,0.5,AP006_LB126_T025
6,126,30,24,45,53.3,0.7,8,3,11,0.5,AP006_LB126_T030
6,126,40,32,45,71.1,0.5,7,3,9,0.5,AP006_LB126_T040
6,252,0,29,45,64.4,0.8,1,3,14,0.5,AP006_LB252_T000
6,252,5,25,45,55.6,0.7,1,3,13,0.5,AP006_LB252_T005
6,252,10,26,45,57.8,0.7,1,3,12,0.5,AP006_LB252_T010
6,252,15,25,45,55.6,0.5,9,3,12,0.5,AP006_LB252_T015
6,252,20,25,45,55.6,0.6,9,2,11,0.5,AP006_LB252_T020
6,252,25,26,45,57.8,0.4,8,3,11,0.5,AP006_LB252_T025
6,252,30,33,45,73.3,0.9,8,2,10,0.5,AP006_LB252_T030
6,252,40,22,45,48.9,0.2,5,3,8,0.5,AP006_LB252_T040
6,504,0,29,45,64.4,0.8,1,3,14,0.5,AP006_LB504_T000
6,504,5,26,45,57.8,0.9,1,3,13,0.5,AP006_LB504_T005
6,504,10,27,45,60.0,0.7,1,3,13,0.5,AP006_LB504_T010
6,504,15,27,45,60.0,0.7,1,3,13,0.5,AP006_LB504_T015
6,504,20,29,45,64.4,0.8,1,2,12,0.5,AP006_LB504_T020
6,504,25,28,45,62.2,0.8,9,3,12,0.5,AP006_LB504_T025
6,504,30,27,45,60.0,0.8,1,2,12,0.5,AP006_LB504_T030
6,504,40,27,45,60.0,0.6,7,3,11,0.5,AP006_LB504_T040
7,21,0,29,45,64.4,0.8,1,3,14,0.5,AP007_LB021_T000
7,21,5,30,45,66.7,1.0,1,3,12,0.5,AP007_LB021_T005
7,21,10,32,45,71.1,1.0,1,3,12,0.5,AP007_LB021_T010
7,21,15,30,45,66.7,0.9,8,3,11,0.5,AP007_LB021_T015
7,21,20,37,45,82.2,1.0,8,2,11,0.5,AP007_LB021_T020
7,21,25,41,45,91.1,1.1,9,2,10,0.5,AP007_LB021_T025
7,21,30,40,45,88.9,1.1,8,2,10,0.5,AP007_LB021_T030
7,21,40,36,45,80.0,0.8,7,2,8,0.5,AP007_LB021_T040
7,42,0,29,45,64.4,0.8,1,3,14,0.5,AP007_LB042_T000
7,42,5,33,45,73.3,1.0,1,3,13,0.5,AP007_LB042_T005
7,42,10,36,45,80.0,1.3,1,2,12,0.5,AP007_LB042_T010
7,42,15,37,45,82.2,1.2,1,2,12,0.5,AP007_LB042_T015
7,42,20,34,45,75.6,1.0,1,2,11,0.5,AP007_LB042_T020
7,42,25,29,45,64.4,0.6,9,3,10,0.5,AP007_LB042_T025
7,42,30,30,45,66.7,0.5,8,3,10,0.5,AP007_LB042_T030
7,42,40,28,45,62.2,0.3,6,2,9,0.5,AP007_LB042_T040
7,63,0,29,45,64.4,0.8,1,3,14,0.5,AP007_LB063_T000
7,63,5,33,45,73.3,1.0,1,3,13,0.5,AP007_LB063_T005
7,63,10,33,45,73.3,0.9,1,2,12,0.5,AP007_LB063_T010
7,63,15,30,45,66.7,0.7,1,2,11,0.5,AP007_LB063_T015
7,63,20,31,45,68.9,0.7,1,2,11,0.5,AP007_LB063_T020
7,63,25,31,45,68.9,0.7,1,2,11,0.5,AP007_LB063_T025
7,63,30,33,45,73.3,0.7,9,2,10,0.5,AP007_LB063_T030
7,63,40,25,45,55.6,0.5,6,2,9,0.5,AP007_LB063_T040
7,126,0,29,45,64.4,0.8,1,3,14,0.5,AP007_LB126_T000
7,126,5,30,45,66.7,1.2,1,2,13,0.5,AP007_LB126_T005
7,126,10,28,45,62.2,0.9,1,2,12,0.5,AP007_LB126_T010
7,126,15,25,45,55.6,0.6,1,2,12,0.5,AP007_LB126_T015
7,126,20,25,45,55.6,0.5,1,3,11,0.5,AP007_LB126_T020
7,126,25,23,45,51.1,0.1,6,3,11,0.5,AP007_LB126_T025
7,126,30,29,45,64.4,0.5,1,3,10,0.5,AP007_LB126_T030
7,126,40,22,45,48.9,0.1,6,3,9,0.5,AP007_LB126_T040
7,252,0,29,45,64.4,0.8,1,3,14,0.5,AP007_LB252_T000
7,252,5,26,45,57.8,0.7,1,3,13,0.5,AP007_LB252_T005
7,252,10,26,45,57.8,0.6,1,3,12,0.5,AP007_LB252_T010
7,252,15,28,45,62.2,0.6,1,3,12,0.5,AP007_LB252_T015
7,252,20,24,45,53.3,0.3,9,3,11,0.5,AP007_LB252_T020
7,252,25,26,45,57.8,0.4,7,3,10,0.5,AP007_LB252_T025
7,252,30,28,45,62.2,0.9,8,2,10,0.5,AP007_LB252_T030
7,252,40,23,45,51.1,0.3,6,2,8,0.5,AP007_LB252_T040
7,504,0,29,45,64.4,0.8,1,3,14,0.5,AP007_LB504_T000
7,504,5,26,45,57.8,0.8,1,3,13,0.5,AP007_LB504_T005
7,504,10,27,45,60.0,0.6,1,3,13,0.5,AP007_LB504_T010
7,504,15,28,45,62.2,0.8,1,3,13,0.5,AP007_LB504_T015
7,504,20,27,45,60.0,0.6,9,3,13,0.5,AP007_LB504_T020
7,504,25,30,45,66.7,0.9,1,2,12,0.5,AP007_LB504_T025
7,504,30,25,45,55.6,0.6,9,3,12,0.5,AP007_LB504_T030
7,504,40,24,45,53.3,0.5,5,3,11,0.5,AP007_LB504_T040
8,21,0,29,45,64.4,0.8,1,3,14,0.5,AP008_LB021_T000
8,21,5,29,45,64.4,0.6,6,3,12,0.5,AP008_LB021_T005
8,21,10,29,45,64.4,0.7,6,3,12,0.5,AP008_LB021_T010
8,21,15,26,45,57.8,0.6,5,3,11,0.5,AP008_LB021_T015
8,21,20,28,45,62.2,1.0,9,3,11,0.5,AP008_LB021_T020
8,21,25,37,45,82.2,1.3,1,2,10,0.6,AP008_LB021_T025
8,21,30,39,45,86.7,1.4,1,2,9,0.6,AP008_LB021_T030
8,21,40,39,45,86.7,1.0,9,2,8,0.5,AP008_LB021_T040
8,42,0,29,45,64.4,0.8,1,3,14,0.5,AP008_LB042_T000
8,42,5,29,45,64.4,1.0,1,3,13,0.5,AP008_LB042_T005
8,42,10,35,45,77.8,1.3,1,3,12,0.5,AP008_LB042_T010
8,42,15,36,45,80.0,1.3,1,2,11,0.5,AP008_LB042_T015
8,42,20,33,45,73.3,0.9,1,2,11,0.5,AP008_LB042_T020
8,42,25,29,45,64.4,0.6,8,3,10,0.5,AP008_LB042_T025
8,42,30,30,45,66.7,0.5,9,2,9,0.5,AP008_LB042_T030
8,42,40,26,45,57.8,0.2,4,2,8,0.5,AP008_LB042_T040
8,63,0,29,45,64.4,0.8,1,3,14,0.5,AP008_LB063_T000
8,63,5,29,45,64.4,1.0,1,3,13,0.5,AP008_LB063_T005
8,63,10,34,45,75.6,1.1,1,2,12,0.5,AP008_LB063_T010
8,63,15,29,45,64.4,0.7,8,3,11,0.5,AP008_LB063_T015
8,63,20,29,45,64.4,0.6,7,3,10,0.5,AP008_LB063_T020
8,63,25,29,45,64.4,0.6,8,2,10,0.5,AP008_LB063_T025
8,63,30,33,45,73.3,0.7,9,2,10,0.5,AP008_LB063_T030
8,63,40,33,45,73.3,0.8,9,2,9,0.5,AP008_LB063_T040
8,126,0,29,45,64.4,0.8,1,3,14,0.5,AP008_LB126_T000
8,126,5,27,45,60.0,1.2,1,2,13,0.5,AP008_LB126_T005
8,126,10,29,45,64.4,0.9,1,2,12,0.5,AP008_LB126_T010
8,126,15,25,45,55.6,0.7,1,3,12,0.5,AP008_LB126_T015
8,126,20,22,45,48.9,0.4,1,3,11,0.5,AP008_LB126_T020
8,126,25,26,45,57.8,0.6,1,3,11,0.5,AP008_LB126_T025
8,126,30,25,45,55.6,0.5,7,3,10,0.5,AP008_LB126_T030
8,126,40,24,45,53.3,0.2,5,3,9,0.5,AP008_LB126_T040
8,252,0,29,45,64.4,0.8,1,3,14,0.5,AP008_LB252_T000
8,252,5,26,45,57.8,0.7,1,3,13,0.5,AP008_LB252_T005
8,252,10,26,45,57.8,0.7,1,3,12,0.5,AP008_LB252_T010
8,252,15,29,45,64.4,0.5,1,3,11,0.5,AP008_LB252_T015
8,252,20,17,45,37.8,0.0,7,3,11,0.5,AP008_LB252_T020
8,252,25,26,45,57.8,0.7,8,2,10,0.5,AP008_LB252_T025
8,252,30,33,45,73.3,1.0,8,2,10,0.5,AP008_LB252_T030
8,252,40,27,45,60.0,0.5,7,3,8,0.5,AP008_LB252_T040
8,504,0,29,45,64.4,0.8,1,3,14,0.5,AP008_LB504_T000
8,504,5,26,45,57.8,0.9,1,3,13,0.5,AP008_LB504_T005
8,504,10,26,45,57.8,0.7,1,3,13,0.5,AP008_LB504_T010
8,504,15,26,45,57.8,0.6,9,3,13,0.5,AP008_LB504_T015
8,504,20,27,45,60.0,0.7,1,3,13,0.5,AP008_LB504_T020
8,504,25,27,45,60.0,0.8,9,2,13,0.5,AP008_LB504_T025
8,504,30,26,45,57.8,0.7,9,2,12,0.5,AP008_LB504_T030
8,504,40,27,45,60.0,0.8,6,2,11,0.5,AP008_LB504_T040
9,21,0,29,45,64.4,0.8,1,3,14,0.5,AP009_LB021_T000
9,21,5,31,45,68.9,0.5,7,3,12,0.5,AP009_LB021_T005
9,21,10,34,45,75.6,1.0,8,3,11,0.5,AP009_LB021_T010
9,21,15,35,45,77.8,1.3,1,2,11,0.6,AP009_LB021_T015
9,21,20,37,45,82.2,1.3,1,2,10,0.6,AP009_LB021_T020
9,21,25,35,45,77.8,1.2,1,2,10,0.6,AP009_LB021_T025
9,21,30,36,45,80.0,1.0,9,2,9,0.5,AP009_LB021_T030
9,21,40,30,45,66.7,0.5,3,2,8,0.5,AP009_LB021_T040
9,42,0,29,45,64.4,0.8,1,3,14,0.5,AP009_LB042_T000
9,42,5,34,45,75.6,1.2,1,2,13,0.5,AP009_LB042_T005
9,42,10,31,45,68.9,1.2,1,2,12,0.5,AP009_LB042_T010
9,42,15,32,45,71.1,1.0,1,3,12,0.5,AP009_LB042_T015
9,42,20,34,45,75.6,0.8,9,3,11,0.5,AP009_LB042_T020
9,42,25,32,45,71.1,0.7,9,2,10,0.5,AP009_LB042_T025
9,42,30,29,45,64.4,0.6,7,2,9,0.5,AP009_LB042_T030
9,42,40,26,45,57.8,0.3,5,2,8,0.5,AP009_LB042_T040
9,63,0,29,45,64.4,0.8,1,3,14,0.5,AP009_LB063_T000
9,63,5,30,45,66.7,1.1,1,2,13,0.5,AP009_LB063_T005
9,63,10,32,45,71.1,1.0,1,2,12,0.5,AP009_LB063_T010
9,63,15,29,45,64.4,0.7,9,3,11,0.5,AP009_LB063_T015
9,63,20,29,45,64.4,0.7,1,2,11,0.5,AP009_LB063_T020
9,63,25,30,45,66.7,0.6,8,2,10,0.5,AP009_LB063_T025
9,63,30,30,45,66.7,0.7,9,2,10,0.5,AP009_LB063_T030
9,63,40,31,45,68.9,0.6,8,2,9,0.5,AP009_LB063_T040
9,126,0,29,45,64.4,0.8,1,3,14,0.5,AP009_LB126_T000
9,126,5,27,45,60.0,1.0,1,2,13,0.5,AP009_LB126_T005
9,126,10,29,45,64.4,0.7,1,2,12,0.5,AP009_LB126_T010
9,126,15,29,45,64.4,0.8,1,2,12,0.5,AP009_LB126_T015
9,126,20,24,45,53.3,0.6,1,3,11,0.5,AP009_LB126_T020
9,126,25,29,45,64.4,0.7,1,2,11,0.5,AP009_LB126_T025
9,126,30,31,45,68.9,0.9,9,2,10,0.5,AP009_LB126_T030
9,126,40,29,45,64.4,0.6,5,2,8,0.5,AP009_LB126_T040
9,252,0,29,45,64.4,0.8,1,3,14,0.5,AP009_LB252_T000
9,252,5,29,45,64.4,0.7,1,3,13,0.5,AP009_LB252_T005
9,252,10,30,45,66.7,0.6,1,3,12,0.5,AP009_LB252_T010
9,252,15,26,45,57.8,0.5,1,3,12,0.5,AP009_LB252_T015
9,252,20,31,45,68.9,0.9,1,2,11,0.5,AP009_LB252_T020
9,252,25,28,45,62.2,0.5,8,2,10,0.5,AP009_LB252_T025
9,252,30,29,45,64.4,0.7,7,2,9,0.5,AP009_LB252_T030
9,252,40,28,45,62.2,0.7,6,2,9,0.5,AP009_LB252_T040
9,504,0,29,45,64.4,0.8,1,3,14,0.5,AP009_LB504_T000
9,504,5,29,45,64.4,0.8,1,3,13,0.5,AP009_LB504_T005
9,504,10,26,45,57.8,0.7,1,3,13,0.5,AP009_LB504_T010
9,504,15,26,45,57.8,0.7,9,3,13,0.5,AP009_LB504_T015
9,504,20,23,45,51.1,0.5,9,3,13,0.5,AP009_LB504_T020
9,504,25,28,45,62.2,0.8,9,3,13,0.5,AP009_LB504_T025
9,504,30,25,45,55.6,0.7,8,3,12,0.5,AP009_LB504_T030
9,504,40,25,45,55.6,0.6,6,2,11,0.5,AP009_LB504_T040
10,21,0,29,45,64.4,0.8,1,3,14,0.5,AP010_LB021_T000
10,21,5,29,45,64.4,0.6,7,3,12,0.5,AP010_LB021_T005
10,21,10,30,45,66.7,0.9,8,3,11,0.5,AP010_LB021_T010
10,21,15,32,45,71.1,1.2,1,2,10,0.6,AP010_LB021_T015
10,21,20,34,45,75.6,1.1,1,2,10,0.5,AP010_LB021_T020
10,21,25,29,45,64.4,0.6,8,2,10,0.5,AP010_LB021_T025
10,21,30,32,45,71.1,0.7,5,2,9,0.5,AP010_LB021_T030
10,21,40,32,45,71.1,0.4,5,2,8,0.5,AP010_LB021_T040
10,42,0,29,45,64.4,0.8,1,3,14,0.5,AP010_LB042_T000
10,42,5,29,45,64.4,0.9,1,3,13,0.5,AP010_LB042_T005
10,42,10,32,45,71.1,1.0,1,2,12,0.5,AP010_LB042_T010
10,42,15,31,45,68.9,0.8,1,2,11,0.5,AP010_LB042_T015
10,42,20,33,45,73.3,0.8,9,3,10,0.5,AP010_LB042_T020
10,42,25,28,45,62.2,0.5,7,3,10,0.5,AP010_LB042_T025
10,42,30,23,45,51.1,0.2,6,3,9,0.5,AP010_LB042_T030
10,42,40,25,45,55.6,0.3,4,2,8,0.5,AP010_LB042_T040
10,63,0,29,45,64.4,0.8,1,3,14,0.5,AP010_LB063_T000
10,63,5,32,45,71.1,1.0,1,2,13,0.5,AP010_LB063_T005
10,63,10,26,45,57.8,0.5,1,3,11,0.5,AP010_LB063_T010
10,63,15,27,45,60.0,0.4,8,3,11,0.5,AP010_LB063_T015
10,63,20,29,45,64.4,0.5,8,2,11,0.5,AP010_LB063_T020
10,63,25,31,45,68.9,0.7,8,2,10,0.5,AP010_LB063_T025
10,63,30,33,45,73.3,0.6,9,2,10,0.5,AP010_LB063_T030
10,63,40,36,45,80.0,1.0,1,2,8,0.6,AP010_LB063_T040
10,126,0,29,45,64.4,0.8,1,3,14,0.5,AP010_LB126_T000
10,126,5,27,45,60.0,0.8,1,2,13,0.5,AP010_LB126_T005
10,126,10,29,45,64.4,0.6,1,2,12,0.5,AP010_LB126_T010
10,126,15,26,45,57.8,0.8,1,2,11,0.5,AP010_LB126_T015
10,126,20,24,45,53.3,0.6,9,3,11,0.5,AP010_LB126_T020
10,126,25,26,45,57.8,0.4,6,3,11,0.5,AP010_LB126_T025
10,126,30,26,45,57.8,0.4,4,3,10,0.5,AP010_LB126_T030
10,126,40,30,45,66.7,0.5,4,2,8,0.5,AP010_LB126_T040
10,252,0,29,45,64.4,0.8,1,3,14,0.5,AP010_LB252_T000
10,252,5,26,45,57.8,0.6,1,3,13,0.5,AP010_LB252_T005
10,252,10,29,45,64.4,0.8,1,2,12,0.5,AP010_LB252_T010
10,252,15,24,45,53.3,0.4,1,3,12,0.5,AP010_LB252_T015
10,252,20,23,45,51.1,0.5,9,3,11,0.5,AP010_LB252_T020
10,252,25,29,45,64.4,0.8,8,2,10,0.5,AP010_LB252_T025
10,252,30,32,45,71.1,1.1,8,2,9,0.5,AP010_LB252_T030
10,252,40,27,45,60.0,0.6,6,2,8,0.5,AP010_LB252_T040
10,504,0,29,45,64.4,0.8,1,3,14,0.5,AP010_LB504_T000
10,504,5,29,45,64.4,0.7,1,3,13,0.5,AP010_LB504_T005
10,504,10,24,45,53.3,0.6,9,3,13,0.5,AP010_LB504_T010
10,504,15,24,45,53.3,0.6,9,3,13,0.5,AP010_LB504_T015
10,504,20,25,45,55.6,0.7,9,3,13,0.5,AP010_LB504_T020
10,504,25,25,45,55.6,0.7,8,2,12,0.5,AP010_LB504_T025
10,504,30,28,45,62.2,1.0,1,2,12,0.5,AP010_LB504_T030
10,504,40,27,45,60.0,0.7,6,2,11,0.5,AP010_LB504_T040
11,21,0,29,45,64.4,0.8,1,3,14,0.5,AP011_LB021_T000
11,21,5,27,45,60.0,0.6,5,3,11,0.5,AP011_LB021_T005
11,21,10,36,45,80.0,1.1,9,2,11,0.5,AP011_LB021_T010
11,21,15,36,45,80.0,1.1,1,2,10,0.5,AP011_LB021_T015
11,21,20,36,45,80.0,1.0,1,2,10,0.6,AP011_LB021_T020
11,21,25,35,45,77.8,0.9,8,2,9,0.5,AP011_LB021_T025
11,21,30,25,45,55.6,0.2,7,2,9,0.5,AP011_LB021_T030
11,21,40,27,45,60.0,0.2,4,2,8,0.4,AP011_LB021_T040
11,42,0,29,45,64.4,0.8,1,3,14,0.5,AP011_LB042_T000
11,42,5,33,45,73.3,1.2,1,2,12,0.5,AP011_LB042_T005
11,42,10,37,45,82.2,1.2,1,2,12,0.5,AP011_LB042_T010
11,42,15,32,45,71.1,0.8,8,3,11,0.5,AP011_LB042_T015
11,42,20,28,45,62.2,0.5,6,3,10,0.5,AP011_LB042_T020
11,42,25,25,45,55.6,0.3,6,3,10,0.5,AP011_LB042_T025
11,42,30,28,45,62.2,0.2,5,2,9,0.5,AP011_LB042_T030
11,42,40,24,45,53.3,0.1,3,2,8,0.5,AP011_LB042_T040
11,63,0,29,45,64.4,0.8,1,3,14,0.5,AP011_LB063_T000
11,63,5,28,45,62.2,0.9,1,2,12,0.5,AP011_LB063_T005
11,63,10,27,45,60.0,0.6,8,3,12,0.5,AP011_LB063_T010
11,63,15,28,45,62.2,0.5,8,2,11,0.5,AP011_LB063_T015
11,63,20,28,45,62.2,0.5,9,2,10,0.5,AP011_LB063_T020
11,63,25,29,45,64.4,0.6,8,2,10,0.5,AP011_LB063_T025
11,63,30,31,45,68.9,0.6,7,3,9,0.5,AP011_LB063_T030
11,63,40,36,45,80.0,1.0,1,2,9,0.5,AP011_LB063_T040
11,126,0,29,45,64.4,0.8,1,3,14,0.5,AP011_LB126_T000
11,126,5,26,45,57.8,0.9,1,2,13,0.5,AP011_LB126_T005
11,126,10,29,45,64.4,0.6,9,2,12,0.5,AP011_LB126_T010
11,126,15,27,45,60.0,0.5,9,2,11,0.5,AP011_LB126_T015
11,126,20,27,45,60.0,0.6,1,3,11,0.5,AP011_LB126_T020
11,126,25,27,45,60.0,0.5,7,3,11,0.5,AP011_LB126_T025
11,126,30,28,45,62.2,0.6,7,3,10,0.5,AP011_LB126_T030
11,126,40,29,45,64.4,0.2,3,3,8,0.5,AP011_LB126_T040
11,252,0,29,45,64.4,0.8,1,3,14,0.5,AP011_LB252_T000
11,252,5,26,45,57.8,0.6,1,3,13,0.5,AP011_LB252_T005
11,252,10,28,45,62.2,0.6,1,2,12,0.5,AP011_LB252_T010
11,252,15,24,45,53.3,0.4,1,3,12,0.5,AP011_LB252_T015
11,252,20,24,45,53.3,0.3,7,3,10,0.5,AP011_LB252_T020
11,252,25,25,45,55.6,0.4,7,3,10,0.5,AP011_LB252_T025
11,252,30,32,45,71.1,1.0,6,2,9,0.5,AP011_LB252_T030
11,252,40,24,45,53.3,0.3,5,2,8,0.4,AP011_LB252_T040
11,504,0,29,45,64.4,0.8,1,3,14,0.5,AP011_LB504_T000
11,504,5,26,45,57.8,0.8,1,3,13,0.5,AP011_LB504_T005
11,504,10,24,45,53.3,0.6,9,3,13,0.5,AP011_LB504_T010
11,504,15,27,45,60.0,0.7,9,3,13,0.5,AP011_LB504_T015
11,504,20,25,45,55.6,0.7,9,3,12,0.5,AP011_LB504_T020
11,504,25,23,45,51.1,0.4,8,3,12,0.5,AP011_LB504_T025
11,504,30,22,45,48.9,0.4,6,3,12,0.5,AP011_LB504_T030
11,504,40,29,45,64.4,0.9,6,2,11,0.5,AP011_LB504_T040
12,21,0,29,45,64.4,0.8,1,3,14,0.5,AP012_LB021_T000
12,21,5,26,45,57.8,1.0,1,3,12,0.5,AP012_LB021_T005
12,21,10,36,45,80.0,1.2,1,2,11,0.5,AP012_LB021_T010
12,21,15,37,45,82.2,1.0,1,2,10,0.6,AP012_LB021_T015
12,21,20,38,45,84.4,0.8,7,2,9,0.5,AP012_LB021_T020
12,21,25,35,45,77.8,0.4,1,3,9,0.5,AP012_LB021_T025
12,21,30,30,45,66.7,0.2,5,2,8,0.5,AP012_LB021_T030
12,21,40,28,45,62.2,0.0,3,2,8,0.4,AP012_LB021_T040
12,42,0,29,45,64.4,0.8,1,3,14,0.5,AP012_LB042_T000
12,42,5,33,45,73.3,1.4,1,2,12,0.5,AP012_LB042_T005
12,42,10,33,45,73.3,1.1,1,2,11,0.5,AP012_LB042_T010
12,42,15,28,45,62.2,0.6,8,3,11,0.5,AP012_LB042_T015
12,42,20,26,45,57.8,0.4,5,3,10,0.5,AP012_LB042_T020
12,42,25,25,45,55.6,0.1,4,2,10,0.5,AP012_LB042_T025
12,42,30,28,45,62.2,0.3,4,2,9,0.5,AP012_LB042_T030
12,42,40,27,45,60.0,0.1,3,3,8,0.5,AP012_LB042_T040
12,63,0,29,45,64.4,0.8,1,3,14,0.5,AP012_LB063_T000
12,63,5,29,45,64.4,0.9,1,3,12,0.5,AP012_LB063_T005
12,63,10,27,45,60.0,0.7,1,2,11,0.5,AP012_LB063_T010
12,63,15,26,45,57.8,0.5,9,2,11,0.5,AP012_LB063_T015
