universe,window,step,equity,atr_lookback,atr_trend_pct,label
Legacy3,3,66,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,67,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,68,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,69,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,70,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,71,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,72,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,73,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,74,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,75,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,76,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,77,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,78,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,79,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,80,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,81,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,82,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,83,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,84,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,85,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,86,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,87,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,88,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,89,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,90,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,91,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,92,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,93,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,94,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,95,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,96,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,97,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,98,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,99,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,100,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,101,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,102,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,103,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,104,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,105,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,106,1.098193,100,0.25,candidate_lb100_p0.25
Legacy3,3,107,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,108,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,109,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,110,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,111,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,112,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,113,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,114,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,115,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,116,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,117,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,118,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,119,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,120,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,121,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,122,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,123,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,124,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,125,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,126,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,127,0.925975,100,0.25,candidate_lb100_p0.25
Legacy3,3,128,0.810111,100,0.25,candidate_lb100_p0.25
Legacy3,3,129,0.810111,100,0.25,candidate_lb100_p0.25
Legacy3,3,130,0.810111,100,0.25,candidate_lb100_p0.25
Legacy3,3,131,0.810111,100,0.25,candidate_lb100_p0.25
Legacy3,3,132,0.810111,100,0.25,candidate_lb100_p0.25
Legacy3,3,133,0.810111,100,0.25,candidate_lb100_p0.25
Legacy3,3,134,0.810111,100,0.25,candidate_lb100_p0.25
Legacy3,3,135,0.810111,100,0.25,candidate_lb100_p0.25
Legacy3,3,136,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,137,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,138,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,139,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,140,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,141,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,142,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,143,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,144,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,145,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,146,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,147,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,148,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,149,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,150,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,151,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,152,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,153,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,154,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,155,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,156,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,157,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,158,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,159,0.716207,100,0.25,candidate_lb100_p0.25
Legacy3,3,0,1.000000,100,0.30,candidate_lb100_p0.3
Legacy3,3,1,1.047673,100,0.30,candidate_lb100_p0.3
Legacy3,3,2,1.047673,100,0.30,candidate_lb100_p0.3
Legacy3,3,3,1.080207,100,0.30,candidate_lb100_p0.3
Legacy3,3,4,1.108380,100,0.30,candidate_lb100_p0.3
Legacy3,3,5,0.881736,100,0.30,candidate_lb100_p0.3
Legacy3,3,6,0.807452,100,0.30,candidate_lb100_p0.3
Legacy3,3,7,0.807452,100,0.30,candidate_lb100_p0.3
Legacy3,3,8,0.807452,100,0.30,candidate_lb100_p0.3
Legacy3,3,9,0.807452,100,0.30,candidate_lb100_p0.3
Legacy3,3,10,0.874529,100,0.30,candidate_lb100_p0.3
Legacy3,3,11,0.874529,100,0.30,candidate_lb100_p0.3
Legacy3,3,12,0.874529,100,0.30,candidate_lb100_p0.3
Legacy3,3,13,1.252899,100,0.30,candidate_lb100_p0.3
Legacy3,3,14,1.252899,100,0.30,candidate_lb100_p0.3
Legacy3,3,15,1.252899,100,0.30,candidate_lb100_p0.3
Legacy3,3,16,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,17,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,18,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,19,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,20,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,21,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,22,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,23,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,24,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,25,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,26,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,27,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,28,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,29,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,30,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,31,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,32,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,33,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,34,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,35,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,36,0.893611,100,0.30,candidate_lb100_p0.3
Legacy3,3,37,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,38,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,39,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,40,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,41,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,42,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,43,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,44,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,45,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,46,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,47,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,48,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,49,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,50,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,51,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,52,1.141010,100,0.30,candidate_lb100_p0.3
Legacy3,3,53,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,54,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,55,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,56,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,57,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,58,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,59,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,60,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,61,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,62,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,63,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,64,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,65,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,66,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,67,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,68,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,69,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,70,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,71,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,72,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,73,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,74,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,75,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,76,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,77,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,78,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,79,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,80,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,81,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,82,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,83,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,84,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,85,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,86,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,87,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,88,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,89,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,90,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,91,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,92,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,93,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,94,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,95,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,96,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,97,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,98,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,99,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,100,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,101,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,102,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,103,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,104,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,105,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,106,1.098193,100,0.30,candidate_lb100_p0.3
Legacy3,3,107,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,108,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,109,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,110,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,111,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,112,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,113,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,114,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,115,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,116,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,117,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,118,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,119,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,120,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,121,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,122,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,123,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,124,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,125,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,126,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,127,0.925975,100,0.30,candidate_lb100_p0.3
Legacy3,3,128,0.810111,100,0.30,candidate_lb100_p0.3
Legacy3,3,129,0.810111,100,0.30,candidate_lb100_p0.3
Legacy3,3,130,0.810111,100,0.30,candidate_lb100_p0.3
Legacy3,3,131,0.810111,100,0.30,candidate_lb100_p0.3
Legacy3,3,132,0.810111,100,0.30,candidate_lb100_p0.3
Legacy3,3,133,0.810111,100,0.30,candidate_lb100_p0.3
Legacy3,3,134,0.810111,100,0.30,candidate_lb100_p0.3
Legacy3,3,135,0.810111,100,0.30,candidate_lb100_p0.3
Legacy3,3,136,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,137,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,138,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,139,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,140,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,141,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,142,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,143,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,144,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,145,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,146,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,147,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,148,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,149,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,150,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,151,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,152,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,153,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,154,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,155,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,156,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,157,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,158,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,159,0.716207,100,0.30,candidate_lb100_p0.3
Legacy3,3,0,1.000000,50,0.25,candidate_lb50_p0.25
Legacy3,3,1,1.047673,50,0.25,candidate_lb50_p0.25
Legacy3,3,2,1.047673,50,0.25,candidate_lb50_p0.25
Legacy3,3,3,0.960312,50,0.25,candidate_lb50_p0.25
Legacy3,3,4,0.960312,50,0.25,candidate_lb50_p0.25
Legacy3,3,5,0.960312,50,0.25,candidate_lb50_p0.25
Legacy3,3,6,0.985357,50,0.25,candidate_lb50_p0.25
Legacy3,3,7,0.783870,50,0.25,candidate_lb50_p0.25
Legacy3,3,8,0.717830,50,0.25,candidate_lb50_p0.25
Legacy3,3,9,0.717830,50,0.25,candidate_lb50_p0.25
Legacy3,3,10,0.717830,50,0.25,candidate_lb50_p0.25
Legacy3,3,11,0.717830,50,0.25,candidate_lb50_p0.25
Legacy3,3,12,0.777463,50,0.25,candidate_lb50_p0.25
Legacy3,3,13,0.777463,50,0.25,candidate_lb50_p0.25
Legacy3,3,14,0.777463,50,0.25,candidate_lb50_p0.25
Legacy3,3,15,0.777463,50,0.25,candidate_lb50_p0.25
Legacy3,3,16,0.777463,50,0.25,candidate_lb50_p0.25
Legacy3,3,17,0.777463,50,0.25,candidate_lb50_p0.25
Legacy3,3,18,1.016479,50,0.25,candidate_lb50_p0.25
Legacy3,3,19,1.016479,50,0.25,candidate_lb50_p0.25
Legacy3,3,20,1.016479,50,0.25,candidate_lb50_p0.25
Legacy3,3,21,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,22,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,23,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,24,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,25,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,26,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,27,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,28,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,29,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,30,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,31,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,32,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,33,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,34,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,35,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,36,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,37,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,38,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,39,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,40,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,41,0.724988,50,0.25,candidate_lb50_p0.25
Legacy3,3,42,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,43,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,44,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,45,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,46,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,47,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,48,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,49,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,50,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,51,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,52,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,53,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,54,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,55,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,56,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,57,0.925703,50,0.25,candidate_lb50_p0.25
Legacy3,3,58,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,59,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,60,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,61,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,62,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,63,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,64,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,65,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,66,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,67,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,68,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,69,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,70,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,71,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,72,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,73,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,74,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,75,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,76,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,77,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,78,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,79,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,80,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,81,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,82,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,83,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,84,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,85,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,86,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,87,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,88,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,89,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,90,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,91,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,92,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,93,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,94,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,95,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,96,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,97,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,98,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,99,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,100,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,101,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,102,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,103,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,104,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,105,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,106,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,107,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,108,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,109,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,110,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,111,0.890966,50,0.25,candidate_lb50_p0.25
Legacy3,3,112,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,113,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,114,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,115,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,116,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,117,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,118,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,119,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,120,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,121,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,122,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,123,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,124,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,125,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,126,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,127,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,128,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,129,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,130,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,131,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,132,0.751245,50,0.25,candidate_lb50_p0.25
Legacy3,3,133,0.657245,50,0.25,candidate_lb50_p0.25
Legacy3,3,134,0.657245,50,0.25,candidate_lb50_p0.25
Legacy3,3,135,0.657245,50,0.25,candidate_lb50_p0.25
Legacy3,3,136,0.657245,50,0.25,candidate_lb50_p0.25
Legacy3,3,137,0.657245,50,0.25,candidate_lb50_p0.25
Legacy3,3,138,0.657245,50,0.25,candidate_lb50_p0.25
Legacy3,3,139,0.657245,50,0.25,candidate_lb50_p0.25
Legacy3,3,140,0.657245,50,0.25,candidate_lb50_p0.25
Legacy3,3,141,0.581060,50,0.25,candidate_lb50_p0.25
Legacy3,3,142,0.581060,50,0.25,candidate_lb50_p0.25
Legacy3,3,143,0.581060,50,0.25,candidate_lb50_p0.25
Legacy3,3,144,0.581060,50,0.25,candidate_lb50_p0.25
Legacy3,3,145,0.581060,50,0.25,candidate_lb50_p0.25
Legacy3,3,146,0.581060,50,0.25,candidate_lb50_p0.25
Legacy3,3,147,0.581060,50,0.25,candidate_lb50_p0.25
Legacy3,3,148,0.581060,50,0.25,candidate_lb50_p0.25
Legacy3,3,149,0.581060,50,0.25,candidate_lb50_p0.25
Legacy3,3,150,0.581060,50,0.25,candidate_lb50_p0.25
Legacy3,3,151,0.581060,50,0.25,candidate_lb50_p0.25
Legacy3,3,152,0.581060,50,0.25,candidate_lb50_p0.25
Legacy3,3,153,0.581060,50,0.25,candidate_lb50_p0.25
Legacy3,3,154,0.581060,50,0.25,candidate_lb50_p0.25
Legacy3,3,155,0.581060,50,0.25,candidate_lb50_p0.25
