atr_period,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
52,OldGuard4,2,344897.4863,8.7849,17.8055,78,76.92,true
52,OldGuard4,3,1097171.8877,10.5498,12.8669,86,84.88,true
52,OldGuard4,4,543.1603,34.4419,38.1352,54,55.56,true
52,OldGuard4,5,658.9352,35.0123,51.6354,63,39.68,true
52,OldGuard4,6,2162.6433,35.5571,30.7388,92,59.78,true
52,OldGuard4,7,4824.6364,15.1386,16.4027,78,75.64,true
54,Base5,0,45993096.1119,10.5746,9.4462,86,77.91,true
54,Base5,1,16734.7408,19.2175,23.8644,56,66.07,true
54,Base5,2,125070.4686,9.5072,15.7684,77,72.73,true
54,Base5,3,8414742.6510,10.5885,17.6444,116,81.90,true
54,Base5,4,5070.5383,26.9777,24.5941,76,67.11,true
54,Base5,5,1237.8495,18.7980,30.5748,64,48.44,true
54,Base5,6,13042.9198,14.1330,18.1350,83,55.42,true
54,NoDOGE,0,45993096.1119,10.5746,9.4462,86,77.91,true
54,NoDOGE,1,296.6586,33.1865,23.8644,52,55.77,true
54,NoDOGE,2,467239.2300,9.0169,24.0496,76,75.00,true
54,NoDOGE,3,23325842.2502,9.2747,17.6444,118,81.36,true
54,NoDOGE,4,5302.8924,26.6244,24.5941,75,68.00,true
54,NoDOGE,5,198.6133,46.3186,30.5748,55,43.64,true
54,NoDOGE,6,1106.8763,44.5539,21.0817,74,52.70,true
54,Legacy4,0,31810.4833,12.3521,10.3704,88,76.14,true
54,Legacy4,1,1766.1895,19.5768,33.6627,72,63.89,true
54,Legacy4,2,225106.6421,8.9433,11.4501,76,78.95,true
54,Legacy4,3,1720972.2613,11.0989,15.7923,99,83.84,true
54,Legacy4,4,1752.0321,33.1988,21.8142,53,67.92,true
54,Legacy4,5,14.9181,87.8091,39.6691,46,39.13,true
54,Legacy4,6,1512.3182,32.1162,17.8919,72,59.72,true
54,Legacy4,7,12434.0006,14.6861,9.5716,76,81.58,true
54,Legacy4,8,125909.2541,18.1756,21.2282,78,67.95,true
54,Legacy5BNB,0,80135.9065,11.8147,15.4980,104,74.04,true
54,Legacy5BNB,1,748.1111,23.1885,28.9772,65,64.62,true
54,Legacy5BNB,2,154918.3744,8.9515,17.8090,76,77.63,true
54,Legacy5BNB,3,9644094.0802,10.3200,21.8091,99,83.84,true
54,Legacy5BNB,4,4402.4697,26.2912,8.6484,56,76.79,true
54,Legacy5BNB,5,178.4148,41.9457,29.4001,47,48.94,true
54,Legacy5BNB,6,1441.0472,32.6094,17.8919,73,58.90,true
54,Legacy5BNB,7,11802.8948,14.1363,9.5716,75,81.33,true
54,Legacy5BNB,8,126403.2697,17.7222,21.2282,83,65.06,true
54,OldGuardNoBNB,0,90840.7547,9.2590,12.2124,98,76.53,true
54,OldGuardNoBNB,1,819.6861,22.5191,28.9772,67,62.69,true
54,OldGuardNoBNB,2,225106.6421,8.9433,11.4501,76,78.95,true
54,OldGuardNoBNB,3,1720972.2613,11.0989,15.7923,99,83.84,true
54,OldGuardNoBNB,4,1734.9154,33.6117,22.5368,54,66.67,true
54,OldGuardNoBNB,5,1346.2191,32.4024,36.6956,55,47.27,true
54,OldGuardNoBNB,6,2508.5873,28.5898,17.8919,79,62.03,true
54,OldGuardNoBNB,7,12843.7703,14.5495,9.5716,77,81.82,true
54,LargeCaps5,0,74222248.1638,10.9675,15.4980,96,76.04,true
54,LargeCaps5,1,298.2675,33.1841,23.8644,53,56.60,true
54,LargeCaps5,2,485072.4346,8.9454,24.0496,77,75.32,true
54,LargeCaps5,3,17354548.9650,11.1367,21.8091,113,80.53,true
54,LargeCaps5,4,7008.7657,24.7209,16.4778,74,70.27,true
54,LargeCaps5,5,183.4834,45.7106,34.0924,56,42.86,true
54,LargeCaps5,6,1106.8763,44.5539,21.0817,74,52.70,true
54,Legacy3,0,31603.4290,12.8077,15.4974,87,78.16,true
54,Legacy3,1,2298.5654,20.8472,30.8108,74,67.57,true
54,Legacy3,2,430591.9941,8.5927,12.1396,75,78.67,true
54,Legacy3,3,1053139.3819,10.5498,12.8669,86,84.88,true
54,Legacy3,4,233.5358,53.6180,34.4295,48,54.17,true
54,Legacy3,5,-12.9666,119.9064,49.7652,49,36.73,true
54,Legacy3,6,1299.3177,37.3162,22.9826,75,57.33,true
54,Legacy3,7,5420.6609,16.5713,5.1536,67,82.09,true
54,Legacy3,8,660657.1003,16.7201,24.8462,83,66.27,true
54,LowVolume5,0,38341.3017,13.7581,15.4974,96,77.08,true
54,LowVolume5,1,4890.5476,22.2947,23.0088,76,73.68,true
54,LowVolume5,2,1365685.0551,7.1877,18.3819,89,71.91,true
54,LowVolume5,3,8219398890.1771,7.4679,12.7334,107,78.50,true
54,LowVolume5,4,191.1860,58.3843,40.2367,51,45.10,true
54,LowVolume5,5,883.0631,26.6844,54.5575,79,46.84,true
54,LowVolume5,6,772.8328,34.9190,21.1884,80,62.50,true
54,LowVolume5,7,8414.1662,18.0726,11.6993,77,76.62,true
54,OldGuard4,0,229146.0369,9.3483,14.2745,102,79.41,true
54,OldGuard4,1,1553.6210,24.9176,27.9191,77,64.94,true
54,OldGuard4,2,374988.5992,8.5073,17.8055,78,76.92,true
54,OldGuard4,3,1053139.3819,10.5498,12.8669,86,84.88,true
54,OldGuard4,4,543.1603,34.4419,38.1352,54,55.56,true
54,OldGuard4,5,658.9352,35.0123,51.6354,63,39.68,true
54,OldGuard4,6,2162.6433,35.5571,30.7388,92,59.78,true
54,OldGuard4,7,4996.7885,15.0477,16.4027,78,76.92,true
56,Base5,0,45993096.1119,10.5746,9.4462,86,77.91,true
56,Base5,1,16734.7408,19.2175,23.8644,56,66.07,true
56,Base5,2,125070.4686,9.5072,15.7684,77,72.73,true
56,Base5,3,8448108.9782,10.5885,17.6444,116,81.90,true
56,Base5,4,5317.6018,26.8742,24.5941,76,67.11,true
56,Base5,5,1237.8495,18.7980,30.5748,64,48.44,true
56,Base5,6,13042.9198,14.1330,18.1350,83,55.42,true
56,NoDOGE,0,45993096.1119,10.5746,9.4462,86,77.91,true
56,NoDOGE,1,296.6586,33.1865,23.8644,52,55.77,true
56,NoDOGE,2,467239.2300,9.0169,24.0496,76,75.00,true
56,NoDOGE,3,23418333.7029,9.2747,17.6444,118,81.36,true
56,NoDOGE,4,5561.0584,26.5223,24.5941,75,68.00,true
56,NoDOGE,5,198.6133,46.3186,30.5748,55,43.64,true
56,NoDOGE,6,1106.8763,44.5539,21.0817,74,52.70,true
56,Legacy4,0,31810.4833,12.3521,10.3704,88,76.14,true
56,Legacy4,1,1766.1895,19.5768,33.6627,72,63.89,true
56,Legacy4,2,225106.6421,8.9433,11.4501,76,78.95,true
56,Legacy4,3,1727796.6147,11.0989,15.7923,99,83.84,true
56,Legacy4,4,1760.8621,33.1917,21.8142,53,67.92,true
56,Legacy4,5,14.9181,87.8091,39.6691,46,39.13,true
56,Legacy4,6,1512.3182,32.1162,17.8919,72,59.72,true
56,Legacy4,7,13042.6198,14.6023,9.5716,76,81.58,true
56,Legacy4,8,124285.6696,18.1758,21.2282,78,67.95,true
56,Legacy5BNB,0,80135.9065,11.8147,15.4980,104,74.04,true
56,Legacy5BNB,1,748.1111,23.1885,28.9772,65,64.62,true
56,Legacy5BNB,2,154918.3744,8.9515,17.8090,76,77.63,true
56,Legacy5BNB,3,9682335.0015,10.3200,21.8091,99,83.84,true
56,Legacy5BNB,4,4453.2879,26.2501,8.6484,56,76.79,true
56,Legacy5BNB,5,178.4148,41.9457,29.4001,47,48.94,true
56,Legacy5BNB,6,1441.0472,32.6094,17.8919,73,58.90,true
56,Legacy5BNB,7,12380.8692,14.1004,9.5716,75,81.33,true
56,Legacy5BNB,8,124773.3200,17.7224,21.2282,83,65.06,true
56,OldGuardNoBNB,0,90840.7547,9.2590,12.2124,98,76.53,true
56,OldGuardNoBNB,1,819.6861,22.5191,28.9772,67,62.69,true
56,OldGuardNoBNB,2,225106.6421,8.9433,11.4501,76,78.95,true
56,OldGuardNoBNB,3,1727796.6147,11.0989,15.7923,99,83.84,true
56,OldGuardNoBNB,4,1743.6638,33.6046,22.5368,54,66.67,true
56,OldGuardNoBNB,5,1346.2191,32.4024,36.6956,55,47.27,true
56,OldGuardNoBNB,6,2508.5873,28.5898,17.8919,79,62.03,true
56,OldGuardNoBNB,7,13472.2870,14.4669,9.5716,77,81.82,true
56,LargeCaps5,0,74222248.1638,10.9675,15.4980,96,76.04,true
56,LargeCaps5,1,298.2675,33.1841,23.8644,53,56.60,true
56,LargeCaps5,2,485072.4346,8.9454,24.0496,77,75.32,true
56,LargeCaps5,3,17423363.1924,11.1367,21.8091,113,80.53,true
56,LargeCaps5,4,7396.7694,24.5994,16.4778,74,70.27,true
56,LargeCaps5,5,183.4834,45.7106,34.0924,56,42.86,true
56,LargeCaps5,6,1106.8763,44.5539,21.0817,74,52.70,true
56,Legacy3,0,31603.4290,12.8077,15.4974,87,78.16,true
56,Legacy3,1,2298.5654,20.8472,30.8108,74,67.57,true
56,Legacy3,2,445214.8244,8.5927,12.1396,75,78.67,true
56,Legacy3,3,1057315.6608,10.5498,12.8669,86,84.88,true
56,Legacy3,4,235.1260,53.5327,34.4295,48,54.17,true
56,Legacy3,5,-18.4894,117.9930,52.9529,49,36.73,true
56,Legacy3,6,1299.3177,37.3162,22.9826,75,57.33,true
56,Legacy3,7,5688.7301,16.4410,5.0289,67,82.09,true
56,Legacy3,8,652143.4800,16.7202,24.8462,83,66.27,true
56,LowVolume5,0,38341.3017,13.7581,15.4974,96,77.08,true
56,LowVolume5,1,5338.6027,21.8193,23.6506,76,76.32,true
56,LowVolume5,2,1365685.0551,7.1877,18.3819,89,71.91,true
56,LowVolume5,3,6961254757.5989,7.4708,12.3874,107,77.57,true
56,LowVolume5,4,191.1860,58.3843,40.2367,51,45.10,true
56,LowVolume5,5,753.4678,28.9455,58.0441,79,46.84,true
56,LowVolume5,6,772.8328,34.9190,21.1884,80,62.50,true
56,LowVolume5,7,8414.1662,18.0726,11.6993,77,76.62,true
56,OldGuard4,0,229146.0369,9.3483,14.2745,102,79.41,true
56,OldGuard4,1,1553.6210,24.9176,27.9191,77,64.94,true
56,OldGuard4,2,387723.5862,8.5073,17.8055,78,76.92,true
56,OldGuard4,3,1057315.6608,10.5498,12.8669,86,84.88,true
56,OldGuard4,4,546.2267,34.4240,38.1352,54,55.56,true
56,OldGuard4,5,600.7066,34.7433,55.3461,63,39.68,true
56,OldGuard4,6,2162.6433,35.5571,30.7388,92,59.78,true
56,OldGuard4,7,5244.2757,14.9342,16.4027,78,76.92,true
58,Base5,0,45993096.1119,10.5746,9.4462,86,77.91,true
58,Base5,1,16734.7408,19.2175,23.8644,56,66.07,true
58,Base5,2,190592.2416,9.1238,15.7684,77,72.73,true
58,Base5,3,8448108.9782,10.5885,17.6444,116,81.90,true
58,Base5,4,5317.6018,26.8742,24.5941,76,67.11,true
58,Base5,5,1105.3779,19.5164,30.5748,64,46.88,true
58,Base5,6,13085.1565,14.1306,18.1350,83,55.42,true
58,NoDOGE,0,45993096.1119,10.5746,9.4462,86,77.91,true
58,NoDOGE,1,296.6586,33.1865,23.8644,52,55.77,true
58,NoDOGE,2,711872.7707,8.8499,24.0496,76,75.00,true
58,NoDOGE,3,23418333.7029,9.2747,17.6444,118,81.36,true
58,NoDOGE,4,5561.0584,26.5223,24.5941,75,68.00,true
58,NoDOGE,5,169.0451,48.7082,30.5748,55,41.82,true
58,NoDOGE,6,1110.7548,44.5272,20.8281,74,52.70,true
58,Legacy4,0,29080.4570,12.4309,10.3704,88,75.00,true
58,Legacy4,1,1766.1895,19.5768,33.6627,72,63.89,true
58,Legacy4,2,342993.3819,8.7593,11.4501,76,78.95,true
58,Legacy4,3,1727796.6147,11.0989,15.7923,99,83.84,true
58,Legacy4,4,1760.8621,33.1917,21.8142,53,67.92,true
58,Legacy4,5,3.5391,105.2749,39.6691,46,36.96,true
58,Legacy4,6,1517.4996,32.0480,17.8919,72,59.72,true
58,Legacy4,7,13042.6198,14.6023,9.5716,76,81.58,true
58,Legacy4,8,124285.6696,18.1758,21.2282,78,67.95,true
