bar,equity,btc_buyhold,drawdown,bh_drawdown
307,22819.369012284904,3274.824142422927,50.1066314581759,67.25175857577072
308,22819.369012284904,3462.961354754668,50.1066314581759,65.37038645245332
309,22819.369012284904,3452.4099001302648,50.1066314581759,65.47590099869736
310,22819.369012284904,3434.7633521493703,50.1066314581759,65.6523664785063
311,21914.4798863345,3444.767694311767,52.085124668317995,65.55232305688233
312,19572.683144750743,3114.0946591402517,57.20534196332645,68.85905340859748
313,19572.683144750743,3127.4945722970037,57.20534196332645,68.72505427702997
314,19572.683144750743,3111.7064698219715,57.20534196332645,68.8829353017803
315,19572.683144750743,3019.3747286148505,57.20534196332645,69.8062527138515
316,19572.683144750743,3149.0143291359095,57.20534196332645,68.50985670864091
317,19572.683144750743,3085.5927051671733,57.20534196332645,69.14407294832826
318,19572.683144750743,3119.2705167173253,57.20534196332645,68.80729483282676
319,19572.683144750743,3140.4342162396874,57.20534196332645,68.59565783760311
320,19572.683144750743,3121.9018671298304,57.20534196332645,68.7809813287017
321,19572.683144750743,3183.065566652193,57.20534196332645,68.16934433347808
322,19572.683144750743,3073.62570560139,57.20534196332645,69.2637429439861
323,19946.745791021,3062.87451150673,56.38747335977109,69.3712548849327
324,19946.745791021,3101.1115935735993,56.38747335977109,68.988884064264
325,19946.745791021,3085.3842813721235,56.38747335977109,69.14615718627876
326,19946.745791021,3099.9739470256186,56.38747335977109,69.00026052974381
327,19946.745791021,3096.213634389926,56.38747335977109,69.03786365610074
328,19946.745791021,3096.178897090751,56.38747335977109,69.0382110290925
329,19946.745791021,3083.6647850629615,56.38747335977109,69.16335214937038
330,19946.745791021,2982.327399044724,56.38747335977109,70.17672600955277
331,19946.745791021,2962.257924446374,56.38747335977109,70.37742075553626
332,19946.745791021,3003.1958315240986,56.38747335977109,69.96804168475902
333,19946.745791021,2982.2839774207555,56.38747335977109,70.17716022579245
334,19946.745791021,3006.574033868867,56.38747335977109,69.93425966131134
335,19946.745791021,3043.6561007381674,56.38747335977109,69.56343899261832
336,19946.745791021,3003.135041250543,56.38747335977109,69.96864958749457
337,22290.21620067916,3007.572731220147,51.26359667619638,69.92427268779852
338,22290.21620067916,3014.841511072514,51.26359667619638,69.85158488927485
339,22290.21620067916,2957.33391228832,51.26359667619638,70.4266608771168
340,22290.21620067916,2951.2809379070777,51.26359667619638,70.48719062092921
341,20191.926367107928,3177.629179331307,55.85139872793459,68.22370820668692
342,29752.85743841918,3182.9613547546674,34.94691809627909,68.17038645245333
343,29752.85743841918,3195.8836300477637,34.94691809627909,68.04116369952237
344,29752.85743841918,3153.3217542336083,34.94691809627909,68.46678245766392
345,29752.85743841918,3153.677811550152,34.94691809627909,68.46322188449848
