atr_entry_mult,universe,window,step,equity
1.50,Legacy4,2,62,0.97995599
1.50,Legacy4,2,64,0.96029484
1.50,Legacy4,2,66,0.94893273
1.50,Legacy4,2,68,0.94893273
1.50,Legacy4,2,70,0.94893273
1.50,Legacy4,2,72,0.82696158
1.50,Legacy4,2,74,0.82696158
1.50,Legacy4,2,76,0.82696158
1.50,Legacy4,2,78,0.82696158
1.50,Legacy4,2,80,0.82696158
1.50,Legacy4,2,82,0.82696158
1.50,Legacy4,2,84,0.82696158
1.50,Legacy4,2,86,0.82696158
1.50,Legacy4,2,88,0.82696158
1.50,Legacy4,2,90,0.82696158
1.50,Legacy4,2,92,0.82696158
1.50,Legacy4,2,94,0.82696158
1.50,Legacy4,2,96,0.78067766
1.50,Legacy4,2,98,0.78067766
1.50,Legacy4,2,100,0.78067766
1.50,Legacy4,2,102,0.78067766
1.50,Legacy4,2,104,0.78067766
1.50,Legacy4,2,106,0.78067766
1.50,Legacy4,2,108,0.78067766
1.50,Legacy4,2,110,0.78067766
1.50,Legacy4,2,112,0.78067766
1.50,Legacy4,2,114,0.78067766
1.50,Legacy4,2,116,0.78067766
1.50,Legacy4,2,118,0.78067766
1.50,Legacy4,2,120,0.78067766
1.50,Legacy4,2,122,0.78067766
1.50,Legacy4,2,124,0.78067766
1.50,Legacy4,2,126,0.78067766
1.50,Legacy4,2,128,0.78067766
1.50,Legacy4,2,130,0.78067766
1.50,Legacy4,2,132,0.78067766
1.50,Legacy4,2,134,0.78067766
1.50,Legacy4,2,136,0.78067766
1.50,Legacy4,2,138,0.78067766
1.50,Legacy4,2,140,0.78067766
1.50,Legacy4,2,142,0.78067766
1.50,Legacy4,2,144,0.78067766
1.50,Legacy4,2,146,0.78067766
1.50,Legacy4,2,148,0.90201665
1.50,Legacy4,2,150,0.90201665
1.50,Legacy4,2,152,1.09866455
1.50,Legacy4,2,154,1.10058996
1.50,Legacy4,2,156,1.10058996
1.50,Legacy4,2,158,1.05692470
1.50,Legacy4,2,160,1.05692470
1.50,Legacy4,2,162,1.05692470
1.50,Legacy4,2,164,1.05692470
1.50,Legacy4,2,166,1.05692470
1.50,Legacy4,2,168,1.05692470
1.50,Legacy4,2,170,1.05692470
1.50,Legacy4,2,172,1.69564917
1.50,Legacy4,2,174,1.69564917
1.50,Legacy4,2,176,2.37543112
1.50,Legacy4,2,178,2.28486644
1.50,Legacy4,2,180,2.32911768
1.50,Legacy4,2,182,2.32911768
1.50,Legacy4,2,184,2.32911768
1.50,Legacy4,2,186,2.32911768
1.50,Legacy4,2,188,2.32911768
1.50,Legacy4,2,190,2.32911768
1.50,Legacy4,2,192,2.32911768
1.50,Legacy4,2,194,2.32911768
1.50,Legacy4,2,196,2.32911768
1.50,Legacy4,2,198,2.32911768
1.50,Legacy4,2,200,2.32911768
1.50,Legacy4,2,202,2.32911768
1.50,Legacy4,2,204,2.32911768
1.50,Legacy4,2,206,2.32911768
1.50,Legacy4,2,208,2.32911768
1.50,Legacy4,2,210,2.32911768
1.50,Legacy4,2,212,2.32911768
1.50,Legacy4,2,214,2.32911768
1.50,Legacy4,2,216,2.32911768
1.50,Legacy4,2,218,2.32911768
1.50,Legacy4,2,220,2.32911768
1.50,Legacy4,2,222,2.32911768
1.50,Legacy4,2,224,2.32911768
1.50,Legacy4,2,226,2.32911768
1.50,Legacy4,2,228,2.32911768
1.50,Legacy4,2,230,2.32911768
1.50,Legacy4,2,232,2.32911768
1.50,Legacy4,2,234,2.30370322
1.50,Legacy4,2,236,2.30370322
1.50,Legacy4,2,238,1.59254445
1.50,Legacy4,2,240,1.68510546
1.50,Legacy4,2,242,1.68510546
1.50,Legacy4,2,244,1.68510546
1.50,Legacy4,2,246,1.68510546
1.50,Legacy4,2,248,1.87674599
1.50,Legacy4,2,250,1.87674599
1.50,Legacy4,3,0,1.00000000
1.50,Legacy4,3,2,1.13073620
1.50,Legacy4,3,4,1.18427865
1.50,Legacy4,3,6,1.18427865
1.50,Legacy4,3,8,1.18427865
1.50,Legacy4,3,10,1.18427865
1.50,Legacy4,3,12,1.18427865
1.50,Legacy4,3,14,1.18427865
1.50,Legacy4,3,16,1.18427865
1.50,Legacy4,3,18,1.11218484
1.50,Legacy4,3,20,0.94776913
1.50,Legacy4,3,22,0.94776913
1.50,Legacy4,3,24,0.94776913
1.50,Legacy4,3,26,0.94776913
1.50,Legacy4,3,28,0.94776913
1.50,Legacy4,3,30,0.94776913
1.50,Legacy4,3,32,1.24858306
1.50,Legacy4,3,34,1.52740978
1.50,Legacy4,3,36,1.52740978
1.50,Legacy4,3,38,1.52740978
1.50,Legacy4,3,40,1.52740978
1.50,Legacy4,3,42,1.52740978
1.50,Legacy4,3,44,1.62899376
1.50,Legacy4,3,46,1.62899376
1.50,Legacy4,3,48,1.62899376
1.50,Legacy4,3,50,1.62899376
1.50,Legacy4,3,52,1.62899376
1.50,Legacy4,3,54,1.97528454
1.50,Legacy4,3,56,1.97528454
1.50,Legacy4,3,58,1.97528454
1.50,Legacy4,3,60,1.95969404
1.50,Legacy4,3,62,1.63194970
1.50,Legacy4,3,64,1.63194970
1.50,Legacy4,3,66,1.67049500
1.50,Legacy4,3,68,1.30615946
1.50,Legacy4,3,70,1.30615946
1.50,Legacy4,3,72,0.81984236
1.50,Legacy4,3,74,0.81984236
1.50,Legacy4,3,76,0.81984236
1.50,Legacy4,3,78,0.81984236
1.50,Legacy4,3,80,0.81984236
1.50,Legacy4,3,82,0.81984236
1.50,Legacy4,3,84,0.81984236
1.50,Legacy4,3,86,0.81984236
1.50,Legacy4,3,88,0.81984236
1.50,Legacy4,3,90,0.81984236
1.50,Legacy4,3,92,0.81984236
1.50,Legacy4,3,94,0.81984236
1.50,Legacy4,3,96,0.81984236
1.50,Legacy4,3,98,0.98555388
1.50,Legacy4,3,100,0.98555388
1.50,Legacy4,3,102,0.98555388
1.50,Legacy4,3,104,0.98555388
1.50,Legacy4,3,106,0.98555388
1.50,Legacy4,3,108,0.98555388
1.50,Legacy4,3,110,0.98555388
1.50,Legacy4,3,112,0.98555388
1.50,Legacy4,3,114,0.98555388
1.50,Legacy4,3,116,0.98555388
1.50,Legacy4,3,118,0.98555388
1.50,Legacy4,3,120,0.98555388
1.50,Legacy4,3,122,0.98555388
1.50,Legacy4,3,124,0.98555388
1.50,Legacy4,3,126,0.98555388
1.50,Legacy4,3,128,0.98555388
1.50,Legacy4,3,130,0.98555388
1.50,Legacy4,3,132,0.98555388
1.50,Legacy4,3,134,0.98555388
1.50,Legacy4,3,136,0.98555388
1.50,Legacy4,3,138,0.98555388
1.50,Legacy4,3,140,0.98555388
1.50,Legacy4,3,142,0.98555388
1.50,Legacy4,3,144,0.98555388
1.50,Legacy4,3,146,0.98555388
1.50,Legacy4,3,148,0.98555388
1.50,Legacy4,3,150,0.98555388
1.50,Legacy4,3,152,0.98555388
1.50,Legacy4,3,154,0.98555388
1.50,Legacy4,3,156,0.98555388
1.50,Legacy4,3,158,0.98555388
1.50,Legacy4,3,160,0.98555388
1.50,Legacy4,3,162,0.98555388
1.50,Legacy4,3,164,0.98555388
1.50,Legacy4,3,166,0.98555388
1.50,Legacy4,3,168,0.98555388
1.50,Legacy4,3,170,0.98555388
1.50,Legacy4,3,172,0.98555388
1.50,Legacy4,3,174,0.98555388
1.50,Legacy4,3,176,0.98555388
1.50,Legacy4,3,178,0.98555388
1.50,Legacy4,3,180,0.98555388
1.50,Legacy4,3,182,1.04552458
1.50,Legacy4,3,184,1.04552458
1.50,Legacy4,3,186,1.04552458
1.50,Legacy4,3,188,1.04552458
1.50,Legacy4,3,190,1.04552458
1.50,Legacy4,3,192,0.87349799
1.50,Legacy4,3,194,0.87349799
1.50,Legacy4,3,196,0.87349799
1.50,Legacy4,3,198,0.87349799
1.50,Legacy4,3,200,0.87349799
1.50,Legacy4,3,202,0.87349799
1.50,Legacy4,3,204,0.87349799
1.50,Legacy4,3,206,0.87349799
1.50,Legacy4,3,208,0.87349799
1.50,Legacy4,3,210,0.87349799
1.50,Legacy4,3,212,0.87349799
1.50,Legacy4,3,214,0.87349799
1.50,Legacy4,3,216,0.87349799
1.50,Legacy4,3,218,0.87349799
1.50,Legacy4,3,220,0.87349799
1.50,Legacy4,3,222,0.87349799
1.50,Legacy4,3,224,0.87349799
1.50,Legacy4,3,226,0.87349799
1.50,Legacy4,3,228,0.87349799
1.50,Legacy4,3,230,0.87349799
1.50,Legacy4,3,232,0.87349799
1.50,Legacy4,3,234,0.87349799
1.50,Legacy4,3,236,0.87349799
1.50,Legacy4,3,238,0.87349799
1.50,Legacy4,3,240,0.87349799
1.50,Legacy4,3,242,0.87349799
1.50,Legacy4,3,244,0.87349799
1.50,Legacy4,3,246,0.87349799
1.50,Legacy4,3,248,0.87349799
1.50,Legacy4,3,250,0.87349799
1.50,Legacy4,4,0,1.00000000
1.50,Legacy4,4,2,1.00000000
1.50,Legacy4,4,4,1.00000000
1.50,Legacy4,4,6,1.00000000
1.50,Legacy4,4,8,1.00000000
1.50,Legacy4,4,10,1.00000000
1.50,Legacy4,4,12,1.00000000
1.50,Legacy4,4,14,1.00000000
1.50,Legacy4,4,16,1.00000000
1.50,Legacy4,4,18,1.00000000
1.50,Legacy4,4,20,1.00000000
1.50,Legacy4,4,22,1.00000000
1.50,Legacy4,4,24,1.00000000
1.50,Legacy4,4,26,1.00553407
1.50,Legacy4,4,28,1.00553407
1.50,Legacy4,4,30,1.00553407
1.50,Legacy4,4,32,1.00553407
1.50,Legacy4,4,34,1.00553407
1.50,Legacy4,4,36,1.00553407
1.50,Legacy4,4,38,1.00553407
1.50,Legacy4,4,40,1.00553407
1.50,Legacy4,4,42,1.00553407
1.50,Legacy4,4,44,1.00553407
1.50,Legacy4,4,46,1.00553407
1.50,Legacy4,4,48,1.00553407
1.50,Legacy4,4,50,0.90045551
1.50,Legacy4,4,52,0.90045551
1.50,Legacy4,4,54,0.90045551
1.50,Legacy4,4,56,0.90045551
1.50,Legacy4,4,58,0.90045551
1.50,Legacy4,4,60,0.90045551
1.50,Legacy4,4,62,0.90045551
1.50,Legacy4,4,64,0.90045551
1.50,Legacy4,4,66,0.90045551
1.50,Legacy4,4,68,0.90045551
1.50,Legacy4,4,70,0.90045551
1.50,Legacy4,4,72,0.90045551
1.50,Legacy4,4,74,0.90045551
1.50,Legacy4,4,76,0.90045551
1.50,Legacy4,4,78,0.90045551
1.50,Legacy4,4,80,0.90045551
1.50,Legacy4,4,82,0.90045551
1.50,Legacy4,4,84,0.90045551
1.50,Legacy4,4,86,0.90045551
1.50,Legacy4,4,88,0.90045551
1.50,Legacy4,4,90,0.90045551
1.50,Legacy4,4,92,0.90045551
1.50,Legacy4,4,94,0.90045551
1.50,Legacy4,4,96,0.90045551
1.50,Legacy4,4,98,0.90045551
1.50,Legacy4,4,100,0.90045551
1.50,Legacy4,4,102,0.90045551
1.50,Legacy4,4,104,0.90045551
1.50,Legacy4,4,106,0.90045551
1.50,Legacy4,4,108,0.90045551
1.50,Legacy4,4,110,0.90045551
1.50,Legacy4,4,112,0.90045551
1.50,Legacy4,4,114,0.90045551
1.50,Legacy4,4,116,0.90045551
1.50,Legacy4,4,118,0.90045551
1.50,Legacy4,4,120,0.90045551
1.50,Legacy4,4,122,0.89315564
1.50,Legacy4,4,124,0.89315564
1.50,Legacy4,4,126,0.89315564
1.50,Legacy4,4,128,0.89315564
1.50,Legacy4,4,130,0.89315564
1.50,Legacy4,4,132,0.89315564
1.50,Legacy4,4,134,0.89315564
1.50,Legacy4,4,136,0.89315564
1.50,Legacy4,4,138,0.89315564
1.50,Legacy4,4,140,0.89315564
1.50,Legacy4,4,142,0.89315564
1.50,Legacy4,4,144,0.89315564
1.50,Legacy4,4,146,0.89315564
1.50,Legacy4,4,148,0.89315564
1.50,Legacy4,4,150,0.89315564
1.50,Legacy4,4,152,0.89315564
1.50,Legacy4,4,154,0.89315564
1.50,Legacy4,4,156,0.89315564
1.50,Legacy4,4,158,0.89315564
1.50,Legacy4,4,160,0.89315564
1.50,Legacy4,4,162,0.89315564
1.50,Legacy4,4,164,0.89315564
1.50,Legacy4,4,166,0.89315564
1.50,Legacy4,4,168,0.89315564
1.50,Legacy4,4,170,0.89315564
1.50,Legacy4,4,172,0.89315564
1.50,Legacy4,4,174,0.89315564
1.50,Legacy4,4,176,0.89315564
1.50,Legacy4,4,178,0.89315564
1.50,Legacy4,4,180,0.89315564
1.50,Legacy4,4,182,0.89315564
1.50,Legacy4,4,184,0.89315564
1.50,Legacy4,4,186,0.89315564
1.50,Legacy4,4,188,0.89315564
1.50,Legacy4,4,190,0.89315564
1.50,Legacy4,4,192,0.89315564
1.50,Legacy4,4,194,0.89315564
1.50,Legacy4,4,196,0.89315564
1.50,Legacy4,4,198,0.89315564
1.50,Legacy4,4,200,0.89315564
1.50,Legacy4,4,202,0.89315564
1.50,Legacy4,4,204,0.89315564
1.50,Legacy4,4,206,0.89315564
1.50,Legacy4,4,208,0.89315564
1.50,Legacy4,4,210,0.89315564
1.50,Legacy4,4,212,0.89315564
1.50,Legacy4,4,214,0.89315564
1.50,Legacy4,4,216,0.89315564
1.50,Legacy4,4,218,0.89315564
1.50,Legacy4,4,220,0.89315564
1.50,Legacy4,4,222,0.89315564
1.50,Legacy4,4,224,0.89315564
1.50,Legacy4,4,226,0.89315564
1.50,Legacy4,4,228,0.89315564
1.50,Legacy4,4,230,0.89315564
1.50,Legacy4,4,232,0.89315564
1.50,Legacy4,4,234,0.89315564
1.50,Legacy4,4,236,0.89315564
1.50,Legacy4,4,238,0.89315564
1.50,Legacy4,4,240,0.89315564
1.50,Legacy4,4,242,0.89315564
1.50,Legacy4,4,244,0.89315564
1.50,Legacy4,4,246,0.89315564
1.50,Legacy4,4,248,0.89315564
1.50,Legacy4,4,250,0.89315564
1.50,Legacy4,5,0,1.00000000
1.50,Legacy4,5,2,1.00000000
1.50,Legacy4,5,4,1.00000000
1.50,Legacy4,5,6,1.00000000
1.50,Legacy4,5,8,1.00000000
1.50,Legacy4,5,10,1.00000000
1.50,Legacy4,5,12,1.00000000
1.50,Legacy4,5,14,1.00000000
1.50,Legacy4,5,16,1.00000000
1.50,Legacy4,5,18,1.00000000
1.50,Legacy4,5,20,1.00000000
1.50,Legacy4,5,22,1.00000000
1.50,Legacy4,5,24,1.00000000
1.50,Legacy4,5,26,1.00000000
1.50,Legacy4,5,28,1.00000000
1.50,Legacy4,5,30,1.00000000
1.50,Legacy4,5,32,1.00000000
1.50,Legacy4,5,34,1.00000000
1.50,Legacy4,5,36,0.77426565
1.50,Legacy4,5,38,0.77426565
1.50,Legacy4,5,40,0.77426565
1.50,Legacy4,5,42,0.77426565
1.50,Legacy4,5,44,0.77426565
1.50,Legacy4,5,46,0.77426565
1.50,Legacy4,5,48,0.77426565
1.50,Legacy4,5,50,0.77426565
1.50,Legacy4,5,52,0.77426565
1.50,Legacy4,5,54,0.77426565
1.50,Legacy4,5,56,0.77426565
1.50,Legacy4,5,58,0.77426565
1.50,Legacy4,5,60,0.77426565
1.50,Legacy4,5,62,0.77426565
1.50,Legacy4,5,64,0.77426565
1.50,Legacy4,5,66,0.77426565
1.50,Legacy4,5,68,0.77426565
1.50,Legacy4,5,70,0.77426565
1.50,Legacy4,5,72,0.77426565
1.50,Legacy4,5,74,0.77426565
1.50,Legacy4,5,76,0.77426565
1.50,Legacy4,5,78,0.77426565
1.50,Legacy4,5,80,0.77426565
1.50,Legacy4,5,82,0.77426565
1.50,Legacy4,5,84,0.77426565
1.50,Legacy4,5,86,0.77426565
1.50,Legacy4,5,88,0.77426565
1.50,Legacy4,5,90,0.77426565
1.50,Legacy4,5,92,0.71331747
1.50,Legacy4,5,94,0.71331747
1.50,Legacy4,5,96,0.71331747
1.50,Legacy4,5,98,0.71331747
1.50,Legacy4,5,100,0.71331747
1.50,Legacy4,5,102,0.71331747
1.50,Legacy4,5,104,0.71331747
1.50,Legacy4,5,106,0.71331747
1.50,Legacy4,5,108,0.71331747
1.50,Legacy4,5,110,0.71331747
1.50,Legacy4,5,112,0.71331747
1.50,Legacy4,5,114,0.71331747
1.50,Legacy4,5,116,0.71331747
1.50,Legacy4,5,118,0.76420848
1.50,Legacy4,5,120,0.76420848
1.50,Legacy4,5,122,0.76420848
1.50,Legacy4,5,124,0.76420848
1.50,Legacy4,5,126,0.76420848
1.50,Legacy4,5,128,0.76420848
1.50,Legacy4,5,130,0.76420848
1.50,Legacy4,5,132,0.76420848
1.50,Legacy4,5,134,0.76420848
1.50,Legacy4,5,136,0.76420848
1.50,Legacy4,5,138,0.76420848
1.50,Legacy4,5,140,0.76420848
1.50,Legacy4,5,142,0.76420848
1.50,Legacy4,5,144,0.76420848
1.50,Legacy4,5,146,0.76420848
1.50,Legacy4,5,148,0.76420848
1.50,Legacy4,5,150,0.76420848
1.50,Legacy4,5,152,0.76420848
1.50,Legacy4,5,154,0.76420848
1.50,Legacy4,5,156,0.76420848
1.50,Legacy4,5,158,0.76420848
1.50,Legacy4,5,160,0.76420848
1.50,Legacy4,5,162,0.76420848
1.50,Legacy4,5,164,0.76420848
1.50,Legacy4,5,166,0.76420848
1.50,Legacy4,5,168,0.76420848
1.50,Legacy4,5,170,0.76420848
1.50,Legacy4,5,172,0.76420848
1.50,Legacy4,5,174,0.76420848
1.50,Legacy4,5,176,0.76420848
1.50,Legacy4,5,178,0.76420848
1.50,Legacy4,5,180,0.76420848
1.50,Legacy4,5,182,0.76420848
1.50,Legacy4,5,184,0.76420848
1.50,Legacy4,5,186,0.76420848
1.50,Legacy4,5,188,0.76420848
1.50,Legacy4,5,190,0.76420848
1.50,Legacy4,5,192,0.76420848
1.50,Legacy4,5,194,0.76420848
1.50,Legacy4,5,196,0.76420848
1.50,Legacy4,5,198,0.76420848
1.50,Legacy4,5,200,0.76420848
1.50,Legacy4,5,202,0.76420848
1.50,Legacy4,5,204,0.76420848
1.50,Legacy4,5,206,0.76420848
1.50,Legacy4,5,208,0.76420848
1.50,Legacy4,5,210,0.76420848
1.50,Legacy4,5,212,0.76420848
1.50,Legacy4,5,214,0.76420848
1.50,Legacy4,5,216,0.76420848
1.50,Legacy4,5,218,0.81891611
1.50,Legacy4,5,220,0.81891611
1.50,Legacy4,5,222,0.81891611
1.50,Legacy4,5,224,0.81891611
1.50,Legacy4,5,226,0.81891611
1.50,Legacy4,5,228,0.81891611
1.50,Legacy4,5,230,0.81891611
1.50,Legacy4,5,232,0.81891611
1.50,Legacy4,5,234,0.81891611
1.50,Legacy4,5,236,0.81891611
1.50,Legacy4,5,238,0.81891611
1.50,Legacy4,5,240,0.81891611
1.50,Legacy4,5,242,0.81891611
1.50,Legacy4,5,244,0.81891611
1.50,Legacy4,5,246,0.81891611
1.50,Legacy4,5,248,0.81891611
1.50,Legacy4,5,250,0.81891611
1.50,Legacy4,6,0,1.00000000
1.50,Legacy4,6,2,1.00000000
1.50,Legacy4,6,4,1.00000000
1.50,Legacy4,6,6,1.00000000
1.50,Legacy4,6,8,1.00000000
1.50,Legacy4,6,10,1.00000000
1.50,Legacy4,6,12,1.00000000
1.50,Legacy4,6,14,1.00000000
1.50,Legacy4,6,16,1.00000000
1.50,Legacy4,6,18,1.00000000
1.50,Legacy4,6,20,0.89514651
1.50,Legacy4,6,22,0.89514651
1.50,Legacy4,6,24,0.89514651
1.50,Legacy4,6,26,0.89514651
1.50,Legacy4,6,28,0.89514651
1.50,Legacy4,6,30,0.89514651
1.50,Legacy4,6,32,0.89514651
1.50,Legacy4,6,34,0.89514651
1.50,Legacy4,6,36,0.89514651
1.50,Legacy4,6,38,0.89514651
1.50,Legacy4,6,40,0.89514651
1.50,Legacy4,6,42,0.89514651
1.50,Legacy4,6,44,0.99049068
1.50,Legacy4,6,46,1.13928991
1.50,Legacy4,6,48,1.13928991
1.50,Legacy4,6,50,1.13928991
1.50,Legacy4,6,52,1.19056253
1.50,Legacy4,6,54,1.19056253
1.50,Legacy4,6,56,1.19056253
1.50,Legacy4,6,58,1.19056253
1.50,Legacy4,6,60,1.19056253
1.50,Legacy4,6,62,1.19056253
1.50,Legacy4,6,64,1.19056253
1.50,Legacy4,6,66,1.19056253
1.50,Legacy4,6,68,1.19056253
1.50,Legacy4,6,70,1.19056253
1.50,Legacy4,6,72,1.19056253
1.50,Legacy4,6,74,1.19056253
1.50,Legacy4,6,76,1.19056253
1.50,Legacy4,6,78,1.19056253
1.50,Legacy4,6,80,1.19056253
1.50,Legacy4,6,82,1.19056253
1.50,Legacy4,6,84,1.19056253
1.50,Legacy4,6,86,1.19056253
1.50,Legacy4,6,88,1.19056253
1.50,Legacy4,6,90,1.19056253
1.50,Legacy4,6,92,1.19056253
1.50,Legacy4,6,94,1.19056253
1.50,Legacy4,6,96,1.19056253
1.50,Legacy4,6,98,1.19056253
1.50,Legacy4,6,100,1.19056253
1.50,Legacy4,6,102,1.19056253
1.50,Legacy4,6,104,1.19056253
1.50,Legacy4,6,106,1.19056253
1.50,Legacy4,6,108,1.22961818
1.50,Legacy4,6,110,1.22961818
1.50,Legacy4,6,112,1.22961818
1.50,Legacy4,6,114,1.22961818
1.50,Legacy4,6,116,1.22961818
1.50,Legacy4,6,118,1.22961818
1.50,Legacy4,6,120,1.22961818
1.50,Legacy4,6,122,1.22961818
1.50,Legacy4,6,124,1.22961818
1.50,Legacy4,6,126,1.22961818
1.50,Legacy4,6,128,1.22961818
1.50,Legacy4,6,130,1.22961818
1.50,Legacy4,6,132,1.22961818
1.50,Legacy4,6,134,1.08026233
1.50,Legacy4,6,136,1.08026233
1.50,Legacy4,6,138,1.08026233
1.50,Legacy4,6,140,1.08026233
1.50,Legacy4,6,142,1.08026233
1.50,Legacy4,6,144,1.08026233
1.50,Legacy4,6,146,1.08026233
1.50,Legacy4,6,148,1.08026233
1.50,Legacy4,6,150,1.08026233
1.50,Legacy4,6,152,1.08026233
1.50,Legacy4,6,154,1.08026233
1.50,Legacy4,6,156,1.08026233
1.50,Legacy4,6,158,1.08026233
1.50,Legacy4,6,160,1.08026233
1.50,Legacy4,6,162,1.08026233
1.50,Legacy4,6,164,1.08026233
1.50,Legacy4,6,166,1.08026233
1.50,Legacy4,6,168,1.08026233
1.50,Legacy4,6,170,1.08026233
1.50,Legacy4,6,172,1.08026233
1.50,Legacy4,6,174,1.08026233
1.50,Legacy4,6,176,1.08026233
1.50,Legacy4,6,178,1.08026233
1.50,Legacy4,6,180,1.08026233
1.50,Legacy4,6,182,1.08026233
1.50,Legacy4,6,184,1.08026233
1.50,Legacy4,6,186,1.08026233
1.50,Legacy4,6,188,1.08026233
1.50,Legacy4,6,190,1.08026233
1.50,Legacy4,6,192,1.08026233
1.50,Legacy4,6,194,1.08026233
1.50,Legacy4,6,196,1.08026233
1.50,Legacy4,6,198,1.08026233
1.50,Legacy4,6,200,1.08026233
1.50,Legacy4,6,202,1.08026233
1.50,Legacy4,6,204,1.11996365
1.50,Legacy4,6,206,1.11996365
1.50,Legacy4,6,208,1.11996365
1.50,Legacy4,6,210,1.11996365
1.50,Legacy4,6,212,1.11996365
1.50,Legacy4,6,214,1.11996365
1.50,Legacy4,6,216,1.00984866
1.50,Legacy4,6,218,1.00984866
1.50,Legacy4,6,220,1.00984866
1.50,Legacy4,6,222,1.00984866
1.50,Legacy4,6,224,1.00984866
1.50,Legacy4,6,226,1.00984866
1.50,Legacy4,6,228,1.00984866
1.50,Legacy4,6,230,1.00984866
1.50,Legacy4,6,232,1.00984866
1.50,Legacy4,6,234,1.00984866
1.50,Legacy4,6,236,1.00984866
1.50,Legacy4,6,238,1.00984866
1.50,Legacy4,6,240,1.00984866
1.50,Legacy4,6,242,1.00984866
1.50,Legacy4,6,244,1.00984866
1.50,Legacy4,6,246,1.00984866
1.50,Legacy4,6,248,1.01669399
1.50,Legacy4,6,250,0.94596122
1.50,Legacy5BNB,0,0,1.00000000
1.50,Legacy5BNB,0,2,1.00000000
1.50,Legacy5BNB,0,4,1.00000000
1.50,Legacy5BNB,0,6,1.00000000
1.50,Legacy5BNB,0,8,1.00000000
1.50,Legacy5BNB,0,10,1.00000000
1.50,Legacy5BNB,0,12,1.00000000
1.50,Legacy5BNB,0,14,1.00000000
1.50,Legacy5BNB,0,16,1.01310183
1.50,Legacy5BNB,0,18,0.91289217
1.50,Legacy5BNB,0,20,0.75706825
1.50,Legacy5BNB,0,22,0.75706825
1.50,Legacy5BNB,0,24,0.75706825
1.50,Legacy5BNB,0,26,0.75706825
1.50,Legacy5BNB,0,28,0.75706825
1.50,Legacy5BNB,0,30,0.75706825
1.50,Legacy5BNB,0,32,0.75706825
1.50,Legacy5BNB,0,34,0.75706825
1.50,Legacy5BNB,0,36,0.75706825
1.50,Legacy5BNB,0,38,0.75706825
1.50,Legacy5BNB,0,40,0.75706825
1.50,Legacy5BNB,0,42,0.75706825
1.50,Legacy5BNB,0,44,0.75706825
1.50,Legacy5BNB,0,46,0.75706825
1.50,Legacy5BNB,0,48,0.75706825
1.50,Legacy5BNB,0,50,0.75706825
1.50,Legacy5BNB,0,52,0.89246674
1.50,Legacy5BNB,0,54,0.89246674
1.50,Legacy5BNB,0,56,0.89246674
1.50,Legacy5BNB,0,58,0.92367493
1.50,Legacy5BNB,0,60,0.92367493
1.50,Legacy5BNB,0,62,0.92367493
1.50,Legacy5BNB,0,64,0.92367493
1.50,Legacy5BNB,0,66,0.92367493
1.50,Legacy5BNB,0,68,0.92367493
1.50,Legacy5BNB,0,70,0.92367493
1.50,Legacy5BNB,0,72,0.92367493
1.50,Legacy5BNB,0,74,0.92367493
1.50,Legacy5BNB,0,76,0.92367493
1.50,Legacy5BNB,0,78,0.92367493
1.50,Legacy5BNB,0,80,0.92367493
1.50,Legacy5BNB,0,82,0.89473663
1.50,Legacy5BNB,0,84,0.89473663
1.50,Legacy5BNB,0,86,0.89473663
1.50,Legacy5BNB,0,88,0.89473663
1.50,Legacy5BNB,0,90,0.89473663
1.50,Legacy5BNB,0,92,0.89473663
1.50,Legacy5BNB,0,94,0.89473663
1.50,Legacy5BNB,0,96,0.89473663
1.50,Legacy5BNB,0,98,0.89473663
1.50,Legacy5BNB,0,100,0.89473663
1.50,Legacy5BNB,0,102,0.89473663
1.50,Legacy5BNB,0,104,0.89473663
1.50,Legacy5BNB,0,106,0.89473663
1.50,Legacy5BNB,0,108,0.89473663
1.50,Legacy5BNB,0,110,0.89473663
1.50,Legacy5BNB,0,112,0.89473663
1.50,Legacy5BNB,0,114,0.81522962
1.50,Legacy5BNB,0,116,0.81522962
1.50,Legacy5BNB,0,118,0.81522962
1.50,Legacy5BNB,0,120,0.81522962
1.50,Legacy5BNB,0,122,0.81522962
1.50,Legacy5BNB,0,124,0.83305305
1.50,Legacy5BNB,0,126,0.76111278
1.50,Legacy5BNB,0,128,0.76111278
1.50,Legacy5BNB,0,130,0.76111278
1.50,Legacy5BNB,0,132,0.72932252
1.50,Legacy5BNB,0,134,0.72932252
1.50,Legacy5BNB,0,136,0.72932252
1.50,Legacy5BNB,0,138,0.72932252
1.50,Legacy5BNB,0,140,0.72932252
1.50,Legacy5BNB,0,142,0.72932252
1.50,Legacy5BNB,0,144,0.72932252
1.50,Legacy5BNB,0,146,0.72932252
1.50,Legacy5BNB,0,148,0.72932252
1.50,Legacy5BNB,0,150,0.83206734
1.50,Legacy5BNB,0,152,0.83206734
1.50,Legacy5BNB,0,154,0.83206734
1.50,Legacy5BNB,0,156,0.83206734
1.50,Legacy5BNB,0,158,0.83206734
1.50,Legacy5BNB,0,160,0.83206734
1.50,Legacy5BNB,0,162,0.83206734
1.50,Legacy5BNB,0,164,0.83206734
1.50,Legacy5BNB,0,166,0.83206734
1.50,Legacy5BNB,0,168,0.83206734
1.50,Legacy5BNB,0,170,0.83206734
1.50,Legacy5BNB,0,172,0.83206734
