cp,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass,equity_final
20,OldGuardNoBNB,3,298.49,7.7988,36.26,16,56.25,true,3.984901
21,OldGuardNoBNB,3,300.84,7.5289,36.26,16,56.25,true,4.008439
22,OldGuardNoBNB,3,166.60,5.5160,36.26,17,58.82,true,2.666047
23,OldGuardNoBNB,3,166.76,5.5399,36.26,17,58.82,true,2.667594
24,OldGuardNoBNB,3,166.76,5.5399,36.26,17,58.82,true,2.667594
25,OldGuardNoBNB,3,54.91,4.5892,36.26,17,52.94,true,1.549130
26,OldGuardNoBNB,3,54.91,4.5892,36.26,17,52.94,true,1.549130
27,OldGuardNoBNB,3,54.91,4.5892,36.26,17,52.94,true,1.549130
28,OldGuardNoBNB,3,54.91,4.5892,36.26,17,52.94,true,1.549130
29,OldGuardNoBNB,3,54.91,4.5892,36.26,17,52.94,true,1.549130
30,OldGuardNoBNB,3,54.91,4.5892,36.26,17,52.94,true,1.549130
31,OldGuardNoBNB,3,67.29,5.0678,36.26,17,52.94,true,1.672879
32,OldGuardNoBNB,3,67.29,5.0678,36.26,17,52.94,true,1.672879
33,OldGuardNoBNB,3,67.29,5.0678,36.26,17,52.94,true,1.672879
34,OldGuardNoBNB,3,67.29,5.0678,36.26,17,52.94,true,1.672879
35,OldGuardNoBNB,3,67.29,5.0678,36.26,17,52.94,true,1.672879
36,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
37,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
38,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
39,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
40,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
41,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
42,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
43,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
44,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
45,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
46,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
47,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
48,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
49,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
50,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
51,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
52,OldGuardNoBNB,3,80.65,5.4896,31.17,17,52.94,true,1.806520
53,OldGuardNoBNB,3,67.29,5.0192,31.17,17,52.94,true,1.672886
54,OldGuardNoBNB,3,67.29,5.0192,31.17,17,52.94,true,1.672886
55,OldGuardNoBNB,3,67.29,5.0192,31.17,17,52.94,true,1.672886
56,OldGuardNoBNB,3,67.29,5.0192,31.17,17,52.94,true,1.672886
57,OldGuardNoBNB,3,67.29,5.0192,31.17,17,52.94,true,1.672886
58,OldGuardNoBNB,3,67.29,5.0192,31.17,17,52.94,true,1.672886
59,OldGuardNoBNB,3,67.29,5.0192,31.17,17,52.94,true,1.672886
60,OldGuardNoBNB,3,67.29,5.0192,31.17,17,52.94,true,1.672886
1,OldGuardNoBNB,4,12.25,1.8509,24.23,13,53.85,true,1.122530
2,OldGuardNoBNB,4,-10.11,-0.0727,39.77,13,53.85,false,0.898865
3,OldGuardNoBNB,4,0.21,0.8402,32.36,13,61.54,true,1.002073
4,OldGuardNoBNB,4,0.90,0.9502,31.89,13,69.23,true,1.009041
5,OldGuardNoBNB,4,15.19,2.8425,25.44,12,66.67,true,1.151932
6,OldGuardNoBNB,4,4.55,1.4896,29.43,12,58.33,true,1.045497
7,OldGuardNoBNB,4,4.34,1.3443,29.57,12,58.33,true,1.043408
8,OldGuardNoBNB,4,-10.95,-0.4068,39.90,12,50.00,false,0.890489
9,OldGuardNoBNB,4,-10.95,-0.4068,39.90,12,50.00,false,0.890489
10,OldGuardNoBNB,4,-8.57,-0.1267,38.29,12,50.00,false,0.914263
11,OldGuardNoBNB,4,7.41,1.4119,27.50,12,58.33,true,1.074063
12,OldGuardNoBNB,4,7.41,1.4119,27.50,12,58.33,true,1.074063
13,OldGuardNoBNB,4,7.41,1.4119,27.50,12,58.33,true,1.074063
14,OldGuardNoBNB,4,-14.48,-0.3318,42.28,13,53.85,false,0.855186
15,OldGuardNoBNB,4,-12.97,-0.2220,41.26,13,53.85,false,0.870329
16,OldGuardNoBNB,4,-12.97,-0.2220,41.26,13,53.85,false,0.870329
17,OldGuardNoBNB,4,9.31,1.6825,26.22,12,58.33,true,1.093083
18,OldGuardNoBNB,4,-1.89,0.4794,33.78,13,53.85,false,0.981145
19,OldGuardNoBNB,4,-1.89,0.4794,33.78,13,53.85,false,0.981145
20,OldGuardNoBNB,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
21,OldGuardNoBNB,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
22,OldGuardNoBNB,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
23,OldGuardNoBNB,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
24,OldGuardNoBNB,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
25,OldGuardNoBNB,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
26,OldGuardNoBNB,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
27,OldGuardNoBNB,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
28,OldGuardNoBNB,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
29,OldGuardNoBNB,4,3.92,1.0074,29.85,13,53.85,true,1.039245
30,OldGuardNoBNB,4,3.92,1.0074,29.85,13,53.85,true,1.039245
31,OldGuardNoBNB,4,3.92,1.0074,29.85,13,53.85,true,1.039245
32,OldGuardNoBNB,4,3.92,1.0074,29.85,13,53.85,true,1.039245
33,OldGuardNoBNB,4,1.14,0.7983,24.29,13,46.15,true,1.011444
34,OldGuardNoBNB,4,1.14,0.7983,24.29,13,46.15,true,1.011444
35,OldGuardNoBNB,4,3.92,1.0074,29.85,13,53.85,true,1.039245
36,OldGuardNoBNB,4,3.92,1.0074,29.85,13,53.85,true,1.039245
37,OldGuardNoBNB,4,3.92,1.0074,29.85,13,53.85,true,1.039245
38,OldGuardNoBNB,4,3.92,1.0074,29.85,13,53.85,true,1.039245
39,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
40,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
41,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
42,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
43,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
44,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
45,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
46,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
47,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
48,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
49,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
50,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
51,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
52,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
53,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
54,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
55,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
56,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
57,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
58,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
59,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
60,OldGuardNoBNB,4,5.57,1.1310,28.74,13,61.54,true,1.055698
1,OldGuardNoBNB,5,8.51,2.2696,32.39,13,38.46,true,1.085117
2,OldGuardNoBNB,5,8.72,2.3349,33.34,13,38.46,true,1.087240
3,OldGuardNoBNB,5,8.59,2.3235,34.40,13,46.15,true,1.085887
4,OldGuardNoBNB,5,1.69,1.6181,37.87,13,38.46,true,1.016936
5,OldGuardNoBNB,5,-14.70,-0.0737,36.18,13,38.46,false,0.852958
6,OldGuardNoBNB,5,25.45,3.5437,25.67,12,41.67,true,1.254492
7,OldGuardNoBNB,5,24.98,3.4964,25.94,12,41.67,true,1.249780
8,OldGuardNoBNB,5,20.61,3.1355,25.94,12,41.67,true,1.206121
9,OldGuardNoBNB,5,42.16,4.8042,25.94,11,54.55,true,1.421574
10,OldGuardNoBNB,5,42.69,4.8599,25.67,11,54.55,true,1.426934
11,OldGuardNoBNB,5,9.04,1.7625,26.93,12,50.00,true,1.090362
12,OldGuardNoBNB,5,6.54,1.5744,28.61,12,50.00,true,1.065356
13,OldGuardNoBNB,5,9.27,1.7376,28.61,12,50.00,true,1.092737
14,OldGuardNoBNB,5,11.84,1.9233,26.93,12,50.00,true,1.118385
15,OldGuardNoBNB,5,8.41,1.6964,26.93,12,50.00,true,1.084089
16,OldGuardNoBNB,5,8.59,1.6941,28.61,12,50.00,true,1.085915
17,OldGuardNoBNB,5,11.14,1.8812,26.93,12,50.00,true,1.111403
18,OldGuardNoBNB,5,11.14,1.8812,26.93,12,50.00,true,1.111403
19,OldGuardNoBNB,5,11.14,1.8812,26.93,12,50.00,true,1.111403
20,OldGuardNoBNB,5,31.97,3.8462,24.04,12,50.00,true,1.319738
21,OldGuardNoBNB,5,31.97,3.8462,24.04,12,50.00,true,1.319738
22,OldGuardNoBNB,5,31.97,3.8462,24.04,12,50.00,true,1.319738
23,OldGuardNoBNB,5,31.97,3.8462,24.04,12,50.00,true,1.319738
24,OldGuardNoBNB,5,28.95,3.5983,24.04,12,50.00,true,1.289472
25,OldGuardNoBNB,5,28.95,3.5983,24.04,12,50.00,true,1.289472
26,OldGuardNoBNB,5,19.81,2.5508,24.04,13,46.15,true,1.198144
27,OldGuardNoBNB,5,19.81,2.5508,24.04,13,46.15,true,1.198144
28,OldGuardNoBNB,5,19.81,2.5508,24.04,13,46.15,true,1.198144
29,OldGuardNoBNB,5,2.17,1.0557,31.36,13,46.15,true,1.021697
30,OldGuardNoBNB,5,2.17,1.0557,31.36,13,46.15,true,1.021697
31,OldGuardNoBNB,5,2.17,1.0557,31.36,13,46.15,true,1.021697
32,OldGuardNoBNB,5,6.07,1.3537,31.36,13,46.15,true,1.060724
33,OldGuardNoBNB,5,6.07,1.3537,31.36,13,46.15,true,1.060724
34,OldGuardNoBNB,5,-11.75,-0.3235,31.36,13,46.15,false,0.882472
35,OldGuardNoBNB,5,-11.75,-0.3235,31.36,13,46.15,false,0.882472
36,OldGuardNoBNB,5,-11.75,-0.3235,31.36,13,46.15,false,0.882472
37,OldGuardNoBNB,5,-11.75,-0.3235,31.36,13,46.15,false,0.882472
38,OldGuardNoBNB,5,-11.75,-0.3235,31.36,13,46.15,false,0.882472
39,OldGuardNoBNB,5,-11.75,-0.3235,31.36,13,46.15,false,0.882472
40,OldGuardNoBNB,5,-11.75,-0.3235,31.36,13,46.15,false,0.882472
41,OldGuardNoBNB,5,-11.75,-0.3235,31.36,13,46.15,false,0.882472
42,OldGuardNoBNB,5,-11.75,-0.3235,31.36,13,46.15,false,0.882472
43,OldGuardNoBNB,5,-11.75,-0.3235,31.36,13,46.15,false,0.882472
44,OldGuardNoBNB,5,-11.75,-0.3235,31.36,13,46.15,false,0.882472
45,OldGuardNoBNB,5,-36.24,-2.6648,38.45,14,42.86,false,0.637595
46,OldGuardNoBNB,5,-36.24,-2.6648,38.45,14,42.86,false,0.637595
47,OldGuardNoBNB,5,-36.24,-2.6648,38.45,14,42.86,false,0.637595
48,OldGuardNoBNB,5,-36.24,-2.6648,38.45,14,42.86,false,0.637595
49,OldGuardNoBNB,5,-36.24,-2.6648,38.45,14,42.86,false,0.637595
50,OldGuardNoBNB,5,-36.24,-2.6648,38.45,14,42.86,false,0.637595
51,OldGuardNoBNB,5,-36.24,-2.6648,38.45,14,42.86,false,0.637595
52,OldGuardNoBNB,5,-33.74,-1.9859,37.38,14,42.86,false,0.662561
53,OldGuardNoBNB,5,-33.74,-1.9859,37.38,14,42.86,false,0.662561
54,OldGuardNoBNB,5,-33.74,-1.9859,37.38,14,42.86,false,0.662561
55,OldGuardNoBNB,5,-33.74,-1.9859,37.38,14,42.86,false,0.662561
56,OldGuardNoBNB,5,-36.24,-2.6648,38.45,14,42.86,false,0.637595
57,OldGuardNoBNB,5,-36.24,-2.6648,38.45,14,42.86,false,0.637595
58,OldGuardNoBNB,5,-36.24,-2.6648,38.45,14,42.86,false,0.637595
59,OldGuardNoBNB,5,-36.24,-2.6648,38.45,14,42.86,false,0.637595
60,OldGuardNoBNB,5,-36.24,-2.6648,38.45,14,42.86,false,0.637595
1,LargeCaps5,0,106.40,5.0612,47.28,17,52.94,true,2.063972
2,LargeCaps5,0,35.38,3.5658,62.08,16,37.50,true,1.353778
3,LargeCaps5,0,239.60,7.7670,70.14,14,50.00,true,3.395988
4,LargeCaps5,0,291.02,8.0208,64.27,14,57.14,true,3.910152
5,LargeCaps5,0,278.83,8.0586,55.76,14,64.29,true,3.788320
6,LargeCaps5,0,212.02,7.4358,63.56,14,57.14,true,3.120174
7,LargeCaps5,0,251.30,8.0182,58.97,14,57.14,true,3.513046
8,LargeCaps5,0,169.55,6.9553,68.52,14,57.14,true,2.695459
9,LargeCaps5,0,108.44,5.6236,73.36,14,57.14,true,2.084438
10,LargeCaps5,0,108.44,5.6236,73.36,14,57.14,true,2.084438
11,LargeCaps5,0,197.24,5.6724,62.01,14,57.14,true,2.972380
12,LargeCaps5,0,233.28,6.1275,57.40,14,57.14,true,3.332827
13,LargeCaps5,0,233.28,6.1275,57.40,14,57.14,true,3.332827
14,LargeCaps5,0,233.28,6.1275,57.40,14,57.14,true,3.332827
15,LargeCaps5,0,233.28,6.1275,57.40,14,57.14,true,3.332827
16,LargeCaps5,0,241.47,6.0268,57.40,15,60.00,true,3.414736
17,LargeCaps5,0,241.47,6.0268,57.40,15,60.00,true,3.414736
18,LargeCaps5,0,241.47,6.0268,57.40,15,60.00,true,3.414736
19,LargeCaps5,0,241.47,6.0268,57.40,15,60.00,true,3.414736
20,LargeCaps5,0,282.30,6.4248,52.30,15,60.00,true,3.823017
21,LargeCaps5,0,282.30,6.4248,52.30,15,60.00,true,3.823017
22,LargeCaps5,0,282.30,6.4248,52.30,15,60.00,true,3.823017
23,LargeCaps5,0,282.30,6.4248,52.30,15,60.00,true,3.823017
24,LargeCaps5,0,195.92,5.1864,52.30,16,62.50,true,2.959200
25,LargeCaps5,0,215.76,5.4437,52.30,16,62.50,true,3.157560
26,LargeCaps5,0,201.28,5.4270,52.30,16,62.50,true,3.012804
27,LargeCaps5,0,201.28,5.4270,52.30,16,62.50,true,3.012804
28,LargeCaps5,0,201.28,5.4270,52.30,16,62.50,true,3.012804
29,LargeCaps5,0,201.28,5.4270,52.30,16,62.50,true,3.012804
30,LargeCaps5,0,169.10,5.0078,57.40,16,62.50,true,2.691049
31,LargeCaps5,0,176.66,5.1095,57.40,16,62.50,true,2.766608
32,LargeCaps5,0,176.66,5.1095,57.40,16,62.50,true,2.766608
33,LargeCaps5,0,176.66,5.1095,57.40,16,62.50,true,2.766608
34,LargeCaps5,0,176.66,5.1095,57.40,16,62.50,true,2.766608
35,LargeCaps5,0,234.61,5.6166,57.40,16,62.50,true,3.346090
36,LargeCaps5,0,234.61,5.6166,57.40,16,62.50,true,3.346090
37,LargeCaps5,0,234.61,5.6166,57.40,16,62.50,true,3.346090
38,LargeCaps5,0,234.61,5.6166,57.40,16,62.50,true,3.346090
39,LargeCaps5,0,234.61,5.6166,57.40,16,62.50,true,3.346090
40,LargeCaps5,0,273.61,6.3920,57.31,16,62.50,true,3.736081
41,LargeCaps5,0,273.61,6.3920,57.31,16,62.50,true,3.736081
42,LargeCaps5,0,273.61,6.3920,57.31,16,62.50,true,3.736081
43,LargeCaps5,0,273.61,6.3920,57.31,16,62.50,true,3.736081
44,LargeCaps5,0,198.90,5.4695,57.31,17,58.82,true,2.988954
45,LargeCaps5,0,230.15,5.7603,57.31,17,58.82,true,3.301516
46,LargeCaps5,0,230.15,5.7603,57.31,17,58.82,true,3.301516
47,LargeCaps5,0,179.30,5.2373,57.31,18,50.00,true,2.793024
48,LargeCaps5,0,179.30,5.2373,57.31,18,50.00,true,2.793024
49,LargeCaps5,0,179.30,5.2373,57.31,18,50.00,true,2.793024
50,LargeCaps5,0,179.30,5.2373,57.31,18,50.00,true,2.793024
51,LargeCaps5,0,153.12,4.7910,57.31,19,47.37,true,2.531201
52,LargeCaps5,0,153.12,4.7910,57.31,19,47.37,true,2.531201
53,LargeCaps5,0,153.12,4.7910,57.31,19,47.37,true,2.531201
54,LargeCaps5,0,153.12,4.7910,57.31,19,47.37,true,2.531201
55,LargeCaps5,0,153.12,4.7910,57.31,19,47.37,true,2.531201
56,LargeCaps5,0,153.12,4.7910,57.31,19,47.37,true,2.531201
57,LargeCaps5,0,153.12,4.7910,57.31,19,47.37,true,2.531201
58,LargeCaps5,0,153.12,4.7910,57.31,19,47.37,true,2.531201
59,LargeCaps5,0,153.12,4.7910,57.31,19,47.37,true,2.531201
60,LargeCaps5,0,153.12,4.7910,57.31,19,47.37,true,2.531201
1,LargeCaps5,1,-0.21,0.6370,20.80,11,54.55,false,0.997906
2,LargeCaps5,1,-36.91,-6.7268,36.91,11,36.36,false,0.630891
3,LargeCaps5,1,-34.59,-5.5626,34.59,11,36.36,false,0.654139
4,LargeCaps5,1,-35.45,-5.6503,35.45,11,36.36,false,0.645537
5,LargeCaps5,1,-34.81,-5.4309,34.81,11,36.36,false,0.651946
6,LargeCaps5,1,-33.60,-5.1705,33.60,11,36.36,false,0.663979
7,LargeCaps5,1,-33.48,-5.1454,33.48,11,36.36,false,0.665190
8,LargeCaps5,1,-34.88,-5.5579,34.88,11,36.36,false,0.651215
9,LargeCaps5,1,-38.50,-6.1290,38.50,11,36.36,false,0.615015
10,LargeCaps5,1,-38.57,-6.1285,38.57,11,36.36,false,0.614343
11,LargeCaps5,1,-13.39,-1.3376,24.50,10,50.00,false,0.866083
12,LargeCaps5,1,-14.53,-1.5605,24.50,10,50.00,false,0.854690
13,LargeCaps5,1,-17.66,-2.2106,24.50,10,50.00,false,0.823427
14,LargeCaps5,1,-17.66,-2.2106,24.50,10,50.00,false,0.823427
15,LargeCaps5,1,-23.92,-3.0127,24.50,11,45.45,false,0.760788
16,LargeCaps5,1,-12.74,-1.8949,24.50,11,54.55,false,0.872558
17,LargeCaps5,1,-12.74,-1.8949,24.50,11,54.55,false,0.872558
18,LargeCaps5,1,-22.63,-2.7658,24.50,11,45.45,false,0.773708
19,LargeCaps5,1,-22.63,-2.7658,24.50,11,45.45,false,0.773708
20,LargeCaps5,1,-22.63,-2.7658,24.50,11,45.45,false,0.773708
21,LargeCaps5,1,-12.74,-1.8949,24.50,11,54.55,false,0.872558
22,LargeCaps5,1,-12.74,-1.8949,24.50,11,54.55,false,0.872558
23,LargeCaps5,1,-6.45,-0.2104,19.40,11,54.55,false,0.935462
24,LargeCaps5,1,-6.45,-0.2104,19.40,11,54.55,false,0.935462
25,LargeCaps5,1,-6.45,-0.2104,19.40,11,54.55,false,0.935462
26,LargeCaps5,1,-6.45,-0.2104,19.40,11,54.55,false,0.935462
27,LargeCaps5,1,-19.50,-2.1484,24.50,11,45.45,false,0.805027
28,LargeCaps5,1,-23.44,-2.9719,24.50,11,45.45,false,0.765599
29,LargeCaps5,1,-14.25,-1.4036,20.43,11,54.55,false,0.857549
30,LargeCaps5,1,-14.25,-1.4036,20.43,11,54.55,false,0.857549
31,LargeCaps5,1,-14.25,-1.4036,20.43,11,54.55,false,0.857549
32,LargeCaps5,1,-14.25,-1.4036,20.43,11,54.55,false,0.857549
33,LargeCaps5,1,-14.25,-1.4036,20.43,11,54.55,false,0.857549
34,LargeCaps5,1,-29.36,-4.0140,30.34,11,45.45,false,0.706395
35,LargeCaps5,1,-29.62,-4.1191,30.60,11,45.45,false,0.703766
36,LargeCaps5,1,-26.00,-3.2535,30.60,11,45.45,false,0.740009
37,LargeCaps5,1,-26.00,-3.2535,30.60,11,45.45,false,0.740009
38,LargeCaps5,1,-26.00,-3.2535,30.60,11,45.45,false,0.740009
39,LargeCaps5,1,-25.72,-3.1721,30.34,11,45.45,false,0.742774
40,LargeCaps5,1,-25.72,-3.1721,30.34,11,45.45,false,0.742774
41,LargeCaps5,1,-25.72,-3.1721,30.34,11,45.45,false,0.742774
42,LargeCaps5,1,-25.72,-3.1721,30.34,11,45.45,false,0.742774
43,LargeCaps5,1,-25.72,-3.1721,30.34,11,45.45,false,0.742774
44,LargeCaps5,1,-25.72,-3.1721,30.34,11,45.45,false,0.742774
45,LargeCaps5,1,-25.72,-3.1721,30.34,11,45.45,false,0.742774
46,LargeCaps5,1,-26.00,-3.2535,30.60,11,45.45,false,0.740009
47,LargeCaps5,1,-26.00,-3.2535,30.60,11,45.45,false,0.740009
48,LargeCaps5,1,-26.00,-3.2535,30.60,11,45.45,false,0.740009
49,LargeCaps5,1,-26.00,-3.2535,30.60,11,45.45,false,0.740009
50,LargeCaps5,1,-26.00,-3.2535,30.60,11,45.45,false,0.740009
51,LargeCaps5,1,-26.00,-3.2535,30.60,11,45.45,false,0.740009
52,LargeCaps5,1,-25.13,-3.1320,30.60,11,45.45,false,0.748664
53,LargeCaps5,1,-25.13,-3.1320,30.60,11,45.45,false,0.748664
54,LargeCaps5,1,-25.13,-3.1320,30.60,11,45.45,false,0.748664
55,LargeCaps5,1,-25.13,-3.1320,30.60,11,45.45,false,0.748664
56,LargeCaps5,1,-25.13,-3.1320,30.60,11,45.45,false,0.748664
57,LargeCaps5,1,-25.13,-3.1320,30.60,11,45.45,false,0.748664
58,LargeCaps5,1,-25.13,-3.1320,30.60,11,45.45,false,0.748664
59,LargeCaps5,1,-25.13,-3.1320,30.60,11,45.45,false,0.748664
60,LargeCaps5,1,-25.13,-3.1320,30.60,11,45.45,false,0.748664
1,LargeCaps5,2,244.03,8.6494,11.95,14,71.43,true,3.440282
2,LargeCaps5,2,164.30,7.9062,14.26,13,61.54,true,2.642973
3,LargeCaps5,2,180.28,8.4134,16.39,13,69.23,true,2.802756
4,LargeCaps5,2,197.13,8.9589,14.98,13,69.23,true,2.971322
5,LargeCaps5,2,168.84,8.0413,19.37,13,61.54,true,2.688372
6,LargeCaps5,2,139.38,6.1588,19.37,14,64.29,true,2.393766
7,LargeCaps5,2,148.23,6.3571,16.54,14,64.29,true,2.482281
8,LargeCaps5,2,-12.03,0.0197,41.74,15,53.33,false,0.879665
9,LargeCaps5,2,-17.64,-0.3424,41.74,15,46.67,false,0.823612
10,LargeCaps5,2,-13.07,-0.0551,41.74,15,46.67,false,0.869346
11,LargeCaps5,2,-12.69,-0.0422,41.74,15,46.67,false,0.873119
12,LargeCaps5,2,-12.69,-0.0422,41.74,15,46.67,false,0.873119
13,LargeCaps5,2,-4.99,0.3901,41.74,15,53.33,false,0.950105
14,LargeCaps5,2,-22.97,-0.4894,48.61,15,46.67,false,0.770271
15,LargeCaps5,2,-21.52,-0.4122,48.61,15,46.67,false,0.784778
16,LargeCaps5,2,147.50,4.2992,16.54,14,57.14,true,2.474961
17,LargeCaps5,2,-21.52,-0.4122,48.61,15,46.67,false,0.784778
18,LargeCaps5,2,-18.46,-0.2356,48.61,15,46.67,false,0.815375
19,LargeCaps5,2,-18.46,-0.2356,48.61,15,46.67,false,0.815375
20,LargeCaps5,2,157.15,4.4750,16.54,14,57.14,true,2.571454
21,LargeCaps5,2,157.15,4.4750,16.54,14,57.14,true,2.571454
22,LargeCaps5,2,157.15,4.4750,16.54,14,57.14,true,2.571454
23,LargeCaps5,2,157.15,4.4750,16.54,14,57.14,true,2.571454
24,LargeCaps5,2,157.15,4.4750,16.54,14,57.14,true,2.571454
25,LargeCaps5,2,157.15,4.4750,16.54,14,57.14,true,2.571454
26,LargeCaps5,2,183.17,3.8777,16.54,14,57.14,true,2.831692
27,LargeCaps5,2,104.73,3.4553,16.54,15,60.00,true,2.047325
28,LargeCaps5,2,-4.23,0.4319,39.63,15,46.67,false,0.957740
29,LargeCaps5,2,-4.23,0.4319,39.63,15,46.67,false,0.957740
30,LargeCaps5,2,-4.23,0.4319,39.63,15,46.67,false,0.957740
31,LargeCaps5,2,104.73,3.4553,16.54,15,60.00,true,2.047325
32,LargeCaps5,2,-4.23,0.4319,39.63,15,46.67,false,0.957740
33,LargeCaps5,2,-4.23,0.4319,39.63,15,46.67,false,0.957740
34,LargeCaps5,2,-4.02,0.4565,39.63,15,46.67,false,0.959771
35,LargeCaps5,2,-4.02,0.4565,39.63,15,46.67,false,0.959771
36,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
37,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
38,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
39,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
40,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
41,LargeCaps5,2,-4.23,0.4319,39.63,15,46.67,false,0.957740
42,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
43,LargeCaps5,2,-4.02,0.4565,39.63,15,46.67,false,0.959771
44,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
45,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
46,LargeCaps5,2,45.81,3.3009,16.54,14,57.14,true,1.458080
47,LargeCaps5,2,45.81,3.3009,16.54,14,57.14,true,1.458080
48,LargeCaps5,2,14.39,1.7234,26.22,14,50.00,true,1.143889
49,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
50,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
51,LargeCaps5,2,14.39,1.7234,26.22,14,50.00,true,1.143889
52,LargeCaps5,2,45.81,3.3009,16.54,14,57.14,true,1.458080
53,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
54,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
55,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
56,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
57,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
58,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
59,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
60,LargeCaps5,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
1,LargeCaps5,3,150.18,7.2318,37.90,15,53.33,true,2.501764
2,LargeCaps5,3,114.25,6.4201,42.61,15,53.33,true,2.142537
3,LargeCaps5,3,57.38,4.5890,46.29,15,53.33,true,1.573835
4,LargeCaps5,3,71.06,5.0498,45.78,15,53.33,true,1.710645
5,LargeCaps5,3,113.34,6.7191,48.74,14,57.14,true,2.133373
6,LargeCaps5,3,191.07,9.8894,27.47,14,57.14,true,2.910657
7,LargeCaps5,3,203.47,11.7714,25.20,13,69.23,true,3.034699
