em,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
0.38,NoDOGE,1,-6.6163,-0.7385,29.38,8,50.00,false
0.38,NoDOGE,2,193.2921,6.5107,26.39,14,57.14,true
0.38,NoDOGE,3,106.0708,6.7952,36.71,14,64.29,true
0.38,NoDOGE,4,141.3935,14.3245,9.34,11,72.73,true
0.38,NoDOGE,5,-20.5975,-1.2810,36.33,11,27.27,false
0.38,Legacy4,0,42.1911,5.0124,20.65,13,53.85,true
0.38,Legacy4,1,-10.6484,0.4262,36.67,12,41.67,false
0.38,Legacy4,2,162.7447,6.5476,25.05,11,63.64,true
0.38,Legacy4,3,90.4270,6.7382,27.27,14,50.00,true
0.38,Legacy4,4,30.6757,5.1199,19.85,10,60.00,true
0.38,Legacy4,5,-10.8452,0.1694,32.97,10,30.00,false
0.38,Legacy5BNB,0,92.2926,8.4332,20.65,13,61.54,true
0.38,Legacy5BNB,1,-10.0017,0.4191,28.92,10,30.00,false
0.38,Legacy5BNB,2,-9.7080,0.1711,30.66,12,50.00,false
0.38,Legacy5BNB,3,150.9992,10.9332,20.55,12,58.33,true
0.38,Legacy5BNB,4,84.5273,14.6846,10.31,8,75.00,true
0.38,Legacy5BNB,5,-25.5324,-2.3978,41.79,8,37.50,false
0.38,OldGuardNoBNB,0,89.2993,5.2903,42.60,14,50.00,true
0.38,OldGuardNoBNB,1,-61.1946,-9.9355,67.09,12,25.00,false
0.38,OldGuardNoBNB,2,162.7447,6.5476,25.05,11,63.64,true
0.38,OldGuardNoBNB,3,90.4270,6.7382,27.27,14,50.00,true
0.38,OldGuardNoBNB,4,30.6757,5.1199,19.85,10,60.00,true
0.38,OldGuardNoBNB,5,-2.3717,1.0772,32.97,10,40.00,false
0.38,LargeCaps5,0,137.7123,6.8873,58.45,14,57.14,true
0.38,LargeCaps5,1,-6.6163,-0.7385,29.38,8,50.00,false
0.38,LargeCaps5,2,193.2921,6.5107,26.39,14,57.14,true
0.38,LargeCaps5,3,131.8318,8.1304,43.84,12,66.67,true
0.38,LargeCaps5,4,131.2186,15.4688,9.34,10,70.00,true
0.38,LargeCaps5,5,-20.5975,-1.2810,36.33,11,27.27,false
0.38,Legacy3,0,162.9731,10.3961,10.94,13,61.54,true
0.38,Legacy3,1,-0.1969,1.3289,31.45,12,41.67,false
0.38,Legacy3,2,42.7222,3.3043,25.05,14,35.71,true
0.38,Legacy3,3,133.0986,7.5937,38.72,13,61.54,true
0.38,Legacy3,4,-55.9492,-7.6652,55.95,10,20.00,false
0.38,Legacy3,5,-45.8969,-4.6065,46.48,12,25.00,false
0.38,LowVolume5,0,111.4560,5.6798,24.37,15,60.00,true
0.38,LowVolume5,1,-34.8540,-2.7731,52.06,13,30.77,false
0.38,LowVolume5,2,862.4645,15.2508,5.39,12,83.33,true
0.38,LowVolume5,3,219.5589,6.6330,65.29,13,53.85,true
0.38,LowVolume5,4,-60.3014,-7.7948,67.25,11,27.27,false
0.38,LowVolume5,5,-54.1537,-6.7587,60.03,14,28.57,false
0.38,OldGuard4,0,108.0177,5.9124,35.13,14,50.00,true
0.38,OldGuard4,1,-62.3322,-7.8636,62.33,12,25.00,false
0.38,OldGuard4,2,53.3052,3.7439,25.05,13,38.46,true
0.38,OldGuard4,3,133.0986,7.5937,38.72,13,61.54,true
0.38,OldGuard4,4,-60.3308,-8.3239,60.33,11,18.18,false
0.38,OldGuard4,5,-38.0303,-1.6886,61.54,15,33.33,false
0.39,Base5,0,137.7123,6.8873,58.45,14,57.14,true
0.39,Base5,1,687.9229,7.0614,21.47,11,63.64,true
0.39,Base5,2,207.8623,7.6884,25.05,12,75.00,true
0.39,Base5,3,106.2053,6.9668,36.71,14,64.29,true
0.39,Base5,4,141.3935,14.3245,9.34,11,72.73,true
0.39,Base5,5,-14.6640,-0.5682,33.08,11,27.27,false
0.39,NoDOGE,0,137.7123,6.8873,58.45,14,57.14,true
0.39,NoDOGE,1,-6.6163,-0.7385,29.38,8,50.00,false
0.39,NoDOGE,2,193.2921,6.5107,26.39,14,57.14,true
0.39,NoDOGE,3,106.0708,6.7952,36.71,14,64.29,true
0.39,NoDOGE,4,141.3935,14.3245,9.34,11,72.73,true
0.39,NoDOGE,5,-20.5975,-1.2810,36.33,11,27.27,false
0.39,Legacy4,0,42.1911,5.0124,20.65,13,53.85,true
0.39,Legacy4,1,-36.8082,-3.1022,36.81,12,41.67,false
0.39,Legacy4,2,162.7447,6.5476,25.05,11,63.64,true
0.39,Legacy4,3,90.4270,6.7382,27.27,14,50.00,true
0.39,Legacy4,4,30.6757,5.1199,19.85,10,60.00,true
0.39,Legacy4,5,-10.8452,0.1694,32.97,10,30.00,false
0.39,Legacy5BNB,0,92.2926,8.4332,20.65,13,61.54,true
0.39,Legacy5BNB,1,-10.5800,-0.4541,28.92,9,33.33,false
0.39,Legacy5BNB,2,-9.7080,0.1711,30.66,12,50.00,false
0.39,Legacy5BNB,3,150.9992,10.9332,20.55,12,58.33,true
0.39,Legacy5BNB,4,84.5273,14.6846,10.31,8,75.00,true
0.39,Legacy5BNB,5,-25.5324,-2.3978,41.79,8,37.50,false
0.39,OldGuardNoBNB,0,89.2993,5.2903,42.60,14,50.00,true
0.39,OldGuardNoBNB,1,-61.1946,-9.9355,67.09,12,25.00,false
0.39,OldGuardNoBNB,2,162.7447,6.5476,25.05,11,63.64,true
0.39,OldGuardNoBNB,3,90.4270,6.7382,27.27,14,50.00,true
0.39,OldGuardNoBNB,4,30.6757,5.1199,19.85,10,60.00,true
0.39,OldGuardNoBNB,5,-2.3717,1.0772,32.97,10,40.00,false
0.39,LargeCaps5,0,137.7123,6.8873,58.45,14,57.14,true
0.39,LargeCaps5,1,-6.6163,-0.7385,29.38,8,50.00,false
0.39,LargeCaps5,2,193.2921,6.5107,26.39,14,57.14,true
0.39,LargeCaps5,3,131.8318,8.1304,43.84,12,66.67,true
0.39,LargeCaps5,4,131.2186,15.4688,9.34,10,70.00,true
0.39,LargeCaps5,5,-20.5975,-1.2810,36.33,11,27.27,false
0.39,Legacy3,0,162.9731,10.3961,10.94,13,61.54,true
0.39,Legacy3,1,-0.1969,1.3289,31.45,12,41.67,false
0.39,Legacy3,2,42.7222,3.3043,25.05,14,35.71,true
0.39,Legacy3,3,133.0986,7.5937,38.72,13,61.54,true
0.39,Legacy3,4,-55.9492,-7.6652,55.95,10,20.00,false
0.39,Legacy3,5,-45.8969,-4.6065,46.48,12,25.00,false
0.39,LowVolume5,0,111.4560,5.6798,24.37,15,60.00,true
0.39,LowVolume5,1,-34.8540,-2.7731,52.06,13,30.77,false
0.39,LowVolume5,2,862.4645,15.2508,5.39,12,83.33,true
0.39,LowVolume5,3,219.5589,6.6330,65.29,13,53.85,true
0.39,LowVolume5,4,-60.3014,-7.7948,67.25,11,27.27,false
0.39,LowVolume5,5,-54.1537,-6.7587,60.03,14,28.57,false
0.39,OldGuard4,0,108.0177,5.9124,35.13,14,50.00,true
0.39,OldGuard4,1,-62.3322,-7.8636,62.33,12,25.00,false
0.39,OldGuard4,2,53.3052,3.7439,25.05,13,38.46,true
0.39,OldGuard4,3,133.0986,7.5937,38.72,13,61.54,true
0.39,OldGuard4,4,-60.3308,-8.3239,60.33,11,18.18,false
0.39,OldGuard4,5,-38.0303,-1.6886,61.54,15,33.33,false
0.40,Base5,0,137.7123,6.8873,58.45,14,57.14,true
0.40,Base5,1,687.9229,7.0614,21.47,11,63.64,true
0.40,Base5,2,207.8623,7.6884,25.05,12,75.00,true
0.40,Base5,3,106.2053,6.9668,36.71,14,64.29,true
0.40,Base5,4,141.3935,14.3245,9.34,11,72.73,true
0.40,Base5,5,-14.6640,-0.5682,33.08,11,27.27,false
0.40,NoDOGE,0,137.7123,6.8873,58.45,14,57.14,true
0.40,NoDOGE,1,-6.6163,-0.7385,29.38,8,50.00,false
0.40,NoDOGE,2,193.2921,6.5107,26.39,14,57.14,true
0.40,NoDOGE,3,106.0708,6.7952,36.71,14,64.29,true
0.40,NoDOGE,4,141.3935,14.3245,9.34,11,72.73,true
0.40,NoDOGE,5,-20.5975,-1.2810,36.33,11,27.27,false
0.40,Legacy4,0,42.1911,5.0124,20.65,13,53.85,true
0.40,Legacy4,1,-36.8082,-3.1022,36.81,12,41.67,false
0.40,Legacy4,2,162.7447,6.5476,25.05,11,63.64,true
0.40,Legacy4,3,90.4270,6.7382,27.27,14,50.00,true
0.40,Legacy4,4,30.6757,5.1199,19.85,10,60.00,true
0.40,Legacy4,5,-10.8452,0.1694,32.97,10,30.00,false
0.40,Legacy5BNB,0,92.2926,8.4332,20.65,13,61.54,true
0.40,Legacy5BNB,1,-10.5800,-0.4541,28.92,9,33.33,false
0.40,Legacy5BNB,2,-9.7080,0.1711,30.66,12,50.00,false
0.40,Legacy5BNB,3,150.9992,10.9332,20.55,12,58.33,true
0.40,Legacy5BNB,4,84.5273,14.6846,10.31,8,75.00,true
0.40,Legacy5BNB,5,-25.5324,-2.3978,41.79,8,37.50,false
0.40,OldGuardNoBNB,0,89.2993,5.2903,42.60,14,50.00,true
0.40,OldGuardNoBNB,1,-61.1946,-9.9355,67.09,12,25.00,false
0.40,OldGuardNoBNB,2,162.7447,6.5476,25.05,11,63.64,true
0.40,OldGuardNoBNB,3,90.4270,6.7382,27.27,14,50.00,true
0.40,OldGuardNoBNB,4,30.6757,5.1199,19.85,10,60.00,true
0.40,OldGuardNoBNB,5,-2.3717,1.0772,32.97,10,40.00,false
0.40,LargeCaps5,0,137.7123,6.8873,58.45,14,57.14,true
0.40,LargeCaps5,1,-6.6163,-0.7385,29.38,8,50.00,false
0.40,LargeCaps5,2,193.2921,6.5107,26.39,14,57.14,true
0.40,LargeCaps5,3,131.8318,8.1304,43.84,12,66.67,true
0.40,LargeCaps5,4,131.2186,15.4688,9.34,10,70.00,true
0.40,LargeCaps5,5,-20.5975,-1.2810,36.33,11,27.27,false
0.40,Legacy3,0,162.9731,10.3961,10.94,13,61.54,true
0.40,Legacy3,1,-0.1969,1.3289,31.45,12,41.67,false
0.40,Legacy3,2,49.6218,3.6175,25.05,13,38.46,true
0.40,Legacy3,3,133.0986,7.5937,38.72,13,61.54,true
0.40,Legacy3,4,-55.9492,-7.6652,55.95,10,20.00,false
0.40,Legacy3,5,-45.8969,-4.6065,46.48,12,25.00,false
0.40,LowVolume5,0,111.4560,5.6798,24.37,15,60.00,true
0.40,LowVolume5,1,-34.8540,-2.7731,52.06,13,30.77,false
0.40,LowVolume5,2,908.9930,16.3947,5.39,11,90.91,true
0.40,LowVolume5,3,219.5589,6.6330,65.29,13,53.85,true
0.40,LowVolume5,4,-60.3014,-7.7948,67.25,11,27.27,false
0.40,LowVolume5,5,-54.1537,-6.7587,60.03,14,28.57,false
0.40,OldGuard4,0,108.0177,5.9124,35.13,14,50.00,true
0.40,OldGuard4,1,-62.3322,-7.8636,62.33,12,25.00,false
0.40,OldGuard4,2,60.7164,4.0896,25.05,12,41.67,true
0.40,OldGuard4,3,133.0986,7.5937,38.72,13,61.54,true
0.40,OldGuard4,4,-60.3308,-8.3239,60.33,11,18.18,false
0.40,OldGuard4,5,-38.0303,-1.6886,61.54,15,33.33,false
0.41,Base5,0,137.7123,6.8873,58.45,14,57.14,true
0.41,Base5,1,687.9229,7.0614,21.47,11,63.64,true
0.41,Base5,2,207.8623,7.6884,25.05,12,75.00,true
0.41,Base5,3,25.8109,3.5039,49.65,14,57.14,true
0.41,Base5,4,141.3935,14.3245,9.34,11,72.73,true
0.41,Base5,5,-14.6640,-0.5682,33.08,11,27.27,false
0.41,NoDOGE,0,137.7123,6.8873,58.45,14,57.14,true
0.41,NoDOGE,1,-6.6163,-0.7385,29.38,8,50.00,false
0.41,NoDOGE,2,193.2921,6.5107,26.39,14,57.14,true
0.41,NoDOGE,3,25.7289,3.5374,47.36,14,57.14,true
0.41,NoDOGE,4,141.3935,14.3245,9.34,11,72.73,true
0.41,NoDOGE,5,-20.5975,-1.2810,36.33,11,27.27,false
0.41,Legacy4,0,42.1911,5.0124,20.65,13,53.85,true
0.41,Legacy4,1,-13.2039,-0.4560,36.67,11,45.45,false
0.41,Legacy4,2,162.7447,6.5476,25.05,11,63.64,true
0.41,Legacy4,3,39.4704,4.1630,27.27,14,42.86,true
0.41,Legacy4,4,30.6757,5.1199,19.85,10,60.00,true
0.41,Legacy4,5,-10.8452,0.1694,32.97,10,30.00,false
0.41,Legacy5BNB,0,92.2926,8.4332,20.65,13,61.54,true
0.41,Legacy5BNB,1,-10.5800,-0.4541,28.92,9,33.33,false
0.41,Legacy5BNB,2,-9.7080,0.1711,30.66,12,50.00,false
0.41,Legacy5BNB,3,102.3808,8.5905,20.55,12,50.00,true
0.41,Legacy5BNB,4,84.5273,14.6846,10.31,8,75.00,true
0.41,Legacy5BNB,5,-25.5324,-2.3978,41.79,8,37.50,false
0.41,OldGuardNoBNB,0,89.2993,5.2903,42.60,14,50.00,true
0.41,OldGuardNoBNB,1,-61.1946,-9.9355,67.09,12,25.00,false
0.41,OldGuardNoBNB,2,162.7447,6.5476,25.05,11,63.64,true
0.41,OldGuardNoBNB,3,39.4704,4.1630,27.27,14,42.86,true
0.41,OldGuardNoBNB,4,30.6757,5.1199,19.85,10,60.00,true
0.41,OldGuardNoBNB,5,-2.3717,1.0772,32.97,10,40.00,false
0.41,LargeCaps5,0,137.7123,6.8873,58.45,14,57.14,true
0.41,LargeCaps5,1,-6.6163,-0.7385,29.38,8,50.00,false
0.41,LargeCaps5,2,193.2921,6.5107,26.39,14,57.14,true
0.41,LargeCaps5,3,86.9262,6.4716,43.84,12,58.33,true
0.41,LargeCaps5,4,117.4722,15.0610,9.34,10,70.00,true
0.41,LargeCaps5,5,-20.5975,-1.2810,36.33,11,27.27,false
0.41,Legacy3,0,162.9731,10.3961,10.94,13,61.54,true
0.41,Legacy3,1,-0.1969,1.3289,31.45,12,41.67,false
0.41,Legacy3,2,49.6218,3.6175,25.05,13,38.46,true
0.41,Legacy3,3,133.0986,7.5937,38.72,13,61.54,true
0.41,Legacy3,4,-55.9492,-7.6652,55.95,10,20.00,false
0.41,Legacy3,5,-45.8969,-4.6065,46.48,12,25.00,false
0.41,LowVolume5,0,111.4560,5.6798,24.37,15,60.00,true
0.41,LowVolume5,1,-34.8540,-2.7731,52.06,13,30.77,false
0.41,LowVolume5,2,908.9930,16.3947,5.39,11,90.91,true
0.41,LowVolume5,3,219.5589,6.6330,65.29,13,53.85,true
0.41,LowVolume5,4,-60.3014,-7.7948,67.25,11,27.27,false
0.41,LowVolume5,5,-54.1537,-6.7587,60.03,14,28.57,false
0.41,OldGuard4,0,108.0177,5.9124,35.13,14,50.00,true
0.41,OldGuard4,1,-48.2620,-5.7715,56.67,11,27.27,false
0.41,OldGuard4,2,60.7164,4.0896,25.05,12,41.67,true
0.41,OldGuard4,3,133.0986,7.5937,38.72,13,61.54,true
0.41,OldGuard4,4,-60.3308,-8.3239,60.33,11,18.18,false
0.41,OldGuard4,5,-38.0303,-1.6886,61.54,15,33.33,false
0.42,Base5,0,137.7123,6.8873,58.45,14,57.14,true
0.42,Base5,1,687.9229,7.0614,21.47,11,63.64,true
0.42,Base5,2,288.5783,18.6056,9.67,11,81.82,true
0.42,Base5,3,25.8109,3.5039,49.65,14,57.14,true
0.42,Base5,4,141.3935,14.3245,9.34,11,72.73,true
0.42,Base5,5,-14.6640,-0.5682,33.08,11,27.27,false
0.42,NoDOGE,0,137.7123,6.8873,58.45,14,57.14,true
0.42,NoDOGE,1,-6.6163,-0.7385,29.38,8,50.00,false
0.42,NoDOGE,2,270.1879,9.2919,26.39,13,61.54,true
0.42,NoDOGE,3,25.7289,3.5374,47.36,14,57.14,true
0.42,NoDOGE,4,141.3935,14.3245,9.34,11,72.73,true
0.42,NoDOGE,5,-20.5975,-1.2810,36.33,11,27.27,false
0.42,Legacy4,0,42.1911,5.0124,20.65,13,53.85,true
0.42,Legacy4,1,-13.2039,-0.4560,36.67,11,45.45,false
0.42,Legacy4,2,142.0600,8.2695,22.70,9,66.67,true
0.42,Legacy4,3,39.4704,4.1630,27.27,14,42.86,true
0.42,Legacy4,4,14.2731,3.0785,19.85,10,50.00,true
0.42,Legacy4,5,-10.8452,0.1694,32.97,10,30.00,false
0.42,Legacy5BNB,0,92.2926,8.4332,20.65,13,61.54,true
0.42,Legacy5BNB,1,-10.5800,-0.4541,28.92,9,33.33,false
0.42,Legacy5BNB,2,-16.8163,-0.6109,38.66,10,50.00,false
0.42,Legacy5BNB,3,102.3808,8.5905,20.55,12,50.00,true
0.42,Legacy5BNB,4,61.3652,11.2141,11.99,8,62.50,true
0.42,Legacy5BNB,5,-25.5324,-2.3978,41.79,8,37.50,false
0.42,OldGuardNoBNB,0,1.0207,1.4113,42.60,14,50.00,true
0.42,OldGuardNoBNB,1,-61.1946,-9.9355,67.09,12,25.00,false
0.42,OldGuardNoBNB,2,142.0600,8.2695,22.70,9,66.67,true
0.42,OldGuardNoBNB,3,39.4704,4.1630,27.27,14,42.86,true
0.42,OldGuardNoBNB,4,14.2731,3.0785,19.85,10,50.00,true
0.42,OldGuardNoBNB,5,-2.3717,1.0772,32.97,10,40.00,false
0.42,LargeCaps5,0,137.7123,6.8873,58.45,14,57.14,true
0.42,LargeCaps5,1,-6.6163,-0.7385,29.38,8,50.00,false
0.42,LargeCaps5,2,270.1879,9.2919,26.39,13,61.54,true
0.42,LargeCaps5,3,86.9262,6.4716,43.84,12,58.33,true
0.42,LargeCaps5,4,117.4722,15.0610,9.34,10,70.00,true
0.42,LargeCaps5,5,-20.5975,-1.2810,36.33,11,27.27,false
0.42,Legacy3,0,162.9731,10.3961,10.94,13,61.54,true
0.42,Legacy3,1,-16.2742,-0.3245,33.98,12,33.33,false
0.42,Legacy3,2,42.5588,4.2664,20.60,12,33.33,true
0.42,Legacy3,3,133.0986,7.5937,38.72,13,61.54,true
0.42,Legacy3,4,-55.9492,-7.6652,55.95,10,20.00,false
0.42,Legacy3,5,-45.8969,-4.6065,46.48,12,25.00,false
0.42,LowVolume5,0,29.6075,3.0043,26.18,14,57.14,true
0.42,LowVolume5,1,-54.2518,-5.3960,54.25,13,23.08,false
0.42,LowVolume5,2,410.6339,10.5227,17.14,12,75.00,true
0.42,LowVolume5,3,219.5589,6.6330,65.29,13,53.85,true
0.42,LowVolume5,4,-60.3014,-7.7948,67.25,11,27.27,false
0.42,LowVolume5,5,-54.1537,-6.7587,60.03,14,28.57,false
0.42,OldGuard4,0,11.0099,1.8406,35.13,14,50.00,true
0.42,OldGuard4,1,-48.2620,-5.7715,56.67,11,27.27,false
0.42,OldGuard4,2,53.1297,4.8918,20.60,11,36.36,true
0.42,OldGuard4,3,133.0986,7.5937,38.72,13,61.54,true
0.42,OldGuard4,4,-60.3308,-8.3239,60.33,11,18.18,false
0.42,OldGuard4,5,-38.0303,-1.6886,61.54,15,33.33,false
0.43,Base5,0,137.7123,6.8873,58.45,14,57.14,true
0.43,Base5,1,687.9229,7.0614,21.47,11,63.64,true
0.43,Base5,2,288.5783,18.6056,9.67,11,81.82,true
0.43,Base5,3,25.8109,3.5039,49.65,14,57.14,true
0.43,Base5,4,141.3935,14.3245,9.34,11,72.73,true
0.43,Base5,5,-14.6640,-0.5682,33.08,11,27.27,false
0.43,NoDOGE,0,137.7123,6.8873,58.45,14,57.14,true
0.43,NoDOGE,1,-6.6163,-0.7385,29.38,8,50.00,false
0.43,NoDOGE,2,192.5181,7.2987,41.84,12,66.67,true
0.43,NoDOGE,3,25.7289,3.5374,47.36,14,57.14,true
0.43,NoDOGE,4,141.3935,14.3245,9.34,11,72.73,true
0.43,NoDOGE,5,-20.5975,-1.2810,36.33,11,27.27,false
0.43,Legacy4,0,42.1911,5.0124,20.65,13,53.85,true
0.43,Legacy4,1,-13.2039,-0.4560,36.67,11,45.45,false
0.43,Legacy4,2,142.0600,8.2695,22.70,9,66.67,true
0.43,Legacy4,3,39.4704,4.1630,27.27,14,42.86,true
0.43,Legacy4,4,14.2731,3.0785,19.85,10,50.00,true
0.43,Legacy4,5,-10.8452,0.1694,32.97,10,30.00,false
0.43,Legacy5BNB,0,92.2926,8.4332,20.65,13,61.54,true
0.43,Legacy5BNB,1,-10.5800,-0.4541,28.92,9,33.33,false
0.43,Legacy5BNB,2,-16.8163,-0.6109,38.66,10,50.00,false
0.43,Legacy5BNB,3,102.3808,8.5905,20.55,12,50.00,true
0.43,Legacy5BNB,4,61.3652,11.2141,11.99,8,62.50,true
0.43,Legacy5BNB,5,-25.5324,-2.3978,41.79,8,37.50,false
0.43,OldGuardNoBNB,0,1.0207,1.4113,42.60,14,50.00,true
0.43,OldGuardNoBNB,1,-61.1946,-9.9355,67.09,12,25.00,false
0.43,OldGuardNoBNB,2,142.0600,8.2695,22.70,9,66.67,true
0.43,OldGuardNoBNB,3,39.4704,4.1630,27.27,14,42.86,true
0.43,OldGuardNoBNB,4,14.2731,3.0785,19.85,10,50.00,true
0.43,OldGuardNoBNB,5,-2.3717,1.0772,32.97,10,40.00,false
0.43,LargeCaps5,0,137.7123,6.8873,58.45,14,57.14,true
0.43,LargeCaps5,1,-6.6163,-0.7385,29.38,8,50.00,false
0.43,LargeCaps5,2,192.5181,7.2987,41.84,12,66.67,true
0.43,LargeCaps5,3,86.9262,6.4716,43.84,12,58.33,true
0.43,LargeCaps5,4,117.4722,15.0610,9.34,10,70.00,true
0.43,LargeCaps5,5,-20.5975,-1.2810,36.33,11,27.27,false
0.43,Legacy3,0,138.5957,9.3208,10.94,13,61.54,true
0.43,Legacy3,1,-16.2742,-0.3245,33.98,12,33.33,false
0.43,Legacy3,2,42.5588,4.2664,20.60,12,33.33,true
0.43,Legacy3,3,133.0986,7.5937,38.72,13,61.54,true
0.43,Legacy3,4,-55.9492,-7.6652,55.95,10,20.00,false
0.43,Legacy3,5,-45.8969,-4.6065,46.48,12,25.00,false
0.43,LowVolume5,0,29.6075,3.0043,26.18,14,57.14,true
0.43,LowVolume5,1,-53.8181,-5.2276,53.82,13,23.08,false
0.43,LowVolume5,2,415.3212,11.2779,16.38,11,81.82,true
0.43,LowVolume5,3,219.5589,6.6330,65.29,13,53.85,true
0.43,LowVolume5,4,-60.3014,-7.7948,67.25,11,27.27,false
0.43,LowVolume5,5,-54.1537,-6.7587,60.03,14,28.57,false
0.43,OldGuard4,0,11.0099,1.8406,35.13,14,50.00,true
0.43,OldGuard4,1,-48.2620,-5.7715,56.67,11,27.27,false
0.43,OldGuard4,2,53.1297,4.8918,20.60,11,36.36,true
0.43,OldGuard4,3,133.0986,7.5937,38.72,13,61.54,true
0.43,OldGuard4,4,-60.3308,-8.3239,60.33,11,18.18,false
0.43,OldGuard4,5,-38.0303,-1.6886,61.54,15,33.33,false
0.44,Base5,0,137.7123,6.8873,58.45,14,57.14,true
0.44,Base5,1,687.9229,7.0614,21.47,11,63.64,true
0.44,Base5,2,250.7641,16.3155,9.67,11,72.73,true
0.44,Base5,3,25.8109,3.5039,49.65,14,57.14,true
0.44,Base5,4,141.3935,14.3245,9.34,11,72.73,true
0.44,Base5,5,-14.6640,-0.5682,33.08,11,27.27,false
0.44,NoDOGE,0,137.7123,6.8873,58.45,14,57.14,true
0.44,NoDOGE,1,-6.6163,-0.7385,29.38,8,50.00,false
0.44,NoDOGE,2,267.4966,8.4505,41.84,12,66.67,true
0.44,NoDOGE,3,25.7289,3.5374,47.36,14,57.14,true
0.44,NoDOGE,4,141.3935,14.3245,9.34,11,72.73,true
0.44,NoDOGE,5,-20.5975,-1.2810,36.33,11,27.27,false
0.44,Legacy4,0,42.1911,5.0124,20.65,13,53.85,true
0.44,Legacy4,1,6.4357,2.1070,22.58,10,50.00,true
0.44,Legacy4,2,204.1050,9.7587,22.70,9,66.67,true
0.44,Legacy4,3,39.4704,4.1630,27.27,14,42.86,true
0.44,Legacy4,4,14.2731,3.0785,19.85,10,50.00,true
0.44,Legacy4,5,-10.8452,0.1694,32.97,10,30.00,false
0.44,Legacy5BNB,0,92.2926,8.4332,20.65,13,61.54,true
0.44,Legacy5BNB,1,-10.5800,-0.4541,28.92,9,33.33,false
0.44,Legacy5BNB,2,4.5054,1.6249,38.66,10,50.00,true
0.44,Legacy5BNB,3,102.3808,8.5905,20.55,12,50.00,true
0.44,Legacy5BNB,4,61.3652,11.2141,11.99,8,62.50,true
0.44,Legacy5BNB,5,-25.5324,-2.3978,41.79,8,37.50,false
0.44,OldGuardNoBNB,0,1.0207,1.4113,42.60,14,50.00,true
0.44,OldGuardNoBNB,1,-61.1946,-9.9355,67.09,12,25.00,false
0.44,OldGuardNoBNB,2,204.1050,9.7587,22.70,9,66.67,true
0.44,OldGuardNoBNB,3,39.4704,4.1630,27.27,14,42.86,true
0.44,OldGuardNoBNB,4,14.2731,3.0785,19.85,10,50.00,true
0.44,OldGuardNoBNB,5,-9.2576,0.1048,32.97,10,40.00,false
0.44,LargeCaps5,0,137.7123,6.8873,58.45,14,57.14,true
0.44,LargeCaps5,1,-6.6163,-0.7385,29.38,8,50.00,false
0.44,LargeCaps5,2,267.4966,8.4505,41.84,12,66.67,true
0.44,LargeCaps5,3,86.9262,6.4716,43.84,12,58.33,true
0.44,LargeCaps5,4,117.4722,15.0610,9.34,10,70.00,true
0.44,LargeCaps5,5,-20.5975,-1.2810,36.33,11,27.27,false
0.44,Legacy3,0,138.5957,9.3208,10.94,13,61.54,true
0.44,Legacy3,1,2.6707,1.7274,31.45,11,36.36,true
0.44,Legacy3,2,44.1197,4.3793,20.60,12,33.33,true
0.44,Legacy3,3,133.0986,7.5937,38.72,13,61.54,true
0.44,Legacy3,4,-55.9492,-7.6652,55.95,10,20.00,false
0.44,Legacy3,5,-45.8969,-4.6065,46.48,12,25.00,false
0.44,LowVolume5,0,29.6075,3.0043,26.18,14,57.14,true
0.44,LowVolume5,1,-53.8181,-5.2276,53.82,13,23.08,false
0.44,LowVolume5,2,415.3212,11.2779,16.38,11,81.82,true
0.44,LowVolume5,3,219.5589,6.6330,65.29,13,53.85,true
0.44,LowVolume5,4,-58.5867,-7.9313,67.25,10,30.00,false
0.44,LowVolume5,5,-76.1019,-12.3764,76.10,15,20.00,false
0.44,OldGuard4,0,11.0099,1.8406,35.13,14,50.00,true
0.44,OldGuard4,1,-48.2620,-5.7715,56.67,11,27.27,false
0.44,OldGuard4,2,54.8063,5.0125,20.60,11,36.36,true
0.44,OldGuard4,3,133.0986,7.5937,38.72,13,61.54,true
0.44,OldGuard4,4,-55.9492,-7.6652,55.95,10,20.00,false
0.44,OldGuard4,5,-38.0303,-1.6886,61.54,15,33.33,false
0.45,Base5,0,137.7123,6.8873,58.45,14,57.14,true
0.45,Base5,1,687.9229,7.0614,21.47,11,63.64,true
0.45,Base5,2,197.4832,13.8059,9.67,11,63.64,true
0.45,Base5,3,25.8109,3.5039,49.65,14,57.14,true
0.45,Base5,4,141.3935,14.3245,9.34,11,72.73,true
0.45,Base5,5,-14.6640,-0.5682,33.08,11,27.27,false
0.45,NoDOGE,0,137.7123,6.8873,58.45,14,57.14,true
0.45,NoDOGE,1,-6.6163,-0.7385,29.38,8,50.00,false
0.45,NoDOGE,2,218.4160,7.7184,43.30,12,58.33,true
0.45,NoDOGE,3,25.7289,3.5374,47.36,14,57.14,true
0.45,NoDOGE,4,141.3935,14.3245,9.34,11,72.73,true
0.45,NoDOGE,5,-20.5975,-1.2810,36.33,11,27.27,false
0.45,Legacy4,0,42.1911,5.0124,20.65,13,53.85,true
0.45,Legacy4,1,6.4357,2.1070,22.58,10,50.00,true
0.45,Legacy4,2,163.4906,8.6842,22.70,9,55.56,true
0.45,Legacy4,3,39.4704,4.1630,27.27,14,42.86,true
0.45,Legacy4,4,14.2731,3.0785,19.85,10,50.00,true
