hold_max,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass,equity_final
53,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
54,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
55,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
56,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
57,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
58,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
59,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
60,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
61,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
62,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
63,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
64,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
65,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
66,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
67,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
68,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
69,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
70,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
71,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
72,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
73,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
74,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
75,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
76,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
77,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
78,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
79,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
80,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
81,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
82,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
83,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
84,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
85,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
86,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
87,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
88,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
89,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
90,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
91,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
92,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
93,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
94,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
95,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
96,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
97,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
98,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
99,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
100,LargeCaps5,1,-21.5926,-5.252626,26.6123,8,37.5000,false,0.78407378
1,LargeCaps5,2,54.7157,2.951753,29.5556,36,61.1111,true,1.54715736
2,LargeCaps5,2,137.9518,4.200967,25.0490,30,50.0000,true,2.37951833
3,LargeCaps5,2,159.0097,4.596364,44.8830,25,52.0000,true,2.59009657
4,LargeCaps5,2,260.3309,7.015106,20.1638,21,57.1429,true,3.60330915
5,LargeCaps5,2,220.2670,8.663352,13.8622,19,63.1579,true,3.20266987
6,LargeCaps5,2,216.1108,7.772178,14.3628,19,63.1579,true,3.16110814
7,LargeCaps5,2,121.1494,4.977958,29.0641,16,62.5000,true,2.21149419
8,LargeCaps5,2,136.3899,6.329678,32.4137,14,57.1429,true,2.36389874
9,LargeCaps5,2,343.0997,9.514478,13.8622,13,69.2308,true,4.43099662
10,LargeCaps5,2,218.6996,8.424513,13.8820,13,61.5385,true,3.18699623
11,LargeCaps5,2,157.2165,6.857749,16.3752,13,53.8462,true,2.57216492
12,LargeCaps5,2,142.8462,5.830218,25.0490,13,53.8462,true,2.42846241
13,LargeCaps5,2,236.8565,9.185032,33.0931,12,50.0000,true,3.36856473
14,LargeCaps5,2,159.3294,6.880554,45.5969,11,54.5455,true,2.59329407
15,LargeCaps5,2,292.3370,11.043708,18.5647,11,63.6364,true,3.92337030
16,LargeCaps5,2,360.7462,12.067901,19.1329,11,63.6364,true,4.60746213
17,LargeCaps5,2,350.1568,12.133767,22.1705,11,63.6364,true,4.50156772
18,LargeCaps5,2,234.6238,10.632874,16.8193,10,60.0000,true,3.34623787
19,LargeCaps5,2,361.9108,13.365163,17.0900,10,60.0000,true,4.61910759
20,LargeCaps5,2,301.6290,11.875323,17.5766,10,60.0000,true,4.01628954
21,LargeCaps5,2,195.3967,9.691908,26.4165,10,50.0000,true,2.95396679
22,LargeCaps5,2,263.4746,11.093821,26.4165,9,66.6667,true,3.63474638
23,LargeCaps5,2,295.0373,12.374531,26.4165,9,66.6667,true,3.95037307
24,LargeCaps5,2,245.6953,10.990020,26.4165,9,55.5556,true,3.45695276
25,LargeCaps5,2,153.2020,7.910949,26.4165,9,44.4444,true,2.53201992
26,LargeCaps5,2,129.0651,6.413665,26.4165,9,44.4444,true,2.29065105
27,LargeCaps5,2,195.1020,11.129305,26.4165,8,50.0000,true,2.95101953
28,LargeCaps5,2,203.8132,11.446065,26.4165,8,50.0000,true,3.03813207
29,LargeCaps5,2,182.1317,10.845359,26.4165,8,50.0000,true,2.82131700
30,LargeCaps5,2,167.2108,10.392344,26.4165,8,50.0000,true,2.67210798
31,LargeCaps5,2,173.9714,10.603086,26.4165,8,50.0000,true,2.73971416
32,LargeCaps5,2,184.5853,10.944948,26.4165,8,50.0000,true,2.84585288
33,LargeCaps5,2,185.0891,10.928391,26.4165,8,50.0000,true,2.85089063
34,LargeCaps5,2,180.7177,10.738281,26.4165,8,50.0000,true,2.80717710
35,LargeCaps5,2,178.7360,10.630582,26.4165,8,50.0000,true,2.78735972
36,LargeCaps5,2,191.9517,11.064599,26.4165,8,50.0000,true,2.91951694
37,LargeCaps5,2,208.4730,11.589608,26.4165,8,50.0000,true,3.08473050
38,LargeCaps5,2,210.5123,11.625415,26.4165,8,50.0000,true,3.10512257
39,LargeCaps5,2,210.9787,11.609352,26.4165,8,50.0000,true,3.10978651
40,LargeCaps5,2,225.8762,12.057446,26.4165,8,50.0000,true,3.25876187
41,LargeCaps5,2,226.7169,12.055150,26.4165,8,50.0000,true,3.26716919
42,LargeCaps5,2,221.6622,11.863954,26.4165,8,50.0000,true,3.21662220
43,LargeCaps5,2,220.8512,11.806150,26.4165,8,50.0000,true,3.20851184
44,LargeCaps5,2,234.6860,12.217541,26.4165,8,50.0000,true,3.34685969
45,LargeCaps5,2,226.9844,11.942082,26.4165,8,50.0000,true,3.26984353
46,LargeCaps5,2,199.5660,10.978309,26.4165,8,50.0000,true,2.99565971
47,LargeCaps5,2,199.3922,10.936301,26.4165,8,50.0000,true,2.99392165
48,LargeCaps5,2,209.5293,11.255605,26.4165,8,50.0000,true,3.09529336
49,LargeCaps5,2,217.6544,11.499254,26.4165,8,50.0000,true,3.17654375
50,LargeCaps5,2,244.0463,12.330762,26.4165,8,50.0000,true,3.44046342
51,LargeCaps5,2,227.7853,11.771456,26.4165,8,50.0000,true,3.27785258
52,LargeCaps5,2,235.4560,11.990939,26.4165,8,50.0000,true,3.35455956
53,LargeCaps5,2,239.2606,12.081953,26.4165,8,50.0000,true,3.39260649
54,LargeCaps5,2,225.7862,11.602162,26.4165,8,50.0000,true,3.25786227
55,LargeCaps5,2,234.4702,11.858247,26.4165,8,50.0000,true,3.34470240
56,LargeCaps5,2,238.1689,11.946632,26.4165,8,50.0000,true,3.38168903
57,LargeCaps5,2,234.8063,11.801595,26.4165,8,50.0000,true,3.34806324
58,LargeCaps5,2,220.0845,11.269057,26.4165,8,50.0000,true,3.20084516
59,LargeCaps5,2,223.8780,11.364247,26.4165,8,50.0000,true,3.23878029
60,LargeCaps5,2,218.8708,11.157612,26.4165,8,50.0000,true,3.18870843
61,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
62,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
63,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
64,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
65,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
66,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
67,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
68,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
69,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
70,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
71,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
72,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
73,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
74,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
75,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
76,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
77,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
78,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
79,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
80,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
81,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
82,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
83,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
84,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
85,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
86,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
87,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
88,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
89,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
90,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
91,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
92,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
93,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
94,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
95,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
96,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
97,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
98,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
99,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
100,LargeCaps5,2,215.0611,10.990985,26.4165,8,50.0000,true,3.15061084
1,LargeCaps5,3,84.5130,4.147271,32.0447,43,60.4651,true,1.84513041
2,LargeCaps5,3,33.4940,2.496496,28.4615,34,47.0588,true,1.33493958
3,LargeCaps5,3,-0.3443,1.355385,60.5630,28,57.1429,false,0.99655694
4,LargeCaps5,3,42.2421,3.422395,33.2479,24,50.0000,true,1.42242079
5,LargeCaps5,3,23.7179,2.793776,51.9304,22,54.5455,true,1.23717887
6,LargeCaps5,3,111.4728,5.275964,50.7204,19,57.8947,true,2.11472773
7,LargeCaps5,3,24.5387,3.122222,48.5051,18,55.5556,true,1.24538690
8,LargeCaps5,3,2.5007,2.355223,67.4884,17,58.8235,true,1.02500719
9,LargeCaps5,3,22.5230,3.231634,58.8081,16,56.2500,true,1.22522971
10,LargeCaps5,3,-60.0270,-2.221412,76.4903,15,40.0000,false,0.39973016
11,LargeCaps5,3,22.4607,3.547540,57.8810,15,46.6667,true,1.22460722
12,LargeCaps5,3,72.2119,5.628118,39.5741,13,69.2308,true,1.72211852
13,LargeCaps5,3,-21.8490,0.047685,43.8395,13,46.1538,false,0.78151024
14,LargeCaps5,3,-44.4188,-1.997837,63.6919,13,38.4615,false,0.55581171
15,LargeCaps5,3,10.2429,2.948147,47.6430,12,50.0000,true,1.10242900
16,LargeCaps5,3,-7.7553,1.723823,48.5486,12,50.0000,false,0.92244663
17,LargeCaps5,3,18.1755,3.861894,59.0195,12,50.0000,true,1.18175456
18,LargeCaps5,3,80.2736,6.118047,61.8675,11,54.5455,true,1.80273566
19,LargeCaps5,3,66.9362,5.713540,61.8675,11,54.5455,true,1.66936207
20,LargeCaps5,3,-21.2699,0.980346,65.0119,11,54.5455,false,0.78730100
21,LargeCaps5,3,24.7583,3.727458,40.4262,10,60.0000,true,1.24758287
22,LargeCaps5,3,-28.9359,-1.040010,58.5524,10,50.0000,false,0.71064100
23,LargeCaps5,3,-35.7243,-1.270796,64.2824,10,50.0000,false,0.64275713
24,LargeCaps5,3,-21.5413,0.247097,58.0004,10,50.0000,false,0.78458670
25,LargeCaps5,3,-24.1233,0.134491,57.8489,10,50.0000,false,0.75876652
26,LargeCaps5,3,-22.8070,0.286826,56.6894,10,50.0000,false,0.77193035
27,LargeCaps5,3,-43.2040,-1.104475,67.9768,10,50.0000,false,0.56796042
28,LargeCaps5,3,-51.1573,-2.162060,69.6829,10,50.0000,false,0.48842723
29,LargeCaps5,3,-54.0237,-2.500006,67.8505,10,50.0000,false,0.45976291
30,LargeCaps5,3,-35.4576,-0.849204,56.1328,9,55.5556,false,0.64542404
31,LargeCaps5,3,-17.6831,1.098792,41.8139,9,55.5556,false,0.82316949
32,LargeCaps5,3,-37.0189,-0.622443,53.1022,9,55.5556,false,0.62981080
33,LargeCaps5,3,-38.2370,-0.103868,57.4974,9,55.5556,false,0.61762954
34,LargeCaps5,3,-38.8422,-0.209989,57.4974,9,55.5556,false,0.61157813
35,LargeCaps5,3,-39.0209,-0.241769,57.4974,9,55.5556,false,0.60979057
36,LargeCaps5,3,-31.7114,0.974331,57.6456,9,55.5556,false,0.68288555
37,LargeCaps5,3,-31.8532,0.980806,57.8810,9,55.5556,false,0.68146781
38,LargeCaps5,3,-35.2090,0.823987,60.1777,9,55.5556,false,0.64790960
39,LargeCaps5,3,17.2637,4.288705,39.5741,8,62.5000,true,1.17263651
40,LargeCaps5,3,7.4228,3.423904,39.5741,8,62.5000,true,1.07422771
41,LargeCaps5,3,4.4641,3.135117,39.5741,8,62.5000,true,1.04464101
42,LargeCaps5,3,14.4977,4.092798,39.5741,8,62.5000,true,1.14497730
43,LargeCaps5,3,2.4627,2.933689,39.5741,8,62.5000,true,1.02462714
44,LargeCaps5,3,0.6482,2.739546,39.5741,8,62.5000,true,1.00648175
45,LargeCaps5,3,-7.7696,1.754908,39.5741,8,62.5000,false,0.92230435
46,LargeCaps5,3,-5.1689,2.071626,39.5741,8,62.5000,false,0.94831143
47,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
48,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
49,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
50,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
51,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
52,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
53,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
54,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
55,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
56,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
57,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
58,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
59,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
60,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
61,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
62,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
63,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
64,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
65,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
66,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
67,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
68,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
69,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
70,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
71,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
72,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
73,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
74,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
75,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
76,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
77,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
78,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
79,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
80,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
81,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
82,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
83,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
84,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
85,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
86,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
87,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
88,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
89,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
90,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
91,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
92,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
93,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
94,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
95,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
96,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
97,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
98,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
99,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
100,LargeCaps5,3,-31.4724,-1.602286,48.9720,8,62.5000,false,0.68527637
1,LargeCaps5,4,82.6744,5.472649,13.1427,38,63.1579,true,1.82674419
2,LargeCaps5,4,12.5140,1.690578,24.9900,31,51.6129,true,1.12513985
3,LargeCaps5,4,19.4214,2.342895,22.0162,27,55.5556,true,1.19421440
4,LargeCaps5,4,49.6876,4.234189,19.6170,22,50.0000,true,1.49687591
5,LargeCaps5,4,115.0655,7.493845,19.0807,19,68.4211,true,2.15065474
6,LargeCaps5,4,27.9579,3.363744,27.9987,19,57.8947,true,1.27957853
7,LargeCaps5,4,7.4429,1.586786,20.1575,17,52.9412,true,1.07442853
8,LargeCaps5,4,16.1047,2.676790,32.1756,15,60.0000,true,1.16104692
9,LargeCaps5,4,144.2489,14.137598,14.8333,13,84.6154,true,2.44248910
10,LargeCaps5,4,42.8196,6.079616,14.8333,13,69.2308,true,1.42819622
11,LargeCaps5,4,-4.5520,0.399104,25.9557,13,53.8462,false,0.95447975
12,LargeCaps5,4,15.6487,2.689620,23.4937,12,58.3333,true,1.15648678
13,LargeCaps5,4,82.2564,9.626208,14.8333,11,63.6364,true,1.82256366
14,LargeCaps5,4,48.9873,6.372363,14.8333,11,54.5455,true,1.48987292
15,LargeCaps5,4,46.3339,6.334883,25.1711,10,50.0000,true,1.46333861
16,LargeCaps5,4,82.3571,11.452426,8.0250,10,50.0000,true,1.82357051
17,LargeCaps5,4,37.9398,6.048488,17.3745,10,50.0000,true,1.37939789
18,LargeCaps5,4,41.9256,6.788362,22.1475,9,44.4444,true,1.41925572
19,LargeCaps5,4,31.5762,5.417868,25.8959,9,44.4444,true,1.31576168
20,LargeCaps5,4,135.2190,19.488212,6.2141,8,62.5000,true,2.35218977
21,LargeCaps5,4,106.4086,18.661123,6.2141,8,62.5000,true,2.06408554
22,LargeCaps5,4,83.1370,16.652378,6.2141,8,62.5000,true,1.83136965
23,LargeCaps5,4,35.5383,8.573889,9.0660,8,50.0000,true,1.35538289
24,LargeCaps5,4,41.7697,9.012680,9.0660,8,50.0000,true,1.41769675
25,LargeCaps5,4,44.9395,8.615982,10.0713,8,50.0000,true,1.44939538
26,LargeCaps5,4,47.5214,9.440472,9.3717,8,50.0000,true,1.47521374
27,LargeCaps5,4,48.7824,9.596729,9.3717,8,50.0000,true,1.48782449
28,LargeCaps5,4,40.1849,8.180211,12.6924,8,37.5000,true,1.40184852
29,LargeCaps5,4,28.0207,6.523205,17.2331,8,37.5000,true,1.28020665
30,LargeCaps5,4,19.8808,4.827667,24.5519,8,37.5000,true,1.19880835
31,LargeCaps5,4,14.6682,4.085122,24.5519,8,37.5000,true,1.14668196
32,LargeCaps5,4,20.1173,4.907969,24.5519,8,37.5000,true,1.20117251
33,LargeCaps5,4,122.4963,20.518765,6.2141,7,57.1429,true,2.22496350
34,LargeCaps5,4,18.3980,4.614523,25.1711,8,37.5000,true,1.18398010
35,LargeCaps5,4,46.5799,11.243853,6.4254,8,50.0000,true,1.46579929
36,LargeCaps5,4,31.6796,6.615946,16.1481,8,50.0000,true,1.31679597
37,LargeCaps5,4,32.6029,5.948652,18.5178,8,50.0000,true,1.32602894
38,LargeCaps5,4,33.7877,6.095551,18.5178,8,50.0000,true,1.33787695
39,LargeCaps5,4,104.7545,20.466917,6.2141,7,57.1429,true,2.04754536
40,LargeCaps5,4,44.2170,7.770933,13.3431,8,50.0000,true,1.44216999
41,LargeCaps5,4,46.9613,7.105586,14.8356,8,50.0000,true,1.46961295
42,LargeCaps5,4,108.4072,20.357763,6.2141,7,57.1429,true,2.08407247
43,LargeCaps5,4,85.4542,19.613162,6.2141,7,57.1429,true,1.85454191
44,LargeCaps5,4,79.5491,19.226217,6.2141,7,57.1429,true,1.79549107
45,LargeCaps5,4,66.7185,18.747432,6.2141,7,57.1429,true,1.66718509
46,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
47,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
48,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
49,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
50,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
51,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
52,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
53,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
54,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
55,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
56,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
57,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
58,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
59,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
60,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
61,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
62,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
63,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
64,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
65,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
66,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
67,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
68,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
69,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
70,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
71,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
72,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
73,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
74,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
75,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
76,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
77,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
78,LargeCaps5,4,49.5367,15.613690,6.2141,7,57.1429,true,1.49536737
