universe,window,atr_mult,vol_lb,vol_mult,vol_label,ret_pct,sharpe,max_dd,trades,win_rate,pass
OldGuardNoBNB,W0,0.50,0,0.00,none,-12.82,-0.6103,17.33,10,30.0,false
OldGuardNoBNB,W0,0.50,20,1.00,SMA20_1.00,-5.03,-0.1574,17.33,7,42.9,false
OldGuardNoBNB,W0,0.50,20,1.25,SMA20_1.25,-13.79,-1.0821,17.33,5,40.0,false
OldGuardNoBNB,W0,0.50,10,1.00,SMA10_1.00,-5.03,-0.1574,17.33,7,42.9,false
OldGuardNoBNB,W0,0.75,0,0.00,none,-19.58,-1.5441,19.58,7,28.6,false
OldGuardNoBNB,W0,0.75,20,1.00,SMA20_1.00,-14.06,-1.1007,14.07,5,40.0,false
OldGuardNoBNB,W0,0.75,20,1.25,SMA20_1.25,-10.39,-0.8048,14.07,4,50.0,false
OldGuardNoBNB,W0,0.75,10,1.00,SMA10_1.00,-14.06,-1.1007,14.07,5,40.0,false
OldGuardNoBNB,W0,1.00,0,0.00,none,-4.38,-0.5207,8.31,3,66.7,false
OldGuardNoBNB,W0,1.00,20,1.00,SMA20_1.00,-4.38,-0.5207,8.31,3,66.7,false
OldGuardNoBNB,W0,1.00,20,1.25,SMA20_1.25,-4.38,-0.5207,8.31,3,66.7,false
OldGuardNoBNB,W0,1.00,10,1.00,SMA10_1.00,-4.38,-0.5207,8.31,3,66.7,false
OldGuardNoBNB,W0,1.50,0,0.00,none,4.28,1.2107,0.00,2,100.0,false
OldGuardNoBNB,W0,1.50,20,1.00,SMA20_1.00,4.28,1.2107,0.00,2,100.0,false
OldGuardNoBNB,W0,1.50,20,1.25,SMA20_1.25,4.28,1.2107,0.00,2,100.0,false
OldGuardNoBNB,W0,1.50,10,1.00,SMA10_1.00,4.28,1.2107,0.00,2,100.0,false
OldGuardNoBNB,W0,2.00,0,0.00,none,2.71,1.2107,0.00,1,100.0,false
OldGuardNoBNB,W0,2.00,20,1.00,SMA20_1.00,2.71,1.2107,0.00,1,100.0,false
OldGuardNoBNB,W0,2.00,20,1.25,SMA20_1.25,2.71,1.2107,0.00,1,100.0,false
OldGuardNoBNB,W0,2.00,10,1.00,SMA10_1.00,2.71,1.2107,0.00,1,100.0,false
OldGuardNoBNB,W0,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W0,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W0,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W0,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W1,0.00,0,0.00,none,95.20,2.4096,11.88,25,52.0,true
OldGuardNoBNB,W1,0.00,20,1.00,SMA20_1.00,117.72,2.8229,10.71,21,61.9,true
OldGuardNoBNB,W1,0.00,20,1.25,SMA20_1.25,58.60,2.2057,6.37,14,64.3,true
OldGuardNoBNB,W1,0.00,10,1.00,SMA10_1.00,106.73,2.6699,10.71,20,60.0,true
OldGuardNoBNB,W1,0.10,0,0.00,none,69.16,2.1261,8.53,21,52.4,true
OldGuardNoBNB,W1,0.10,20,1.00,SMA20_1.00,79.92,2.3865,8.53,18,61.1,true
OldGuardNoBNB,W1,0.10,20,1.25,SMA20_1.25,44.63,1.9821,6.37,12,66.7,true
OldGuardNoBNB,W1,0.10,10,1.00,SMA10_1.00,70.84,2.2147,8.53,17,58.8,true
OldGuardNoBNB,W1,0.20,0,0.00,none,28.38,1.3512,15.48,17,47.1,true
OldGuardNoBNB,W1,0.20,20,1.00,SMA20_1.00,36.24,1.6750,10.30,15,53.3,true
OldGuardNoBNB,W1,0.20,20,1.25,SMA20_1.25,28.37,1.5776,6.37,10,60.0,true
OldGuardNoBNB,W1,0.20,10,1.00,SMA10_1.00,29.37,1.4444,10.30,14,50.0,true
OldGuardNoBNB,W1,0.30,0,0.00,none,24.98,1.3719,15.48,13,46.2,true
OldGuardNoBNB,W1,0.30,20,1.00,SMA20_1.00,32.64,1.7581,10.30,11,54.5,true
OldGuardNoBNB,W1,0.30,20,1.25,SMA20_1.25,34.59,1.9460,4.14,8,62.5,true
OldGuardNoBNB,W1,0.30,10,1.00,SMA10_1.00,25.94,1.4972,10.30,10,50.0,true
OldGuardNoBNB,W1,0.50,0,0.00,none,29.89,1.6145,11.98,11,45.5,true
OldGuardNoBNB,W1,0.50,20,1.00,SMA20_1.00,37.85,2.0200,6.59,9,55.6,true
OldGuardNoBNB,W1,0.50,20,1.25,SMA20_1.25,34.32,1.9372,4.14,7,57.1,true
OldGuardNoBNB,W1,0.50,10,1.00,SMA10_1.00,30.89,1.7629,6.59,8,50.0,true
OldGuardNoBNB,W1,0.75,0,0.00,none,27.41,1.6648,6.74,9,44.4,true
OldGuardNoBNB,W1,0.75,20,1.00,SMA20_1.00,27.62,1.6757,6.59,8,50.0,true
OldGuardNoBNB,W1,0.75,20,1.25,SMA20_1.25,24.36,1.5763,4.14,6,50.0,true
OldGuardNoBNB,W1,0.75,10,1.00,SMA10_1.00,21.18,1.3886,6.59,7,42.9,true
OldGuardNoBNB,W1,1.00,0,0.00,none,4.96,0.5244,6.59,4,25.0,true
OldGuardNoBNB,W1,1.00,20,1.00,SMA20_1.00,4.96,0.5244,6.59,4,25.0,true
OldGuardNoBNB,W1,1.00,20,1.25,SMA20_1.25,7.71,0.7778,4.14,3,33.3,true
OldGuardNoBNB,W1,1.00,10,1.00,SMA10_1.00,4.96,0.5244,6.59,4,25.0,true
OldGuardNoBNB,W1,1.50,0,0.00,none,9.83,0.9735,2.25,2,50.0,false
OldGuardNoBNB,W1,1.50,20,1.00,SMA20_1.00,9.83,0.9735,2.25,2,50.0,false
OldGuardNoBNB,W1,1.50,20,1.25,SMA20_1.25,9.83,0.9735,2.25,2,50.0,false
OldGuardNoBNB,W1,1.50,10,1.00,SMA10_1.00,9.83,0.9735,2.25,2,50.0,false
OldGuardNoBNB,W1,2.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W1,2.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W1,2.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W1,2.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W1,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W1,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W1,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W1,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W2,0.00,0,0.00,none,-1.65,0.1612,37.67,30,40.0,true
OldGuardNoBNB,W2,0.00,20,1.00,SMA20_1.00,-20.26,-1.0876,30.22,20,30.0,false
OldGuardNoBNB,W2,0.00,20,1.25,SMA20_1.25,-24.77,-1.6210,27.80,12,25.0,false
OldGuardNoBNB,W2,0.00,10,1.00,SMA10_1.00,-21.80,-0.9515,30.87,20,35.0,false
OldGuardNoBNB,W2,0.10,0,0.00,none,-19.80,-0.7790,33.63,23,34.8,false
OldGuardNoBNB,W2,0.10,20,1.00,SMA20_1.00,-14.54,-0.7391,25.22,18,33.3,false
OldGuardNoBNB,W2,0.10,20,1.25,SMA20_1.25,-19.37,-1.2448,22.62,10,30.0,false
OldGuardNoBNB,W2,0.10,10,1.00,SMA10_1.00,-16.38,-0.6687,25.92,17,35.3,false
OldGuardNoBNB,W2,0.20,0,0.00,none,-16.80,-0.7400,24.14,17,41.2,false
OldGuardNoBNB,W2,0.20,20,1.00,SMA20_1.00,-6.34,-0.2582,18.04,14,42.9,false
OldGuardNoBNB,W2,0.20,20,1.25,SMA20_1.25,-19.37,-1.2448,22.62,10,30.0,false
OldGuardNoBNB,W2,0.20,10,1.00,SMA10_1.00,-20.98,-1.0758,22.86,14,35.7,false
OldGuardNoBNB,W2,0.30,0,0.00,none,-16.80,-0.7400,24.14,17,41.2,false
OldGuardNoBNB,W2,0.30,20,1.00,SMA20_1.00,-6.34,-0.2582,18.04,14,42.9,false
OldGuardNoBNB,W2,0.30,20,1.25,SMA20_1.25,-19.37,-1.2448,22.62,10,30.0,false
OldGuardNoBNB,W2,0.30,10,1.00,SMA10_1.00,-20.98,-1.0758,22.86,14,35.7,false
OldGuardNoBNB,W2,0.50,0,0.00,none,-24.04,-1.6698,25.85,11,36.4,false
OldGuardNoBNB,W2,0.50,20,1.00,SMA20_1.00,-20.35,-1.8451,22.25,9,33.3,false
OldGuardNoBNB,W2,0.50,20,1.25,SMA20_1.25,-24.22,-2.2810,24.22,7,28.6,false
OldGuardNoBNB,W2,0.50,10,1.00,SMA10_1.00,-22.76,-1.6278,24.60,9,33.3,false
OldGuardNoBNB,W2,0.75,0,0.00,none,-26.50,-1.9730,26.50,6,16.7,false
OldGuardNoBNB,W2,0.75,20,1.00,SMA20_1.00,-20.88,-2.0116,20.88,5,20.0,false
OldGuardNoBNB,W2,0.75,20,1.25,SMA20_1.25,-20.88,-2.0116,20.88,5,20.0,false
OldGuardNoBNB,W2,0.75,10,1.00,SMA10_1.00,-26.50,-1.9730,26.50,6,16.7,false
OldGuardNoBNB,W2,1.00,0,0.00,none,-17.70,-1.7347,17.70,4,25.0,false
OldGuardNoBNB,W2,1.00,20,1.00,SMA20_1.00,-17.70,-1.7347,17.70,4,25.0,false
OldGuardNoBNB,W2,1.00,20,1.25,SMA20_1.25,-17.70,-1.7347,17.70,4,25.0,false
OldGuardNoBNB,W2,1.00,10,1.00,SMA10_1.00,-17.70,-1.7347,17.70,4,25.0,false
OldGuardNoBNB,W2,1.50,0,0.00,none,-4.37,-0.6678,7.01,2,50.0,false
OldGuardNoBNB,W2,1.50,20,1.00,SMA20_1.00,-4.37,-0.6678,7.01,2,50.0,false
OldGuardNoBNB,W2,1.50,20,1.25,SMA20_1.25,-4.37,-0.6678,7.01,2,50.0,false
OldGuardNoBNB,W2,1.50,10,1.00,SMA10_1.00,-4.37,-0.6678,7.01,2,50.0,false
OldGuardNoBNB,W2,2.00,0,0.00,none,-4.37,-0.6678,7.01,2,50.0,false
OldGuardNoBNB,W2,2.00,20,1.00,SMA20_1.00,-4.37,-0.6678,7.01,2,50.0,false
OldGuardNoBNB,W2,2.00,20,1.25,SMA20_1.25,-4.37,-0.6678,7.01,2,50.0,false
OldGuardNoBNB,W2,2.00,10,1.00,SMA10_1.00,-4.37,-0.6678,7.01,2,50.0,false
OldGuardNoBNB,W2,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W2,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W2,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W2,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W3,0.00,0,0.00,none,1216.58,3.4706,15.76,46,65.2,true
OldGuardNoBNB,W3,0.00,20,1.00,SMA20_1.00,278.49,2.5710,13.41,25,60.0,true
OldGuardNoBNB,W3,0.00,20,1.25,SMA20_1.25,108.14,1.8855,10.73,15,60.0,true
OldGuardNoBNB,W3,0.00,10,1.00,SMA10_1.00,100.30,1.8484,12.29,20,55.0,true
OldGuardNoBNB,W3,0.10,0,0.00,none,608.02,3.0228,13.69,38,63.2,true
OldGuardNoBNB,W3,0.10,20,1.00,SMA20_1.00,142.44,2.1010,12.29,21,57.1,true
OldGuardNoBNB,W3,0.10,20,1.25,SMA20_1.25,124.17,2.0610,8.21,14,64.3,true
OldGuardNoBNB,W3,0.10,10,1.00,SMA10_1.00,95.97,1.8309,12.29,18,55.6,true
OldGuardNoBNB,W3,0.20,0,0.00,none,502.38,2.8426,12.29,28,67.9,true
OldGuardNoBNB,W3,0.20,20,1.00,SMA20_1.00,118.66,1.9153,12.29,17,58.8,true
OldGuardNoBNB,W3,0.20,20,1.25,SMA20_1.25,114.93,1.9913,8.21,11,72.7,true
OldGuardNoBNB,W3,0.20,10,1.00,SMA10_1.00,87.89,1.7555,12.29,15,60.0,true
OldGuardNoBNB,W3,0.30,0,0.00,none,267.10,2.4178,12.29,26,65.4,true
OldGuardNoBNB,W3,0.30,20,1.00,SMA20_1.00,118.66,1.9153,12.29,17,58.8,true
OldGuardNoBNB,W3,0.30,20,1.25,SMA20_1.25,114.93,1.9913,8.21,11,72.7,true
OldGuardNoBNB,W3,0.30,10,1.00,SMA10_1.00,87.89,1.7555,12.29,15,60.0,true
OldGuardNoBNB,W3,0.50,0,0.00,none,156.68,2.1723,11.97,17,64.7,true
OldGuardNoBNB,W3,0.50,20,1.00,SMA20_1.00,156.06,2.2743,8.21,13,69.2,true
OldGuardNoBNB,W3,0.50,20,1.25,SMA20_1.25,110.56,1.9456,8.21,10,70.0,true
OldGuardNoBNB,W3,0.50,10,1.00,SMA10_1.00,105.19,1.9745,11.97,12,66.7,true
OldGuardNoBNB,W3,0.75,0,0.00,none,39.89,1.2433,11.97,11,54.5,true
OldGuardNoBNB,W3,0.75,20,1.00,SMA20_1.00,71.76,1.9701,8.21,9,66.7,true
OldGuardNoBNB,W3,0.75,20,1.25,SMA20_1.25,42.75,1.5566,8.21,8,62.5,true
OldGuardNoBNB,W3,0.75,10,1.00,SMA10_1.00,51.20,1.4993,11.97,10,60.0,true
OldGuardNoBNB,W3,1.00,0,0.00,none,39.33,1.2642,12.73,9,55.6,true
OldGuardNoBNB,W3,1.00,20,1.00,SMA20_1.00,58.28,1.7359,8.21,8,62.5,true
OldGuardNoBNB,W3,1.00,20,1.25,SMA20_1.25,31.55,1.2719,8.21,7,57.1,true
OldGuardNoBNB,W3,1.00,10,1.00,SMA10_1.00,39.33,1.2642,12.73,9,55.6,true
OldGuardNoBNB,W3,1.50,0,0.00,none,10.19,1.2107,0.00,1,100.0,false
OldGuardNoBNB,W3,1.50,20,1.00,SMA20_1.00,10.19,1.2107,0.00,1,100.0,false
OldGuardNoBNB,W3,1.50,20,1.25,SMA20_1.25,10.19,1.2107,0.00,1,100.0,false
OldGuardNoBNB,W3,1.50,10,1.00,SMA10_1.00,10.19,1.2107,0.00,1,100.0,false
OldGuardNoBNB,W3,2.00,0,0.00,none,10.19,1.2107,0.00,1,100.0,false
OldGuardNoBNB,W3,2.00,20,1.00,SMA20_1.00,10.19,1.2107,0.00,1,100.0,false
OldGuardNoBNB,W3,2.00,20,1.25,SMA20_1.25,10.19,1.2107,0.00,1,100.0,false
OldGuardNoBNB,W3,2.00,10,1.00,SMA10_1.00,10.19,1.2107,0.00,1,100.0,false
OldGuardNoBNB,W3,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W3,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W3,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W3,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W4,0.00,0,0.00,none,-23.79,-0.8435,43.37,33,51.5,false
OldGuardNoBNB,W4,0.00,20,1.00,SMA20_1.00,-21.38,-1.2756,24.46,17,47.1,false
OldGuardNoBNB,W4,0.00,20,1.25,SMA20_1.25,-4.76,-0.3317,10.27,6,66.7,false
OldGuardNoBNB,W4,0.00,10,1.00,SMA10_1.00,-25.37,-1.6444,27.80,15,40.0,false
OldGuardNoBNB,W4,0.10,0,0.00,none,-15.70,-0.5502,36.27,24,54.2,false
OldGuardNoBNB,W4,0.10,20,1.00,SMA20_1.00,-11.91,-0.6670,19.68,15,53.3,false
OldGuardNoBNB,W4,0.10,20,1.25,SMA20_1.25,-4.76,-0.3317,10.27,6,66.7,false
OldGuardNoBNB,W4,0.10,10,1.00,SMA10_1.00,-16.38,-1.0390,19.68,13,46.2,false
OldGuardNoBNB,W4,0.20,0,0.00,none,-23.13,-0.9839,36.27,22,50.0,false
OldGuardNoBNB,W4,0.20,20,1.00,SMA20_1.00,-16.31,-1.0331,19.68,14,50.0,false
OldGuardNoBNB,W4,0.20,20,1.25,SMA20_1.25,-4.76,-0.3317,10.27,6,66.7,false
OldGuardNoBNB,W4,0.20,10,1.00,SMA10_1.00,-16.38,-1.0390,19.68,13,46.2,false
OldGuardNoBNB,W4,0.30,0,0.00,none,-27.82,-1.3476,34.94,19,47.4,false
OldGuardNoBNB,W4,0.30,20,1.00,SMA20_1.00,-21.42,-1.6513,21.49,11,45.5,false
OldGuardNoBNB,W4,0.30,20,1.25,SMA20_1.25,-9.45,-0.8378,10.27,5,60.0,false
OldGuardNoBNB,W4,0.30,10,1.00,SMA10_1.00,-21.49,-1.6581,21.49,10,40.0,false
OldGuardNoBNB,W4,0.50,0,0.00,none,-28.44,-1.6723,34.94,16,43.8,false
OldGuardNoBNB,W4,0.50,20,1.00,SMA20_1.00,-12.42,-1.1452,18.00,10,50.0,false
OldGuardNoBNB,W4,0.50,20,1.25,SMA20_1.25,0.91,0.1858,5.86,4,75.0,true
OldGuardNoBNB,W4,0.50,10,1.00,SMA10_1.00,-12.50,-1.1537,18.00,9,44.4,false
OldGuardNoBNB,W4,0.75,0,0.00,none,-9.54,-0.8107,16.25,6,50.0,false
OldGuardNoBNB,W4,0.75,20,1.00,SMA20_1.00,-0.39,-0.0038,6.48,4,50.0,false
OldGuardNoBNB,W4,0.75,20,1.25,SMA20_1.25,0.27,0.0893,5.86,3,66.7,true
OldGuardNoBNB,W4,0.75,10,1.00,SMA10_1.00,-0.39,-0.0038,6.48,4,50.0,false
OldGuardNoBNB,W4,1.00,0,0.00,none,0.27,0.0893,5.86,3,66.7,true
OldGuardNoBNB,W4,1.00,20,1.00,SMA20_1.00,0.27,0.0893,5.86,3,66.7,true
OldGuardNoBNB,W4,1.00,20,1.25,SMA20_1.25,0.27,0.0893,5.86,3,66.7,true
OldGuardNoBNB,W4,1.00,10,1.00,SMA10_1.00,0.27,0.0893,5.86,3,66.7,true
OldGuardNoBNB,W4,1.50,0,0.00,none,-5.86,-1.2107,5.86,1,0.0,false
OldGuardNoBNB,W4,1.50,20,1.00,SMA20_1.00,-5.86,-1.2107,5.86,1,0.0,false
OldGuardNoBNB,W4,1.50,20,1.25,SMA20_1.25,-5.86,-1.2107,5.86,1,0.0,false
OldGuardNoBNB,W4,1.50,10,1.00,SMA10_1.00,-5.86,-1.2107,5.86,1,0.0,false
OldGuardNoBNB,W4,2.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W4,2.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W4,2.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W4,2.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W4,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W4,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W4,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W4,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W5,0.00,0,0.00,none,-66.50,-3.7141,72.66,30,16.7,false
OldGuardNoBNB,W5,0.00,20,1.00,SMA20_1.00,-63.79,-3.9275,65.60,20,10.0,false
OldGuardNoBNB,W5,0.00,20,1.25,SMA20_1.25,-53.91,-3.6011,53.91,11,9.1,false
OldGuardNoBNB,W5,0.00,10,1.00,SMA10_1.00,-62.42,-3.9039,64.30,19,10.5,false
OldGuardNoBNB,W5,0.10,0,0.00,none,-64.37,-3.5882,70.93,27,18.5,false
OldGuardNoBNB,W5,0.10,20,1.00,SMA20_1.00,-62.23,-3.8814,64.13,18,11.1,false
OldGuardNoBNB,W5,0.10,20,1.25,SMA20_1.25,-53.91,-3.6011,53.91,11,9.1,false
OldGuardNoBNB,W5,0.10,10,1.00,SMA10_1.00,-62.23,-3.8814,64.13,18,11.1,false
OldGuardNoBNB,W5,0.20,0,0.00,none,-63.81,-3.7287,69.40,25,16.0,false
OldGuardNoBNB,W5,0.20,20,1.00,SMA20_1.00,-62.23,-3.8814,64.13,18,11.1,false
OldGuardNoBNB,W5,0.20,20,1.25,SMA20_1.25,-53.91,-3.6011,53.91,11,9.1,false
OldGuardNoBNB,W5,0.20,10,1.00,SMA10_1.00,-62.23,-3.8814,64.13,18,11.1,false
OldGuardNoBNB,W5,0.30,0,0.00,none,-56.21,-3.3814,61.44,20,15.0,false
OldGuardNoBNB,W5,0.30,20,1.00,SMA20_1.00,-54.73,-3.4914,57.00,15,13.3,false
OldGuardNoBNB,W5,0.30,20,1.25,SMA20_1.25,-47.72,-3.4182,47.72,10,10.0,false
OldGuardNoBNB,W5,0.30,10,1.00,SMA10_1.00,-54.73,-3.4914,57.00,15,13.3,false
OldGuardNoBNB,W5,0.50,0,0.00,none,-53.20,-3.8681,53.20,14,7.1,false
OldGuardNoBNB,W5,0.50,20,1.00,SMA20_1.00,-47.82,-3.4173,47.82,10,10.0,false
OldGuardNoBNB,W5,0.50,20,1.25,SMA20_1.25,-42.70,-3.1861,42.70,9,11.1,false
OldGuardNoBNB,W5,0.50,10,1.00,SMA10_1.00,-47.82,-3.4173,47.82,10,10.0,false
OldGuardNoBNB,W5,0.75,0,0.00,none,-28.24,-2.6783,28.24,7,0.0,false
OldGuardNoBNB,W5,0.75,20,1.00,SMA20_1.00,-23.74,-2.2710,23.74,4,0.0,false
OldGuardNoBNB,W5,0.75,20,1.25,SMA20_1.25,-23.74,-2.2710,23.74,4,0.0,false
OldGuardNoBNB,W5,0.75,10,1.00,SMA10_1.00,-23.74,-2.2710,23.74,4,0.0,false
OldGuardNoBNB,W5,1.00,0,0.00,none,-20.85,-2.1395,20.85,5,0.0,false
OldGuardNoBNB,W5,1.00,20,1.00,SMA20_1.00,-18.70,-1.9280,18.70,3,0.0,false
OldGuardNoBNB,W5,1.00,20,1.25,SMA20_1.25,-18.70,-1.9280,18.70,3,0.0,false
OldGuardNoBNB,W5,1.00,10,1.00,SMA10_1.00,-18.70,-1.9280,18.70,3,0.0,false
OldGuardNoBNB,W5,1.50,0,0.00,none,-7.50,-1.2107,7.50,1,0.0,false
OldGuardNoBNB,W5,1.50,20,1.00,SMA20_1.00,-7.50,-1.2107,7.50,1,0.0,false
OldGuardNoBNB,W5,1.50,20,1.25,SMA20_1.25,-7.50,-1.2107,7.50,1,0.0,false
OldGuardNoBNB,W5,1.50,10,1.00,SMA10_1.00,-7.50,-1.2107,7.50,1,0.0,false
OldGuardNoBNB,W5,2.00,0,0.00,none,-7.50,-1.2107,7.50,1,0.0,false
OldGuardNoBNB,W5,2.00,20,1.00,SMA20_1.00,-7.50,-1.2107,7.50,1,0.0,false
OldGuardNoBNB,W5,2.00,20,1.25,SMA20_1.25,-7.50,-1.2107,7.50,1,0.0,false
OldGuardNoBNB,W5,2.00,10,1.00,SMA10_1.00,-7.50,-1.2107,7.50,1,0.0,false
OldGuardNoBNB,W5,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W5,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W5,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W5,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuardNoBNB,W6,0.00,0,0.00,none,-73.17,-5.4412,74.30,48,16.7,false
OldGuardNoBNB,W6,0.00,20,1.00,SMA20_1.00,-52.12,-3.9770,54.50,26,15.4,false
OldGuardNoBNB,W6,0.00,20,1.25,SMA20_1.25,-40.42,-3.2996,42.94,19,15.8,false
OldGuardNoBNB,W6,0.00,10,1.00,SMA10_1.00,-41.91,-3.4508,44.36,22,18.2,false
OldGuardNoBNB,W6,0.10,0,0.00,none,-61.45,-4.6718,63.36,33,18.2,false
OldGuardNoBNB,W6,0.10,20,1.00,SMA20_1.00,-48.69,-3.9144,51.23,21,14.3,false
OldGuardNoBNB,W6,0.10,20,1.25,SMA20_1.25,-40.18,-3.4390,42.70,16,12.5,false
OldGuardNoBNB,W6,0.10,10,1.00,SMA10_1.00,-37.74,-3.3959,40.37,17,17.6,false
OldGuardNoBNB,W6,0.20,0,0.00,none,-53.38,-4.1680,55.34,25,16.0,false
OldGuardNoBNB,W6,0.20,20,1.00,SMA20_1.00,-45.94,-3.6836,48.22,18,11.1,false
OldGuardNoBNB,W6,0.20,20,1.25,SMA20_1.25,-38.92,-3.3150,41.50,15,13.3,false
OldGuardNoBNB,W6,0.20,10,1.00,SMA10_1.00,-37.74,-3.3959,40.37,17,17.6,false
OldGuardNoBNB,W6,0.30,0,0.00,none,-48.11,-3.8736,50.30,22,18.2,false
OldGuardNoBNB,W6,0.30,20,1.00,SMA20_1.00,-39.83,-3.3529,42.37,15,13.3,false
OldGuardNoBNB,W6,0.30,20,1.25,SMA20_1.25,-36.76,-3.1321,39.43,14,14.3,false
OldGuardNoBNB,W6,0.30,10,1.00,SMA10_1.00,-34.12,-3.0679,36.90,15,20.0,false
OldGuardNoBNB,W6,0.50,0,0.00,none,-40.30,-3.4936,42.00,17,11.8,false
OldGuardNoBNB,W6,0.50,20,1.00,SMA20_1.00,-30.18,-2.8363,32.18,11,9.1,false
OldGuardNoBNB,W6,0.50,20,1.25,SMA20_1.25,-30.18,-2.8363,32.18,11,9.1,false
OldGuardNoBNB,W6,0.50,10,1.00,SMA10_1.00,-27.27,-2.7780,29.35,12,16.7,false
OldGuardNoBNB,W6,0.75,0,0.00,none,-31.57,-2.7445,33.52,12,16.7,false
OldGuardNoBNB,W6,0.75,20,1.00,SMA20_1.00,-25.62,-2.4294,27.74,9,11.1,false
OldGuardNoBNB,W6,0.75,20,1.25,SMA20_1.25,-25.62,-2.4294,27.74,9,11.1,false
OldGuardNoBNB,W6,0.75,10,1.00,SMA10_1.00,-20.50,-2.1151,22.77,8,25.0,false
OldGuardNoBNB,W6,1.00,0,0.00,none,-21.34,-2.3571,21.34,8,12.5,false
OldGuardNoBNB,W6,1.00,20,1.00,SMA20_1.00,-16.89,-2.2829,16.89,6,0.0,false
OldGuardNoBNB,W6,1.00,20,1.25,SMA20_1.25,-16.89,-2.2829,16.89,6,0.0,false
OldGuardNoBNB,W6,1.00,10,1.00,SMA10_1.00,-11.18,-2.0102,11.18,5,20.0,false
OldGuardNoBNB,W6,1.50,0,0.00,none,-9.78,-1.5489,9.78,3,0.0,false
OldGuardNoBNB,W6,1.50,20,1.00,SMA20_1.00,-4.14,-1.6628,4.14,2,0.0,false
OldGuardNoBNB,W6,1.50,20,1.25,SMA20_1.25,-4.14,-1.6628,4.14,2,0.0,false
OldGuardNoBNB,W6,1.50,10,1.00,SMA10_1.00,-2.62,-1.2107,2.62,1,0.0,false
OldGuardNoBNB,W6,2.00,0,0.00,none,-4.14,-1.6628,4.14,2,0.0,false
OldGuardNoBNB,W6,2.00,20,1.00,SMA20_1.00,-4.14,-1.6628,4.14,2,0.0,false
OldGuardNoBNB,W6,2.00,20,1.25,SMA20_1.25,-4.14,-1.6628,4.14,2,0.0,false
OldGuardNoBNB,W6,2.00,10,1.00,SMA10_1.00,-2.62,-1.2107,2.62,1,0.0,false
OldGuardNoBNB,W6,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
