cooldown,universe,window,final_equity,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
84,OldGuard4,4,0.98047024,-1.9530,-0.150349,13.0765,12,16.6667,false
84,OldGuard4,5,0.99546324,-0.4537,-0.131048,3.9632,12,41.6667,false
84,OldGuard4,6,1.02765708,2.7657,0.941570,2.3434,12,58.3333,true
85,Base5,0,1.12417865,12.4179,1.305904,6.3690,13,61.5385,true
85,Base5,1,0.98398646,-1.6014,-0.284003,8.9803,17,41.1765,false
85,Base5,2,1.27002188,27.0022,2.704820,3.2012,17,64.7059,true
85,Base5,3,1.18623548,18.6235,1.939219,5.8787,16,56.2500,true
85,Base5,4,0.96800171,-3.1998,-0.265943,7.6500,15,46.6667,false
85,Base5,5,1.01411939,1.4119,0.446403,1.9465,15,60.0000,true
85,NoDOGE,0,1.16284977,16.2850,2.150243,2.8733,11,72.7273,true
85,NoDOGE,1,1.00558290,0.5583,0.151173,7.4259,15,46.6667,true
85,NoDOGE,2,1.19766013,19.7660,2.117764,5.6590,15,60.0000,true
85,NoDOGE,3,1.15726514,15.7265,1.736918,5.2296,13,61.5385,true
85,NoDOGE,4,0.95974331,-4.0257,-0.362208,7.6500,13,46.1538,false
85,NoDOGE,5,1.00661339,0.6613,0.254136,1.5927,12,58.3333,true
85,Legacy4,0,1.13739832,13.7398,1.510224,4.2561,12,75.0000,true
85,Legacy4,1,1.03626226,3.6262,0.885165,2.5294,15,46.6667,true
85,Legacy4,2,1.40971478,40.9715,3.559584,2.9796,15,73.3333,true
85,Legacy4,3,1.00848118,0.8481,0.161891,8.1814,11,54.5455,true
85,Legacy4,4,0.96952639,-3.0474,-0.330185,6.3289,12,25.0000,false
85,Legacy4,5,0.99995240,-0.0048,0.022572,2.2461,11,45.4545,false
85,Legacy4,6,1.02013856,2.0139,0.840034,2.1988,12,58.3333,true
85,Legacy5BNB,0,1.10836692,10.8367,1.203560,4.2561,14,64.2857,true
85,Legacy5BNB,1,1.02381037,2.3810,0.581426,2.5294,18,44.4444,true
85,Legacy5BNB,2,1.54152354,54.1524,3.910467,3.5895,18,77.7778,true
85,Legacy5BNB,3,0.98114610,-1.8854,-0.056920,13.3995,13,53.8462,false
85,Legacy5BNB,4,0.97955124,-2.0449,-0.188084,7.0064,14,28.5714,false
85,Legacy5BNB,5,0.99048071,-0.9519,-0.297581,2.8187,13,38.4615,false
85,Legacy5BNB,6,1.02939206,2.9392,1.048970,2.6914,15,60.0000,true
85,OldGuardNoBNB,0,1.13123446,13.1234,1.420551,5.0594,14,71.4286,true
85,OldGuardNoBNB,1,0.99671640,-0.3284,-0.039743,4.7524,17,41.1765,false
85,OldGuardNoBNB,2,1.39597196,39.5972,3.469144,2.9796,18,66.6667,true
85,OldGuardNoBNB,3,1.07045458,7.0455,0.643857,8.1814,14,57.1429,true
85,OldGuardNoBNB,4,1.03717770,3.7178,0.418792,11.5291,15,26.6667,true
85,OldGuardNoBNB,5,1.00912966,0.9130,0.310934,3.7658,14,50.0000,true
85,OldGuardNoBNB,6,1.04422118,4.4221,1.448338,2.3434,14,64.2857,true
85,LargeCaps5,0,1.13316874,13.3169,1.752380,4.0307,13,61.5385,true
85,LargeCaps5,1,0.99349966,-0.6500,-0.098953,6.7797,18,44.4444,false
85,LargeCaps5,2,1.30964172,30.9642,2.899559,2.5650,18,66.6667,true
85,LargeCaps5,3,1.12589723,12.5897,1.345374,5.0249,15,60.0000,true
85,LargeCaps5,4,0.96966701,-3.0333,-0.241297,9.4293,15,46.6667,false
85,LargeCaps5,5,0.99707861,-0.2921,-0.076468,1.5927,14,50.0000,false
85,Legacy3,0,1.10308992,10.3090,1.253459,4.2561,10,80.0000,true
85,Legacy3,1,1.04643517,4.6435,1.270283,1.5781,12,50.0000,true
85,Legacy3,2,1.26995552,26.9956,2.676035,3.5270,12,75.0000,true
85,Legacy3,3,1.01792997,1.7930,0.267150,8.1814,9,55.5556,true
85,Legacy3,4,0.91651775,-8.3482,-1.470324,8.3881,9,11.1111,false
85,Legacy3,5,1.00682325,0.6823,0.352494,2.2789,8,37.5000,true
85,Legacy3,6,1.00395648,0.3956,0.193190,2.1988,10,50.0000,true
85,LowVolume5,0,1.10032052,10.0321,1.129432,5.1665,13,69.2308,true
85,LowVolume5,1,0.99361912,-0.6381,-0.072824,8.5201,14,42.8571,false
85,LowVolume5,2,1.24252431,24.2524,2.408777,3.1641,15,60.0000,true
85,LowVolume5,3,0.98980817,-1.0192,-0.005429,11.3975,13,53.8462,false
85,LowVolume5,4,0.95050208,-4.9498,-0.468881,17.0977,12,25.0000,false
85,LowVolume5,5,1.00569794,0.5698,0.213461,5.7426,12,41.6667,true
85,LowVolume5,6,0.96144524,-3.8555,-1.229687,4.7988,12,41.6667,false
85,OldGuard4,0,1.09711199,9.7112,1.160333,5.0594,12,75.0000,true
85,OldGuard4,1,1.00650109,0.6501,0.188847,4.8802,14,42.8571,true
85,OldGuard4,2,1.25757516,25.7575,2.577376,3.5270,15,66.6667,true
85,OldGuard4,3,1.08048401,8.0484,0.731132,8.1814,12,58.3333,true
85,OldGuard4,4,0.98047024,-1.9530,-0.150349,13.0765,12,16.6667,false
85,OldGuard4,5,1.01606357,1.6064,0.649591,3.8755,11,45.4545,true
85,OldGuard4,6,1.02765708,2.7657,0.941570,2.3434,12,58.3333,true
86,Base5,0,1.10355966,10.3560,1.159293,6.3690,13,61.5385,true
86,Base5,1,0.96285544,-3.7145,-0.714231,9.7462,17,35.2941,false
86,Base5,2,1.27002188,27.0022,2.704820,3.2012,17,64.7059,true
86,Base5,3,1.17353133,17.3531,1.907509,5.9139,16,56.2500,true
86,Base5,4,0.96800171,-3.1998,-0.265943,7.6500,15,46.6667,false
86,Base5,5,1.02080266,2.0803,0.759115,2.1947,13,61.5385,true
86,NoDOGE,0,1.14152149,14.1521,2.057125,2.8681,11,72.7273,true
86,NoDOGE,1,0.98398810,-1.6012,-0.289444,8.2049,15,40.0000,false
86,NoDOGE,2,1.19766013,19.7660,2.117764,5.6590,15,60.0000,true
86,NoDOGE,3,1.14487125,14.4871,1.697375,5.2650,13,61.5385,true
86,NoDOGE,4,0.95974331,-4.0257,-0.362208,7.6500,13,46.1538,false
86,NoDOGE,5,1.01324719,1.3247,0.622507,1.5927,10,60.0000,true
86,Legacy4,0,1.05926676,5.9267,0.925065,6.3886,11,63.6364,true
86,Legacy4,1,1.00604911,0.6049,0.179606,3.0968,15,33.3333,true
86,Legacy4,2,1.44407912,44.4079,3.865231,2.9796,14,78.5714,true
86,Legacy4,3,1.00637530,0.6375,0.139385,8.1814,11,54.5455,true
86,Legacy4,4,0.96952639,-3.0474,-0.330185,6.3289,12,25.0000,false
86,Legacy4,5,0.99832563,-0.1674,-0.050678,2.2461,10,40.0000,false
86,Legacy4,6,1.02013856,2.0139,0.840034,2.1988,12,58.3333,true
86,Legacy5BNB,0,1.03222962,3.2230,0.519815,7.5878,13,53.8462,true
86,Legacy5BNB,1,0.99396027,-0.6040,-0.117486,2.5123,18,33.3333,false
86,Legacy5BNB,2,1.57910096,57.9101,4.175253,3.5895,17,82.3529,true
86,Legacy5BNB,3,0.97909730,-2.0903,-0.073769,13.3995,13,53.8462,false
86,Legacy5BNB,4,0.97955124,-2.0449,-0.188084,7.0064,14,28.5714,false
86,Legacy5BNB,5,0.98886935,-1.1131,-0.428124,2.7928,12,33.3333,false
86,Legacy5BNB,6,1.02939206,2.9392,1.048970,2.6914,15,60.0000,true
86,OldGuardNoBNB,0,1.05352631,5.3526,0.813422,5.2455,13,61.5385,true
86,OldGuardNoBNB,1,0.96765625,-3.2344,-0.719599,7.0201,17,29.4118,false
86,OldGuardNoBNB,2,1.42224094,42.2241,3.704217,2.9796,17,64.7059,true
86,OldGuardNoBNB,3,1.06792437,6.7924,0.624498,8.1814,14,57.1429,true
86,OldGuardNoBNB,4,1.03717770,3.7178,0.418792,11.5291,15,26.6667,true
86,OldGuardNoBNB,5,1.00748797,0.7488,0.293216,3.7658,13,46.1538,true
86,OldGuardNoBNB,6,1.04422118,4.4221,1.448338,2.3434,14,64.2857,true
86,LargeCaps5,0,1.11238485,11.2385,1.622926,4.0296,13,61.5385,true
86,LargeCaps5,1,0.97216435,-2.7836,-0.548507,7.5641,18,38.8889,false
86,LargeCaps5,2,1.30964172,30.9642,2.899559,2.5650,18,66.6667,true
86,LargeCaps5,3,1.11383929,11.3839,1.283631,5.0232,15,60.0000,true
86,LargeCaps5,4,0.96966701,-3.0333,-0.241297,9.4293,15,46.6667,false
86,LargeCaps5,5,1.00364957,0.3650,0.182428,1.5927,12,50.0000,true
86,Legacy3,0,1.04391881,4.3919,0.729380,5.5252,9,66.6667,true
86,Legacy3,1,1.01592543,1.5925,0.481104,3.4608,12,33.3333,true
86,Legacy3,2,1.30091297,30.0913,3.010940,2.9796,11,81.8182,true
86,Legacy3,3,1.01580435,1.5804,0.243835,8.1814,9,55.5556,true
86,Legacy3,4,0.91651775,-8.3482,-1.470324,8.3881,9,11.1111,false
86,Legacy3,5,1.00682325,0.6823,0.352494,2.2789,8,37.5000,true
86,Legacy3,6,1.00395648,0.3956,0.193190,2.1988,10,50.0000,true
86,LowVolume5,0,1.04129797,4.1298,0.610396,5.2816,12,58.3333,true
86,LowVolume5,1,0.98581966,-1.4180,-0.218412,8.7285,14,35.7143,false
86,LowVolume5,2,1.26590575,26.5906,2.660417,3.1641,14,57.1429,true
86,LowVolume5,3,0.97930353,-2.0696,-0.101995,12.1550,13,53.8462,false
86,LowVolume5,4,0.95050208,-4.9498,-0.468881,17.0977,12,25.0000,false
86,LowVolume5,5,1.01397529,1.3975,0.503201,4.9668,11,45.4545,true
86,LowVolume5,6,0.96144524,-3.8555,-1.229687,4.7988,12,41.6667,false
86,OldGuard4,0,1.03826154,3.8262,0.619896,5.0508,11,63.6364,true
86,OldGuard4,1,0.97715566,-2.2844,-0.565656,7.1449,14,28.5714,false
86,OldGuard4,2,1.28123983,28.1240,2.837643,2.9796,14,64.2857,true
86,OldGuard4,3,1.07793010,7.7930,0.711349,8.1814,12,58.3333,true
86,OldGuard4,4,0.98047024,-1.9530,-0.150349,13.0765,12,16.6667,false
86,OldGuard4,5,1.01606357,1.6064,0.649591,3.8755,11,45.4545,true
86,OldGuard4,6,1.02765708,2.7657,0.941570,2.3434,12,58.3333,true
87,Base5,0,1.09658683,9.6587,1.089974,6.3690,13,61.5385,true
87,Base5,1,0.96812644,-3.1874,-0.603303,8.8919,17,35.2941,false
87,Base5,2,1.26376757,26.3768,2.621887,2.5650,17,70.5882,true
87,Base5,3,1.16652391,16.6524,1.851273,5.9139,16,50.0000,true
87,Base5,4,0.98862525,-1.1375,-0.049390,6.9301,14,50.0000,false
87,Base5,5,1.03988040,3.9880,1.558496,1.5927,12,66.6667,true
87,NoDOGE,0,1.13430880,13.4309,1.964555,2.8619,11,72.7273,true
87,NoDOGE,1,0.98937478,-1.0625,-0.177871,7.3360,15,40.0000,false
87,NoDOGE,2,1.19176217,19.1762,2.034812,5.1116,15,66.6667,true
87,NoDOGE,3,1.13803496,13.8035,1.637428,5.2650,13,53.8462,true
87,NoDOGE,4,0.98019090,-1.9809,-0.143192,6.5080,12,50.0000,false
87,NoDOGE,5,1.01324719,1.3247,0.622507,1.5927,10,60.0000,true
87,Legacy4,0,1.06537532,6.5375,1.013864,6.4136,11,72.7273,true
87,Legacy4,1,0.96919332,-3.0807,-0.787058,5.3256,15,26.6667,false
87,Legacy4,2,1.42327234,42.3272,3.604350,2.9796,14,78.5714,true
87,Legacy4,3,1.00036600,0.0366,0.074480,8.1814,11,45.4545,true
87,Legacy4,4,0.99018241,-0.9818,-0.068560,5.3348,11,27.2727,false
87,Legacy4,5,0.99832563,-0.1674,-0.050678,2.2461,10,40.0000,false
87,Legacy4,6,1.02013856,2.0139,0.840034,2.1988,12,58.3333,true
87,Legacy5BNB,0,1.03207751,3.2078,0.526680,7.6124,13,61.5385,true
87,Legacy5BNB,1,0.95754734,-4.2453,-1.069063,5.9817,18,27.7778,false
87,Legacy5BNB,2,1.55634873,55.6349,3.884993,3.5842,17,82.3529,true
87,Legacy5BNB,3,0.97325088,-2.6749,-0.123101,13.3995,13,46.1538,false
87,Legacy5BNB,4,1.00042084,0.0421,0.064323,7.0064,13,30.7692,true
87,Legacy5BNB,5,0.98886935,-1.1131,-0.428124,2.7928,12,33.3333,false
87,Legacy5BNB,6,1.02939206,2.9392,1.048970,2.6914,15,60.0000,true
87,OldGuardNoBNB,0,1.05960178,5.9602,0.898592,5.2708,13,69.2308,true
87,OldGuardNoBNB,1,0.93220694,-6.7793,-1.633813,9.0865,17,23.5294,false
87,OldGuardNoBNB,2,1.39987895,39.9879,3.446183,3.0521,17,64.7059,true
87,OldGuardNoBNB,3,1.06154755,6.1548,0.577236,8.1814,14,50.0000,true
87,OldGuardNoBNB,4,1.05927505,5.9275,0.620227,9.6442,14,28.5714,true
87,OldGuardNoBNB,5,1.00748797,0.7488,0.293216,3.7658,13,46.1538,true
87,OldGuardNoBNB,6,1.04422118,4.4221,1.448338,2.3434,14,64.2857,true
87,LargeCaps5,0,1.09885650,9.8857,1.471612,3.8765,13,61.5385,true
87,LargeCaps5,1,0.97748630,-2.2514,-0.433372,6.6892,18,38.8889,false
87,LargeCaps5,2,1.30319230,30.3192,2.746692,4.3274,18,72.2222,true
87,LargeCaps5,3,1.10718830,10.7188,1.223930,5.0232,15,53.3333,true
87,LargeCaps5,4,0.99032602,-0.9674,-0.028358,9.4293,14,50.0000,false
87,LargeCaps5,5,1.00364957,0.3650,0.182428,1.5927,12,50.0000,true
87,Legacy3,0,1.05347406,5.3474,0.874390,5.5504,9,77.7778,true
87,Legacy3,1,0.97870782,-2.1292,-0.633053,4.5235,12,25.0000,false
87,Legacy3,2,1.31409668,31.4097,2.980256,2.9796,11,81.8182,true
87,Legacy3,3,1.00973875,0.9739,0.177291,8.1814,9,44.4444,true
87,Legacy3,4,0.91651775,-8.3482,-1.470324,8.3881,9,11.1111,false
87,Legacy3,5,1.00682325,0.6823,0.352494,2.2789,8,37.5000,true
87,Legacy3,6,1.00395648,0.3956,0.193190,2.1988,10,50.0000,true
87,LowVolume5,0,1.05082923,5.0829,0.735791,5.3069,12,66.6667,true
87,LowVolume5,1,0.94453426,-5.5466,-1.210379,8.7285,14,28.5714,false
87,LowVolume5,2,1.27473783,27.4738,2.655747,5.5388,14,57.1429,true
87,LowVolume5,3,0.97345589,-2.6544,-0.156323,12.6795,13,46.1538,false
87,LowVolume5,4,0.95050208,-4.9498,-0.468881,17.0977,12,25.0000,false
87,LowVolume5,5,1.01397529,1.3975,0.503201,4.9668,11,45.4545,true
87,LowVolume5,6,0.97433550,-2.5665,-0.823351,3.5224,11,45.4545,false
87,OldGuard4,0,1.04776501,4.7765,0.758807,5.0404,11,72.7273,true
87,OldGuard4,1,0.94135835,-5.8642,-1.599726,8.1671,14,21.4286,false
87,OldGuard4,2,1.29249774,29.2498,2.811043,3.0521,14,64.2857,true
87,OldGuard4,3,1.07149353,7.1494,0.663485,8.1814,12,50.0000,true
87,OldGuard4,4,0.98047024,-1.9530,-0.150349,13.0765,12,16.6667,false
87,OldGuard4,5,1.01606357,1.6064,0.649591,3.8755,11,45.4545,true
87,OldGuard4,6,1.02765708,2.7657,0.941570,2.3434,12,58.3333,true
88,Base5,0,1.00488494,0.4885,0.118975,6.3690,13,46.1538,true
88,Base5,1,0.95687550,-4.3125,-0.782190,9.8260,17,35.2941,false
88,Base5,2,1.26643541,26.6435,2.655120,2.5650,17,70.5882,true
88,Base5,3,1.15497303,15.4973,1.753351,6.5056,16,43.7500,true
88,Base5,4,1.10663794,10.6638,1.181526,4.1073,13,61.5385,true
88,Base5,5,1.03988040,3.9880,1.558496,1.5927,12,66.6667,true
88,NoDOGE,0,1.03945242,3.9452,0.685040,3.8430,11,54.5455,true
88,NoDOGE,1,0.97787691,-2.2123,-0.384670,8.2862,15,40.0000,false
88,NoDOGE,2,1.19427801,19.4278,2.066712,5.1116,15,66.6667,true
88,NoDOGE,3,1.12676618,12.6766,1.533121,5.8607,13,46.1538,true
88,NoDOGE,4,1.09719678,9.7197,1.103468,4.1073,11,63.6364,true
88,NoDOGE,5,1.01324719,1.3247,0.622507,1.5927,10,60.0000,true
88,Legacy4,0,1.02966219,2.9662,0.498332,3.2986,11,63.6364,true
88,Legacy4,1,0.96666541,-3.3335,-0.763406,5.7017,15,26.6667,false
88,Legacy4,2,1.42627690,42.6277,3.551605,2.9796,14,78.5714,true
88,Legacy4,3,1.00036600,0.0366,0.074480,8.1814,11,45.4545,true
88,Legacy4,4,0.99018241,-0.9818,-0.068560,5.3348,11,27.2727,false
88,Legacy4,5,0.99832563,-0.1674,-0.050678,2.2461,10,40.0000,false
88,Legacy4,6,1.02013856,2.0139,0.840034,2.1988,12,58.3333,true
88,Legacy5BNB,0,0.99748058,-0.2519,0.007964,4.0690,13,53.8462,false
88,Legacy5BNB,1,0.95504980,-4.4950,-1.017358,6.3551,18,27.7778,false
88,Legacy5BNB,2,1.55963423,55.9634,3.803318,3.5793,17,82.3529,true
88,Legacy5BNB,3,0.97325088,-2.6749,-0.123101,13.3995,13,46.1538,false
88,Legacy5BNB,4,1.00042084,0.0421,0.064323,7.0064,13,30.7692,true
88,Legacy5BNB,5,0.98886935,-1.1131,-0.428124,2.7928,12,33.3333,false
88,Legacy5BNB,6,1.02939206,2.9392,1.048970,2.6914,15,60.0000,true
88,OldGuardNoBNB,0,1.02408219,2.4082,0.401724,4.9358,13,61.5385,true
88,OldGuardNoBNB,1,0.92977550,-7.0225,-1.545841,9.3236,17,23.5294,false
88,OldGuardNoBNB,2,1.40283413,40.2834,3.396481,3.0521,17,64.7059,true
88,OldGuardNoBNB,3,1.06154755,6.1548,0.577236,8.1814,14,50.0000,true
88,OldGuardNoBNB,4,1.05927505,5.9275,0.620227,9.6442,14,28.5714,true
88,OldGuardNoBNB,5,1.00748797,0.7488,0.293216,3.7658,13,46.1538,true
88,OldGuardNoBNB,6,1.04422118,4.4221,1.448338,2.3434,14,64.2857,true
88,LargeCaps5,0,1.00696481,0.6965,0.158300,5.1133,13,46.1538,true
88,LargeCaps5,1,0.96612659,-3.3873,-0.626369,7.6460,18,38.8889,false
88,LargeCaps5,2,1.30594337,30.5943,2.728731,4.3274,18,72.2222,true
88,LargeCaps5,3,1.09622496,9.6225,1.121279,4.9938,15,46.6667,true
88,LargeCaps5,4,1.10854173,10.8542,1.188207,5.3990,13,61.5385,true
88,LargeCaps5,5,1.00364957,0.3650,0.182428,1.5927,12,50.0000,true
88,Legacy3,0,1.07238806,7.2388,1.191995,3.2986,9,77.7778,true
88,Legacy3,1,0.97615509,-2.3845,-0.576878,4.5698,12,25.0000,false
88,Legacy3,2,1.31687077,31.6871,2.933769,2.9796,11,81.8182,true
88,Legacy3,3,1.00973875,0.9739,0.177291,8.1814,9,44.4444,true
88,Legacy3,4,0.91651775,-8.3482,-1.470324,8.3881,9,11.1111,false
88,Legacy3,5,1.00682325,0.6823,0.352494,2.2789,8,37.5000,true
88,Legacy3,6,1.00395648,0.3956,0.193190,2.1988,10,50.0000,true
88,LowVolume5,0,1.06338051,6.3381,0.923476,5.0431,12,66.6667,true
88,LowVolume5,1,0.93202379,-6.7976,-1.340113,9.9502,14,28.5714,false
88,LowVolume5,2,1.27473783,27.4738,2.655747,5.5388,14,57.1429,true
88,LowVolume5,3,0.96991613,-3.0084,-0.188756,12.9970,13,38.4615,false
88,LowVolume5,4,1.06396399,6.3964,0.752123,7.6614,11,36.3636,true
88,LowVolume5,5,1.01397529,1.3975,0.503201,4.9668,11,45.4545,true
88,LowVolume5,6,0.97433550,-2.5665,-0.823351,3.5224,11,45.4545,false
88,OldGuard4,0,1.06657650,6.6577,1.057583,4.9358,11,72.7273,true
88,OldGuard4,1,0.93890304,-6.1097,-1.417304,8.2116,14,21.4286,false
88,OldGuard4,2,1.29522624,29.5226,2.768295,3.0521,14,64.2857,true
88,OldGuard4,3,1.07149353,7.1494,0.663485,8.1814,12,50.0000,true
88,OldGuard4,4,0.98047024,-1.9530,-0.150349,13.0765,12,16.6667,false
88,OldGuard4,5,1.01606357,1.6064,0.649591,3.8755,11,45.4545,true
88,OldGuard4,6,1.02765708,2.7657,0.941570,2.3434,12,58.3333,true
89,Base5,0,1.06628372,6.6284,0.805188,6.3690,13,53.8462,true
89,Base5,1,0.99262780,-0.7372,-0.122811,5.5534,17,35.2941,false
89,Base5,2,1.25409935,25.4099,2.558640,2.5650,17,70.5882,true
89,Base5,3,1.14492107,14.4921,1.662543,7.2379,15,46.6667,true
89,Base5,4,1.10663794,10.6638,1.181526,4.1073,13,61.5385,true
89,Base5,5,1.03179877,3.1799,1.294687,1.5927,12,66.6667,true
89,NoDOGE,0,1.10296328,10.2963,1.654826,2.7995,11,63.6364,true
89,NoDOGE,1,1.01441390,1.4414,0.349832,3.9405,15,40.0000,true
89,NoDOGE,2,1.18264482,18.2645,1.965380,5.1116,15,66.6667,true
89,NoDOGE,3,1.11279012,11.2790,1.389255,6.9566,13,46.1538,true
89,NoDOGE,4,1.09719678,9.7197,1.103468,4.1073,11,63.6364,true
89,NoDOGE,5,1.01324719,1.3247,0.622507,1.5927,10,60.0000,true
89,Legacy4,0,1.08523095,8.5231,1.305707,3.2986,10,70.0000,true
89,Legacy4,1,0.95927516,-4.0725,-0.957681,6.2200,15,26.6667,false
89,Legacy4,2,1.41238386,41.2384,3.466474,2.9796,14,78.5714,true
89,Legacy4,3,1.00036600,0.0366,0.074480,8.1814,11,45.4545,true
89,Legacy4,4,0.99018241,-0.9818,-0.068560,5.3348,11,27.2727,false
89,Legacy4,5,1.00566366,0.5664,0.266505,1.9679,10,50.0000,true
89,Legacy4,6,1.02013856,2.0139,0.840034,2.1988,12,58.3333,true
89,Legacy5BNB,0,1.05131256,5.1313,0.812251,3.9187,12,58.3333,true
89,Legacy5BNB,1,0.94774836,-5.2252,-1.209707,6.9023,18,27.7778,false
89,Legacy5BNB,2,1.54444218,54.4442,3.729197,3.5793,17,82.3529,true
89,Legacy5BNB,3,0.97325088,-2.6749,-0.123101,13.3995,13,46.1538,false
89,Legacy5BNB,4,1.00042084,0.0421,0.064323,7.0064,13,30.7692,true
89,Legacy5BNB,5,0.99613786,-0.3862,-0.131806,2.0783,12,41.6667,false
89,Legacy5BNB,6,1.02939206,2.9392,1.048970,2.6914,15,60.0000,true
89,OldGuardNoBNB,0,1.07934980,7.9350,1.177609,4.9358,12,66.6667,true
89,OldGuardNoBNB,1,0.92266728,-7.7333,-1.734879,10.0168,17,23.5294,false
89,OldGuardNoBNB,2,1.38903836,38.9038,3.313896,3.0521,17,64.7059,true
89,OldGuardNoBNB,3,1.04542326,4.5423,0.449732,8.1814,14,50.0000,true
89,OldGuardNoBNB,4,1.05927505,5.9275,0.620227,9.6442,14,28.5714,true
89,OldGuardNoBNB,5,1.01489333,1.4893,0.560664,3.1339,13,53.8462,true
89,OldGuardNoBNB,6,1.04422118,4.4221,1.448338,2.3434,14,64.2857,true
89,LargeCaps5,0,1.06849067,6.8491,1.124884,3.6624,13,53.8462,true
89,LargeCaps5,1,1.00222455,0.2225,0.084278,3.8049,18,38.8889,true
89,LargeCaps5,2,1.29322247,29.3222,2.640259,4.3274,18,72.2222,true
89,LargeCaps5,3,1.08262772,8.2628,0.983895,4.9642,15,46.6667,true
89,LargeCaps5,4,1.10854173,10.8542,1.188207,5.3990,13,61.5385,true
89,LargeCaps5,5,1.00364957,0.3650,0.182428,1.5927,12,50.0000,true
89,Legacy3,0,1.06517983,6.5180,1.085193,3.2986,8,75.0000,true
89,Legacy3,1,0.96869230,-3.1308,-0.783100,5.2994,12,25.0000,false
89,Legacy3,2,1.31687077,31.6871,2.933769,2.9796,11,81.8182,true
89,Legacy3,3,1.00973875,0.9739,0.177291,8.1814,9,44.4444,true
89,Legacy3,4,0.91651775,-8.3482,-1.470324,8.3881,9,11.1111,false
89,Legacy3,5,1.01422373,1.4224,0.720419,1.9679,8,50.0000,true
89,Legacy3,6,1.00395648,0.3956,0.193190,2.1988,10,50.0000,true
89,LowVolume5,0,1.05623283,5.6233,0.829896,5.0431,11,63.6364,true
89,LowVolume5,1,0.94244752,-5.7552,-1.260378,8.1327,14,28.5714,false
89,LowVolume5,2,1.27461754,27.4618,2.658497,5.5388,14,57.1429,true
89,LowVolume5,3,0.95444608,-4.5554,-0.326443,14.3847,13,38.4615,false
89,LowVolume5,4,1.06396399,6.3964,0.752123,7.6614,11,36.3636,true
89,LowVolume5,5,1.02142834,2.1428,0.760934,4.2682,11,54.5455,true
89,LowVolume5,6,0.97433550,-2.5665,-0.823351,3.5224,11,45.4545,false
89,OldGuard4,0,1.05940734,5.9407,0.954897,4.9358,10,70.0000,true
89,OldGuard4,1,0.93172504,-6.8275,-1.617159,8.9133,14,21.4286,false
89,OldGuard4,2,1.29510402,29.5104,2.771058,3.0521,14,64.2857,true
89,OldGuard4,3,1.05521816,5.5218,0.532446,8.1814,12,50.0000,true
89,OldGuard4,4,0.98047024,-1.9530,-0.150349,13.0765,12,16.6667,false
89,OldGuard4,5,1.02353197,2.3532,0.946411,3.1689,11,54.5455,true
89,OldGuard4,6,1.02765708,2.7657,0.941570,2.3434,12,58.3333,true
90,Base5,0,1.04505139,4.5051,0.570244,6.3690,13,53.8462,true
90,Base5,1,1.05713448,5.7134,1.011009,5.5534,17,41.1765,true
90,Base5,2,1.23720324,23.7203,2.466306,2.8241,17,70.5882,true
90,Base5,3,1.14931803,14.9318,1.718404,6.6622,15,53.3333,true
90,Base5,4,1.10663794,10.6638,1.181526,4.1073,13,61.5385,true
90,Base5,5,1.02508818,2.5088,1.055268,1.5927,12,58.3333,true
90,NoDOGE,0,1.08100058,8.1001,1.311562,3.9311,11,63.6364,true
90,NoDOGE,1,1.08033637,8.0336,1.411165,3.9405,15,46.6667,true
90,NoDOGE,2,1.16671140,16.6711,1.859396,5.4210,15,66.6667,true
90,NoDOGE,3,1.11054797,11.0548,1.375269,6.9252,13,46.1538,true
90,NoDOGE,4,1.09719678,9.7197,1.103468,4.1073,11,63.6364,true
90,NoDOGE,5,1.01324719,1.3247,0.622507,1.5927,10,60.0000,true
90,Legacy4,0,1.06551986,6.5520,1.034218,3.8998,10,70.0000,true
90,Legacy4,1,1.03405848,3.4058,0.631743,4.3663,15,40.0000,true
90,Legacy4,2,1.39335523,39.3355,3.335836,2.9796,14,78.5714,true
90,Legacy4,3,0.99801382,-0.1986,0.048936,8.1814,11,45.4545,false
90,Legacy4,4,0.99018241,-0.9818,-0.068560,5.3348,11,27.2727,false
90,Legacy4,5,1.00566366,0.5664,0.266505,1.9679,10,50.0000,true
90,Legacy4,6,1.02013856,2.0139,0.840034,2.1988,12,58.3333,true
90,Legacy5BNB,0,1.03221753,3.2218,0.537006,4.4274,12,58.3333,true
90,Legacy5BNB,1,1.02163307,2.1633,0.413117,5.0578,18,38.8889,true
90,Legacy5BNB,2,1.53646206,53.6462,3.835946,3.5750,16,87.5000,true
90,Legacy5BNB,3,0.97096246,-2.9038,-0.142155,13.3995,13,46.1538,false
90,Legacy5BNB,4,1.00042084,0.0421,0.064323,7.0064,13,30.7692,true
90,Legacy5BNB,5,0.99613786,-0.3862,-0.131806,2.0783,12,41.6667,false
90,Legacy5BNB,6,1.02939206,2.9392,1.048970,2.6914,15,60.0000,true
90,OldGuardNoBNB,0,1.05974553,5.9746,0.914871,6.3611,12,66.6667,true
90,OldGuardNoBNB,1,0.99459672,-0.5403,-0.048317,8.2340,17,35.2941,false
90,OldGuardNoBNB,2,1.37032425,37.0324,3.182871,3.3784,17,64.7059,true
90,OldGuardNoBNB,3,1.03753249,3.7532,0.389100,8.3119,14,42.8571,true
