chand_period,chand_mult,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
15,1,Base5,5,104.64,5.7157,12.13,21,57.14,true
15,1,NoDOGE,0,35.36,2.7460,59.65,25,44.00,true
15,1,NoDOGE,1,124.79,15.4645,10.27,13,38.46,true
15,1,NoDOGE,2,38.27,3.4209,26.59,20,35.00,true
15,1,NoDOGE,3,476.97,11.4930,30.67,24,62.50,true
15,1,NoDOGE,4,5.85,1.3136,24.57,13,46.15,true
15,1,NoDOGE,5,21.50,2.4508,13.97,18,44.44,true
15,1,Legacy4,0,-6.43,0.2396,39.09,27,44.44,false
15,1,Legacy4,1,97.96,6.4068,25.17,20,45.00,true
15,1,Legacy4,2,-12.39,-0.1514,27.73,19,42.11,false
15,1,Legacy4,3,-59.59,-4.4327,68.08,24,25.00,false
15,1,Legacy4,4,-28.22,-5.8896,35.27,11,36.36,false
15,1,Legacy4,5,-5.57,-1.0080,17.33,18,50.00,false
15,1,Legacy5BNB,0,-41.00,-3.4593,60.16,27,37.04,false
15,1,Legacy5BNB,1,129.86,10.7354,12.16,16,56.25,true
15,1,Legacy5BNB,2,33.99,2.5146,25.05,23,47.83,true
15,1,Legacy5BNB,3,-30.78,-1.2230,64.04,20,40.00,false
15,1,Legacy5BNB,4,4.80,1.5204,17.26,12,41.67,true
15,1,Legacy5BNB,5,-24.01,-3.9401,32.72,19,47.37,false
15,1,OldGuardNoBNB,0,54.06,3.1557,34.08,31,45.16,true
15,1,OldGuardNoBNB,1,21.51,2.3786,40.24,20,50.00,true
15,1,OldGuardNoBNB,2,-12.39,-0.1514,27.73,19,42.11,false
15,1,OldGuardNoBNB,3,-59.59,-4.4327,68.08,24,25.00,false
15,1,OldGuardNoBNB,4,-28.22,-5.8896,35.27,11,36.36,false
15,1,OldGuardNoBNB,5,35.74,5.6901,6.35,19,57.89,true
15,1,LargeCaps5,0,-15.20,0.7017,59.65,28,39.29,false
15,1,LargeCaps5,1,128.64,16.3538,8.74,13,38.46,true
15,1,LargeCaps5,2,15.85,2.5283,35.95,20,30.00,true
15,1,LargeCaps5,3,238.72,8.7119,30.94,22,59.09,true
15,1,LargeCaps5,4,16.04,2.3815,24.57,13,46.15,true
15,1,LargeCaps5,5,8.83,1.2921,13.97,19,36.84,true
15,1,Legacy3,0,4.93,0.9287,42.46,22,45.45,true
15,1,Legacy3,1,50.76,5.3531,20.97,17,47.06,true
15,1,Legacy3,2,132.62,6.3315,25.73,21,57.14,true
15,1,Legacy3,3,124.98,6.2621,14.41,20,55.00,true
15,1,Legacy3,4,-36.19,-5.1225,43.84,13,30.77,false
15,1,Legacy3,5,-9.15,-3.1438,13.86,15,46.67,false
15,1,LowVolume5,0,25.59,2.3123,18.97,23,39.13,true
15,1,LowVolume5,1,38.93,4.5393,13.79,16,43.75,true
15,1,LowVolume5,2,144.95,4.7711,36.89,27,37.04,true
15,1,LowVolume5,3,453.67,10.7978,17.36,23,60.87,true
15,1,LowVolume5,4,-37.32,-3.0606,39.00,17,35.29,false
15,1,LowVolume5,5,-18.79,-2.7986,23.46,23,47.83,false
15,1,OldGuard4,0,51.83,3.4074,33.91,25,56.00,true
15,1,OldGuard4,1,46.40,3.7169,26.25,21,47.62,true
15,1,OldGuard4,2,152.26,6.9040,17.32,21,57.14,true
15,1,OldGuard4,3,124.98,6.2621,14.41,20,55.00,true
15,1,OldGuard4,4,-19.44,-1.2721,29.51,15,33.33,false
15,1,OldGuard4,5,18.45,4.0897,13.03,18,50.00,true
15,1.5,Base5,0,-5.81,1.4227,66.60,18,33.33,false
15,1.5,Base5,1,255.30,3.3866,22.40,14,64.29,true
15,1.5,Base5,2,-44.21,-1.1912,48.78,20,30.00,false
15,1.5,Base5,3,392.23,10.3386,28.39,17,58.82,true
15,1.5,Base5,4,1.67,0.8034,12.50,9,66.67,true
15,1.5,Base5,5,9.08,1.2165,40.98,18,44.44,true
15,1.5,NoDOGE,0,-5.81,1.4227,66.60,18,33.33,false
15,1.5,NoDOGE,1,81.20,10.3455,20.11,9,44.44,true
15,1.5,NoDOGE,2,30.30,2.8221,26.59,14,42.86,true
15,1.5,NoDOGE,3,507.07,11.6153,28.39,16,68.75,true
15,1.5,NoDOGE,4,17.00,5.4638,9.11,7,71.43,true
15,1.5,NoDOGE,5,45.95,3.7376,21.95,14,57.14,true
15,1.5,Legacy4,0,78.83,4.3903,41.00,19,57.89,true
15,1.5,Legacy4,1,21.47,2.7304,19.97,14,42.86,true
15,1.5,Legacy4,2,-29.51,-1.1488,37.33,15,46.67,false
15,1.5,Legacy4,3,-9.11,0.0863,34.27,13,46.15,false
15,1.5,Legacy4,4,-4.17,-0.5303,14.98,6,50.00,false
15,1.5,Legacy4,5,4.70,1.2108,23.92,14,42.86,true
15,1.5,Legacy5BNB,0,2.40,0.9490,50.86,19,63.16,true
15,1.5,Legacy5BNB,1,52.56,6.7541,13.83,11,63.64,true
15,1.5,Legacy5BNB,2,38.64,2.7890,25.05,17,47.06,true
15,1.5,Legacy5BNB,3,61.09,5.2946,21.46,10,50.00,true
15,1.5,Legacy5BNB,4,-14.61,-2.0008,21.71,8,37.50,false
15,1.5,Legacy5BNB,5,-13.64,-1.1733,26.34,15,40.00,false
15,1.5,OldGuardNoBNB,0,96.11,4.4818,41.75,24,54.17,true
15,1.5,OldGuardNoBNB,1,2.09,0.6720,34.15,15,46.67,true
15,1.5,OldGuardNoBNB,2,-29.51,-1.1488,37.33,15,46.67,false
15,1.5,OldGuardNoBNB,3,-9.11,0.0863,34.27,13,46.15,false
15,1.5,OldGuardNoBNB,4,-4.17,-0.5303,14.98,6,50.00,false
15,1.5,OldGuardNoBNB,5,37.76,4.4129,13.82,15,53.33,true
15,1.5,LargeCaps5,0,-25.16,0.5147,66.60,21,38.10,false
15,1.5,LargeCaps5,1,88.99,11.4157,20.11,9,44.44,true
15,1.5,LargeCaps5,2,12.77,2.1499,26.59,14,35.71,true
15,1.5,LargeCaps5,3,313.82,10.2504,28.58,13,46.15,true
15,1.5,LargeCaps5,4,32.24,9.5643,9.11,7,85.71,true
15,1.5,LargeCaps5,5,39.32,3.3691,21.95,14,50.00,true
15,1.5,Legacy3,0,52.05,3.3681,45.98,18,38.89,true
15,1.5,Legacy3,1,49.93,5.3650,23.47,13,61.54,true
15,1.5,Legacy3,2,192.77,9.3810,17.92,14,57.14,true
15,1.5,Legacy3,3,188.63,9.3643,16.93,14,64.29,true
15,1.5,Legacy3,4,-31.98,-3.5209,40.77,10,40.00,false
15,1.5,Legacy3,5,-14.88,-1.9940,20.72,11,18.18,false
15,1.5,LowVolume5,0,173.90,6.6565,21.86,17,58.82,true
15,1.5,LowVolume5,1,43.45,4.7686,13.83,12,58.33,true
15,1.5,LowVolume5,2,145.19,5.5187,38.42,20,35.00,true
15,1.5,LowVolume5,3,532.18,13.1435,34.60,17,58.82,true
15,1.5,LowVolume5,4,-30.31,-2.1673,37.87,13,38.46,false
15,1.5,LowVolume5,5,-43.29,-5.5993,43.29,19,21.05,false
15,1.5,OldGuard4,0,139.32,5.9353,36.69,20,70.00,true
15,1.5,OldGuard4,1,4.23,0.8933,28.71,16,37.50,true
15,1.5,OldGuard4,2,192.48,8.7638,15.83,14,57.14,true
15,1.5,OldGuard4,3,188.63,9.3643,16.93,14,64.29,true
15,1.5,OldGuard4,4,-29.11,-2.8061,36.33,12,41.67,false
15,1.5,OldGuard4,5,5.72,1.6591,15.30,13,30.77,true
15,2,Base5,0,134.81,7.8918,48.16,11,36.36,true
15,2,Base5,1,-41.29,-1.3501,60.19,14,57.14,false
15,2,Base5,2,545.70,12.7261,32.93,12,50.00,true
15,2,Base5,3,136.07,7.8002,26.94,12,58.33,true
15,2,Base5,4,-20.05,-3.3236,21.26,9,44.44,false
15,2,Base5,5,48.39,3.0941,14.46,13,61.54,true
15,2,NoDOGE,0,134.81,7.8918,48.16,11,36.36,true
15,2,NoDOGE,1,20.83,3.5999,35.00,8,37.50,true
15,2,NoDOGE,2,964.26,16.4238,12.68,7,71.43,true
15,2,NoDOGE,3,191.14,9.6962,26.94,11,72.73,true
15,2,NoDOGE,4,-4.70,-0.8446,13.87,7,42.86,false
15,2,NoDOGE,5,46.47,3.9776,16.99,10,60.00,true
15,2,Legacy4,0,132.40,5.7262,37.40,15,46.67,true
15,2,Legacy4,1,44.44,4.6611,22.35,10,50.00,true
15,2,Legacy4,2,-38.98,-2.3215,50.79,10,30.00,false
15,2,Legacy4,3,7.41,2.2510,30.96,10,40.00,true
15,2,Legacy4,4,-13.57,-3.6276,17.53,6,50.00,false
15,2,Legacy4,5,-1.64,0.5792,24.57,10,40.00,false
15,2,Legacy5BNB,0,28.28,2.3527,52.83,16,43.75,true
15,2,Legacy5BNB,1,61.94,10.7788,9.85,8,87.50,true
15,2,Legacy5BNB,2,-49.17,-3.3982,54.37,11,27.27,false
15,2,Legacy5BNB,3,25.80,4.0974,30.96,9,33.33,true
15,2,Legacy5BNB,4,-14.27,-2.7071,15.44,6,50.00,false
15,2,Legacy5BNB,5,-16.43,-1.5560,29.05,11,45.45,false
15,2,OldGuardNoBNB,0,124.35,5.6637,35.52,19,52.63,true
15,2,OldGuardNoBNB,1,5.08,1.6892,41.53,11,45.45,true
15,2,OldGuardNoBNB,2,-38.98,-2.3215,50.79,10,30.00,false
15,2,OldGuardNoBNB,3,7.41,2.2510,30.96,10,40.00,true
15,2,OldGuardNoBNB,4,-13.57,-3.6276,17.53,6,50.00,false
15,2,OldGuardNoBNB,5,15.29,2.7992,17.72,10,50.00,true
15,2,LargeCaps5,0,151.72,7.2963,48.16,13,30.77,true
15,2,LargeCaps5,1,25.33,4.0404,32.58,8,37.50,true
15,2,LargeCaps5,2,1269.93,17.0820,11.86,6,66.67,true
15,2,LargeCaps5,3,184.00,8.5088,32.57,9,55.56,true
15,2,LargeCaps5,4,17.29,4.4796,13.87,7,57.14,true
15,2,LargeCaps5,5,39.81,3.5597,16.99,10,50.00,true
15,2,Legacy3,0,47.79,3.1305,48.15,15,33.33,true
15,2,Legacy3,1,48.53,6.1930,31.26,9,66.67,true
15,2,Legacy3,2,48.99,3.5321,34.02,11,36.36,true
15,2,Legacy3,3,341.45,11.6207,24.29,9,55.56,true
15,2,Legacy3,4,-42.30,-4.9803,49.75,8,25.00,false
15,2,Legacy3,5,-27.66,-5.7247,27.66,9,22.22,false
15,2,LowVolume5,0,97.98,4.7037,21.86,14,42.86,true
15,2,LowVolume5,1,32.99,4.8569,25.35,9,55.56,true
15,2,LowVolume5,2,2037.88,14.7169,19.05,11,63.64,true
15,2,LowVolume5,3,509.13,11.5407,25.11,11,45.45,true
15,2,LowVolume5,4,-61.27,-6.1300,61.27,10,20.00,false
15,2,LowVolume5,5,-34.05,-6.5270,34.05,11,18.18,false
15,2,OldGuard4,0,382.91,10.1442,27.46,14,50.00,true
15,2,OldGuard4,1,19.24,2.5873,33.46,11,45.45,true
15,2,OldGuard4,2,58.38,3.6967,30.65,11,36.36,true
15,2,OldGuard4,3,341.45,11.6207,24.29,9,55.56,true
15,2,OldGuard4,4,-44.06,-5.2244,49.75,9,22.22,false
15,2,OldGuard4,5,-14.94,-2.4650,20.19,9,33.33,false
15,2.5,Base5,0,50.92,3.9493,50.45,9,44.44,true
15,2.5,Base5,1,-14.94,-0.4153,31.07,11,27.27,false
15,2.5,Base5,2,513.07,11.8878,25.77,8,62.50,true
15,2.5,Base5,3,8.75,2.7324,54.26,9,44.44,true
15,2.5,Base5,4,-36.15,-14.5482,36.15,8,12.50,false
15,2.5,Base5,5,50.66,3.4151,26.78,11,45.45,true
15,2.5,NoDOGE,0,176.47,9.5511,33.13,8,50.00,true
15,2.5,NoDOGE,1,41.18,6.8765,16.25,6,66.67,true
15,2.5,NoDOGE,2,826.74,14.1158,17.60,7,57.14,true
15,2.5,NoDOGE,3,126.26,6.7323,26.94,8,62.50,true
15,2.5,NoDOGE,4,-28.28,-11.8715,28.28,7,14.29,false
15,2.5,NoDOGE,5,20.19,3.0710,17.48,9,44.44,true
15,2.5,Legacy4,0,151.17,8.8033,20.34,12,41.67,true
15,2.5,Legacy4,1,43.01,5.8979,30.29,8,37.50,true
15,2.5,Legacy4,2,-24.55,-1.9600,35.72,8,37.50,false
15,2.5,Legacy4,3,29.57,5.4704,27.53,7,28.57,true
15,2.5,Legacy4,4,-33.85,-10.4378,33.85,6,16.67,false
15,2.5,Legacy4,5,30.51,7.0675,17.32,7,71.43,true
15,2.5,Legacy5BNB,0,197.05,11.5905,20.34,11,36.36,true
15,2.5,Legacy5BNB,1,29.09,5.3128,20.93,7,57.14,true
15,2.5,Legacy5BNB,2,-32.58,-3.0282,35.72,8,37.50,false
15,2.5,Legacy5BNB,3,75.67,8.2759,27.53,7,28.57,true
15,2.5,Legacy5BNB,4,-22.38,-3.9295,24.69,5,40.00,false
15,2.5,Legacy5BNB,5,-11.98,-0.1278,27.78,8,37.50,false
15,2.5,OldGuardNoBNB,0,130.09,7.7003,20.34,14,50.00,true
15,2.5,OldGuardNoBNB,1,-50.38,-3.1169,69.27,10,50.00,false
15,2.5,OldGuardNoBNB,2,-24.55,-1.9600,35.72,8,37.50,false
15,2.5,OldGuardNoBNB,3,29.57,5.4704,27.53,7,28.57,true
15,2.5,OldGuardNoBNB,4,-33.85,-10.4378,33.85,6,16.67,false
15,2.5,OldGuardNoBNB,5,56.57,13.3501,8.96,7,85.71,true
15,2.5,LargeCaps5,0,243.90,9.9606,33.13,8,50.00,true
15,2.5,LargeCaps5,1,46.45,8.2174,13.12,6,66.67,true
15,2.5,LargeCaps5,2,970.34,14.6286,11.86,6,66.67,true
15,2.5,LargeCaps5,3,77.25,5.1807,32.57,9,44.44,true
15,2.5,LargeCaps5,4,-18.81,-6.2669,20.33,7,42.86,false
15,2.5,LargeCaps5,5,14.73,2.5094,17.48,9,44.44,true
15,2.5,Legacy3,0,129.79,8.0938,20.34,12,41.67,true
15,2.5,Legacy3,1,14.91,3.3945,39.46,8,37.50,true
15,2.5,Legacy3,2,-16.36,-0.7370,38.42,8,25.00,false
15,2.5,Legacy3,3,189.28,9.1940,32.34,8,62.50,true
15,2.5,Legacy3,4,-37.91,-11.7178,37.91,7,14.29,false
15,2.5,Legacy3,5,12.09,4.3816,11.70,5,60.00,true
15,2.5,LowVolume5,0,64.99,5.2762,20.72,12,33.33,true
15,2.5,LowVolume5,1,91.20,8.6458,27.87,8,50.00,true
15,2.5,LowVolume5,2,1382.11,13.7461,22.00,9,55.56,true
15,2.5,LowVolume5,3,144.55,8.8847,29.91,8,50.00,true
15,2.5,LowVolume5,4,-58.31,-8.7989,58.31,9,11.11,false
15,2.5,LowVolume5,5,-1.58,0.9885,14.72,7,42.86,false
15,2.5,OldGuard4,0,240.46,11.4022,30.91,11,63.64,true
15,2.5,OldGuard4,1,4.08,2.3087,41.40,9,33.33,true
15,2.5,OldGuard4,2,-17.22,-0.8544,37.43,8,25.00,false
15,2.5,OldGuard4,3,189.28,9.1940,32.34,8,62.50,true
15,2.5,OldGuard4,4,-43.27,-13.1035,43.27,8,12.50,false
15,2.5,OldGuard4,5,14.24,4.5022,11.70,6,66.67,true
15,3,Base5,0,2.52,1.6687,58.16,7,42.86,true
15,3,Base5,1,-33.26,-1.7344,49.97,9,22.22,false
15,3,Base5,2,725.49,12.9874,26.05,6,66.67,true
15,3,Base5,3,-30.38,0.1390,59.17,9,33.33,false
15,3,Base5,4,134.49,17.2358,16.94,5,60.00,true
15,3,Base5,5,85.60,8.9800,16.44,7,71.43,true
15,3,NoDOGE,0,87.81,8.0989,43.53,6,50.00,true
15,3,NoDOGE,1,-14.45,-1.5332,29.67,6,50.00,false
15,3,NoDOGE,2,780.80,13.2964,16.93,6,66.67,true
15,3,NoDOGE,3,44.84,4.7965,31.92,8,50.00,true
15,3,NoDOGE,4,159.48,26.1180,4.15,4,75.00,true
15,3,NoDOGE,5,8.27,1.9410,19.77,7,57.14,true
15,3,Legacy4,0,88.92,12.2481,10.17,8,50.00,true
15,3,Legacy4,1,80.89,9.9446,20.33,7,42.86,true
15,3,Legacy4,2,48.05,8.1183,23.90,5,40.00,true
15,3,Legacy4,3,-26.61,-5.5764,29.17,7,42.86,false
15,3,Legacy4,4,-25.18,-9.3159,28.14,5,20.00,false
15,3,Legacy4,5,7.66,2.6221,30.21,7,57.14,true
15,3,Legacy5BNB,0,125.92,12.1874,8.98,9,44.44,true
15,3,Legacy5BNB,1,10.03,2.7832,31.73,7,42.86,true
15,3,Legacy5BNB,2,41.90,7.6808,23.90,5,40.00,true
15,3,Legacy5BNB,3,-16.40,-4.9139,17.90,6,50.00,false
15,3,Legacy5BNB,4,-29.31,-6.2321,29.31,5,20.00,false
15,3,Legacy5BNB,5,-12.79,-0.4227,26.63,8,37.50,false
15,3,OldGuardNoBNB,0,20.70,3.9482,20.42,10,40.00,true
15,3,OldGuardNoBNB,1,-75.39,-11.9962,76.00,9,22.22,false
15,3,OldGuardNoBNB,2,48.05,8.1183,23.90,5,40.00,true
15,3,OldGuardNoBNB,3,-26.61,-5.5764,29.17,7,42.86,false
15,3,OldGuardNoBNB,4,-25.18,-9.3159,28.14,5,20.00,false
15,3,OldGuardNoBNB,5,24.26,6.7570,17.61,7,57.14,true
15,3,LargeCaps5,0,71.10,7.0072,43.53,7,42.86,true
15,3,LargeCaps5,1,-12.27,-1.2722,27.88,6,50.00,false
15,3,LargeCaps5,2,669.47,12.9074,16.93,6,66.67,true
15,3,LargeCaps5,3,0.12,2.1561,41.29,8,37.50,true
15,3,LargeCaps5,4,159.48,26.1180,4.15,4,75.00,true
15,3,LargeCaps5,5,8.27,1.9410,19.77,7,57.14,true
15,3,Legacy3,0,91.33,13.9693,8.98,8,50.00,true
15,3,Legacy3,1,24.84,4.9168,30.96,6,50.00,true
15,3,Legacy3,2,43.27,7.1076,22.49,6,33.33,true
15,3,Legacy3,3,107.76,8.8266,14.25,7,57.14,true
15,3,Legacy3,4,-22.26,-7.7694,27.56,5,20.00,false
15,3,Legacy3,5,-1.10,1.1188,19.17,5,40.00,false
15,3,LowVolume5,0,8.29,2.8076,28.16,8,37.50,true
15,3,LowVolume5,1,44.76,5.7311,30.96,8,50.00,true
15,3,LowVolume5,2,1264.17,13.9206,14.25,6,66.67,true
15,3,LowVolume5,3,116.75,9.0690,14.59,7,57.14,true
15,3,LowVolume5,4,-36.55,-6.9784,36.55,7,28.57,false
15,3,LowVolume5,5,-25.28,-3.6701,32.31,7,28.57,false
15,3,OldGuard4,0,194.36,16.6413,8.98,8,62.50,true
15,3,OldGuard4,1,3.72,2.4791,21.41,7,28.57,true
15,3,OldGuard4,2,35.74,6.4379,24.62,6,33.33,true
15,3,OldGuard4,3,107.76,8.8266,14.25,7,57.14,true
15,3,OldGuard4,4,-29.47,-9.8541,29.47,6,16.67,false
15,3,OldGuard4,5,-9.33,-1.7778,20.09,6,33.33,false
15,3.5,Base5,0,178.65,11.8646,34.24,6,66.67,true
15,3.5,Base5,1,196.03,3.9931,31.18,9,33.33,true
15,3.5,Base5,2,737.85,13.1388,12.98,5,80.00,true
15,3.5,Base5,3,-50.98,-2.9725,62.58,8,25.00,false
15,3.5,Base5,4,107.22,13.8828,23.29,5,40.00,true
15,3.5,Base5,5,92.44,12.8948,15.72,6,83.33,true
15,3.5,NoDOGE,0,178.65,11.8646,34.24,6,66.67,true
15,3.5,NoDOGE,1,-10.85,-2.9318,21.09,5,40.00,false
15,3.5,NoDOGE,2,695.84,12.0287,12.98,6,50.00,true
15,3.5,NoDOGE,3,30.24,5.4545,24.01,7,42.86,true
15,3.5,NoDOGE,4,129.31,19.3000,11.48,4,50.00,true
15,3.5,NoDOGE,5,-0.37,1.2207,34.02,6,66.67,false
15,3.5,Legacy4,0,233.20,25.3919,8.81,6,83.33,true
15,3.5,Legacy4,1,-3.03,0.3670,18.13,6,50.00,false
15,3.5,Legacy4,2,47.67,7.7975,34.03,5,20.00,true
15,3.5,Legacy4,3,-58.23,-13.2864,58.23,7,14.29,false
15,3.5,Legacy4,4,-42.03,-18.0881,42.03,4,0.00,false
15,3.5,Legacy4,5,-7.40,-0.3548,30.84,7,42.86,false
15,3.5,Legacy5BNB,0,303.47,19.4206,13.93,7,71.43,true
15,3.5,Legacy5BNB,1,-42.06,-8.7571,48.71,7,28.57,false
15,3.5,Legacy5BNB,2,41.54,7.4882,36.77,5,20.00,true
15,3.5,Legacy5BNB,3,-44.95,-15.4714,44.95,6,16.67,false
15,3.5,Legacy5BNB,4,-23.56,-2.6423,31.52,4,25.00,false
15,3.5,Legacy5BNB,5,-42.37,-4.4326,48.42,8,25.00,false
15,3.5,OldGuardNoBNB,0,101.12,9.4083,19.35,8,62.50,true
15,3.5,OldGuardNoBNB,1,-52.93,-15.3152,52.93,6,16.67,false
15,3.5,OldGuardNoBNB,2,47.67,7.7975,34.03,5,20.00,true
15,3.5,OldGuardNoBNB,3,-58.23,-13.2864,58.23,7,14.29,false
15,3.5,OldGuardNoBNB,4,-42.03,-18.0881,42.03,4,0.00,false
15,3.5,OldGuardNoBNB,5,-34.59,-25.3086,34.59,7,14.29,false
15,3.5,LargeCaps5,0,178.65,11.8646,34.24,6,66.67,true
15,3.5,LargeCaps5,1,-7.03,-1.9135,17.70,5,40.00,false
15,3.5,LargeCaps5,2,595.25,11.6633,12.98,6,50.00,true
15,3.5,LargeCaps5,3,-9.97,0.8272,26.97,7,28.57,false
15,3.5,LargeCaps5,4,129.31,19.3000,11.48,4,50.00,true
15,3.5,LargeCaps5,5,-0.37,1.2207,34.02,6,66.67,false
15,3.5,Legacy3,0,257.14,24.2310,8.81,6,83.33,true
15,3.5,Legacy3,1,-5.38,0.2586,32.90,6,33.33,false
15,3.5,Legacy3,2,36.89,6.8888,38.85,6,16.67,true
15,3.5,Legacy3,3,-43.35,-3.7256,48.60,6,16.67,false
15,3.5,Legacy3,4,-27.78,-14.3853,27.78,4,25.00,false
15,3.5,Legacy3,5,-9.26,-1.3294,19.89,5,40.00,false
15,3.5,LowVolume5,0,41.17,6.6973,28.16,7,57.14,true
15,3.5,LowVolume5,1,-31.78,-3.0877,36.96,7,28.57,false
15,3.5,LowVolume5,2,1742.74,23.1300,40.63,7,57.14,true
15,3.5,LowVolume5,3,16.48,4.1626,24.01,7,28.57,true
15,3.5,LowVolume5,4,-67.09,-14.6495,67.09,7,14.29,false
15,3.5,LowVolume5,5,-31.70,-5.4151,32.92,7,28.57,false
15,3.5,OldGuard4,0,278.36,21.3577,8.81,7,85.71,true
15,3.5,OldGuard4,1,-27.16,-4.5820,30.61,6,33.33,false
15,3.5,OldGuard4,2,36.59,6.7099,38.98,6,16.67,true
15,3.5,OldGuard4,3,-43.35,-3.7256,48.60,6,16.67,false
15,3.5,OldGuard4,4,-34.36,-16.9124,34.36,5,20.00,false
15,3.5,OldGuard4,5,-38.58,-24.0264,38.90,6,16.67,false
15,4,Base5,0,71.31,8.7956,36.51,5,60.00,true
15,4,Base5,1,218.89,9.1025,40.28,8,37.50,true
15,4,Base5,2,580.48,12.3310,20.57,5,60.00,true
15,4,Base5,3,-8.34,0.4143,24.08,6,33.33,false
15,4,Base5,4,96.24,12.5876,27.36,5,40.00,true
15,4,Base5,5,-10.52,-3.0177,23.74,6,66.67,false
15,4,NoDOGE,0,71.31,8.7956,36.51,5,60.00,true
15,4,NoDOGE,1,-23.72,-9.6366,24.73,5,20.00,false
15,4,NoDOGE,2,810.41,12.2308,14.64,5,80.00,true
15,4,NoDOGE,3,-8.34,0.4143,24.08,6,33.33,false
15,4,NoDOGE,4,129.31,19.3000,11.48,4,50.00,true
15,4,NoDOGE,5,-9.13,-2.4450,23.74,6,66.67,false
15,4,Legacy4,0,205.81,21.0380,10.12,6,66.67,true
15,4,Legacy4,1,-27.81,-5.3068,30.17,6,16.67,false
15,4,Legacy4,2,13.52,3.3597,29.30,6,33.33,true
15,4,Legacy4,3,-32.86,-3.8534,36.46,6,33.33,false
15,4,Legacy4,4,-45.39,-17.6214,45.39,4,0.00,false
15,4,Legacy4,5,-40.45,-6.6051,45.86,6,33.33,false
15,4,Legacy5BNB,0,449.21,22.2738,9.25,6,83.33,true
15,4,Legacy5BNB,1,-55.67,-16.0317,56.26,7,14.29,false
15,4,Legacy5BNB,2,8.80,3.0080,32.24,6,33.33,true
15,4,Legacy5BNB,3,-26.84,-10.5437,26.84,5,40.00,false
15,4,Legacy5BNB,4,-31.92,-4.2730,37.74,4,25.00,false
15,4,Legacy5BNB,5,-40.12,-5.4557,52.25,7,14.29,false
15,4,OldGuardNoBNB,0,31.00,5.9458,28.01,7,42.86,true
15,4,OldGuardNoBNB,1,-62.62,-20.6084,62.62,6,0.00,false
15,4,OldGuardNoBNB,2,13.52,3.3597,29.30,6,33.33,true
15,4,OldGuardNoBNB,3,-32.86,-3.8534,36.46,6,33.33,false
15,4,OldGuardNoBNB,4,-45.39,-17.6214,45.39,4,0.00,false
15,4,OldGuardNoBNB,5,-63.32,-7.5171,63.39,7,14.29,false
15,4,LargeCaps5,0,130.99,10.2197,36.51,6,50.00,true
15,4,LargeCaps5,1,-20.44,-8.9835,21.50,5,20.00,false
15,4,LargeCaps5,2,787.05,12.1216,14.64,5,80.00,true
15,4,LargeCaps5,3,-31.93,-4.3573,31.93,6,33.33,false
15,4,LargeCaps5,4,129.31,19.3000,11.48,4,50.00,true
15,4,LargeCaps5,5,-9.13,-2.4450,23.74,6,66.67,false
15,4,Legacy3,0,144.63,14.4627,28.10,6,66.67,true
15,4,Legacy3,1,-16.77,-1.6781,34.47,5,40.00,false
15,4,Legacy3,2,43.07,7.1075,40.42,6,16.67,true
15,4,Legacy3,3,-55.71,-11.2430,55.71,6,16.67,false
15,4,Legacy3,4,-34.79,-19.2032,34.79,4,25.00,false
15,4,Legacy3,5,-15.50,-2.1337,25.90,5,40.00,false
15,4,LowVolume5,0,-12.60,0.3745,39.35,7,42.86,false
15,4,LowVolume5,1,-40.36,-5.0478,44.38,6,33.33,false
15,4,LowVolume5,2,1718.17,22.8766,40.63,7,57.14,true
15,4,LowVolume5,3,10.17,3.5973,26.49,6,33.33,true
15,4,LowVolume5,4,-64.26,-17.4904,64.26,7,14.29,false
15,4,LowVolume5,5,-29.24,-4.1153,37.95,6,33.33,false
15,4,OldGuard4,0,153.77,12.4398,10.12,7,57.14,true
15,4,OldGuard4,1,-46.99,-9.5049,46.99,6,16.67,false
15,4,OldGuard4,2,42.19,6.8996,40.78,6,16.67,true
15,4,OldGuard4,3,-55.71,-11.2430,55.71,6,16.67,false
15,4,OldGuard4,4,-40.66,-18.8649,40.66,5,20.00,false
15,4,OldGuard4,5,-58.08,-6.8058,58.16,6,16.67,false
20,1,Base5,0,31.34,2.7247,60.52,26,46.15,true
20,1,Base5,1,579.69,5.9160,22.40,21,52.38,true
20,1,Base5,2,-15.91,0.4106,37.69,27,33.33,false
20,1,Base5,3,398.21,9.6759,25.17,25,60.00,true
20,1,Base5,4,-6.82,0.0454,26.43,16,37.50,false
20,1,Base5,5,98.16,5.0041,12.13,22,54.55,true
20,1,NoDOGE,0,48.63,3.2094,60.52,27,48.15,true
20,1,NoDOGE,1,120.96,14.6847,10.27,13,38.46,true
20,1,NoDOGE,2,85.03,4.1044,26.59,23,39.13,true
20,1,NoDOGE,3,514.44,10.7752,25.17,24,66.67,true
20,1,NoDOGE,4,5.50,1.3057,24.57,13,46.15,true
20,1,NoDOGE,5,27.19,2.9410,14.05,18,44.44,true
20,1,Legacy4,0,11.51,1.4353,37.89,28,50.00,true
20,1,Legacy4,1,103.18,6.7661,25.17,21,47.62,true
20,1,Legacy4,2,66.49,3.9734,25.05,22,45.45,true
20,1,Legacy4,3,-53.86,-3.4500,63.55,23,30.43,false
20,1,Legacy4,4,-28.65,-5.7543,35.27,11,27.27,false
