chand_period,chand_mult,universe,window,step,equity
75,4,LargeCaps5,5,10,0.857198
75,4,LargeCaps5,5,20,0.857198
75,4,LargeCaps5,5,30,0.845819
75,4,LargeCaps5,5,40,0.697230
75,4,LargeCaps5,5,50,0.697230
75,4,LargeCaps5,5,60,0.545873
75,4,Legacy3,0,0,1.000000
75,4,Legacy3,0,10,1.260810
75,4,Legacy3,0,20,1.260810
75,4,Legacy3,0,30,1.328348
75,4,Legacy3,0,40,1.592837
75,4,Legacy3,0,50,1.592837
75,4,Legacy3,0,60,2.214754
75,4,Legacy3,0,70,2.214754
75,4,Legacy3,0,80,2.214754
75,4,Legacy3,0,90,1.888115
75,4,Legacy3,1,0,1.000000
75,4,Legacy3,1,10,0.653756
75,4,Legacy3,1,20,0.653756
75,4,Legacy3,1,30,0.653756
75,4,Legacy3,1,40,1.066158
75,4,Legacy3,1,50,1.220943
75,4,Legacy3,1,60,1.220943
75,4,Legacy3,1,70,1.220943
75,4,Legacy3,1,80,1.220943
75,4,Legacy3,2,0,1.000000
75,4,Legacy3,2,10,0.912504
75,4,Legacy3,2,20,1.158365
75,4,Legacy3,2,30,0.891834
75,4,Legacy3,2,40,2.148103
75,4,Legacy3,2,50,2.148103
75,4,Legacy3,2,60,2.148103
75,4,Legacy3,2,70,2.148103
75,4,Legacy3,2,80,2.148103
75,4,Legacy3,3,0,1.000000
75,4,Legacy3,3,10,2.452209
75,4,Legacy3,3,20,2.452209
75,4,Legacy3,3,30,2.452209
75,4,Legacy3,3,40,2.677410
75,4,Legacy3,3,50,2.677410
75,4,Legacy3,3,60,2.677410
75,4,Legacy3,3,70,2.677410
75,4,Legacy3,3,80,4.233890
75,4,Legacy3,3,90,4.233890
75,4,Legacy3,3,100,4.233890
75,4,Legacy3,4,0,1.000000
75,4,Legacy3,4,10,1.000000
75,4,Legacy3,4,20,0.855632
75,4,Legacy3,4,30,0.821528
75,4,Legacy3,4,40,0.586031
75,4,Legacy3,4,50,0.586031
75,4,Legacy3,4,60,0.586031
75,4,Legacy3,4,70,0.496918
75,4,Legacy3,4,80,0.496918
75,4,Legacy3,4,90,0.496918
75,4,Legacy3,4,100,0.496918
75,4,Legacy3,4,110,0.496918
75,4,Legacy3,4,120,0.496918
75,4,Legacy3,4,130,0.496918
75,4,Legacy3,5,0,1.000000
75,4,Legacy3,5,10,0.714422
75,4,Legacy3,5,20,0.892427
75,4,Legacy3,5,30,0.699703
75,4,Legacy3,5,40,0.699703
75,4,Legacy3,5,50,0.699703
75,4,Legacy3,5,60,0.699703
75,4,Legacy3,5,70,0.699703
75,4,Legacy3,5,80,0.699703
75,4,Legacy3,5,90,0.699703
75,4,LowVolume5,0,0,1.000000
75,4,LowVolume5,0,10,1.260810
75,4,LowVolume5,0,20,1.260810
75,4,LowVolume5,0,30,1.495214
75,4,LowVolume5,0,40,1.401056
75,4,LowVolume5,0,50,1.401056
75,4,LowVolume5,0,60,1.401056
75,4,LowVolume5,0,70,1.953471
75,4,LowVolume5,0,80,1.427481
75,4,LowVolume5,1,0,1.000000
75,4,LowVolume5,1,10,0.653756
75,4,LowVolume5,1,20,0.653756
75,4,LowVolume5,1,30,0.653756
75,4,LowVolume5,1,40,1.066158
75,4,LowVolume5,1,50,1.220943
75,4,LowVolume5,1,60,1.078019
75,4,LowVolume5,1,70,1.078019
75,4,LowVolume5,1,80,1.078019
75,4,LowVolume5,2,0,1.000000
75,4,LowVolume5,2,10,0.912504
75,4,LowVolume5,2,20,1.320152
75,4,LowVolume5,2,30,1.320152
75,4,LowVolume5,2,40,1.320152
75,4,LowVolume5,2,50,3.644189
75,4,LowVolume5,3,0,1.000000
75,4,LowVolume5,3,10,2.452209
75,4,LowVolume5,3,20,2.452209
75,4,LowVolume5,3,30,2.452209
75,4,LowVolume5,3,40,2.452209
75,4,LowVolume5,3,50,2.429838
75,4,LowVolume5,3,60,2.429838
75,4,LowVolume5,3,70,2.429838
75,4,LowVolume5,3,80,2.429838
75,4,LowVolume5,3,90,3.221559
75,4,LowVolume5,3,100,2.874528
75,4,LowVolume5,4,0,1.000000
75,4,LowVolume5,4,10,1.000000
75,4,LowVolume5,4,20,0.855632
75,4,LowVolume5,4,30,0.627966
75,4,LowVolume5,4,40,0.447955
75,4,LowVolume5,4,50,0.447955
75,4,LowVolume5,4,60,0.447955
75,4,LowVolume5,4,70,0.303343
75,4,LowVolume5,4,80,0.303343
75,4,LowVolume5,4,90,0.303343
75,4,LowVolume5,4,100,0.303343
75,4,LowVolume5,4,110,0.303343
75,4,LowVolume5,5,0,1.000000
75,4,LowVolume5,5,10,0.570797
75,4,LowVolume5,5,20,0.676247
75,4,LowVolume5,5,30,0.530208
75,4,LowVolume5,5,40,0.530208
75,4,LowVolume5,5,50,0.530208
75,4,LowVolume5,5,60,0.530208
75,4,LowVolume5,5,70,0.530208
75,4,LowVolume5,5,80,0.530208
75,4,OldGuard4,0,0,1.000000
75,4,OldGuard4,0,10,1.260810
75,4,OldGuard4,0,20,1.260810
75,4,OldGuard4,0,30,1.716352
75,4,OldGuard4,0,40,1.716352
75,4,OldGuard4,0,50,2.268266
75,4,OldGuard4,0,60,2.268266
75,4,OldGuard4,0,70,4.062285
75,4,OldGuard4,1,0,1.000000
75,4,OldGuard4,1,10,0.673751
75,4,OldGuard4,1,20,0.673751
75,4,OldGuard4,1,30,1.035514
75,4,OldGuard4,1,40,0.918519
75,4,OldGuard4,1,50,0.918519
75,4,OldGuard4,1,60,0.918519
75,4,OldGuard4,1,70,0.918519
75,4,OldGuard4,2,0,1.000000
75,4,OldGuard4,2,10,0.912504
75,4,OldGuard4,2,20,1.158365
75,4,OldGuard4,2,30,0.925187
75,4,OldGuard4,2,40,2.124378
75,4,OldGuard4,2,50,2.124378
75,4,OldGuard4,2,60,2.124378
75,4,OldGuard4,2,70,2.124378
75,4,OldGuard4,2,80,2.124378
75,4,OldGuard4,3,0,1.000000
75,4,OldGuard4,3,10,2.452209
75,4,OldGuard4,3,20,2.452209
75,4,OldGuard4,3,30,2.452209
75,4,OldGuard4,3,40,2.677410
75,4,OldGuard4,3,50,2.677410
75,4,OldGuard4,3,60,2.677410
75,4,OldGuard4,3,70,2.677410
75,4,OldGuard4,3,80,4.233890
75,4,OldGuard4,3,90,4.233890
75,4,OldGuard4,3,100,4.233890
75,4,OldGuard4,4,0,1.000000
75,4,OldGuard4,4,10,1.000000
75,4,OldGuard4,4,20,0.855632
75,4,OldGuard4,4,30,0.821528
75,4,OldGuard4,4,40,0.586031
75,4,OldGuard4,4,50,0.586031
75,4,OldGuard4,4,60,0.586031
75,4,OldGuard4,4,70,0.496918
75,4,OldGuard4,4,80,0.496918
75,4,OldGuard4,4,90,0.496918
75,4,OldGuard4,4,100,0.457921
75,4,OldGuard4,5,0,1.000000
75,4,OldGuard4,5,10,0.909539
75,4,OldGuard4,5,20,0.713119
75,4,OldGuard4,5,30,0.713119
75,4,OldGuard4,5,40,0.713119
75,4,OldGuard4,5,50,0.713119
75,4,OldGuard4,5,60,0.713119
75,4,OldGuard4,5,70,0.713119
75,4,OldGuard4,5,80,0.713119
100,1,Base5,0,0,1.000000
100,1,Base5,0,10,1.239937
100,1,Base5,0,20,0.658063
100,1,Base5,0,30,0.658063
100,1,Base5,0,40,0.658063
100,1,Base5,0,50,0.658063
100,1,Base5,0,60,0.542545
100,1,Base5,0,70,0.798442
100,1,Base5,0,80,0.817118
100,1,Base5,0,90,0.817118
100,1,Base5,0,100,0.996267
100,1,Base5,0,110,1.078470
100,1,Base5,0,120,1.418307
100,1,Base5,0,130,1.418307
100,1,Base5,0,140,1.418307
100,1,Base5,1,0,1.000000
100,1,Base5,1,10,1.254559
100,1,Base5,1,20,1.254559
100,1,Base5,1,30,1.254559
100,1,Base5,1,40,1.170476
100,1,Base5,1,50,1.103127
100,1,Base5,1,60,1.387417
100,1,Base5,1,70,1.473028
100,1,Base5,1,80,1.907364
100,1,Base5,1,90,1.692179
100,1,Base5,1,100,1.692179
100,1,Base5,1,110,1.687621
100,1,Base5,1,120,3.912955
100,1,Base5,1,130,3.912955
100,1,Base5,1,140,3.917168
100,1,Base5,1,150,3.917168
100,1,Base5,1,160,3.917168
100,1,Base5,1,170,4.259203
100,1,Base5,1,180,4.746956
100,1,Base5,2,0,1.000000
100,1,Base5,2,10,1.007417
100,1,Base5,2,20,1.007417
100,1,Base5,2,30,1.007417
100,1,Base5,2,40,0.927974
100,1,Base5,2,50,0.874928
100,1,Base5,2,60,0.766786
100,1,Base5,2,70,0.766786
100,1,Base5,2,80,0.766786
100,1,Base5,2,90,1.080106
100,1,Base5,2,100,1.254137
100,1,Base5,2,110,1.141479
100,1,Base5,2,120,1.286455
100,1,Base5,2,130,1.178278
100,1,Base5,2,140,1.178278
100,1,Base5,2,150,1.178278
100,1,Base5,2,160,1.120621
100,1,Base5,2,170,1.576569
100,1,Base5,3,0,1.000000
100,1,Base5,3,10,1.133425
100,1,Base5,3,20,1.525041
100,1,Base5,3,30,1.587947
100,1,Base5,3,40,1.656070
100,1,Base5,3,50,2.802283
100,1,Base5,3,60,2.215670
100,1,Base5,3,70,1.991158
100,1,Base5,3,80,2.059177
100,1,Base5,3,90,2.059177
100,1,Base5,3,100,2.059177
100,1,Base5,3,110,1.894902
100,1,Base5,3,120,1.921686
100,1,Base5,3,130,2.615956
100,1,Base5,3,140,2.449894
100,1,Base5,3,150,3.041909
100,1,Base5,3,160,3.041909
100,1,Base5,4,0,1.000000
100,1,Base5,4,10,1.000000
100,1,Base5,4,20,1.031700
100,1,Base5,4,30,1.016725
100,1,Base5,4,40,0.965449
100,1,Base5,4,50,0.965449
100,1,Base5,4,60,0.965449
100,1,Base5,4,70,0.996080
100,1,Base5,4,80,0.996080
100,1,Base5,4,90,0.996080
100,1,Base5,4,100,0.996080
100,1,Base5,4,110,0.996080
100,1,Base5,4,120,0.996080
100,1,Base5,4,130,1.067762
100,1,Base5,4,140,1.067762
100,1,Base5,4,150,1.067762
100,1,Base5,4,160,1.016624
100,1,Base5,4,170,1.016624
100,1,Base5,5,0,1.000000
100,1,Base5,5,10,1.140357
100,1,Base5,5,20,1.223806
100,1,Base5,5,30,1.207243
100,1,Base5,5,40,1.207243
100,1,Base5,5,50,1.131500
100,1,Base5,5,60,1.121545
100,1,Base5,5,70,1.121545
100,1,Base5,5,80,1.337650
100,1,Base5,5,90,1.408553
100,1,Base5,5,100,1.408553
100,1,Base5,5,110,1.408553
100,1,Base5,5,120,1.268792
100,1,Base5,5,130,1.784066
100,1,Base5,5,140,1.615965
100,1,Base5,5,150,1.407162
100,1,NoDOGE,0,0,1.000000
100,1,NoDOGE,0,10,1.239937
100,1,NoDOGE,0,20,0.658063
100,1,NoDOGE,0,30,0.658063
100,1,NoDOGE,0,40,0.658063
100,1,NoDOGE,0,50,0.658063
100,1,NoDOGE,0,60,0.542545
100,1,NoDOGE,0,70,0.903524
100,1,NoDOGE,0,80,0.924658
100,1,NoDOGE,0,90,0.924658
100,1,NoDOGE,0,100,1.127385
100,1,NoDOGE,0,110,1.220406
100,1,NoDOGE,0,120,1.604969
100,1,NoDOGE,0,130,1.604969
100,1,NoDOGE,0,140,1.604969
100,1,NoDOGE,1,0,1.000000
100,1,NoDOGE,1,10,1.254559
100,1,NoDOGE,1,20,1.254559
100,1,NoDOGE,1,30,1.254559
100,1,NoDOGE,1,40,1.254559
100,1,NoDOGE,1,50,1.182372
100,1,NoDOGE,1,60,1.182372
100,1,NoDOGE,1,70,1.182372
100,1,NoDOGE,1,80,1.418836
100,1,NoDOGE,1,90,1.418836
100,1,NoDOGE,1,100,1.397305
100,1,NoDOGE,1,110,1.397305
100,1,NoDOGE,1,120,1.348786
100,1,NoDOGE,1,130,1.348786
100,1,NoDOGE,1,140,1.348786
100,1,NoDOGE,1,150,1.348786
100,1,NoDOGE,1,160,1.348786
100,1,NoDOGE,1,170,1.220799
100,1,NoDOGE,1,180,2.126959
100,1,NoDOGE,2,0,1.000000
100,1,NoDOGE,2,10,0.881410
100,1,NoDOGE,2,20,0.881410
100,1,NoDOGE,2,30,0.881410
100,1,NoDOGE,2,40,0.984537
100,1,NoDOGE,2,50,1.030122
100,1,NoDOGE,2,60,0.961443
100,1,NoDOGE,2,70,0.922179
100,1,NoDOGE,2,80,0.899660
100,1,NoDOGE,2,90,0.899660
100,1,NoDOGE,2,100,1.525424
100,1,NoDOGE,2,110,1.592621
100,1,NoDOGE,2,120,1.538351
100,1,NoDOGE,2,130,2.547716
100,1,NoDOGE,2,140,2.547716
100,1,NoDOGE,2,150,2.547716
100,1,NoDOGE,2,160,2.547716
100,1,NoDOGE,2,170,2.547716
100,1,NoDOGE,2,180,3.408916
100,1,NoDOGE,3,0,1.000000
100,1,NoDOGE,3,10,1.133425
100,1,NoDOGE,3,20,1.620322
100,1,NoDOGE,3,30,1.687159
100,1,NoDOGE,3,40,1.785754
100,1,NoDOGE,3,50,2.977364
100,1,NoDOGE,3,60,2.354101
100,1,NoDOGE,3,70,2.115562
100,1,NoDOGE,3,80,2.187831
100,1,NoDOGE,3,90,2.187831
100,1,NoDOGE,3,100,2.187831
100,1,NoDOGE,3,110,2.013292
100,1,NoDOGE,3,120,2.041749
100,1,NoDOGE,3,130,2.779396
100,1,NoDOGE,3,140,3.575304
100,1,NoDOGE,3,150,3.985989
100,1,NoDOGE,3,160,3.985989
100,1,NoDOGE,4,0,1.000000
100,1,NoDOGE,4,10,1.000000
100,1,NoDOGE,4,20,1.031700
100,1,NoDOGE,4,30,1.016725
100,1,NoDOGE,4,40,0.965449
100,1,NoDOGE,4,50,0.965449
100,1,NoDOGE,4,60,0.965449
100,1,NoDOGE,4,70,1.128322
100,1,NoDOGE,4,80,1.128322
100,1,NoDOGE,4,90,1.128322
100,1,NoDOGE,4,100,1.128322
100,1,NoDOGE,4,110,1.128322
100,1,NoDOGE,4,120,1.224956
100,1,NoDOGE,4,130,1.209520
100,1,NoDOGE,4,140,1.209520
100,1,NoDOGE,4,150,1.209520
100,1,NoDOGE,4,160,1.209520
100,1,NoDOGE,4,170,1.209520
100,1,NoDOGE,5,0,1.000000
100,1,NoDOGE,5,10,1.140357
100,1,NoDOGE,5,20,1.223806
100,1,NoDOGE,5,30,1.207243
100,1,NoDOGE,5,40,1.207243
100,1,NoDOGE,5,50,1.131500
100,1,NoDOGE,5,60,1.121545
100,1,NoDOGE,5,70,1.121545
100,1,NoDOGE,5,80,1.289693
100,1,NoDOGE,5,90,1.285963
100,1,NoDOGE,5,100,1.358053
100,1,NoDOGE,5,110,1.358053
100,1,NoDOGE,5,120,1.223303
100,1,NoDOGE,5,130,1.223303
100,1,NoDOGE,5,140,1.223303
100,1,NoDOGE,5,150,1.224510
100,1,NoDOGE,5,160,1.224510
100,1,Legacy4,0,0,1.000000
100,1,Legacy4,0,10,0.922028
100,1,Legacy4,0,20,0.922028
100,1,Legacy4,0,30,0.918477
100,1,Legacy4,0,40,0.896087
100,1,Legacy4,0,50,0.907972
100,1,Legacy4,0,60,0.719620
100,1,Legacy4,0,70,0.627462
100,1,Legacy4,0,80,0.758837
100,1,Legacy4,0,90,0.694824
100,1,Legacy4,0,100,0.694824
100,1,Legacy4,0,110,0.693109
100,1,Legacy4,0,120,0.833693
100,1,Legacy4,0,130,0.821809
100,1,Legacy4,0,140,0.821809
100,1,Legacy4,0,150,1.080769
100,1,Legacy4,0,160,1.208680
100,1,Legacy4,1,0,1.000000
100,1,Legacy4,1,10,1.227778
100,1,Legacy4,1,20,1.102738
100,1,Legacy4,1,30,1.102738
100,1,Legacy4,1,40,0.931640
100,1,Legacy4,1,50,0.931640
100,1,Legacy4,1,60,0.931640
100,1,Legacy4,1,70,1.076256
100,1,Legacy4,1,80,1.067085
100,1,Legacy4,1,90,1.168287
100,1,Legacy4,1,100,1.171460
100,1,Legacy4,1,110,1.171460
100,1,Legacy4,1,120,1.171460
100,1,Legacy4,1,130,1.171460
100,1,Legacy4,1,140,1.171460
100,1,Legacy4,1,150,1.197168
100,1,Legacy4,1,160,1.202072
100,1,Legacy4,1,170,1.591858
100,1,Legacy4,2,0,1.000000
100,1,Legacy4,2,10,1.000000
100,1,Legacy4,2,20,1.000000
100,1,Legacy4,2,30,1.000000
100,1,Legacy4,2,40,0.974034
100,1,Legacy4,2,50,1.232426
100,1,Legacy4,2,60,1.182096
100,1,Legacy4,2,70,1.182096
100,1,Legacy4,2,80,1.153230
100,1,Legacy4,2,90,1.153230
100,1,Legacy4,2,100,1.153230
100,1,Legacy4,2,110,1.101396
100,1,Legacy4,2,120,1.197564
100,1,Legacy4,2,130,2.188074
100,1,Legacy4,2,140,2.188074
100,1,Legacy4,2,150,2.188074
100,1,Legacy4,2,160,2.188074
100,1,Legacy4,2,170,2.188074
100,1,Legacy4,2,180,2.397294
100,1,Legacy4,3,0,1.000000
100,1,Legacy4,3,10,1.090166
100,1,Legacy4,3,20,1.155094
100,1,Legacy4,3,30,1.246511
100,1,Legacy4,3,40,1.542342
100,1,Legacy4,3,50,0.895085
100,1,Legacy4,3,60,0.895085
100,1,Legacy4,3,70,0.836182
100,1,Legacy4,3,80,0.836182
100,1,Legacy4,3,90,0.836182
100,1,Legacy4,3,100,0.836182
100,1,Legacy4,3,110,0.769474
100,1,Legacy4,3,120,1.006498
100,1,Legacy4,3,130,0.929359
100,1,Legacy4,3,140,0.813072
100,1,Legacy4,3,150,0.813072
100,1,Legacy4,3,160,0.813072
100,1,Legacy4,3,170,0.813072
100,1,Legacy4,4,0,1.000000
100,1,Legacy4,4,10,1.000000
100,1,Legacy4,4,20,0.957028
100,1,Legacy4,4,30,0.889840
100,1,Legacy4,4,40,0.889840
100,1,Legacy4,4,50,0.770036
100,1,Legacy4,4,60,0.706053
100,1,Legacy4,4,70,0.706053
100,1,Legacy4,4,80,0.764062
100,1,Legacy4,4,90,0.737928
100,1,Legacy4,4,100,0.737928
100,1,Legacy4,4,110,0.737928
100,1,Legacy4,4,120,0.778184
100,1,Legacy4,4,130,0.778184
100,1,Legacy4,4,140,0.778184
100,1,Legacy4,4,150,0.778184
100,1,Legacy4,4,160,0.778184
100,1,Legacy4,4,170,0.778184
100,1,Legacy4,4,180,0.778184
100,1,Legacy4,4,190,0.778184
100,1,Legacy4,4,200,0.778184
100,1,Legacy4,5,0,1.000000
100,1,Legacy4,5,10,1.008965
100,1,Legacy4,5,20,0.941505
100,1,Legacy4,5,30,0.941505
100,1,Legacy4,5,40,0.941505
100,1,Legacy4,5,50,0.941505
100,1,Legacy4,5,60,0.783559
100,1,Legacy4,5,70,0.835602
100,1,Legacy4,5,80,0.797187
100,1,Legacy4,5,90,0.844301
100,1,Legacy4,5,100,0.912290
100,1,Legacy4,5,110,0.912290
100,1,Legacy4,5,120,0.912290
100,1,Legacy4,5,130,0.912290
100,1,Legacy4,5,140,0.912290
100,1,Legacy4,5,150,0.929299
100,1,Legacy4,5,160,0.877213
100,1,Legacy4,5,170,0.877213
100,1,Legacy5BNB,0,0,1.000000
100,1,Legacy5BNB,0,10,0.922028
100,1,Legacy5BNB,0,20,0.922028
100,1,Legacy5BNB,0,30,0.918477
100,1,Legacy5BNB,0,40,0.896087
100,1,Legacy5BNB,0,50,0.907972
100,1,Legacy5BNB,0,60,0.719620
100,1,Legacy5BNB,0,70,0.627462
100,1,Legacy5BNB,0,80,0.500834
100,1,Legacy5BNB,0,90,0.440519
100,1,Legacy5BNB,0,100,0.440237
100,1,Legacy5BNB,0,110,0.461895
100,1,Legacy5BNB,0,120,0.414586
100,1,Legacy5BNB,0,130,0.399668
100,1,Legacy5BNB,0,140,0.438214
100,1,Legacy5BNB,0,150,0.530400
100,1,Legacy5BNB,0,160,0.542015
100,1,Legacy5BNB,0,170,0.542015
100,1,Legacy5BNB,1,0,1.000000
100,1,Legacy5BNB,1,10,1.228463
100,1,Legacy5BNB,1,20,1.228463
100,1,Legacy5BNB,1,30,1.228463
100,1,Legacy5BNB,1,40,1.228463
100,1,Legacy5BNB,1,50,1.107426
100,1,Legacy5BNB,1,60,1.107426
100,1,Legacy5BNB,1,70,1.107426
100,1,Legacy5BNB,1,80,1.107426
100,1,Legacy5BNB,1,90,1.232701
100,1,Legacy5BNB,1,100,1.380620
100,1,Legacy5BNB,1,110,1.336280
100,1,Legacy5BNB,1,120,1.336280
100,1,Legacy5BNB,1,130,1.336280
100,1,Legacy5BNB,1,140,1.336280
100,1,Legacy5BNB,1,150,1.336280
100,1,Legacy5BNB,1,160,1.227821
100,1,Legacy5BNB,1,170,1.537041
100,1,Legacy5BNB,2,0,1.000000
100,1,Legacy5BNB,2,10,1.000000
100,1,Legacy5BNB,2,20,1.000000
100,1,Legacy5BNB,2,30,1.000000
100,1,Legacy5BNB,2,40,0.933419
100,1,Legacy5BNB,2,50,1.117687
100,1,Legacy5BNB,2,60,1.072042
100,1,Legacy5BNB,2,70,1.072042
100,1,Legacy5BNB,2,80,1.045864
100,1,Legacy5BNB,2,90,1.045864
100,1,Legacy5BNB,2,100,1.045864
100,1,Legacy5BNB,2,110,0.902369
100,1,Legacy5BNB,2,120,1.957301
100,1,Legacy5BNB,2,130,1.957301
100,1,Legacy5BNB,2,140,1.957301
100,1,Legacy5BNB,2,150,1.957301
100,1,Legacy5BNB,2,160,1.957301
100,1,Legacy5BNB,2,170,1.957301
100,1,Legacy5BNB,2,180,1.616101
100,1,Legacy5BNB,3,0,1.000000
100,1,Legacy5BNB,3,10,1.090166
100,1,Legacy5BNB,3,20,1.155094
100,1,Legacy5BNB,3,30,1.246511
100,1,Legacy5BNB,3,40,1.542342
100,1,Legacy5BNB,3,50,0.895085
100,1,Legacy5BNB,3,60,0.895085
100,1,Legacy5BNB,3,70,0.836182
100,1,Legacy5BNB,3,80,0.836182
100,1,Legacy5BNB,3,90,0.836182
100,1,Legacy5BNB,3,100,0.836182
100,1,Legacy5BNB,3,110,1.326751
100,1,Legacy5BNB,3,120,1.326751
100,1,Legacy5BNB,3,130,1.509255
100,1,Legacy5BNB,3,140,1.509255
100,1,Legacy5BNB,3,150,1.509255
100,1,Legacy5BNB,3,160,1.509255
100,1,Legacy5BNB,3,170,1.509255
100,1,Legacy5BNB,3,180,1.509255
100,1,Legacy5BNB,4,0,1.000000
100,1,Legacy5BNB,4,10,1.000000
100,1,Legacy5BNB,4,20,0.957028
100,1,Legacy5BNB,4,30,1.090747
100,1,Legacy5BNB,4,40,1.090747
100,1,Legacy5BNB,4,50,1.000116
100,1,Legacy5BNB,4,60,1.026225
100,1,Legacy5BNB,4,70,1.156555
100,1,Legacy5BNB,4,80,1.156555
100,1,Legacy5BNB,4,90,1.156555
100,1,Legacy5BNB,4,100,1.156555
100,1,Legacy5BNB,4,110,1.156555
100,1,Legacy5BNB,4,120,1.156555
100,1,Legacy5BNB,4,130,1.156555
100,1,Legacy5BNB,4,140,1.156555
100,1,Legacy5BNB,4,150,1.156555
100,1,Legacy5BNB,4,160,1.043749
100,1,Legacy5BNB,4,170,1.043749
100,1,Legacy5BNB,4,180,1.043749
100,1,Legacy5BNB,4,190,1.043749
100,1,Legacy5BNB,5,0,1.000000
100,1,Legacy5BNB,5,10,1.028648
100,1,Legacy5BNB,5,20,1.028648
100,1,Legacy5BNB,5,30,0.992811
100,1,Legacy5BNB,5,40,0.992811
100,1,Legacy5BNB,5,50,0.992811
100,1,Legacy5BNB,5,60,0.992811
100,1,Legacy5BNB,5,70,0.917331
100,1,Legacy5BNB,5,80,0.917331
100,1,Legacy5BNB,5,90,0.875159
100,1,Legacy5BNB,5,100,1.001520
100,1,Legacy5BNB,5,110,1.001520
100,1,Legacy5BNB,5,120,1.001520
100,1,Legacy5BNB,5,130,0.917684
100,1,Legacy5BNB,5,140,0.917684
100,1,Legacy5BNB,5,150,0.914898
100,1,Legacy5BNB,5,160,0.975886
100,1,Legacy5BNB,5,170,0.975886
100,1,OldGuardNoBNB,0,0,1.000000
100,1,OldGuardNoBNB,0,10,1.000000
100,1,OldGuardNoBNB,0,20,0.915036
100,1,OldGuardNoBNB,0,30,0.915036
100,1,OldGuardNoBNB,0,40,0.911512
100,1,OldGuardNoBNB,0,50,0.901087
100,1,OldGuardNoBNB,0,60,0.951921
100,1,OldGuardNoBNB,0,70,0.774495
100,1,OldGuardNoBNB,0,80,0.702909
100,1,OldGuardNoBNB,0,90,0.812238
100,1,OldGuardNoBNB,0,100,0.668584
100,1,OldGuardNoBNB,0,110,0.660563
100,1,OldGuardNoBNB,0,120,0.660563
100,1,OldGuardNoBNB,0,130,1.014311
100,1,OldGuardNoBNB,0,140,1.014311
100,1,OldGuardNoBNB,0,150,1.499154
100,1,OldGuardNoBNB,0,160,1.550611
100,1,OldGuardNoBNB,0,170,1.546168
100,1,OldGuardNoBNB,1,0,1.000000
100,1,OldGuardNoBNB,1,10,1.471274
100,1,OldGuardNoBNB,1,20,1.220661
100,1,OldGuardNoBNB,1,30,1.220661
100,1,OldGuardNoBNB,1,40,1.220661
100,1,OldGuardNoBNB,1,50,1.100393
100,1,OldGuardNoBNB,1,60,1.100393
100,1,OldGuardNoBNB,1,70,1.100393
100,1,OldGuardNoBNB,1,80,1.171761
100,1,OldGuardNoBNB,1,90,1.171761
100,1,OldGuardNoBNB,1,100,1.250887
100,1,OldGuardNoBNB,1,110,1.028637
100,1,OldGuardNoBNB,1,120,1.028637
100,1,OldGuardNoBNB,1,130,1.028637
100,1,OldGuardNoBNB,1,140,1.028637
100,1,OldGuardNoBNB,1,150,0.944406
100,1,OldGuardNoBNB,1,160,1.092048
100,1,OldGuardNoBNB,1,170,1.446158
100,1,OldGuardNoBNB,2,0,1.000000
100,1,OldGuardNoBNB,2,10,1.000000
100,1,OldGuardNoBNB,2,20,1.000000
100,1,OldGuardNoBNB,2,30,1.000000
100,1,OldGuardNoBNB,2,40,0.974034
100,1,OldGuardNoBNB,2,50,1.232426
100,1,OldGuardNoBNB,2,60,1.182096
100,1,OldGuardNoBNB,2,70,1.182096
100,1,OldGuardNoBNB,2,80,1.153230
100,1,OldGuardNoBNB,2,90,1.153230
100,1,OldGuardNoBNB,2,100,1.153230
100,1,OldGuardNoBNB,2,110,1.101396
100,1,OldGuardNoBNB,2,120,1.197564
100,1,OldGuardNoBNB,2,130,2.188074
100,1,OldGuardNoBNB,2,140,2.188074
100,1,OldGuardNoBNB,2,150,2.188074
100,1,OldGuardNoBNB,2,160,2.188074
100,1,OldGuardNoBNB,2,170,2.188074
100,1,OldGuardNoBNB,2,180,2.397294
100,1,OldGuardNoBNB,3,0,1.000000
100,1,OldGuardNoBNB,3,10,1.090166
100,1,OldGuardNoBNB,3,20,1.155094
100,1,OldGuardNoBNB,3,30,1.246511
100,1,OldGuardNoBNB,3,40,1.542342
100,1,OldGuardNoBNB,3,50,0.895085
100,1,OldGuardNoBNB,3,60,0.895085
100,1,OldGuardNoBNB,3,70,0.836182
100,1,OldGuardNoBNB,3,80,0.836182
100,1,OldGuardNoBNB,3,90,0.836182
100,1,OldGuardNoBNB,3,100,0.836182
100,1,OldGuardNoBNB,3,110,0.769474
100,1,OldGuardNoBNB,3,120,1.006498
100,1,OldGuardNoBNB,3,130,0.929359
100,1,OldGuardNoBNB,3,140,0.813072
100,1,OldGuardNoBNB,3,150,0.813072
100,1,OldGuardNoBNB,3,160,0.813072
100,1,OldGuardNoBNB,3,170,0.813072
100,1,OldGuardNoBNB,4,0,1.000000
100,1,OldGuardNoBNB,4,10,1.000000
100,1,OldGuardNoBNB,4,20,0.957028
100,1,OldGuardNoBNB,4,30,0.889840
100,1,OldGuardNoBNB,4,40,0.889840
100,1,OldGuardNoBNB,4,50,0.770036
100,1,OldGuardNoBNB,4,60,0.706053
100,1,OldGuardNoBNB,4,70,0.706053
100,1,OldGuardNoBNB,4,80,0.764062
100,1,OldGuardNoBNB,4,90,0.737928
