ap,universe,window,equity,sharpe,dd,trades
17,NoDOGE,0,3.514818,12.5030,35.69,10
18,NoDOGE,0,2.965981,8.4451,50.59,11
19,NoDOGE,0,4.305023,12.5399,28.29,9
20,NoDOGE,0,3.077357,11.3571,33.10,10
21,NoDOGE,0,3.077357,11.3571,33.10,10
22,NoDOGE,0,3.077357,11.3571,33.10,10
23,NoDOGE,0,3.077357,11.3571,33.10,10
24,NoDOGE,0,2.769062,7.9441,33.10,10
25,NoDOGE,0,2.769062,7.9441,33.10,10
26,NoDOGE,0,2.769062,7.9441,33.10,10
27,NoDOGE,0,4.738075,10.7919,33.10,10
28,NoDOGE,0,2.769062,7.9441,33.10,10
29,NoDOGE,0,2.769062,7.9441,33.10,10
30,NoDOGE,0,2.769062,7.9441,33.10,10
31,NoDOGE,0,2.769062,7.9441,33.10,10
32,NoDOGE,0,2.769062,7.9441,33.10,10
33,NoDOGE,0,4.738075,10.7919,33.10,10
34,NoDOGE,0,4.738075,10.7919,33.10,10
35,NoDOGE,0,2.841715,9.1379,33.10,10
36,NoDOGE,0,4.328400,12.9560,33.10,9
37,NoDOGE,0,3.758553,12.6917,33.10,9
38,NoDOGE,0,3.758553,12.6917,33.10,9
39,NoDOGE,0,2.755753,11.0295,33.10,9
40,NoDOGE,0,2.769062,7.9441,33.10,10
41,NoDOGE,0,4.738075,10.7919,33.10,10
42,NoDOGE,0,2.841715,9.1379,33.10,10
43,NoDOGE,0,4.738075,10.7919,33.10,10
44,NoDOGE,0,2.135087,9.1989,33.10,9
45,NoDOGE,0,3.177431,9.3434,33.10,9
46,NoDOGE,0,5.465072,12.5708,33.10,9
47,NoDOGE,0,5.465072,12.5708,33.10,9
48,NoDOGE,0,3.404756,11.5572,33.10,9
49,NoDOGE,0,2.061159,7.7803,33.10,9
50,NoDOGE,0,1.696010,6.2520,33.10,9
51,NoDOGE,0,3.257247,12.6969,33.10,9
52,NoDOGE,0,2.810618,11.7718,33.10,9
53,NoDOGE,0,2.274243,10.3775,33.10,8
54,NoDOGE,0,2.286059,10.4261,33.10,8
55,NoDOGE,0,2.286059,10.4261,33.10,8
56,NoDOGE,0,2.863740,10.5736,33.10,8
57,NoDOGE,0,0.988399,2.0054,33.10,8
58,NoDOGE,0,0.840212,0.7780,35.06,8
59,NoDOGE,0,2.757875,9.0512,33.10,8
60,NoDOGE,0,2.757875,9.0512,33.10,8
61,NoDOGE,0,1.293899,5.1966,33.10,7
62,NoDOGE,0,1.924095,8.6165,33.10,8
63,NoDOGE,0,2.274243,10.3775,33.10,8
64,NoDOGE,0,1.498485,6.4740,33.10,8
65,NoDOGE,0,2.158046,8.9953,33.10,8
66,NoDOGE,0,2.158046,8.9953,33.10,8
67,NoDOGE,0,2.321088,9.0914,33.10,8
68,NoDOGE,0,1.924095,8.6165,33.10,8
69,NoDOGE,0,2.220222,9.0438,33.10,8
70,NoDOGE,0,1.924095,8.6165,33.10,8
71,NoDOGE,0,1.924095,8.6165,33.10,8
72,NoDOGE,0,1.924095,8.6165,33.10,8
73,NoDOGE,0,1.924095,8.6165,33.10,8
74,NoDOGE,0,1.924095,8.6165,33.10,8
75,NoDOGE,0,1.924095,8.6165,33.10,8
76,NoDOGE,0,1.293899,5.1966,33.10,7
77,NoDOGE,0,1.293899,5.1966,33.10,7
78,NoDOGE,0,1.293899,5.1966,33.10,7
79,NoDOGE,0,1.293899,5.1966,33.10,7
80,NoDOGE,0,1.293899,5.1966,33.10,7
1,NoDOGE,1,1.471290,8.5926,18.30,10
2,NoDOGE,1,1.457522,7.5105,18.30,10
3,NoDOGE,1,1.471290,8.5926,18.30,10
4,NoDOGE,1,1.471290,8.5926,18.30,10
5,NoDOGE,1,1.471290,8.5926,18.30,10
6,NoDOGE,1,1.471290,8.5926,18.30,10
7,NoDOGE,1,1.471290,8.5926,18.30,10
8,NoDOGE,1,1.457522,7.5105,18.30,10
9,NoDOGE,1,1.471290,8.5926,18.30,10
10,NoDOGE,1,1.457522,7.5105,18.30,10
11,NoDOGE,1,1.457522,7.5105,18.30,10
12,NoDOGE,1,1.457522,7.5105,18.30,10
13,NoDOGE,1,1.457522,7.5105,18.30,10
14,NoDOGE,1,1.457522,7.5105,18.30,10
15,NoDOGE,1,1.457522,7.5105,18.30,10
16,NoDOGE,1,1.457522,7.5105,18.30,10
17,NoDOGE,1,1.378754,6.6405,18.30,10
18,NoDOGE,1,1.332348,6.0325,18.30,10
19,NoDOGE,1,0.616286,-0.7329,61.03,10
20,NoDOGE,1,0.452032,-3.1315,65.51,10
21,NoDOGE,1,0.452032,-3.1315,65.51,10
22,NoDOGE,1,0.452032,-3.1315,65.51,10
23,NoDOGE,1,1.457522,7.5105,18.30,10
24,NoDOGE,1,0.452032,-3.1315,65.51,10
25,NoDOGE,1,1.457522,7.5105,18.30,10
26,NoDOGE,1,1.457522,7.5105,18.30,10
27,NoDOGE,1,0.452032,-3.1315,65.51,10
28,NoDOGE,1,0.452032,-3.1315,65.51,10
29,NoDOGE,1,1.313400,6.1328,18.30,10
30,NoDOGE,1,1.242421,5.1793,18.30,10
31,NoDOGE,1,1.242421,5.1793,18.30,10
32,NoDOGE,1,1.391778,7.6480,18.30,10
33,NoDOGE,1,1.344934,6.9436,18.30,10
34,NoDOGE,1,1.471290,8.5926,18.30,10
35,NoDOGE,1,1.391778,7.6480,18.30,10
36,NoDOGE,1,1.391778,7.6480,18.30,10
37,NoDOGE,1,1.344934,6.9436,18.30,10
38,NoDOGE,1,1.397453,7.6907,18.30,10
39,NoDOGE,1,1.384838,7.5236,18.30,10
40,NoDOGE,1,1.268470,6.1138,18.30,9
41,NoDOGE,1,1.384838,7.5236,18.30,10
42,NoDOGE,1,1.269025,5.5662,18.74,10
43,NoDOGE,1,1.269025,5.5662,18.74,10
44,NoDOGE,1,0.517029,-2.4487,61.56,10
45,NoDOGE,1,0.539040,-2.3187,61.03,10
46,NoDOGE,1,0.624864,-0.1242,64.28,10
47,NoDOGE,1,0.520321,-2.7930,61.03,9
48,NoDOGE,1,0.520321,-2.7930,61.03,9
49,NoDOGE,1,0.573230,-1.7028,61.03,10
50,NoDOGE,1,0.482494,-2.6279,65.36,9
51,NoDOGE,1,1.344362,7.6878,18.74,8
52,NoDOGE,1,1.471290,8.5926,18.30,10
53,NoDOGE,1,1.633229,10.4164,22.06,10
54,NoDOGE,1,1.621099,11.4493,18.74,9
55,NoDOGE,1,1.504449,10.0863,18.74,9
56,NoDOGE,1,1.453813,9.2721,18.74,9
57,NoDOGE,1,1.504449,10.0863,18.74,9
58,NoDOGE,1,1.590399,11.1398,18.74,9
59,NoDOGE,1,1.504449,10.0863,18.74,9
60,NoDOGE,1,1.295060,4.9834,41.44,10
61,NoDOGE,1,1.711996,11.8296,18.30,10
62,NoDOGE,1,1.524552,10.1500,18.30,9
63,NoDOGE,1,1.619661,10.8668,18.29,10
64,NoDOGE,1,1.482150,9.3203,20.57,9
65,NoDOGE,1,1.393028,8.1091,21.08,9
66,NoDOGE,1,1.442161,9.1074,18.30,9
67,NoDOGE,1,1.393781,8.3172,18.29,9
68,NoDOGE,1,1.221895,5.6494,21.08,8
69,NoDOGE,1,1.042351,1.8391,26.79,9
70,NoDOGE,1,1.221895,5.6494,21.08,8
71,NoDOGE,1,1.408340,9.1548,18.74,8
72,NoDOGE,1,1.301300,7.2596,18.74,8
73,NoDOGE,1,1.301300,7.2596,18.74,8
74,NoDOGE,1,1.149782,3.9664,28.20,8
75,NoDOGE,1,1.038165,1.9914,35.20,8
76,NoDOGE,1,1.059135,2.2216,35.20,9
77,NoDOGE,1,1.059135,2.2216,35.20,9
78,NoDOGE,1,1.192175,4.5680,18.30,9
79,NoDOGE,1,1.192175,4.5680,18.30,9
80,NoDOGE,1,1.192175,4.5680,18.30,9
1,NoDOGE,2,2.054080,8.1977,20.30,13
2,NoDOGE,2,2.054080,8.1977,20.30,13
3,NoDOGE,2,2.054080,8.1977,20.30,13
4,NoDOGE,2,2.054080,8.1977,20.30,13
5,NoDOGE,2,2.054080,8.1977,20.30,13
6,NoDOGE,2,2.054080,8.1977,20.30,13
7,NoDOGE,2,2.054080,8.1977,20.30,13
8,NoDOGE,2,2.054080,8.1977,20.30,13
9,NoDOGE,2,2.459096,9.9379,20.30,12
10,NoDOGE,2,2.069589,8.6860,20.30,12
11,NoDOGE,2,2.069589,8.6860,20.30,12
12,NoDOGE,2,1.631820,5.9715,36.51,12
13,NoDOGE,2,1.631820,5.9715,36.51,12
14,NoDOGE,2,1.956725,8.0114,22.10,12
15,NoDOGE,2,1.811402,7.3416,22.10,12
16,NoDOGE,2,1.524635,5.4005,36.51,12
17,NoDOGE,2,1.919159,7.6349,20.30,13
18,NoDOGE,2,2.044328,8.7899,20.30,12
19,NoDOGE,2,2.059765,9.3692,20.30,11
20,NoDOGE,2,1.631820,5.9715,36.51,12
21,NoDOGE,2,2.069589,8.6860,20.30,12
22,NoDOGE,2,2.069589,8.6860,20.30,12
23,NoDOGE,2,1.524635,5.4005,36.51,12
24,NoDOGE,2,2.146899,7.8799,22.10,13
25,NoDOGE,2,1.828199,7.4167,22.10,12
26,NoDOGE,2,1.811402,7.3416,22.10,12
27,NoDOGE,2,1.938747,7.9379,22.10,12
28,NoDOGE,2,1.733843,6.8966,24.74,12
29,NoDOGE,2,1.733843,6.8966,24.74,12
30,NoDOGE,2,1.619957,6.2857,24.74,12
31,NoDOGE,2,1.933650,8.0871,20.30,12
32,NoDOGE,2,1.913550,8.4590,20.30,11
33,NoDOGE,2,2.140625,8.7180,22.10,11
34,NoDOGE,2,1.508787,5.5752,36.51,11
35,NoDOGE,2,1.792573,7.6544,22.10,11
36,NoDOGE,2,1.792573,7.6544,22.10,11
37,NoDOGE,2,1.792573,7.6544,22.10,11
38,NoDOGE,2,1.874514,8.2509,22.10,11
39,NoDOGE,2,1.733843,6.8966,24.74,12
40,NoDOGE,2,1.733843,6.8966,24.74,12
41,NoDOGE,2,1.733843,6.8966,24.74,12
42,NoDOGE,2,1.938747,7.9379,22.10,12
43,NoDOGE,2,1.653097,6.4728,24.74,12
44,NoDOGE,2,1.619957,6.2857,24.74,12
45,NoDOGE,2,1.619957,6.2857,24.74,12
46,NoDOGE,2,1.811402,7.3416,22.10,12
47,NoDOGE,2,1.640247,6.4017,24.74,12
48,NoDOGE,2,1.834090,7.4550,22.10,12
49,NoDOGE,2,1.640247,6.4017,24.74,12
50,NoDOGE,2,1.640247,6.4017,24.74,12
51,NoDOGE,2,1.372585,4.4008,32.55,12
52,NoDOGE,2,1.372585,4.4008,32.55,12
53,NoDOGE,2,1.603118,6.5219,24.74,11
54,NoDOGE,2,1.338981,4.4935,37.14,11
55,NoDOGE,2,1.448167,5.0050,37.14,12
56,NoDOGE,2,1.733843,6.8966,24.74,12
57,NoDOGE,2,1.733843,6.8966,24.74,12
58,NoDOGE,2,1.619957,6.2857,24.74,12
59,NoDOGE,2,1.733843,6.8966,24.74,12
60,NoDOGE,2,1.733843,6.8966,24.74,12
61,NoDOGE,2,1.733843,6.8966,24.74,12
62,NoDOGE,2,1.733843,6.8966,24.74,12
63,NoDOGE,2,1.733843,6.8966,24.74,12
64,NoDOGE,2,1.733843,6.8966,24.74,12
65,NoDOGE,2,1.733843,6.8966,24.74,12
66,NoDOGE,2,1.733843,6.8966,24.74,12
67,NoDOGE,2,1.733843,6.8966,24.74,12
68,NoDOGE,2,1.896998,8.3720,22.10,11
69,NoDOGE,2,1.896998,8.3720,22.10,11
70,NoDOGE,2,1.896998,8.3720,22.10,11
71,NoDOGE,2,1.882781,7.8644,22.10,12
72,NoDOGE,2,1.882781,7.8644,22.10,12
73,NoDOGE,2,1.896998,8.3720,22.10,11
74,NoDOGE,2,1.896998,8.3720,22.10,11
75,NoDOGE,2,1.896998,8.3720,22.10,11
76,NoDOGE,2,1.584440,6.2299,31.23,11
77,NoDOGE,2,1.742787,7.3495,24.36,11
78,NoDOGE,2,1.917221,9.1350,20.30,10
79,NoDOGE,2,1.794594,7.8428,22.10,11
80,NoDOGE,2,1.794594,7.8428,22.10,11
1,NoDOGE,3,3.092444,7.9694,46.98,14
2,NoDOGE,3,2.758102,7.3835,46.98,14
3,NoDOGE,3,3.163407,9.0006,46.98,13
4,NoDOGE,3,3.384441,8.8831,46.98,13
5,NoDOGE,3,2.785591,7.4329,46.98,14
6,NoDOGE,3,2.785591,7.4329,46.98,14
7,NoDOGE,3,2.785591,7.4329,46.98,14
8,NoDOGE,3,2.785591,7.4329,46.98,14
9,NoDOGE,3,2.785591,7.4329,46.98,14
10,NoDOGE,3,4.523272,9.9565,36.67,14
11,NoDOGE,3,3.946939,9.8442,36.67,14
12,NoDOGE,3,2.753955,7.7887,36.67,14
13,NoDOGE,3,1.555882,4.7092,36.67,14
14,NoDOGE,3,2.503014,8.0396,36.67,13
15,NoDOGE,3,5.395263,15.9907,11.26,12
16,NoDOGE,3,2.415918,8.1681,46.98,12
17,NoDOGE,3,5.395263,15.9907,11.26,12
18,NoDOGE,3,5.395263,15.9907,11.26,12
19,NoDOGE,3,2.415918,8.1681,46.98,12
20,NoDOGE,3,2.980218,9.1352,46.98,13
21,NoDOGE,3,3.056466,9.2872,46.98,13
22,NoDOGE,3,3.056466,9.2872,46.98,13
23,NoDOGE,3,3.757802,9.0040,46.98,14
24,NoDOGE,3,3.757802,9.0040,46.98,14
25,NoDOGE,3,4.405341,10.4073,46.98,13
26,NoDOGE,3,3.757802,9.0040,46.98,14
27,NoDOGE,3,4.405341,10.4073,46.98,13
28,NoDOGE,3,4.405341,10.4073,46.98,13
29,NoDOGE,3,4.860198,11.5678,46.98,12
30,NoDOGE,3,4.860198,11.5678,46.98,12
31,NoDOGE,3,4.860198,11.5678,46.98,12
32,NoDOGE,3,4.361533,10.8693,46.98,12
33,NoDOGE,3,4.361533,10.8693,46.98,12
34,NoDOGE,3,5.521265,12.3758,46.98,12
35,NoDOGE,3,4.001626,10.2800,46.98,12
36,NoDOGE,3,4.405341,10.4073,46.98,13
37,NoDOGE,3,4.405341,10.4073,46.98,13
38,NoDOGE,3,4.405341,10.4073,46.98,13
39,NoDOGE,3,4.405341,10.4073,46.98,13
40,NoDOGE,3,4.405341,10.4073,46.98,13
41,NoDOGE,3,4.860198,11.5678,46.98,12
42,NoDOGE,3,4.860198,11.5678,46.98,12
43,NoDOGE,3,4.860198,11.5678,46.98,12
44,NoDOGE,3,4.876190,11.5882,46.98,12
45,NoDOGE,3,4.860198,11.5678,46.98,12
46,NoDOGE,3,4.860198,11.5678,46.98,12
47,NoDOGE,3,4.925586,11.6826,46.98,12
48,NoDOGE,3,5.085633,11.8867,46.98,12
49,NoDOGE,3,4.405341,10.4073,46.98,13
50,NoDOGE,3,5.140273,11.8588,46.98,12
51,NoDOGE,3,3.620077,9.1531,46.98,13
52,NoDOGE,3,4.196058,10.0279,46.98,13
53,NoDOGE,3,4.518326,10.4716,46.98,13
54,NoDOGE,3,8.786622,16.5223,14.70,12
55,NoDOGE,3,8.062185,15.6581,14.70,12
56,NoDOGE,3,5.436565,12.6443,14.70,13
57,NoDOGE,3,3.720434,9.3427,46.98,13
58,NoDOGE,3,4.471939,11.7973,16.26,12
59,NoDOGE,3,5.270392,12.9335,14.70,12
60,NoDOGE,3,6.196922,15.6006,11.26,11
61,NoDOGE,3,3.048998,8.8501,37.95,12
62,NoDOGE,3,3.491713,10.3621,37.95,11
63,NoDOGE,3,3.817066,9.4940,46.98,13
64,NoDOGE,3,4.474817,11.0448,46.98,12
65,NoDOGE,3,3.907455,9.6282,46.98,13
66,NoDOGE,3,3.921306,10.1516,46.98,12
67,NoDOGE,3,8.848664,19.6086,11.26,11
68,NoDOGE,3,9.786094,20.6523,11.26,11
69,NoDOGE,3,7.857147,17.4245,14.70,11
70,NoDOGE,3,7.857147,17.4245,14.70,11
71,NoDOGE,3,8.559705,17.0443,14.70,12
72,NoDOGE,3,7.461621,15.5745,18.99,12
73,NoDOGE,3,8.046792,18.2033,14.70,10
74,NoDOGE,3,8.046792,18.2033,14.70,10
75,NoDOGE,3,7.641719,16.1060,18.99,11
76,NoDOGE,3,8.046792,18.2033,14.70,10
77,NoDOGE,3,4.137885,11.0188,46.98,11
78,NoDOGE,3,7.829393,16.0946,15.00,12
79,NoDOGE,3,6.826370,15.1335,14.70,12
80,NoDOGE,3,9.191921,17.7472,14.70,12
1,NoDOGE,4,1.188067,3.7878,16.43,10
2,NoDOGE,4,1.196992,3.9011,16.43,10
3,NoDOGE,4,1.196992,3.9011,16.43,10
4,NoDOGE,4,1.196992,3.9011,16.43,10
5,NoDOGE,4,1.046744,1.8312,21.09,10
6,NoDOGE,4,1.134144,3.2863,16.43,9
7,NoDOGE,4,1.056191,2.0831,20.38,9
8,NoDOGE,4,1.056191,2.0831,20.38,9
9,NoDOGE,4,1.238407,5.2990,21.97,8
10,NoDOGE,4,0.854372,-0.5467,29.43,9
11,NoDOGE,4,1.210646,4.7949,23.72,8
12,NoDOGE,4,1.210646,4.7949,23.72,8
13,NoDOGE,4,1.210646,4.7949,23.72,8
14,NoDOGE,4,1.263785,5.7698,20.38,8
15,NoDOGE,4,1.432261,7.7649,12.61,9
16,NoDOGE,4,1.252482,5.2487,21.09,9
17,NoDOGE,4,1.432261,7.7649,12.61,9
18,NoDOGE,4,1.196992,3.9011,16.43,10
19,NoDOGE,4,1.046744,1.8312,21.09,10
20,NoDOGE,4,1.196992,3.9011,16.43,10
21,NoDOGE,4,1.196992,3.9011,16.43,10
22,NoDOGE,4,1.298191,5.5629,16.43,9
23,NoDOGE,4,1.288511,5.4382,16.43,9
24,NoDOGE,4,1.288511,5.4382,16.43,9
25,NoDOGE,4,1.298191,5.5629,16.43,9
26,NoDOGE,4,1.298191,5.5629,16.43,9
27,NoDOGE,4,1.298191,5.5629,16.43,9
28,NoDOGE,4,1.298191,5.5629,16.43,9
29,NoDOGE,4,1.298191,5.5629,16.43,9
30,NoDOGE,4,1.298191,5.5629,16.43,9
31,NoDOGE,4,1.298191,5.5629,16.43,9
32,NoDOGE,4,1.298191,5.5629,16.43,9
33,NoDOGE,4,1.298191,5.5629,16.43,9
34,NoDOGE,4,1.298191,5.5629,16.43,9
35,NoDOGE,4,1.298191,5.5629,16.43,9
36,NoDOGE,4,1.298191,5.5629,16.43,9
37,NoDOGE,4,1.298191,5.5629,16.43,9
38,NoDOGE,4,1.298191,5.5629,16.43,9
39,NoDOGE,4,1.298191,5.5629,16.43,9
40,NoDOGE,4,1.298191,5.5629,16.43,9
41,NoDOGE,4,1.298191,5.5629,16.43,9
42,NoDOGE,4,1.239697,4.7595,16.43,9
43,NoDOGE,4,1.298191,5.5629,16.43,9
44,NoDOGE,4,1.298191,5.5629,16.43,9
45,NoDOGE,4,1.298191,5.5629,16.43,9
46,NoDOGE,4,1.172784,3.6125,16.43,10
47,NoDOGE,4,1.187238,4.5635,17.18,9
48,NoDOGE,4,1.287612,7.0033,17.18,8
49,NoDOGE,4,1.174053,4.5681,24.48,8
50,NoDOGE,4,1.196992,3.9011,16.43,10
51,NoDOGE,4,1.391823,7.5757,16.14,9
52,NoDOGE,4,1.391823,7.5757,16.14,9
53,NoDOGE,4,1.659709,15.1417,7.80,8
54,NoDOGE,4,1.763623,24.0179,2.10,7
55,NoDOGE,4,1.800027,23.9885,2.10,7
56,NoDOGE,4,1.432000,8.9436,16.43,7
57,NoDOGE,4,1.432000,8.9436,16.43,7
58,NoDOGE,4,1.432000,8.9436,16.43,7
59,NoDOGE,4,1.800027,23.9885,2.10,7
60,NoDOGE,4,1.320371,6.3917,16.43,8
61,NoDOGE,4,1.800027,23.9885,2.10,7
62,NoDOGE,4,1.800027,23.9885,2.10,7
63,NoDOGE,4,1.320371,6.3917,16.43,8
64,NoDOGE,4,1.293667,6.0718,16.43,8
65,NoDOGE,4,1.168426,3.9229,16.43,9
66,NoDOGE,4,1.369769,6.6743,16.43,9
67,NoDOGE,4,1.432261,7.7649,12.61,9
68,NoDOGE,4,1.777565,18.1780,2.10,7
69,NoDOGE,4,1.611673,13.5215,5.94,7
70,NoDOGE,4,1.455530,8.7810,16.43,8
71,NoDOGE,4,1.485575,9.0834,16.43,8
72,NoDOGE,4,1.370666,8.3642,16.43,8
73,NoDOGE,4,1.793848,17.8999,2.10,7
74,NoDOGE,4,1.398560,18.0600,2.10,6
75,NoDOGE,4,1.340494,7.6196,16.14,8
76,NoDOGE,4,0.828768,-4.0300,31.15,7
77,NoDOGE,4,1.235510,7.5189,12.71,6
78,NoDOGE,4,1.461675,12.7573,7.80,7
79,NoDOGE,4,1.029023,1.8036,27.30,7
80,NoDOGE,4,1.191233,4.4508,24.95,8
1,NoDOGE,5,1.117038,2.6270,32.83,12
2,NoDOGE,5,1.117038,2.6270,32.83,12
3,NoDOGE,5,1.102558,2.4498,33.70,12
4,NoDOGE,5,1.102558,2.4498,33.70,12
5,NoDOGE,5,1.102558,2.4498,33.70,12
6,NoDOGE,5,1.102558,2.4498,33.70,12
7,NoDOGE,5,1.102558,2.4498,33.70,12
8,NoDOGE,5,0.967001,0.5818,33.70,12
9,NoDOGE,5,0.992326,0.9488,33.70,12
10,NoDOGE,5,0.992326,0.9488,33.70,12
11,NoDOGE,5,1.079987,2.1757,35.01,12
12,NoDOGE,5,1.229201,4.1819,26.09,11
13,NoDOGE,5,1.229201,4.1819,26.09,11
14,NoDOGE,5,1.256511,4.3521,26.09,11
15,NoDOGE,5,1.031934,1.6110,33.70,11
16,NoDOGE,5,1.200678,3.5028,33.70,11
17,NoDOGE,5,1.370407,5.2042,26.09,11
18,NoDOGE,5,1.370407,5.2042,26.09,11
19,NoDOGE,5,1.307172,4.7714,26.09,11
20,NoDOGE,5,1.043804,1.8227,35.04,11
21,NoDOGE,5,1.019424,1.4973,28.35,10
22,NoDOGE,5,0.899473,-0.5564,26.09,11
23,NoDOGE,5,1.000740,1.0779,32.83,12
24,NoDOGE,5,0.841441,-1.3866,32.83,12
25,NoDOGE,5,0.699415,-3.9781,40.14,12
26,NoDOGE,5,0.768316,-2.3778,45.01,12
27,NoDOGE,5,0.655622,-5.3978,45.01,12
28,NoDOGE,5,0.786410,-1.5125,50.39,11
29,NoDOGE,5,0.830534,-1.5453,33.70,12
30,NoDOGE,5,1.017283,1.4112,33.70,11
31,NoDOGE,5,0.807717,-1.8843,40.92,12
32,NoDOGE,5,0.643613,-4.4459,51.64,12
33,NoDOGE,5,0.727419,-2.9425,46.79,12
34,NoDOGE,5,0.669494,-4.6312,46.08,10
35,NoDOGE,5,0.845705,-1.5809,33.70,10
36,NoDOGE,5,0.800124,-2.4462,35.01,10
37,NoDOGE,5,1.069758,2.1263,26.09,11
38,NoDOGE,5,0.904402,-0.4231,33.70,11
39,NoDOGE,5,0.762161,-2.7900,42.08,11
40,NoDOGE,5,0.640840,-5.4817,42.08,11
41,NoDOGE,5,0.653293,-5.4506,40.96,11
42,NoDOGE,5,0.921694,0.1048,29.55,10
43,NoDOGE,5,1.214041,4.7746,13.95,10
44,NoDOGE,5,0.808755,-1.7031,40.92,11
45,NoDOGE,5,0.807953,-2.3556,34.20,10
46,NoDOGE,5,0.881553,-0.9744,30.89,9
47,NoDOGE,5,0.573710,-6.5492,52.00,11
48,NoDOGE,5,0.603792,-4.3691,52.59,11
49,NoDOGE,5,0.983027,0.4279,17.71,8
50,NoDOGE,5,1.100376,3.0410,17.71,9
51,NoDOGE,5,1.100376,3.0410,17.71,9
52,NoDOGE,5,1.253409,6.1760,5.60,9
53,NoDOGE,5,1.364169,9.1753,5.60,8
54,NoDOGE,5,0.734558,-4.1678,31.34,9
55,NoDOGE,5,0.685032,-5.4638,31.86,9
56,NoDOGE,5,0.595184,-6.9076,40.77,10
57,NoDOGE,5,0.864362,-1.8939,26.09,10
58,NoDOGE,5,0.688114,-6.4998,34.63,10
59,NoDOGE,5,0.772182,-4.6984,26.64,9
60,NoDOGE,5,0.511130,-12.4040,50.80,8
61,NoDOGE,5,0.894233,-1.4277,22.96,8
62,NoDOGE,5,0.706981,-5.8318,29.49,9
63,NoDOGE,5,1.079157,4.9997,7.99,7
64,NoDOGE,5,1.126368,6.0788,6.35,7
65,NoDOGE,5,0.714858,-7.0428,33.48,9
66,NoDOGE,5,0.762578,-3.1504,31.85,10
67,NoDOGE,5,0.673167,-5.6648,33.19,9
68,NoDOGE,5,0.716895,-5.2534,32.25,7
69,NoDOGE,5,0.640568,-6.8132,39.47,8
70,NoDOGE,5,0.941048,-0.5709,17.71,6
71,NoDOGE,5,0.579384,-8.8300,42.34,7
72,NoDOGE,5,0.875082,-1.6675,23.53,7
73,NoDOGE,5,0.660005,-6.2366,39.27,9
74,NoDOGE,5,0.721786,-4.2914,39.63,9
75,NoDOGE,5,0.775261,-3.9576,32.25,7
76,NoDOGE,5,0.907268,-1.4233,22.96,6
77,NoDOGE,5,0.907268,-1.4233,22.96,6
78,NoDOGE,5,1.127834,7.2178,6.35,5
79,NoDOGE,5,1.054528,2.1810,17.71,8
80,NoDOGE,5,1.126009,4.1333,17.71,7
1,NoDOGE,6,1.558409,10.3451,8.41,10
2,NoDOGE,6,1.558409,10.3451,8.41,10
3,NoDOGE,6,1.657323,12.4331,11.04,10
4,NoDOGE,6,1.558409,10.3451,8.41,10
5,NoDOGE,6,1.338626,6.7325,8.43,10
6,NoDOGE,6,1.338626,6.7325,8.43,10
7,NoDOGE,6,1.518017,9.5154,8.41,10
8,NoDOGE,6,1.558409,10.3451,8.41,10
9,NoDOGE,6,1.558409,10.3451,8.41,10
10,NoDOGE,6,1.558409,10.3451,8.41,10
11,NoDOGE,6,1.338626,6.7325,8.43,10
12,NoDOGE,6,1.338626,6.7325,8.43,10
13,NoDOGE,6,1.518017,9.5154,8.41,10
14,NoDOGE,6,1.577104,10.7278,8.41,10
15,NoDOGE,6,1.722008,15.2236,7.67,9
16,NoDOGE,6,1.798715,19.5620,7.67,8
17,NoDOGE,6,1.701596,14.6244,7.67,9
18,NoDOGE,6,1.701596,14.6244,7.67,9
19,NoDOGE,6,1.701596,14.6244,7.67,9
20,NoDOGE,6,1.657492,13.3522,7.85,9
21,NoDOGE,6,1.701596,14.6244,7.67,9
22,NoDOGE,6,1.701596,14.6244,7.67,9
23,NoDOGE,6,1.701596,14.6244,7.67,9
24,NoDOGE,6,1.701596,14.6244,7.67,9
25,NoDOGE,6,1.701596,14.6244,7.67,9
26,NoDOGE,6,1.657492,13.3522,7.85,9
27,NoDOGE,6,1.722008,15.2236,7.67,9
28,NoDOGE,6,1.577104,10.7278,8.41,10
29,NoDOGE,6,1.798715,19.5620,7.67,8
30,NoDOGE,6,1.701596,14.6244,7.67,9
31,NoDOGE,6,1.701596,14.6244,7.67,9
32,NoDOGE,6,1.701596,14.6244,7.67,9
33,NoDOGE,6,1.701596,14.6244,7.67,9
34,NoDOGE,6,1.558409,10.3451,8.41,10
35,NoDOGE,6,1.701596,14.6244,7.67,9
36,NoDOGE,6,1.701596,14.6244,7.67,9
37,NoDOGE,6,1.701596,14.6244,7.67,9
38,NoDOGE,6,1.701596,14.6244,7.67,9
39,NoDOGE,6,1.585866,12.7488,7.67,9
40,NoDOGE,6,1.701596,14.6244,7.67,9
41,NoDOGE,6,1.452417,8.9039,8.41,10
42,NoDOGE,6,1.558409,10.3451,8.41,10
43,NoDOGE,6,1.452417,8.9039,8.41,10
44,NoDOGE,6,1.585866,12.7488,7.67,9
45,NoDOGE,6,1.452417,8.9039,8.41,10
46,NoDOGE,6,1.483748,9.2085,8.41,10
47,NoDOGE,6,1.558409,10.3451,8.41,10
48,NoDOGE,6,1.558409,10.3451,8.41,10
49,NoDOGE,6,1.452417,8.9039,8.41,10
50,NoDOGE,6,1.558409,10.3451,8.41,10
51,NoDOGE,6,1.558409,10.3451,8.41,10
