step,vl_2,vl_7,vl_8,vl_9
536,221.64346232,328.91151402,328.91151402,320.36454253
537,221.64346232,289.58890254,289.58890254,320.36454253
538,221.64346232,289.58890254,289.58890254,320.36454253
539,221.64346232,289.58890254,289.58890254,320.36454253
540,221.64346232,289.58890254,289.58890254,320.36454253
541,221.64346232,289.58890254,289.58890254,320.36454253
542,221.64346232,289.58890254,289.58890254,333.01552359
543,221.64346232,289.58890254,289.58890254,333.01552359
544,221.64346232,289.58890254,289.58890254,333.01552359
545,221.64346232,289.58890254,289.58890254,333.01552359
546,221.64346232,289.58890254,289.58890254,333.01552359
547,221.64346232,289.58890254,289.58890254,424.10889581
548,221.64346232,289.58890254,289.58890254,424.10889581
549,221.64346232,289.58890254,289.58890254,373.40507845
550,221.64346232,289.58890254,289.58890254,373.40507845
551,221.64346232,289.58890254,289.58890254,373.40507845
552,221.64346232,289.58890254,289.58890254,373.40507845
553,221.64346232,289.58890254,289.58890254,373.40507845
554,221.64346232,289.58890254,289.58890254,373.40507845
555,221.64346232,289.58890254,289.58890254,373.40507845
556,221.64346232,289.58890254,289.58890254,373.40507845
557,240.11375084,289.58890254,289.58890254,373.40507845
558,240.11375084,289.58890254,289.58890254,373.40507845
559,240.11375084,289.58890254,289.58890254,373.40507845
560,233.03149547,289.58890254,289.58890254,373.40507845
561,233.03149547,289.58890254,289.58890254,373.40507845
562,233.03149547,289.58890254,289.58890254,373.40507845
563,242.57932754,289.58890254,289.58890254,373.40507845
564,234.85405186,289.58890254,289.58890254,373.40507845
565,234.85405186,267.13414807,289.58890254,373.40507845
566,234.85405186,267.13414807,281.87643424,373.40507845
567,234.85405186,267.13414807,281.87643424,373.40507845
568,234.85405186,267.13414807,281.87643424,373.40507845
569,234.85405186,267.13414807,357.93120131,373.40507845
570,234.85405186,267.13414807,357.93120131,373.40507845
571,234.85405186,267.13414807,357.93120131,373.40507845
572,234.85405186,339.21121071,357.93120131,373.40507845
573,234.85405186,339.21121071,357.93120131,373.40507845
574,234.85405186,339.21121071,357.93120131,373.40507845
575,234.85405186,339.21121071,357.93120131,373.40507845
576,234.85405186,339.21121071,380.51404056,373.40507845
577,234.85405186,339.21121071,380.51404056,373.40507845
578,234.85405186,339.21121071,380.51404056,363.46037820
579,234.85405186,360.61295556,380.51404056,363.46037820
580,234.85405186,360.61295556,380.51404056,363.46037820
581,234.85405186,360.61295556,380.51404056,461.52779728
582,234.85405186,360.61295556,380.51404056,461.52779728
583,234.85405186,360.61295556,380.51404056,461.52779728
584,234.85405186,360.61295556,380.51404056,461.52779728
585,234.85405186,360.61295556,380.51404056,461.52779728
586,201.30093461,360.61295556,380.51404056,461.52779728
587,201.30093461,360.61295556,380.51404056,461.52779728
588,201.30093461,360.61295556,380.51404056,490.64682355
589,201.30093461,360.61295556,380.51404056,490.64682355
590,201.30093461,360.61295556,380.51404056,490.64682355
591,201.30093461,360.61295556,380.51404056,490.64682355
592,201.30093461,360.61295556,380.51404056,490.64682355
593,201.30093461,360.61295556,380.51404056,490.64682355
594,201.30093461,360.61295556,380.51404056,490.64682355
595,201.30093461,360.61295556,380.51404056,490.64682355
596,201.30093461,360.61295556,380.51404056,490.64682355
597,201.30093461,360.61295556,380.51404056,490.64682355
598,201.30093461,360.61295556,326.15077914,490.64682355
599,201.30093461,360.61295556,326.15077914,490.64682355
600,201.30093461,360.61295556,326.15077914,490.64682355
601,201.30093461,309.09292138,326.15077914,490.64682355
602,201.30093461,309.09292138,326.15077914,490.64682355
603,201.30093461,309.09292138,326.15077914,490.64682355
604,201.30093461,309.09292138,326.15077914,490.64682355
605,188.65324866,309.09292138,326.15077914,490.64682355
606,188.65324866,309.09292138,326.15077914,490.64682355
607,188.65324866,309.09292138,326.15077914,490.64682355
608,188.65324866,309.09292138,326.15077914,490.64682355
609,206.43699701,309.09292138,326.15077914,490.64682355
610,183.99304093,309.09292138,326.15077914,420.54911705
611,183.99304093,309.09292138,326.15077914,420.54911705
612,175.14134851,309.09292138,326.15077914,420.54911705
613,175.14134851,309.09292138,326.15077914,420.54911705
614,175.14134851,309.09292138,326.15077914,420.54911705
615,175.14134851,309.09292138,326.15077914,420.54911705
616,175.14134851,309.09292138,326.15077914,420.54911705
617,175.14134851,309.09292138,305.65880957,420.54911705
618,175.14134851,309.09292138,305.65880957,420.54911705
619,175.14134851,309.09292138,305.65880957,420.54911705
620,175.14134851,289.67269263,305.65880957,420.54911705
621,171.21429121,289.67269263,334.47230411,420.54911705
622,171.21429121,289.67269263,298.10827144,420.54911705
623,224.24362801,289.67269263,298.10827144,420.54911705
624,224.24362801,289.67269263,283.76662726,420.54911705
625,224.24362801,205.01505240,283.76662726,420.54911705
626,224.24362801,220.23381128,283.76662726,420.54911705
627,224.24362801,220.23381128,283.76662726,420.54911705
628,213.17062110,220.23381128,283.76662726,420.54911705
629,213.17062110,209.63861731,283.76662726,394.12612418
630,128.51472837,209.63861731,283.76662726,394.12612418
631,128.51472837,209.63861731,283.76662726,394.12612418
632,128.51472837,209.63861731,283.76662726,394.12612418
633,128.51472837,209.63861731,277.40395039,431.27915421
634,128.51472837,209.63861731,277.40395039,384.39022182
635,128.51472837,209.63861731,363.32287346,384.39022182
636,128.51472837,209.63861731,363.32287346,365.89765278
637,128.51472837,209.63861731,363.32287346,365.89765278
638,128.51472837,204.93805476,363.32287346,365.89765278
639,128.51472837,204.93805476,363.32287346,365.89765278
640,128.51472837,268.41248234,345.38222237,365.89765278
641,128.51472837,268.41248234,345.38222237,365.89765278
642,128.51472837,268.41248234,208.22148129,365.89765278
643,128.51472837,268.41248234,208.22148129,365.89765278
644,128.51472837,268.41248234,208.22148129,365.89765278
645,128.51472837,255.15844566,208.22148129,357.69341625
646,128.51472837,255.15844566,208.22148129,357.69341625
647,128.51472837,153.82803769,208.22148129,468.47998965
648,128.51472837,153.82803769,208.22148129,468.47998965
649,128.51472837,153.82803769,208.22148129,468.47998965
650,128.51472837,153.82803769,208.22148129,468.47998965
651,128.51472837,153.82803769,208.22148129,468.47998965
652,128.51472837,153.82803769,208.22148129,445.34674743
653,128.51472837,153.82803769,208.22148129,445.34674743
654,128.51472837,153.82803769,208.22148129,268.48735526
655,128.51472837,153.82803769,208.22148129,268.48735526
656,128.51472837,153.82803769,208.22148129,268.48735526
657,128.51472837,153.82803769,208.22148129,268.48735526
658,128.51472837,153.82803769,208.22148129,268.48735526
659,113.34554824,153.82803769,208.22148129,268.48735526
660,113.34554824,153.82803769,208.22148129,268.48735526
661,113.34554824,153.82803769,208.22148129,268.48735526
662,113.34554824,153.82803769,208.22148129,268.48735526
663,113.34554824,153.82803769,208.22148129,268.48735526
664,101.81542956,153.82803769,208.22148129,268.48735526
665,101.81542956,153.82803769,208.22148129,268.48735526
666,101.81542956,153.82803769,208.22148129,268.48735526
667,101.81542956,153.82803769,208.22148129,268.48735526
668,101.81542956,153.82803769,208.22148129,268.48735526
669,101.81542956,153.82803769,208.22148129,268.48735526
670,101.81542956,153.82803769,208.22148129,268.48735526
671,101.81542956,153.82803769,183.64414920,268.48735526
672,101.81542956,153.82803769,183.64414920,268.48735526
673,101.81542956,153.82803769,183.64414920,268.48735526
674,101.81542956,153.82803769,183.64414920,268.48735526
675,101.81542956,153.82803769,183.64414920,268.48735526
676,101.81542956,135.67101208,164.96287881,268.48735526
677,101.81542956,135.67101208,164.96287881,268.48735526
678,97.23945520,135.67101208,164.96287881,268.48735526
679,180.94338879,135.67101208,164.96287881,268.48735526
680,180.94338879,135.67101208,164.96287881,268.48735526
681,180.94338879,121.86982717,164.96287881,268.48735526
682,167.85608660,121.86982717,164.96287881,268.48735526
683,182.06193983,121.86982717,164.96287881,236.79656692
684,186.48262213,121.86982717,164.96287881,236.79656692
685,229.21183776,121.86982717,164.96287881,236.79656692
686,229.21183776,121.86982717,164.96287881,236.79656692
687,229.21183776,121.86982717,164.96287881,236.79656692
688,229.21183776,121.86982717,164.96287881,212.70834677
689,229.21183776,121.86982717,164.96287881,212.70834677
690,229.21183776,121.86982717,164.96287881,212.70834677
691,229.21183776,121.86982717,164.96287881,212.70834677
692,286.41103449,121.86982717,164.96287881,212.70834677
693,257.77816902,121.86982717,209.56618177,212.70834677
694,257.77816902,121.86982717,350.22748913,212.70834677
695,257.77816902,121.86982717,747.98528311,212.70834677
696,257.77816902,121.86982717,747.98528311,212.70834677
697,257.77816902,121.86982717,747.98528311,212.70834677
698,257.77816902,154.82146370,747.98528311,212.70834677
699,257.77816902,258.73798929,747.98528311,212.70834677
700,257.77816902,552.58999987,747.98528311,212.70834677
701,257.77816902,552.58999987,747.98528311,212.70834677
702,292.00666644,552.58999987,766.14726307,212.70834677
703,292.00666644,552.58999987,941.69644421,212.70834677
704,292.00666644,552.58999987,941.69644421,212.70834677
705,292.00666644,552.58999987,941.69644421,270.22125453
706,292.00666644,552.58999987,941.69644421,451.59438745
707,292.00666644,566.00754795,941.69644421,964.47585135
708,292.00666644,695.69823061,941.69644421,964.47585135
709,292.00666644,695.69823061,941.69644421,964.47585135
710,411.07843701,695.69823061,1176.69425537,964.47585135
711,411.07843701,695.69823061,1059.05867485,964.47585135
712,411.07843701,695.69823061,1059.05867485,964.47585135
713,411.07843701,695.69823061,1059.05867485,964.47585135
714,411.07843701,695.69823061,1059.05867485,987.89448201
715,411.07843701,869.30785017,1059.05867485,1214.25314140
716,411.07843701,782.40206887,1059.05867485,1214.25314140
717,411.07843701,782.40206887,1059.05867485,1214.25314140
718,411.07843701,782.40206887,1059.05867485,1214.25314140
719,411.07843701,782.40206887,1059.05867485,1214.25314140
720,411.07843701,782.40206887,1059.05867485,1214.25314140
721,411.07843701,782.40206887,945.04404880,1214.25314140
722,411.07843701,782.40206887,945.04404880,1517.26674221
723,411.07843701,782.40206887,945.04404880,1365.58370882
724,411.07843701,782.40206887,945.04404880,1365.58370882
725,411.07843701,782.40206887,945.04404880,1365.58370882
726,411.07843701,698.17134453,945.04404880,1365.58370882
727,411.07843701,698.17134453,945.04404880,1365.58370882
728,411.07843701,698.17134453,945.04404880,1365.58370882
729,411.07843701,698.17134453,945.04404880,1365.58370882
730,411.07843701,698.17134453,945.04404880,1365.58370882
731,411.07843701,698.17134453,945.04404880,1365.58370882
732,411.07843701,698.17134453,1330.40534731,1365.58370882
733,411.07843701,698.17134453,1330.40534731,1218.56964851
734,411.07843701,698.17134453,1330.40534731,1218.56964851
735,411.07843701,698.17134453,1330.40534731,1218.56964851
736,411.07843701,698.17134453,1330.40534731,1218.56964851
737,411.07843701,982.86518103,1330.40534731,1218.56964851
738,411.07843701,982.86518103,1330.40534731,1218.56964851
739,411.07843701,982.86518103,1330.40534731,1218.56964851
740,411.07843701,982.86518103,1330.40534731,1218.56964851
741,411.07843701,982.86518103,1330.40534731,1218.56964851
742,411.07843701,982.86518103,1330.40534731,1218.56964851
743,411.07843701,982.86518103,1330.40534731,1218.56964851
744,411.07843701,982.86518103,1330.40534731,1715.46667957
745,411.07843701,982.86518103,1330.40534731,1715.46667957
746,411.07843701,982.86518103,1330.40534731,1715.46667957
747,411.07843701,982.86518103,1330.40534731,1715.46667957
748,411.07843701,982.86518103,1330.40534731,1715.46667957
749,409.70481924,982.86518103,1330.40534731,1715.46667957
750,409.70481924,982.86518103,1330.40534731,1715.46667957
751,409.70481924,982.86518103,1330.40534731,1715.46667957
752,409.70481924,982.86518103,1330.40534731,1715.46667957
753,409.70481924,982.86518103,1330.40534731,1715.46667957
754,409.70481924,982.86518103,1330.40534731,1715.46667957
755,409.70481924,982.86518103,1330.40534731,1715.46667957
756,409.70481924,982.86518103,1330.40534731,1715.46667957
757,409.70481924,982.86518103,1330.40534731,1715.46667957
758,409.70481924,982.86518103,1330.40534731,1715.46667957
759,409.70481924,982.86518103,1330.40534731,1715.46667957
760,409.70481924,982.86518103,1330.40534731,1715.46667957
761,409.70481924,982.86518103,1330.40534731,1715.46667957
762,409.70481924,982.86518103,1330.40534731,1715.46667957
763,409.70481924,982.86518103,1330.40534731,1715.46667957
764,409.70481924,982.86518103,1330.40534731,1715.46667957
765,409.70481924,982.86518103,1330.40534731,1715.46667957
766,409.70481924,982.86518103,1330.40534731,1715.46667957
767,409.70481924,982.86518103,1330.40534731,1715.46667957
768,409.70481924,982.86518103,1330.40534731,1715.46667957
769,409.70481924,982.86518103,1330.40534731,1715.46667957
770,409.70481924,982.86518103,1330.40534731,1715.46667957
771,409.70481924,982.86518103,1325.95980053,1715.46667957
772,409.70481924,982.86518103,1325.95980053,1715.46667957
773,409.70481924,982.86518103,1325.95980053,1715.46667957
774,409.70481924,982.86518103,1325.95980053,1715.46667957
775,409.70481924,982.86518103,1325.95980053,1715.46667957
776,409.70481924,979.58093901,1325.95980053,1715.46667957
777,409.70481924,979.58093901,1325.95980053,1715.46667957
778,409.70481924,979.58093901,1325.95980053,1715.46667957
779,409.70481924,979.58093901,1325.95980053,1715.46667957
780,409.70481924,979.58093901,1325.95980053,1715.46667957
781,409.70481924,979.58093901,1325.95980053,1715.46667957
782,359.37764417,979.58093901,1325.95980053,1715.46667957
783,359.37764417,979.58093901,1325.95980053,1709.73445112
784,363.65978238,979.58093901,1325.95980053,1709.73445112
785,363.65978238,979.58093901,1325.95980053,1709.73445112
786,363.65978238,979.58093901,1325.95980053,1709.73445112
787,363.65978238,979.58093901,1325.95980053,1709.73445112
788,363.65978238,979.58093901,1325.95980053,1709.73445112
789,363.65978238,979.58093901,1325.95980053,1709.73445112
790,363.65978238,979.58093901,1325.95980053,1709.73445112
791,363.65978238,979.58093901,1325.95980053,1709.73445112
792,363.65978238,979.58093901,1325.95980053,1709.73445112
793,363.65978238,979.58093901,1325.95980053,1709.73445112
794,363.65978238,979.58093901,1325.95980053,1709.73445112
795,363.65978238,979.58093901,1325.95980053,1709.73445112
796,363.65978238,979.58093901,1325.95980053,1709.73445112
797,363.65978238,979.58093901,1325.95980053,1709.73445112
798,363.65978238,979.58093901,1325.95980053,1709.73445112
799,363.65978238,979.58093901,1325.95980053,1709.73445112
800,363.65978238,979.58093901,1325.95980053,1709.73445112
801,363.65978238,979.58093901,1325.95980053,1709.73445112
802,363.65978238,979.58093901,1325.95980053,1709.73445112
803,363.65978238,979.58093901,1325.95980053,1709.73445112
804,363.65978238,979.58093901,1163.08202151,1709.73445112
805,390.31970136,979.58093901,1163.08202151,1709.73445112
806,377.96957449,979.58093901,1176.94064083,1709.73445112
807,377.96957449,979.58093901,1176.94064083,1709.73445112
808,377.96957449,979.58093901,1176.94064083,1709.73445112
809,341.21235324,859.25152356,1176.94064083,1709.73445112
810,341.21235324,859.25152356,1176.94064083,1709.73445112
811,341.21235324,869.48987265,1176.94064083,1709.73445112
812,341.21235324,869.48987265,1176.94064083,1709.73445112
813,341.21235324,869.48987265,1176.94064083,1709.73445112
814,341.21235324,869.48987265,1176.94064083,1709.73445112
815,341.21235324,869.48987265,1176.94064083,1709.73445112
816,341.21235324,869.48987265,1176.94064083,1499.71469788
817,289.43672020,869.48987265,1176.94064083,1499.71469788
818,289.43672020,869.48987265,1176.94064083,1517.58443940
819,289.43672020,869.48987265,1176.94064083,1517.58443940
820,289.43672020,869.48987265,1176.94064083,1517.58443940
821,289.43672020,869.48987265,1176.94064083,1517.58443940
822,289.43672020,869.48987265,1176.94064083,1517.58443940
823,289.43672020,869.48987265,1176.94064083,1517.58443940
824,289.43672020,869.48987265,1176.94064083,1517.58443940
825,289.43672020,869.48987265,1176.94064083,1517.58443940
826,289.43672020,869.48987265,1176.94064083,1517.58443940
827,289.43672020,869.48987265,1263.22222500,1517.58443940
828,289.43672020,869.48987265,1263.22222500,1517.58443940
829,289.43672020,869.48987265,1263.22222500,1517.58443940
830,289.43672020,869.48987265,1263.22222500,1517.58443940
831,289.43672020,869.48987265,1162.64552347,1517.58443940
832,289.43672020,933.23222382,976.35351856,1517.58443940
833,289.43672020,933.23222382,976.35351856,1517.58443940
834,289.43672020,933.23222382,976.35351856,1517.58443940
835,289.43672020,933.23222382,976.35351856,1517.58443940
