step,cap_3,cap_1,cap_2,cap_4
5120,4438740583522.605469,80778.059260,1981231830.894275,
5121,4438740583522.605469,80778.059260,1981231830.894275,
5122,4438740583522.605469,80778.059260,2243494337.213332,
5123,4438740583522.605469,80778.059260,2243494337.213332,
5124,4438740583522.605469,80778.059260,2243494337.213332,
5125,4438740583522.605469,80778.059260,2243494337.213332,
5126,4438740583522.605469,80778.059260,2377571618.633830,
5127,4438740583522.605469,71977.874197,2377571618.633830,
5128,4438740583522.605469,71977.874197,2377571618.633830,
5129,4438740583522.605469,71977.874197,2377571618.633830,
5130,4438740583522.605469,71977.874197,2377571618.633830,
5131,4438740583522.605469,71977.874197,2377571618.633830,
5132,4438740583522.605469,71977.874197,2377571618.633830,
5133,4438740583522.605469,71977.874197,2139521663.310675,
5134,4438740583522.605469,71977.874197,2139521663.310675,
5135,4438740583522.605469,71977.874197,2139521663.310675,
5136,4438740583522.605469,71977.874197,2139521663.310675,
5137,4438740583522.605469,71977.874197,2139521663.310675,
5138,4438740583522.605469,69189.193515,2139521663.310675,
5139,4438740583522.605469,69189.193515,2532403063.987715,
5140,4438740583522.605469,69189.193515,2065298896.005151,
5141,4438740583522.605469,69189.193515,2026597685.661065,
5142,4438740583522.605469,69189.193515,2026597685.661065,
5143,4483702197927.337891,69189.193515,2026597685.661065,
5144,4483702197927.337891,69189.193515,2026597685.661065,
5145,4483702197927.337891,69189.193515,2026597685.661065,
5146,4483702197927.337891,69189.193515,2026597685.661065,
5147,4483702197927.337891,61779.954526,2026597685.661065,
5148,4483702197927.337891,61779.954526,3370341434.828079,
5149,4483702197927.337891,61779.954526,3370341434.828079,
5150,4483702197927.337891,61779.954526,3370341434.828079,
5151,4483702197927.337891,61779.954526,3370341434.828079,
5152,4483702197927.337891,61779.954526,3370341434.828079,
5153,4483702197927.337891,61779.954526,2674933560.156770,
5154,4483702197927.337891,61779.954526,2674933560.156770,
5155,4483702197927.337891,61779.954526,2674933560.156770,
5156,4483702197927.337891,61779.954526,2674933560.156770,
5157,4483702197927.337891,61779.954526,2674933560.156770,
5158,4483702197927.337891,61779.954526,2674933560.156770,
5159,4483702197927.337891,61779.954526,2674933560.156770,
5160,4483702197927.337891,61779.954526,2674933560.156770,
5161,4483702197927.337891,61779.954526,2674933560.156770,
5162,4483702197927.337891,61779.954526,2674933560.156770,
5163,4483702197927.337891,61779.954526,2674933560.156770,
5164,4483702197927.337891,61779.954526,2674933560.156770,
5165,4483702197927.337891,61779.954526,3270634327.334484,
5166,4483702197927.337891,61779.954526,3270634327.334484,
5167,4483702197927.337891,61779.954526,3270634327.334484,
5168,4483702197927.337891,61779.954526,3270634327.334484,
5169,4483702197927.337891,61779.954526,3270634327.334484,
5170,4483702197927.337891,61779.954526,3270634327.334484,
5171,4483702197927.337891,61779.954526,3270634327.334484,
5172,4483702197927.337891,61779.954526,3270634327.334484,
5173,4483702197927.337891,61779.954526,3270634327.334484,
5174,4240192865793.067871,61779.954526,3270634327.334484,
5175,4240192865793.067871,61779.954526,3796035915.199396,
5176,4240192865793.067871,61779.954526,4315559630.459004,
5177,4240192865793.067871,61779.954526,5056822182.017381,
5178,4240192865793.067871,61779.954526,5323573908.323009,
5179,4240192865793.067871,61779.954526,5323573908.323009,
5180,4240192865793.067871,61779.954526,5323573908.323009,
5181,4240192865793.067871,61779.954526,5323573908.323009,
5182,4240192865793.067871,61779.954526,5323573908.323009,
5183,4240192865793.067871,61779.954526,5323573908.323009,
5184,4240192865793.067871,61779.954526,5323573908.323009,
5185,4240192865793.067871,61779.954526,3989759495.981685,
5186,4240192865793.067871,61779.954526,3989759495.981685,
5187,4240192865793.067871,61779.954526,3989759495.981685,
5188,4240192865793.067871,61779.954526,3989759495.981685,
5189,4240192865793.067871,61779.954526,3989759495.981685,
5190,4240192865793.067871,61779.954526,3989759495.981685,
5191,4240192865793.067871,61779.954526,3623846537.437259,
5192,4240192865793.067871,61779.954526,3623846537.437259,
5193,4240192865793.067871,61779.954526,3623846537.437259,
5194,4240192865793.067871,61779.954526,3623846537.437259,
5195,4064628503142.856445,61779.954526,3623846537.437259,
5196,3858320020100.012207,61779.954526,3623846537.437259,
5197,3858320020100.012207,61779.954526,3623846537.437259,
5198,3352603440749.972656,61779.954526,3623846537.437259,
5199,3352603440749.972656,61779.954526,3623846537.437259,
5200,3352603440749.972656,61779.954526,3623846537.437259,
5201,3352603440749.972656,61779.954526,3623846537.437259,
5202,3352603440749.972656,61779.954526,3623846537.437259,
5203,3352603440749.972656,61779.954526,3623846537.437259,
5204,3352603440749.972656,61779.954526,3623846537.437259,
5205,3352603440749.972656,61779.954526,3623846537.437259,
5206,3352603440749.972656,61779.954526,3623846537.437259,
5207,3352603440749.972656,61779.954526,3623846537.437259,
5208,3480173076190.499512,61779.954526,3623846537.437259,
5209,3480173076190.499512,61779.954526,3623846537.437259,
5210,3480173076190.499512,61779.954526,3623846537.437259,
5211,3480173076190.499512,61779.954526,3623846537.437259,
5212,3480173076190.499512,61779.954526,3623846537.437259,
5213,3480173076190.499512,61779.954526,3623846537.437259,
5214,4846715902819.838867,61779.954526,3623846537.437259,
5215,4846715902819.838867,61779.954526,3623846537.437259,
5216,4846715902819.838867,61779.954526,3623846537.437259,
5217,4846715902819.838867,61779.954526,3623846537.437259,
5218,4058684825433.328613,61779.954526,3623846537.437259,
5219,4058684825433.328613,61779.954526,3623846537.437259,
5220,4058684825433.328613,61779.954526,3623846537.437259,
5221,4058684825433.328613,61779.954526,3623846537.437259,
5222,5530640588917.277344,61779.954526,3623846537.437259,
5223,5383345958910.602539,61779.954526,3623846537.437259,
5224,4642966912601.088867,61779.954526,3623846537.437259,
5225,4664605464713.946289,61779.954526,3623846537.437259,
5226,3517797841576.335938,61779.954526,3623846537.437259,
5227,3517797841576.335938,61779.954526,4332453775.722721,
5228,3517797841576.335938,61779.954526,4332453775.722721,
5229,3517797841576.335938,61779.954526,4332453775.722721,
5230,3517797841576.335938,61779.954526,5015687183.383965,
5231,3517797841576.335938,61779.954526,5145127923.274638,
5232,3517797841576.335938,61779.954526,5145127923.274638,
5233,3517797841576.335938,61779.954526,5145127923.274638,
5234,3517797841576.335938,61779.954526,5145127923.274638,
5235,3517797841576.335938,61779.954526,5145127923.274638,
5236,3517797841576.335938,61779.954526,5145127923.274638,
5237,3517797841576.335938,61779.954526,5145127923.274638,
5238,3517797841576.335938,61779.954526,5145127923.274638,
5239,3517797841576.335938,61779.954526,4989093858.452294,
5240,3517797841576.335938,61779.954526,4989093858.452294,
5241,3517797841576.335938,61779.954526,4989093858.452294,
5242,3517797841576.335938,61779.954526,4989093858.452294,
5243,3134559220808.698242,61779.954526,4989093858.452294,
5244,3134559220808.698242,61779.954526,4989093858.452294,
5245,3134559220808.698242,61779.954526,4989093858.452294,
5246,3134559220808.698242,61779.954526,4989093858.452294,
5247,3134559220808.698242,61779.954526,4989093858.452294,
5248,3134559220808.698242,61779.954526,4989093858.452294,
5249,3134559220808.698242,61779.954526,4989093858.452294,
5250,3134559220808.698242,61779.954526,4989093858.452294,
5251,3134559220808.698242,61779.954526,4989093858.452294,
5252,3134559220808.698242,61779.954526,4989093858.452294,
5253,3134559220808.698242,61779.954526,4989093858.452294,
5254,3013115168121.221680,61779.954526,4989093858.452294,
5255,3295998834656.207520,61779.954526,4989093858.452294,
5256,3527998752629.582031,61779.954526,4989093858.452294,
5257,3527998752629.582031,61779.954526,4989093858.452294,
5258,3527998752629.582031,61779.954526,4989093858.452294,
5259,3527998752629.582031,61779.954526,4989093858.452294,
5260,3527998752629.582031,61779.954526,4989093858.452294,
5261,3527998752629.582031,61779.954526,4989093858.452294,
5262,3527998752629.582031,61779.954526,4989093858.452294,
5263,3527998752629.582031,61779.954526,4989093858.452294,
5264,3527998752629.582031,61779.954526,4989093858.452294,
5265,3527998752629.582031,61779.954526,4989093858.452294,
5266,3527998752629.582031,61779.954526,4989093858.452294,
5267,3527998752629.582031,61779.954526,4989093858.452294,
5268,3527998752629.582031,61779.954526,4989093858.452294,
5269,4003824228323.891602,61779.954526,4989093858.452294,
5270,,61779.954526,4614333731.638713,
5271,,61779.954526,4805132890.576406,
5272,,61779.954526,4805132890.576406,
5273,,61779.954526,4805132890.576406,
5274,,61779.954526,4805132890.576406,
5275,,61779.954526,4805132890.576406,
5276,,61779.954526,4805132890.576406,
5277,,61779.954526,4805132890.576406,
5278,,61779.954526,4805132890.576406,
5279,,61779.954526,4805132890.576406,
5280,,61779.954526,4805132890.576406,
5281,,61779.954526,4805132890.576406,
5282,,61779.954526,4320042429.732822,
5283,,61779.954526,3777708656.676552,
5284,,61779.954526,3777708656.676552,
5285,,61779.954526,3777708656.676552,
5286,,61779.954526,3777708656.676552,
5287,,61779.954526,3777708656.676552,
5288,,61779.954526,3405667017.407648,
5289,,66783.126568,3405667017.407648,
5290,,62682.001389,3519469698.915093,
5291,,62682.001389,3519469698.915093,
5292,,62682.001389,3519469698.915093,
5293,,62682.001389,3519469698.915093,
5294,,62682.001389,3741970593.058363,
5295,,62682.001389,3741970593.058363,
5296,,62682.001389,3741970593.058363,
5297,,62682.001389,3741970593.058363,
5298,,64203.995577,3741970593.058363,
5299,,78915.212848,4571898903.502792,
5300,,78915.212848,4571898903.502792,
5301,,78915.212848,4571898903.502792,
5302,,78915.212848,4571898903.502792,
5303,,78915.212848,4571898903.502792,
5304,,78915.212848,4571898903.502792,
5305,,78915.212848,4571898903.502792,
5306,,78915.212848,4571898903.502792,
5307,,78915.212848,4571898903.502792,
5308,,78915.212848,4571898903.502792,
5309,,85079.777947,4571898903.502792,
5310,,85079.777947,4571898903.502792,
5311,,115521.170392,4571898903.502792,
5312,,115521.170392,4571898903.502792,
5313,,115521.170392,4102662822.757095,
5314,,115521.170392,4102662822.757095,
5315,,115521.170392,4102662822.757095,
5316,,115521.170392,4102662822.757095,
5317,,105854.969049,4102662822.757095,
5318,,105854.969049,4102662822.757095,
5319,,105854.969049,4102662822.757095,
5320,,105854.969049,4102662822.757095,
5321,,105854.969049,4102662822.757095,
5322,,105854.969049,4102662822.757095,
5323,,105854.969049,4102662822.757095,
5324,,149019.526700,4102662822.757095,
5325,,149019.526700,4102662822.757095,
5326,,149019.526700,4102662822.757095,
5327,,149019.526700,4102662822.757095,
5328,,149019.526700,4102662822.757095,
5329,,149019.526700,4102662822.757095,
5330,,149019.526700,4102662822.757095,
5331,,149019.526700,4102662822.757095,
5332,,149019.526700,4102662822.757095,
5333,,149019.526700,4102662822.757095,
5334,,149019.526700,4102662822.757095,
5335,,149019.526700,4102662822.757095,
5336,,149019.526700,4102662822.757095,
5337,,149019.526700,4102662822.757095,
5338,,149019.526700,4102662822.757095,
5339,,149019.526700,4102662822.757095,
5340,,149019.526700,4102662822.757095,
5341,,149019.526700,4102662822.757095,
5342,,149019.526700,4102662822.757095,
5343,,149019.526700,4102662822.757095,
5344,,149019.526700,4102662822.757095,
5345,,149019.526700,4102662822.757095,
5346,,149019.526700,4102662822.757095,
5347,,149019.526700,4102662822.757095,
5348,,149019.526700,4102662822.757095,
5349,,149019.526700,4102662822.757095,
5350,,149019.526700,4102662822.757095,
5351,,149019.526700,4102662822.757095,
5352,,149019.526700,4094013957.174734,
5353,,149019.526700,3783328157.242886,
5354,,149019.526700,3783328157.242886,
5355,,149019.526700,3783328157.242886,
5356,,149019.526700,3783328157.242886,
5357,,149019.526700,3783328157.242886,
5358,,149019.526700,3783328157.242886,
5359,,149019.526700,3783328157.242886,
5360,,149019.526700,3783328157.242886,
5361,,149019.526700,3783328157.242886,
5362,,149019.526700,7634098869.827370,
5363,,139294.942568,7634098869.827370,
5364,,139294.942568,7634098869.827370,
5365,,139294.942568,7634098869.827370,
5366,,139294.942568,7634098869.827370,
5367,,139294.942568,7634098869.827370,
5368,,139294.942568,7634098869.827370,
5369,,139294.942568,7634098869.827370,
5370,,139294.942568,7634098869.827370,
5371,,139294.942568,7634098869.827370,
5372,,139294.942568,7634098869.827370,
5373,,139294.942568,7634098869.827370,
5374,,139294.942568,7634098869.827370,
5375,,139294.942568,8363048374.898905,
5376,,139294.942568,8363048374.898905,
5377,,139294.942568,8363048374.898905,
5378,,139294.942568,8363048374.898905,
5379,,139294.942568,8363048374.898905,
5380,,139294.942568,8363048374.898905,
5381,,139294.942568,8363048374.898905,
5382,,139294.942568,8363048374.898905,
5383,,139294.942568,8363048374.898905,
5384,,139294.942568,8363048374.898905,
5385,,139294.942568,8363048374.898905,
5386,,139294.942568,8363048374.898905,
5387,,139294.942568,8363048374.898905,
5388,,139294.942568,8363048374.898905,
5389,,139294.942568,8363048374.898905,
5390,,139294.942568,8363048374.898905,
5391,,139294.942568,8363048374.898905,
5392,,139294.942568,13870067823.600744,
5393,,139294.942568,19900998253.605316,
5394,,139294.942568,19900998253.605316,
5395,,139294.942568,19900998253.605316,
5396,,139294.942568,19900998253.605316,
5397,,139294.942568,19900998253.605316,
5398,,139294.942568,19900998253.605316,
5399,,139294.942568,18776291338.481575,
5400,,139294.942568,31687565566.741482,
5401,,139294.942568,31687565566.741482,
5402,,139294.942568,39286021774.855492,
5403,,139294.942568,39286021774.855492,
5404,,139294.942568,73612232968.450500,
5405,,139294.942568,73612232968.450500,
5406,,139294.942568,62776842586.796364,
5407,,139294.942568,62776842586.796364,
5408,,139294.942568,62776842586.796364,
5409,,139294.942568,62776842586.796364,
5410,,139294.942568,62776842586.796364,
5411,,139294.942568,54793792397.372574,
5412,,139294.942568,54793792397.372574,
5413,,139294.942568,54793792397.372574,
5414,,139294.942568,54793792397.372574,
5415,,139294.942568,54793792397.372574,
5416,,139294.942568,54793792397.372574,
5417,,139294.942568,54793792397.372574,
5418,,139294.942568,54793792397.372574,
5419,,139294.942568,54793792397.372574,
5420,,139294.942568,54793792397.372574,
5421,,139294.942568,54793792397.372574,
5422,,139294.942568,74188973136.488495,
5423,,139294.942568,74188973136.488495,
5424,,139294.942568,74188973136.488495,
5425,,139294.942568,74188973136.488495,
5426,,139294.942568,74188973136.488495,
5427,,139294.942568,74188973136.488495,
5428,,139294.942568,74188973136.488495,
5429,,139294.942568,74188973136.488495,
5430,,139294.942568,74188973136.488495,
5431,,139294.942568,74188973136.488495,
5432,,148326.641613,74188973136.488495,
5433,,148326.641613,74188973136.488495,
5434,,148326.641613,74188973136.488495,
5435,,148326.641613,74188973136.488495,
5436,,148326.641613,74188973136.488495,
5437,,148326.641613,74188973136.488495,
5438,,148326.641613,74188973136.488495,
5439,,148326.641613,74188973136.488495,
5440,,148326.641613,74188973136.488495,
5441,,148326.641613,74188973136.488495,
5442,,148326.641613,74188973136.488495,
5443,,148326.641613,74188973136.488495,
5444,,148326.641613,74188973136.488495,
5445,,148326.641613,74188973136.488495,
5446,,148326.641613,74188973136.488495,
5447,,148326.641613,74188973136.488495,
5448,,148326.641613,74188973136.488495,
5449,,148326.641613,74188973136.488495,
5450,,148326.641613,74188973136.488495,
5451,,148326.641613,74188973136.488495,
5452,,148326.641613,74188973136.488495,
5453,,148326.641613,74188973136.488495,
5454,,148326.641613,74188973136.488495,
5455,,148326.641613,74188973136.488495,
5456,,148326.641613,74188973136.488495,
5457,,148326.641613,69839046218.171356,
5458,,148326.641613,69839046218.171356,
5459,,148326.641613,69839046218.171356,
5460,,148326.641613,69839046218.171356,
5461,,148326.641613,69839046218.171356,
5462,,148326.641613,69839046218.171356,
5463,,148326.641613,81124624315.935089,
5464,,148326.641613,91143776334.370224,
5465,,148326.641613,91143776334.370224,
5466,,148326.641613,91143776334.370224,
5467,,148326.641613,91143776334.370224,
5468,,148326.641613,138169167347.079468,
5469,,148326.641613,138169167347.079468,
5470,,148326.641613,138169167347.079468,
5471,,148326.641613,118095710583.824188,
5472,,148326.641613,118095710583.824188,
5473,,148326.641613,118095710583.824188,
5474,,148326.641613,118095710583.824188,
5475,,148326.641613,118095710583.824188,
5476,,148326.641613,118095710583.824188,
5477,,148326.641613,118095710583.824188,
5478,,148326.641613,118095710583.824188,
5479,,148326.641613,118095710583.824188,
5480,,148326.641613,118095710583.824188,
5481,,148326.641613,118095710583.824188,
5482,,148326.641613,118095710583.824188,
5483,,148326.641613,118095710583.824188,
5484,,148326.641613,110778335893.220108,
5485,,148326.641613,110778335893.220108,
5486,,148326.641613,110778335893.220108,
5487,,148326.641613,110778335893.220108,
5488,,148326.641613,110778335893.220108,
5489,,148326.641613,110778335893.220108,
5490,,148326.641613,110778335893.220108,
5491,,148326.641613,110778335893.220108,
5492,,166369.417030,110778335893.220108,
5493,,166369.417030,110778335893.220108,
5494,,166369.417030,110778335893.220108,
5495,,166369.417030,110778335893.220108,
5496,,166369.417030,110778335893.220108,
5497,,166369.417030,110778335893.220108,
5498,,166369.417030,110778335893.220108,
5499,,166369.417030,110778335893.220108,
5500,,166369.417030,110778335893.220108,
5501,,174846.009827,110778335893.220108,
5502,,165149.426677,110778335893.220108,
5503,,165149.426677,110778335893.220108,
5504,,165149.426677,99573255062.437408,
5505,,165149.426677,99573255062.437408,
5506,,165149.426677,99573255062.437408,
5507,,165149.426677,99573255062.437408,
5508,,165149.426677,99573255062.437408,
5509,,165149.426677,99573255062.437408,
5510,,165149.426677,99573255062.437408,
5511,,165149.426677,99573255062.437408,
5512,,165149.426677,99573255062.437408,
5513,,165149.426677,99573255062.437408,
5514,,165149.426677,77904009247.087601,
5515,,165149.426677,77904009247.087601,
5516,,165149.426677,77904009247.087601,
5517,,165149.426677,77904009247.087601,
5518,,165149.426677,77904009247.087601,
5519,,165149.426677,77904009247.087601,
5520,,165149.426677,77904009247.087601,
5521,,165149.426677,77904009247.087601,
5522,,165149.426677,77904009247.087601,
5523,,165149.426677,77904009247.087601,
5524,,165149.426677,77904009247.087601,
5525,,165149.426677,77904009247.087601,
5526,,165149.426677,77904009247.087601,
5527,,165149.426677,77904009247.087601,
5528,,165149.426677,60545858107.131958,
5529,,165149.426677,60545858107.131958,
5530,,165149.426677,60545858107.131958,
5531,,165149.426677,60545858107.131958,
5532,,165149.426677,60545858107.131958,
5533,,165149.426677,60545858107.131958,
5534,,165149.426677,60545858107.131958,
5535,,165149.426677,60545858107.131958,
5536,,165149.426677,46727344317.509491,
5537,,165149.426677,46727344317.509491,
5538,,160947.822283,46727344317.509491,
5539,,160947.822283,46727344317.509491,
5540,,160947.822283,46727344317.509491,
5541,,160947.822283,46727344317.509491,
5542,,160947.822283,46727344317.509491,
5543,,160947.822283,46727344317.509491,
5544,,160947.822283,30170181764.580372,
5545,,160947.822283,30170181764.580372,
5546,,196666.180633,30170181764.580372,
5547,,187312.405917,30170181764.580372,
5548,,187312.405917,30170181764.580372,
5549,,187312.405917,30170181764.580372,
5550,,187312.405917,30170181764.580372,
5551,,187312.405917,30170181764.580372,
5552,,187312.405917,30170181764.580372,
5553,,187312.405917,30170181764.580372,
5554,,187312.405917,30170181764.580372,
5555,,187312.405917,30170181764.580372,
5556,,187312.405917,30170181764.580372,
5557,,187312.405917,30170181764.580372,
5558,,187312.405917,30170181764.580372,
5559,,171545.013496,30170181764.580372,
5560,,171545.013496,30170181764.580372,
5561,,171545.013496,30170181764.580372,
5562,,171545.013496,30170181764.580372,
5563,,171545.013496,30170181764.580372,
5564,,171545.013496,30170181764.580372,
5565,,171545.013496,30170181764.580372,
5566,,171545.013496,30170181764.580372,
5567,,171545.013496,30170181764.580372,
5568,,171545.013496,30170181764.580372,
5569,,171545.013496,30170181764.580372,
5570,,171545.013496,30170181764.580372,
5571,,171545.013496,30170181764.580372,
5572,,171545.013496,30170181764.580372,
5573,,171545.013496,30170181764.580372,
5574,,171545.013496,30170181764.580372,
5575,,171545.013496,30475786485.895988,
5576,,171545.013496,30475786485.895988,
5577,,171545.013496,30475786485.895988,
5578,,171545.013496,30475786485.895988,
5579,,171545.013496,30475786485.895988,
5580,,171545.013496,30475786485.895988,
5581,,171545.013496,30475786485.895988,
5582,,171545.013496,37883746893.236855,
5583,,171545.013496,37883746893.236855,
5584,,171545.013496,37883746893.236855,
5585,,171545.013496,37883746893.236855,
5586,,171545.013496,37883746893.236855,
5587,,171545.013496,37883746893.236855,
5588,,171545.013496,37883746893.236855,
5589,,171545.013496,37883746893.236855,
5590,,171545.013496,37883746893.236855,
5591,,171545.013496,37883746893.236855,
5592,,171545.013496,37883746893.236855,
5593,,171545.013496,37883746893.236855,
5594,,171545.013496,37883746893.236855,
5595,,171545.013496,37883746893.236855,
5596,,171545.013496,37883746893.236855,
5597,,201711.953224,37883746893.236855,
5598,,201711.953224,37883746893.236855,
5599,,201711.953224,37883746893.236855,
5600,,201711.953224,37883746893.236855,
5601,,201711.953224,29041501901.025257,
5602,,201711.953224,29041501901.025257,
5603,,197560.149543,29041501901.025257,
5604,,197560.149543,29041501901.025257,
5605,,197560.149543,29041501901.025257,
5606,,197560.149543,29041501901.025257,
5607,,197560.149543,29041501901.025257,
5608,,197560.149543,29041501901.025257,
5609,,197560.149543,29041501901.025257,
5610,,197560.149543,29041501901.025257,
5611,,173129.872838,29041501901.025257,
5612,,173129.872838,29041501901.025257,
5613,,173129.872838,29041501901.025257,
5614,,173129.872838,29041501901.025257,
5615,,173129.872838,29041501901.025257,
5616,,173129.872838,29041501901.025257,
5617,,173129.872838,29041501901.025257,
5618,,173129.872838,29041501901.025257,
5619,,173129.872838,29041501901.025257,
5620,,173129.872838,29041501901.025257,
5621,,173129.872838,29041501901.025257,
5622,,173129.872838,29041501901.025257,
5623,,173129.872838,29041501901.025257,
5624,,173129.872838,29041501901.025257,
5625,,173129.872838,29041501901.025257,
5626,,173129.872838,21517028530.370338,
5627,,173129.872838,21517028530.370338,
5628,,173129.872838,16161276266.646759,
5629,,173129.872838,16161276266.646759,
5630,,173129.872838,16161276266.646759,
5631,,173129.872838,16161276266.646759,
5632,,173129.872838,16161276266.646759,
5633,,173129.872838,16161276266.646759,
5634,,173129.872838,16161276266.646759,
5635,,173129.872838,16161276266.646759,
5636,,173129.872838,16161276266.646759,
5637,,173129.872838,16161276266.646759,
5638,,198116.167556,16776227649.363401,
5639,,235410.128277,16776227649.363401,
5640,,235410.128277,16776227649.363401,
5641,,235410.128277,16776227649.363401,
5642,,235410.128277,17655405974.381020,
5643,,270482.810823,17655405974.381020,
5644,,270482.810823,17655405974.381020,
5645,,270482.810823,17655405974.381020,
5646,,270482.810823,17655405974.381020,
5647,,270482.810823,17655405974.381020,
5648,,263329.580907,17655405974.381020,
5649,,263329.580907,15085399949.300537,
5650,,263329.580907,15085399949.300537,
5651,,337994.132467,15085399949.300537,
5652,,398576.765084,15085399949.300537,
5653,,398576.765084,15085399949.300537,
5654,,398576.765084,10365641584.992790,
5655,,398576.765084,10365641584.992790,
5656,,398576.765084,10365641584.992790,
5657,,398576.765084,9347497137.179594,
5658,,398576.765084,9347497137.179594,
5659,,398576.765084,9347497137.179594,
5660,,398576.765084,9347497137.179594,
5661,,398576.765084,9347497137.179594,
5662,,398576.765084,9347497137.179594,
5663,,398576.765084,9347497137.179594,
5664,,398576.765084,9347497137.179594,
5665,,398576.765084,9347497137.179594,
5666,,398576.765084,9347497137.179594,
5667,,398576.765084,9347497137.179594,
5668,,398576.765084,9347497137.179594,
5669,,398576.765084,9347497137.179594,
5670,,398576.765084,9347497137.179594,
5671,,398576.765084,9347497137.179594,
5672,,398576.765084,9347497137.179594,
5673,,398576.765084,9347497137.179594,
5674,,398576.765084,9347497137.179594,
5675,,398576.765084,9347497137.179594,
5676,,536629.400590,9347497137.179594,
5677,,464332.252724,9347497137.179594,
5678,,464332.252724,9347497137.179594,
5679,,464332.252724,9347497137.179594,
5680,,464332.252724,9347497137.179594,
5681,,464332.252724,9347497137.179594,
5682,,464332.252724,7049386170.396697,
5683,,464332.252724,7049386170.396697,
5684,,420372.914173,7049386170.396697,
5685,,420372.914173,7049386170.396697,
5686,,420372.914173,5434180515.604665,
5687,,420372.914173,5434180515.604665,
5688,,420372.914173,5434180515.604665,
5689,,420372.914173,5434180515.604665,
5690,,420372.914173,4762130708.669097,
5691,,420372.914173,4762130708.669097,
5692,,420372.914173,4762130708.669097,
5693,,420372.914173,4762130708.669097,
5694,,420372.914173,4762130708.669097,
5695,,420372.914173,4762130708.669097,
5696,,399187.338515,4762130708.669097,
5697,,399187.338515,4762130708.669097,
5698,,399187.338515,4762130708.669097,
5699,,399187.338515,4762130708.669097,
5700,,399187.338515,4762130708.669097,
5701,,399187.338515,4762130708.669097,
5702,,399187.338515,4054894886.052453,
5703,,399187.338515,4054894886.052453,
5704,,399187.338515,4054894886.052453,
5705,,399187.338515,4054894886.052453,
5706,,399187.338515,4054894886.052453,
5707,,399187.338515,4024451257.699916,
5708,,399187.338515,4024451257.699916,
5709,,399187.338515,4024451257.699916,
5710,,399187.338515,4024451257.699916,
5711,,399187.338515,4024451257.699916,
5712,,399187.338515,4024451257.699916,
5713,,399187.338515,4024451257.699916,
5714,,399187.338515,4024451257.699916,
5715,,399187.338515,4024451257.699916,
5716,,252633.585243,4024451257.699916,
5717,,252633.585243,4024451257.699916,
5718,,252633.585243,4024451257.699916,
5719,,252633.585243,4024451257.699916,
5720,,252633.585243,4024451257.699916,
5721,,252633.585243,4024451257.699916,
5722,,252633.585243,4024451257.699916,
5723,,252633.585243,4024451257.699916,
5724,,252633.585243,4235732421.442513,
5725,,252633.585243,4235732421.442513,
5726,,252633.585243,4235732421.442513,
5727,,252633.585243,4235732421.442513,
5728,,252633.585243,4235732421.442513,
5729,,252633.585243,4235732421.442513,
5730,,252633.585243,4235732421.442513,
5731,,252633.585243,4235732421.442513,
5732,,252633.585243,4235732421.442513,
5733,,252633.585243,4235732421.442513,
5734,,252633.585243,4235732421.442513,
5735,,252633.585243,4235732421.442513,
5736,,252633.585243,4235732421.442513,
5737,,252633.585243,4235732421.442513,
5738,,252633.585243,4235732421.442513,
5739,,252633.585243,4235732421.442513,
5740,,216369.053123,4235732421.442513,
5741,,216369.053123,4235732421.442513,
5742,,216369.053123,4235732421.442513,
5743,,216369.053123,4235732421.442513,
5744,,216369.053123,3581863056.125368,
5745,,216369.053123,3581863056.125368,
5746,,216369.053123,3581863056.125368,
5747,,216369.053123,3581863056.125368,
5748,,216369.053123,3581863056.125368,
5749,,216369.053123,3581863056.125368,
5750,,216369.053123,3581863056.125368,
5751,,216369.053123,3581863056.125368,
5752,,216369.053123,3581863056.125368,
5753,,216369.053123,3581863056.125368,
5754,,216369.053123,3581863056.125368,
5755,,216369.053123,3320136006.513605,
5756,,216369.053123,3518556302.172823,
5757,,216369.053123,3518556302.172823,
5758,,216369.053123,3518556302.172823,
5759,,216369.053123,3518556302.172823,
5760,,216369.053123,3518556302.172823,
5761,,216369.053123,3518556302.172823,
5762,,216369.053123,3518556302.172823,
5763,,216369.053123,3166267368.384350,
5764,,216369.053123,3166267368.384350,
5765,,216369.053123,3166267368.384350,
5766,,272578.865027,3166267368.384350,
5767,,272578.865027,3166267368.384350,
5768,,290174.791526,3166267368.384350,
5769,,303473.244257,3166267368.384350,
5770,,272228.360165,3166267368.384350,
5771,,272228.360165,3166267368.384350,
5772,,272228.360165,3166267368.384350,
5773,,272228.360165,3166267368.384350,
5774,,272228.360165,3883391729.241248,
5775,,272228.360165,4345275655.016615,
5776,,272228.360165,4345275655.016615,
5777,,272228.360165,4345275655.016615,
5778,,272228.360165,4345275655.016615,
5779,,272228.360165,4345275655.016615,
5780,,272228.360165,4345275655.016615,
5781,,272228.360165,4345275655.016615,
5782,,272228.360165,4668989335.033883,
5783,,272228.360165,4782357997.038872,
5784,,272228.360165,5878151287.355931,
5785,,340269.716521,5878151287.355931,
5786,,336373.478287,5878151287.355931,
5787,,336373.478287,5878151287.355931,
5788,,336373.478287,5878151287.355931,
5789,,336373.478287,5878151287.355931,
5790,,336373.478287,5878151287.355931,
5791,,336373.478287,5878151287.355931,
